Zip Code,naics,Establishments,Employees,Payroll,IND Level
11105,00,1097,001,646114,2
11105,00,690,210,0,2
11105,00,197,220,0,2
11105,72,6,242,0,2
11105,00,111,230,0,2
11105,00,60,241,0,2
11105,00,26,242,0,2
11105,00,9,251,0,2
11105,22,5,001,0,2
11105,22,3,242,0,2
11105,23,212,001,0,2
11105,23,124,210,0,2
11105,23,41,220,0,2
11105,23,24,230,0,2
11105,23,14,241,0,2
11105,23,4,242,0,2
11105,23,4,251,0,2
11105,81,120,001,0,2
11105,81,92,210,0,2
11105,81,17,220,0,2
11105,81,8,230,0,2
11105,81,3,241,0,2
11105,31-33,24,001,0,2
11105,31-33,7,210,0,2
11105,31-33,7,220,0,2
11105,31-33,3,230,0,2
11105,31-33,3,241,0,2
11105,42,40,001,0,2
11105,42,25,210,0,2
11105,42,7,220,0,2
11105,42,5,230,0,2
11105,44-45,137,001,0,2
11105,44-45,96,210,0,2
11105,44-45,19,220,0,2
11105,44-45,13,230,0,2
11105,44-45,5,241,0,2
11105,44-45,4,242,0,2
11105,48-49,40,001,0,2
11105,48-49,26,210,0,2
11105,48-49,6,220,0,2
11105,51,25,001,0,2
11105,51,17,210,0,2
11105,51,4,220,0,2
11105,51,3,230,0,2
11105,52,43,001,0,2
11105,52,28,210,0,2
11105,52,9,220,0,2
11105,52,6,230,0,2
11105,53,64,001,0,2
11105,53,47,210,0,2
11105,53,5,220,0,2
11105,53,6,230,0,2
11105,53,6,241,0,2
11105,54,97,001,0,2
11105,54,77,210,0,2
11105,54,13,220,0,2
11105,54,5,230,0,2
11105,56,33,001,0,2
11105,56,21,210,0,2
11105,56,7,220,0,2
11105,61,15,001,0,2
11105,61,8,210,0,2
11105,61,3,241,0,2
11105,62,64,001,0,2
11105,62,34,210,0,2
11105,62,18,220,0,2
11105,62,8,230,0,2
11105,62,4,241,0,2
11105,71,23,001,0,2
11105,71,16,210,0,2
11105,71,4,220,0,2
11105,72,152,001,0,2
11105,72,70,210,0,2
11105,72,37,220,0,2
11105,72,26,230,0,2
11105,72,12,241,0,2
