Zip,Naics,Establishments,Employees,Payroll
85003,561,23,1,0
85003,561,8,210,0
85003,561,7,220,0
85003,561,5,230,0
85003,561,3,241,0
85003,611,6,1,0
85004,541,338,1,0
85004,541,200,210,0
85004,541,52,220,0
85004,541,24,230,0
85004,541,35,241,0
85004,541,12,242,0
85004,541,10,251,0
85004,541,5,252,0
85004,813,74,1,0
85004,813,25,210,0
85004,813,27,220,0
85004,813,8,230,0
85004,813,11,241,0
85007,321,6,1,0
85007,321,3,210,0
85007,321,3,230,0
85007,323,6,1,0
85007,332,18,1,0
85007,332,6,210,0
85007,332,4,220,0
85007,332,3,230,0
85007,332,4,241,0
85008,441,5,220,0
85008,441,3,230,0
85008,442,3,1,0
85008,445,18,1,0
85008,445,11,210,0
85008,445,3,220,0
85009,441,49,1,0
85009,441,25,210,0
85009,441,10,220,0
85009,441,8,230,0
85009,441,5,241,0
85012,611,15,1,0
85012,611,7,210,0
85012,621,115,1,0
85013,561,27,1,0
85013,561,15,210,0
85013,561,3,220,0
85013,611,11,1,0
85013,611,4,210,0
85013,611,3,241,0
85014,236,28,1,0
85014,236,13,210,0
85014,236,6,220,0
85014,236,5,230,0
85014,238,31,1,0
85014,238,22,210,0
85014,238,4,220,0
85014,323,3,1,0
85014,423,15,1,0
85014,447,6,1,0
85014,447,5,220,0
85014,448,3,1,0
85014,451,5,1,0
85014,452,3,1,0
85014,453,13,1,0
85014,453,7,210,0
85014,453,4,220,0
85014,561,52,1,0
85014,561,25,210,0
85014,561,13,220,0
85014,561,7,230,0
85014,561,3,251,0
85014,722,69,1,0
85014,722,12,210,0
85014,722,11,220,0
85014,722,19,230,0
85014,722,19,241,0
85014,722,7,242,0
85015,447,5,1,0
85015,447,3,220,0
85015,448,14,1,0
85015,448,6,220,0
85015,448,5,230,0
85015,451,4,1,0
85015,452,8,1,0
85015,452,3,230,0
85016,423,18,210,0
85016,423,9,220,0
85016,423,3,230,0
85016,424,13,1,0
85016,424,11,210,0
85016,425,7,1,0
85016,425,6,210,0
85016,522,111,1,0
85016,522,50,210,0
85016,522,21,220,0
85016,522,19,230,0
85016,522,11,241,0
85016,522,5,242,0
85016,522,4,252,0
85016,622,3,1,0
85016,623,23,1,0
85016,623,12,210,0
85016,623,3,220,0
85016,623,5,241,0
85017,339,5,1,0
85017,423,66,1,0
85017,423,27,210,0
85017,423,13,220,0
85017,423,10,230,0
85017,423,13,241,0
85003,621,47,1,0
85003,621,24,210,0
85003,621,6,220,0
85003,621,7,230,0
85003,621,4,241,0
85003,621,6,242,0
85007,337,4,1,0
85007,337,3,220,0
85007,339,3,1,0
85007,423,35,1,0
85007,423,12,210,0
85007,423,5,220,0
85007,423,9,230,0
85007,423,8,241,0
85008,446,8,1,0
85008,446,4,241,0
85008,447,17,1,0
85008,447,5,210,0
85008,447,6,220,0
85008,447,5,230,0
85008,452,5,1,0
85008,811,18,1,0
85008,811,11,210,0
85008,811,5,220,0
85008,812,11,1,0
85008,812,7,210,0
