Zip,Naics,Establishments,Employees,Payroll
28333,23611,5,1,0
28333,23611,5,210,0
28333,44711,6,1,0
28333,56173,5,1,0
28333,56173,5,210,0
28333,62441,3,1,0
28333,72251,3,1,0
28333,81311,4,1,0
28334,11511,3,1,0
28334,23611,20,1,0
28334,23611,17,210,0
28334,23814,3,1,0
28334,23816,4,1,0
28334,23816,4,210,0
28334,23821,10,1,0
28334,23821,8,210,0
28334,23822,9,1,0
28334,23822,6,210,0
28334,23891,3,1,0
28334,32192,3,1,0
28334,33621,3,1,0
28334,42311,5,1,0
28334,42311,4,210,0
28334,42499,3,1,0
28334,42512,5,1,0
28334,42512,3,210,0
28334,44111,5,1,0
28334,44111,3,241,0
28334,44112,5,1,0
28334,44112,3,210,0
28334,44131,5,1,0
28334,44132,4,1,0
28334,44132,3,220,0
28334,44211,4,1,0
28334,44314,3,1,0
28334,44419,4,1,0
28334,44422,5,1,0
28334,44511,6,1,0
28334,44511,3,210,0
28334,44512,7,1,0
28334,44512,5,210,0
28334,44611,8,1,0
28334,44611,3,220,0
28334,44611,3,230,0
28334,44619,3,1,0
28334,44711,13,1,0
28334,44711,4,210,0
28334,44711,6,220,0
28334,44719,3,1,0
28334,44821,3,1,0
28334,44831,3,1,0
28334,45111,3,1,0
28334,45111,3,210,0
28334,45231,8,1,0
28334,45231,4,220,0
28334,45399,8,1,0
28334,45399,7,210,0
28334,48412,5,1,0
28334,48841,3,1,0
28334,51731,4,1,0
28334,52211,12,1,0
28334,52211,3,210,0
28334,52211,4,220,0
28334,52211,4,241,0
28334,52229,9,1,0
28334,52229,8,210,0
28334,52421,19,1,0
28334,52421,15,210,0
28334,52421,4,220,0
28334,53111,3,1,0
28334,53111,3,210,0
28334,53121,4,1,0
28334,53121,3,210,0
28334,53131,7,1,0
28334,53131,5,210,0
28334,54111,13,1,0
28334,54111,9,210,0
28334,54111,3,230,0
28334,54121,8,1,0
28334,54121,6,210,0
28334,54151,4,1,0
28334,54151,3,210,0
28334,54161,5,1,0
28334,54161,4,210,0
28334,54194,3,1,0
28334,55111,5,1,0
28334,56111,4,1,0
28334,56171,3,1,0
28334,56172,7,1,0
28334,56172,3,210,0
28334,56173,10,1,0
28334,56173,4,210,0
28334,56173,3,230,0
28334,61111,3,1,0
28334,62111,12,1,0
28334,62111,5,210,0
28334,62111,4,220,0
28334,62121,9,1,0
28334,62121,4,220,0
28334,62121,3,230,0
28334,62133,3,1,0
28334,62149,5,1,0
28334,62161,6,1,0
28334,62161,3,241,0
28334,62161,3,242,0
28334,62441,8,1,0
28334,62441,4,230,0
28334,71394,3,1,0
28334,71394,3,220,0
28334,72111,10,1,0
28334,72111,3,230,0
28334,72111,4,241,0
28334,72251,51,1,0
28334,72251,9,210,0
28334,72251,8,220,0
28334,72251,11,230,0
28334,72251,15,241,0
28334,72251,7,242,0
28334,81111,9,1,0
28334,81111,6,210,0
28334,81112,3,1,0
28334,81112,3,210,0
28334,81221,3,1,0
28334,81311,19,1,0
28334,81311,12,210,0
28334,81311,3,220,0
28334,81311,4,230,0
28335,81311,4,1,0
28337,11331,9,1,0
28337,11331,3,210,0
28337,11331,4,220,0
28337,11531,5,1,0
28337,11531,5,210,0
28337,23611,3,1,0
28337,23819,3,1,0
28337,44122,4,1,0
28337,44131,4,1,0
28337,44611,5,1,0
28337,44711,8,1,0
28337,44711,3,210,0
28337,44711,3,220,0
28337,44814,3,1,0
28337,45231,7,1,0
28337,45231,5,220,0
28337,51731,3,1,0
28337,52211,6,1,0
28337,52211,4,220,0
28337,52421,6,1,0
28337,52421,3,210,0
28337,52421,3,220,0
28337,53111,5,1,0
28337,53111,5,210,0
28337,53121,4,1,0
28337,53121,3,210,0
28337,53131,3,1,0
28337,53131,3,210,0
28337,54111,9,1,0
28337,54111,6,210,0
28337,54121,5,1,0
28337,54121,3,220,0
28337,55111,3,1,0
28337,56173,3,1,0
28337,62111,3,1,0
28337,62111,3,210,0
28337,62121,4,1,0
28337,62121,3,220,0
28337,62142,3,1,0
28337,62142,3,210,0
28337,62161,9,1,0
28337,62161,3,230,0
28337,62441,5,1,0
28337,62441,3,210,0
28337,72111,4,1,0
28337,72111,3,210,0
28337,72121,3,1,0
28337,72251,29,1,0
28337,72251,9,210,0
28337,72251,3,220,0
28337,72251,6,230,0
28337,72251,9,241,0
28337,81111,6,1,0
28337,81111,4,210,0
28337,81311,10,1,0
28337,81311,4,210,0
28337,81311,5,220,0
28338,11331,4,1,0
28338,81311,6,1,0
28338,81311,5,210,0
28339,23822,4,1,0
28339,44711,5,1,0
28339,44711,3,220,0
28339,45231,3,1,0
28339,54111,4,1,0
28339,54111,3,210,0
28339,62441,4,1,0
28339,72251,8,1,0
28339,72251,4,220,0
28339,81311,7,1,0
28339,81311,4,210,0
28340,44131,3,1,0
28340,44711,3,1,0
28340,44719,3,1,0
28340,45231,7,1,0
28340,45231,3,210,0
28340,45231,3,220,0
28340,48412,4,1,0
28340,48412,4,210,0
28340,52211,3,1,0
28340,53131,3,1,0
28340,53131,3,210,0
28340,54121,3,1,0
28340,62132,3,1,0
28340,62441,4,1,0
28340,72251,7,1,0
28340,72251,4,210,0
28340,81311,11,1,0
28340,81311,8,210,0
28042,81311,5,1,0
28042,81311,3,210,0
28040,72251,3,1,0
28040,81311,15,1,0
28040,81311,8,210,0
28040,81311,5,220,0
28041,81311,3,1,0
28041,81311,3,220,0
28043,23611,4,1,0
28043,23611,4,210,0
28043,23731,6,1,0
28043,23731,3,210,0
28043,23821,3,1,0
28043,23822,5,1,0
28043,23822,4,210,0
28043,23891,3,1,0
28043,44111,5,1,0
28043,44111,4,241,0
28043,44112,8,1,0
28043,44112,7,210,0
28043,44131,4,1,0
28043,44131,3,230,0
28043,44132,7,1,0
28043,44132,5,220,0
28043,44211,4,1,0
28043,44419,4,1,0
28043,44419,3,210,0
28043,44511,7,1,0
28043,44511,3,210,0
28043,44512,3,1,0
28043,44512,3,210,0
28043,44611,4,1,0
28043,44619,3,1,0
28043,44711,12,1,0
28043,44711,3,210,0
28043,44711,5,220,0
28043,44711,4,230,0
28043,45231,12,1,0
28043,45231,4,220,0
28043,45231,6,230,0
28043,48411,3,1,0
28043,51731,6,1,0
28043,51731,4,230,0
28043,52211,12,1,0
28043,52211,5,210,0
28043,52211,6,220,0
28043,52229,6,1,0
28043,52229,5,210,0
28043,52421,7,1,0
28043,52421,3,210,0
28043,53112,3,1,0
28043,53112,3,210,0
28043,53121,3,1,0
28043,53121,3,210,0
28043,54121,8,1,0
28043,54121,4,210,0
28043,54161,4,1,0
28043,54161,4,210,0
28043,54194,3,1,0
28043,56132,5,1,0
28043,56132,3,251,0
28043,56173,6,1,0
28043,56173,4,210,0
28043,62111,8,1,0
28043,62111,3,230,0
28043,62121,5,1,0
28043,62121,3,220,0
28043,62131,4,1,0
28043,62134,4,1,0
28043,62134,3,210,0
28043,62161,7,1,0
28043,62161,3,241,0
28043,62321,5,1,0
28043,62321,3,210,0
28043,62331,4,1,0
28043,62412,4,1,0
28043,62422,4,1,0
28043,62441,6,1,0
28043,62441,4,230,0
28043,72111,6,1,0
28043,72251,43,1,0
28043,72251,8,210,0
28043,72251,8,220,0
28043,72251,11,230,0
28043,72251,13,241,0
28043,72251,3,242,0
28043,81111,5,1,0
28043,81111,5,210,0
28043,81112,4,1,0
28043,81112,3,210,0
28043,81119,3,1,0
28043,81131,3,1,0
28043,81131,3,210,0
28043,81211,6,1,0
28043,81211,5,210,0
28043,81219,3,1,0
28043,81219,3,210,0
28043,81311,32,1,0
28043,81311,21,210,0
28043,81311,8,220,0
28043,81311,3,230,0
28043,81321,3,1,0
28052,23611,6,1,0
28052,23611,4,210,0
28052,23622,3,1,0
28052,23811,3,1,0
28052,23814,3,1,0
28052,23821,11,1,0
28052,23821,5,210,0
28052,23822,11,1,0
28052,23822,5,210,0
28052,23822,3,241,0
28052,23833,3,1,0
28052,23833,3,210,0
28052,23835,3,1,0
28052,23835,3,210,0
28052,23899,5,1,0
28052,32311,3,1,0
28052,33271,13,1,0
28052,33271,7,210,0
28052,33272,3,1,0
28052,33281,4,1,0
28052,33324,4,1,0
28052,33351,3,1,0
28052,33637,4,1,0
28052,42331,3,1,0
28052,42383,6,1,0
28052,42383,4,210,0
28052,42384,4,1,0
28052,42384,3,220,0
28052,42393,3,1,0
28052,44112,5,1,0
28052,44112,4,210,0
28052,44131,8,1,0
28052,44131,3,220,0
28052,44131,3,230,0
28052,44132,3,1,0
28052,44211,3,1,0
28052,44314,7,1,0
28052,44314,3,230,0
28052,44511,7,1,0
28052,44511,3,210,0
28052,44511,3,242,0
28052,44512,7,1,0
28052,44512,7,210,0
28052,44531,3,1,0
28052,44611,7,1,0
28052,44611,3,210,0
28052,44711,24,1,0
28052,44711,15,210,0
28052,44711,6,220,0
28052,45231,12,1,0
28052,45231,5,220,0
28052,45231,4,230,0
28052,45331,3,1,0
28052,45399,4,1,0
28052,45399,3,210,0
28052,45411,3,1,0
28052,45411,3,210,0
28052,45439,3,1,0
28052,48412,4,1,0
28052,49311,3,1,0
28052,51731,11,1,0
28052,51731,7,210,0
28052,52211,8,1,0
28052,52211,3,220,0
28052,52229,4,1,0
28052,52312,3,1,0
28052,52312,3,210,0
28052,52421,10,1,0
28052,52421,7,210,0
28052,53111,5,1,0
28052,53111,4,210,0
28052,53113,3,1,0
28052,53113,3,210,0
28052,53131,4,1,0
28052,53249,3,1,0
28052,54111,28,1,0
28052,54111,18,210,0
28052,54111,7,220,0
28052,54121,14,1,0
28052,54121,3,210,0
28052,54121,10,220,0
28052,54151,5,1,0
28052,54151,3,210,0
28052,54161,5,1,0
28052,54161,3,210,0
28052,55111,5,1,0
28052,56172,4,1,0
28052,56172,4,210,0
28052,56173,10,1,0
28052,56173,4,210,0
28052,56173,4,220,0
28052,61111,5,1,0
28052,62111,10,1,0
28052,62111,4,220,0
28052,62121,5,1,0
28052,62149,4,1,0
28052,62311,3,1,0
28052,62321,4,1,0
28052,62412,4,1,0
28052,62419,3,1,0
28052,62431,3,1,0
28052,62441,8,1,0
28052,62441,3,220,0
28052,62441,3,230,0
28052,72111,7,1,0
28052,72111,3,210,0
28052,72111,3,230,0
28052,72241,5,1,0
28052,72241,3,210,0
28052,72251,59,1,0
28052,72251,11,210,0
28052,72251,7,220,0
28052,72251,10,230,0
28052,72251,26,241,0
28052,72251,5,242,0
28052,81111,12,1,0
28052,81111,10,210,0
28052,81112,6,1,0
28052,81112,4,210,0
28052,81119,3,1,0
28052,81121,4,1,0
28052,81121,4,210,0
28052,81131,5,1,0
28052,81131,4,210,0
28052,81211,6,1,0
28052,81211,3,220,0
28052,81221,3,1,0
28052,81232,3,1,0
28052,81311,48,1,0
28052,81311,28,210,0
28052,81311,14,220,0
28052,81311,3,230,0
28052,81311,3,241,0
28052,81341,4,1,0
28053,54111,3,1,0
28054,23611,10,1,0
28054,23611,9,210,0
28054,23622,4,1,0
28054,23821,10,1,0
28054,23821,5,210,0
28054,23821,4,230,0
28054,23822,10,1,0
28054,23822,5,210,0
28054,23832,5,1,0
28054,23832,4,210,0
28054,23899,4,1,0
28054,23899,3,210,0
28054,31311,3,1,0
28054,32311,4,1,0
28054,33271,7,1,0
28054,33271,3,210,0
28054,33281,4,1,0
28054,42361,3,1,0
28054,42383,4,1,0
28054,42383,4,210,0
28054,42384,3,1,0
28054,42432,3,1,0
