Zip Code,naics,Establishments,Employees,Payroll,IND Level
28759,00,149,001,67467,2
28759,00,103,210,0,2
28759,00,11,220,0,2
28759,00,17,230,0,2
28759,00,10,241,0,2
28759,00,5,242,0,2
28759,00,3,251,0,2
28759,23,32,001,0,2
28759,23,28,210,0,2
28759,23,3,230,0,2
28759,31-33,10,001,0,2
28759,31-33,4,230,0,2
28759,42,9,001,0,2
28759,42,3,210,0,2
28759,44-45,10,001,0,2
28759,44-45,4,210,0,2
28759,48-49,5,001,0,2
28759,51,4,001,0,2
28759,51,4,210,0,2
28759,52,6,001,0,2
28759,52,5,210,0,2
28759,53,9,001,0,2
28759,53,8,210,0,2
28759,54,10,001,0,2
28759,54,8,210,0,2
28759,56,12,001,0,2
28759,56,10,210,0,2
28759,62,8,001,0,2
28759,62,5,210,0,2
28759,71,3,001,0,2
28759,71,3,210,0,2
28759,72,5,001,0,2
28759,72,3,210,0,2
28759,81,22,001,0,2
28759,81,18,210,0,2
