Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,44345,37996,1469169,10387986,12907119,14251979,27381823,3333691,32933267,12988131,8160125,10060326,32883585,2316796,7128016,4635406,21155
2018,47732,40435,1627778,11383070,13198301,14716297,28327606,3514566,36277841,14021891,8346828,10422715,33337416,2525866,7458779,4770166,51136
2019,51050,46895,1595988,12132484,14268055,15498513,28209714,3682803,38952381,14268184,8864763,10783902,34275224,2587007,8124333,4974810,29391
2020,52541,47800,1606066,11919594,14114818,16985819,28821264,4010940,41645218,14350646,8655688,10862396,34785643,2156890,6078925,4702471,36749
2021,62887,49751,1664037,13171136,15082568,19152657,29488464,4230910,47439659,15981280,9583709,10925677,36461572,2655771,7402805,4995661,25824
