Zip Code,naics,Establishments,Employees,Payroll,IND Level
40962,00,218,001,71131,2
40962,00,111,210,0,2
40962,00,55,220,0,2
40962,00,28,230,0,2
40962,00,17,241,0,2
40962,00,5,242,0,2
40962,23,15,001,0,2
40962,23,11,210,0,2
40962,23,3,230,0,2
40962,31-33,4,001,0,2
40962,44-45,58,001,0,2
40962,44-45,23,210,0,2
40962,44-45,25,220,0,2
40962,44-45,5,241,0,2
40962,44-45,3,242,0,2
40962,48-49,7,001,0,2
40962,48-49,6,210,0,2
40962,51,5,001,0,2
40962,51,3,220,0,2
40962,52,14,001,0,2
40962,52,7,210,0,2
40962,52,6,220,0,2
40962,53,8,001,0,2
40962,53,8,210,0,2
40962,54,16,001,0,2
40962,54,13,210,0,2
40962,56,4,001,0,2
40962,62,38,001,0,2
40962,62,15,210,0,2
40962,62,6,220,0,2
40962,62,10,230,0,2
40962,62,5,241,0,2
40962,72,19,001,0,2
40962,72,3,220,0,2
40962,72,8,230,0,2
40962,72,5,241,0,2
40962,81,4,220,0,2
40962,81,21,001,0,2
40962,81,16,210,0,2
