Zip,Naics,Establishments,Employees,Payroll
06457,5413,19,1,0
06457,5413,8,210,0
06457,5413,3,220,0
06457,5413,3,251,0
06460,2382,6,220,0
06460,2382,3,230,0
06460,2382,5,241,0
06460,2383,19,1,0
06460,2383,11,210,0
06460,2383,3,220,0
06460,2389,15,1,0
06460,2389,9,210,0
06460,2389,4,220,0
06460,5312,13,1,0
06460,5312,13,210,0
06460,5313,15,1,0
06460,5313,9,210,0
06460,5313,3,220,0
06460,5321,5,1,0
06460,5321,3,210,0
06460,8134,4,1,0
06460,8139,5,1,0
06460,8139,4,210,0
06461,2361,6,1,0
06461,2361,5,210,0
06461,2382,17,1,0
06468,6116,4,210,0
06468,6211,10,1,0
06468,6211,6,210,0
06468,6212,9,1,0
06468,6212,3,210,0
06468,6212,3,220,0
06468,6212,3,230,0
06468,6213,17,1,0
06470,6213,7,220,0
06470,6214,4,1,0
06470,6219,3,1,0
06470,6219,3,210,0
06470,6232,5,1,0
06470,6232,3,220,0
06470,6241,7,1,0
06470,6241,5,210,0
06473,4231,13,1,0
06473,4231,5,210,0
06473,4231,3,220,0
06473,4231,3,230,0
06473,4233,6,1,0
06473,4233,4,220,0
06473,4236,6,1,0
06473,4236,3,210,0
06473,4237,3,1,0
06473,6232,3,220,0
06473,6232,6,230,0
06473,6241,13,1,0
06473,6241,4,220,0
06473,6241,4,241,0
06473,6244,5,1,0
06475,7211,4,1,0
06475,7225,53,1,0
06475,7225,12,210,0
06475,7225,9,220,0
06475,7225,16,230,0
06475,7225,15,241,0
06477,7223,6,1,0
06477,7223,4,210,0
06477,7225,70,1,0
06477,7225,26,210,0
06477,7225,5,220,0
06477,7225,15,230,0
06477,7225,22,241,0
06479,6211,4,1,0
06479,6211,3,210,0
06479,6212,4,1,0
06479,6213,5,1,0
06479,6213,4,210,0
06479,6232,6,1,0
06479,7139,6,1,0
06479,7225,30,1,0
06479,7225,16,210,0
06479,7225,3,230,0
06479,7225,7,241,0
06483,4422,3,1,0
06483,4441,3,1,0
06483,4453,6,1,0
06483,4453,5,210,0
06483,4461,3,1,0
06483,4461,3,241,0
06483,4471,4,1,0
06483,4541,3,1,0
06483,4541,3,210,0
06484,5221,18,1,0
06484,5221,4,210,0
06484,5221,9,220,0
06484,5221,3,241,0
06484,5222,10,1,0
06484,5222,4,210,0
06484,5223,4,1,0
06484,5223,3,210,0
06484,5231,5,1,0
06484,5231,3,230,0
06484,8111,12,1,0
06484,8111,8,210,0
06484,8112,3,1,0
06484,8112,3,210,0
06484,8114,3,1,0
06484,8121,39,1,0
06484,8121,22,210,0
06484,8121,11,220,0
06484,8121,4,230,0
06488,8139,4,210,0
06489,2361,15,1,0
06489,2361,11,210,0
06489,7139,17,1,0
06489,7139,7,210,0
06489,7139,4,220,0
06489,7139,3,241,0
06489,7211,7,1,0
06492,4841,15,1,0
06492,4841,5,210,0
06492,4841,3,220,0
06492,4841,3,241,0
06492,4842,8,1,0
06492,4842,5,210,0
06492,4884,3,1,0
06492,4884,3,210,0
06492,4921,3,1,0
06492,4931,4,1,0
06492,8111,39,1,0
06492,8111,20,210,0
06492,8111,11,220,0
06492,8111,6,230,0
06510,5415,3,210,0
06510,5416,8,1,0
06510,5416,6,210,0
06510,5417,19,1,0
06510,5417,8,210,0
06510,5417,5,220,0
06510,5417,3,251,0
06510,5419,3,1,0
06510,5419,3,210,0
06511,5412,14,1,0
06511,5412,9,210,0
06511,5412,4,220,0
06511,5413,13,1,0
06511,5413,5,210,0
06511,5413,4,220,0
06511,5413,3,230,0
06511,5414,5,1,0
06511,5414,3,220,0
06512,2381,11,1,0
06512,2381,6,210,0
06512,2381,3,220,0
06512,2382,26,1,0
06512,2382,11,210,0
06512,2382,5,220,0
06512,2382,5,230,0
06512,2382,5,241,0
06512,2383,13,1,0
06512,2383,11,210,0
06513,4413,7,1,0
06513,4413,3,210,0
06513,4413,3,230,0
06513,4451,22,1,0
06513,4451,17,210,0
06513,4452,3,1,0
06513,4453,8,1,0
06513,4453,7,210,0
06513,4461,9,1,0
06513,4461,4,220,0
06514,5221,9,1,0
06514,5221,6,220,0
06514,5242,11,1,0
06514,5242,7,210,0
06514,5242,4,220,0
06514,5311,10,1,0
06514,5311,8,210,0
06515,8111,3,1,0
06515,8121,8,1,0
06515,8121,5,210,0
06515,8129,3,1,0
06515,8129,3,210,0
06515,8131,10,1,0
06516,6232,3,1,0
06516,6241,8,1,0
06516,6242,4,1,0
06516,6244,7,1,0
06516,6244,3,210,0
06516,6244,3,241,0
06518,5239,8,210,0
06518,5241,6,1,0
06518,5242,19,1,0
06518,5242,15,210,0
06518,5242,3,220,0
06518,5311,5,1,0
06518,5311,4,210,0
06524,2383,4,210,0
06524,2389,4,1,0
06524,5416,8,1,0
06524,5416,8,210,0
06524,5419,5,1,0
06524,5419,3,210,0
06604,5311,14,1,0
06604,5311,7,210,0
06604,5311,6,220,0
06604,5312,4,1,0
06604,5312,3,210,0
06604,5313,5,1,0
06604,5313,3,210,0
06604,5324,3,1,0
06605,6211,5,1,0
06605,6211,3,210,0
06605,6214,4,1,0
06605,6215,3,1,0
06605,6215,3,210,0
06605,6232,3,1,0
06606,7225,4,242,0
06606,8111,20,1,0
06606,8111,9,210,0
06606,8111,7,220,0
06606,8111,3,230,0
06610,6211,7,210,0
06610,6211,3,230,0
06610,6212,4,1,0
06610,6214,7,1,0
06610,6214,3,230,0
06610,6232,4,1,0
06610,6232,3,220,0
06610,6241,7,1,0
06610,6241,4,210,0
06610,6244,10,1,0
06611,6111,4,1,0
06611,6116,10,1,0
06611,6116,5,220,0
06110,5419,4,210,0
06110,5511,5,1,0
06110,5613,6,1,0
06110,5613,3,210,0
06110,5617,23,1,0
06110,5617,14,210,0
06110,5617,4,220,0
06110,5617,4,230,0
06111,5221,11,1,0
06111,5221,10,220,0
06111,5241,3,1,0
06111,5242,7,1,0
06111,5242,4,210,0
06112,8121,3,1,0
06112,8131,9,1,0
06112,8131,6,210,0
06112,8134,4,1,0
06114,2361,7,1,0
06114,2361,5,210,0
06117,5313,6,1,0
06117,5313,5,210,0
06117,5411,6,1,0
06117,5411,5,210,0
06117,5415,6,1,0
06117,5415,3,210,0
06117,5416,12,1,0
06117,5416,11,210,0
06119,4481,4,1,0
06119,5242,6,1,0
06119,5242,5,210,0
06119,5311,3,1,0
06119,5311,3,210,0
06119,5411,10,1,0
06119,5411,10,210,0
06119,5412,4,1,0
06226,4451,7,1,0
06226,4451,3,210,0
06226,4453,5,1,0
06226,4453,3,210,0
06226,4461,6,1,0
06226,4461,3,220,0
06226,4461,3,241,0
06226,4471,6,1,0
06226,4471,3,210,0
06237,7225,3,1,0
06237,8111,4,1,0
06237,8131,3,1,0
06238,2361,10,1,0
06238,2361,10,210,0
06248,2382,3,1,0
06248,2382,3,210,0
06248,4453,3,1,0
06260,2361,4,1,0
06260,2381,7,1,0
06260,2381,4,210,0
06260,2382,5,1,0
06260,2382,4,210,0
06260,3222,3,1,0
06260,3259,3,1,0
06260,3261,3,1,0
06278,4453,3,1,0
06278,4453,3,210,0
06278,5617,3,1,0
06278,5617,3,210,0
06320,5617,15,1,0
06320,5617,9,210,0
06320,5617,4,220,0
06320,6111,3,1,0
06334,2361,3,1,0
06334,2382,6,1,0
06334,2389,5,1,0
06334,2389,3,210,0
06334,4233,3,1,0
06334,4842,3,1,0
06334,5617,3,1,0
06340,6211,16,1,0
06340,6211,4,210,0
06340,6211,8,220,0
06340,6212,12,1,0
06340,6212,3,210,0
06340,6212,7,220,0
06354,5617,3,1,0
06354,5617,3,210,0
06354,7225,5,1,0
06354,8111,3,1,0
06354,8111,3,210,0
06355,2361,11,1,0
06357,5239,3,210,0
06357,5242,3,1,0
06357,5242,3,210,0
06357,5311,9,1,0
06357,5311,9,210,0
06357,5312,4,1,0
06357,5312,4,210,0
06357,5411,4,1,0
06360,5311,13,1,0
06360,5311,10,210,0
06360,5311,3,220,0
06360,5312,5,1,0
06360,5312,5,210,0
06360,5313,11,1,0
06360,5313,9,210,0
06371,2382,8,1,0
06371,2382,4,210,0
06371,2382,3,220,0
06371,2383,5,1,0
06371,2383,4,210,0
06371,2389,7,1,0
