"city","facebook","latitude","longitude","name","state","street","tags","twitter","type","website","zip"
"Bangor","www.facebook.com/bangorfarmersmarket","44.8039587","-68.7716490","Bangor Farmers' Market","ME","Corner of Franklin and Harlow Streets","organic baked goods cheese flowers eggs herbs vegetables jams maple meat plants poultry prepared-foods soap coffee beans fruits juices","","market","http://www.bangorfarmersmarket.org","04401"
"Berwick","https://www.facebook.com/berwickmainefarmersmarket","43.269956","-70.86243","Berwick Winter Farmers Market","ME","11 Sullivan Street","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat prepared-foods soap coffee beans fruits","","market","https://berwickfarmersmarket.wordpress.com/","03901"
"Berwick","https://www.facebook.com/berwickmainefarmersmarket","43.269956","-70.86243","Berwick Winter Farmers Market","ME","8 Noble Ln","organic baked goods cheese eggs seafood herbs vegetables honey jams maple meat plants poultry prepared-foods soap trees coffee grains mushrooms pet food tofu","","market","https://berwickwinterfarmersmarket.com","03901"
"Brunswick","","43.890786","-69.995923","Brunswick-Topsham Land Trust Farmers' Market at Crystal Spring Farm","ME","277 Pleasant Hill Rd","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat plants poultry wine coffee beans fruits grains mushrooms wild","","market","http://www.btlt.org/farmers-market","04011"
"Bucksport ","https://www.facebook.com/BucksportBayFarmersMarket","44.572636","-68.796497","Bucksport Bay Farmers' Market","ME","99 Main Street","organic baked goods crafts flowers eggs herbs vegetables honey jams maple meat plants poultry prepared-foods soap coffee beans fruits juices mushrooms","","market","","04416"
"Hampden","https://www.facebook.com/HampdenFarmersMarket/","44.745580","-68.847236","Hampden Farmers Market","ME","106 Western Ave.","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat plants poultry prepared-foods soap coffee fruits mushrooms","","market","http://www.hampdenfarmersmarket.com/","04444"
"Kittery ","facebook.com/kitterymarket","43.090021","-70.736542","Kittery Community Market","ME","10 Shapleigh Road","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat plants poultry prepared-foods soap coffee beans fruits juices mushrooms pet food wild","twitter.com/kitterymarket","market","http://www.kitterycommunitymarket.com","03904"
"Lewiston","https://www.facebook.com/lewistonfarmersmarket/","44.096575","-70.220379","Lewiston Farmers Market","ME","65 Main St.","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat plants poultry prepared-foods soap trees coffee beans fruits grains juices mushrooms tofu wild","https://twitter.com/LewistonMarket","market","https://www.lewistonfarmersmarket.com/","04240"
"Lewiston","https://www.facebook.com/lewistonfarmersmarket/","44.089594","-70.172185","Lewiston Winter Farmers Market","ME","130 East Ave.","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat nuts poultry prepared-foods soap trees coffee beans fruits grains juices mushrooms tofu wild","@LewistonMarket","market","https://www.lewistonfarmersmarket.com/","04240"
"Sanford","https://www.facebook.com/SanfordFarmersMarket/","43.438711","-70.774653","Sanford Farmers' Market","ME","919 Main St","baked goods cheese crafts flowers eggs herbs vegetables jams maple meat soap wine fruits juices mushrooms","https://twitter.com/SanfrdFarmrsMkt","market","http://www.sanfordfarmersmarket.org/","04073"
"Old Orchard Beach ","","43.514488","-70.391653","The Ballpark Farmers & Artisan Market","ME","7 Ballpark way","baked goods crafts flowers eggs seafood herbs vegetables honey jams maple plants prepared-foods trees coffee fruits","","market","http://oobballpark.com","04064"
"Union","","44.211498","-69.274562","Union Farmers Market","ME","280 Common Road","organic baked goods cheese crafts flowers eggs herbs vegetables maple meat poultry soap trees beans fruits","","market","http://www.unionfarmersmarket.org/","04862"
