Zip,Naics,Establishments,Employees,Payroll
20003,00,129,241,0
20003,00,1227,1,1779583
20003,00,665,210,0
20003,00,211,220,0
20003,00,135,230,0
20003,00,46,242,0
20003,00,27,251,0
20003,00,8,252,0
20003,00,3,254,0
20003,00,3,260,0
20003,23,33,1,0
20003,23,18,210,0
20003,23,5,220,0
20003,23,6,230,0
20003,31,8,1,0
20003,31,5,210,0
20003,42,7,1,0
20003,42,5,210,0
20003,44,87,1,0
20003,44,44,210,0
20003,44,24,220,0
20003,44,8,230,0
20003,44,8,241,0
20003,44,3,251,0
20003,48,5,1,0
20003,48,4,210,0
20003,51,33,1,0
20003,51,21,210,0
20003,51,5,220,0
20003,51,4,241,0
20003,52,37,1,0
20003,52,23,210,0
20003,52,8,220,0
20003,52,5,230,0
20003,53,77,1,0
20003,53,61,210,0
20003,53,10,220,0
20003,53,3,230,0
20003,54,309,1,0
20003,54,181,210,0
20003,54,51,220,0
20003,54,28,230,0
20003,54,18,241,0
20003,54,17,242,0
20003,54,9,251,0
20003,54,5,252,0
20003,55,4,210,0
20003,55,11,1,0
20003,55,4,230,0
20003,56,46,1,0
20003,56,25,210,0
20003,56,7,220,0
20003,56,3,230,0
20003,56,5,241,0
20003,56,3,242,0
20003,56,3,251,0
20003,61,37,1,0
20003,61,13,210,0
20003,61,8,220,0
20003,61,5,230,0
20003,61,6,241,0
20003,62,95,1,0
20003,62,41,210,0
20003,62,25,220,0
20003,62,16,230,0
20003,62,7,241,0
20003,71,32,1,0
20003,71,15,210,0
20003,71,6,220,0
20003,71,3,230,0
20003,71,4,241,0
20003,72,160,1,0
20003,72,39,210,0
20003,72,23,220,0
20003,72,25,230,0
20003,72,58,241,0
20003,72,12,242,0
20003,81,249,1,0
20003,81,165,210,0
20003,81,37,220,0
20003,81,26,230,0
20003,81,12,241,0
20003,81,5,242,0
20003,81,4,251,0
20005,00,332,230,0
20005,00,2366,1,6792935
20005,00,1019,210,0
20005,00,451,220,0
20005,00,319,241,0
20005,00,138,242,0
20005,00,74,251,0
20005,22,5,1,0
20005,00,26,252,0
20005,00,3,254,0
20005,00,4,260,0
20005,22,5,210,0
20005,23,17,1,0
20005,23,8,210,0
20005,23,3,220,0
20005,23,4,230,0
20005,31,6,1,0
20005,31,4,210,0
20005,42,40,1,0
20005,42,28,210,0
20005,42,8,220,0
20005,44,63,1,0
20005,44,31,210,0
20005,44,9,220,0
20005,44,12,230,0
20005,44,9,241,0
20005,48,13,1,0
20005,48,7,210,0
20005,48,4,230,0
20005,51,111,1,0
20005,51,49,210,0
20005,51,17,220,0
20005,51,16,230,0
20005,51,12,241,0
20005,51,7,242,0
20005,51,9,251,0
20005,52,35,220,0
20005,52,129,1,0
20005,52,60,210,0
20005,52,14,230,0
20005,52,12,241,0
20005,52,5,242,0
20005,53,106,1,0
20005,53,72,210,0
20005,53,19,220,0
20005,53,7,230,0
20005,53,6,241,0
20005,54,724,1,0
20005,54,339,210,0
20005,54,137,220,0
20005,54,79,230,0
20005,54,86,241,0
20005,54,43,242,0
20005,54,27,251,0
20005,54,11,252,0
20005,55,38,1,0
20005,55,24,210,0
20005,55,6,230,0
20005,55,5,241,0
20005,56,17,230,0
20005,56,117,1,0
20005,56,49,210,0
20005,56,21,220,0
20005,56,11,241,0
20005,56,9,242,0
20005,56,6,251,0
20005,61,49,1,0
20005,61,7,241,0
20005,61,23,210,0
20005,61,6,220,0
20005,61,6,230,0
20005,61,3,242,0
20005,61,3,251,0
20005,62,90,1,0
20005,62,13,241,0
20005,62,37,210,0
20005,62,15,220,0
20005,62,13,230,0
20005,62,6,242,0
20005,62,5,251,0
20005,71,30,1,0
20005,71,14,210,0
20005,71,7,220,0
20005,71,4,230,0
20005,71,3,242,0
20005,72,180,1,0
20005,72,28,210,0
20005,72,30,220,0
20005,72,46,230,0
20005,72,46,241,0
20005,72,23,242,0
20005,72,5,251,0
20005,81,646,1,0
20005,81,239,210,0
20005,81,138,220,0
20005,81,102,230,0
20005,81,106,241,0
20005,81,37,242,0
20005,81,15,251,0
20005,81,8,252,0
20012,00,22,241,0
20012,00,298,1,224874
20012,00,177,210,0
20012,00,46,220,0
20012,00,32,230,0
20012,00,8,242,0
20012,00,8,251,0
20012,00,3,254,0
20012,23,24,1,0
20012,23,11,210,0
20012,23,3,220,0
20012,23,4,230,0
20012,23,3,241,0
20012,31,4,1,0
20012,44,23,1,0
20012,44,11,210,0
20012,44,7,220,0
20012,44,3,241,0
20012,48,5,1,0
20012,48,3,210,0
20012,51,6,1,0
20012,51,3,210,0
20012,52,9,1,0
20012,52,4,210,0
20012,52,3,220,0
20012,53,22,1,0
20012,53,15,210,0
20012,53,6,220,0
20012,54,56,1,0
20012,54,46,210,0
20012,54,4,220,0
20012,56,14,1,0
20012,56,6,210,0
20012,56,4,230,0
20012,61,10,1,0
20012,61,4,210,0
20012,62,10,220,0
20012,62,57,1,0
20012,62,26,210,0
20012,62,7,230,0
20012,62,7,241,0
20012,62,3,251,0
20012,71,5,1,0
20012,71,3,210,0
20012,72,22,1,0
20012,72,16,210,0
20012,72,3,241,0
20012,81,40,1,0
20012,81,27,210,0
20012,81,4,220,0
20012,81,5,230,0
20523,00,3,1,801
20032,00,33,241,0
20032,00,315,1,291900
20032,00,157,210,0
20032,00,70,220,0
20032,00,37,230,0
20032,00,9,242,0
20032,00,7,251,0
20032,23,11,1,0
20032,23,3,210,0
20032,23,3,220,0
20032,23,3,230,0
20032,44,42,1,0
20032,44,30,210,0
20032,44,5,220,0
20032,44,4,230,0
20032,48,3,1,0
20032,48,3,210,0
20032,51,3,1,0
20032,52,5,1,0
20032,52,4,220,0
20032,53,44,1,0
20032,53,24,210,0
20032,53,10,220,0
20032,53,7,230,0
20032,53,3,241,0
20032,54,51,1,0
20032,54,28,210,0
20032,54,8,220,0
20032,54,6,230,0
20032,54,7,241,0
20032,56,10,1,0
20032,56,3,210,0
20032,56,3,230,0
20032,61,12,1,0
20032,61,3,210,0
20032,61,3,230,0
20032,62,87,1,0
20032,62,40,210,0
20032,62,17,220,0
20032,62,7,230,0
20032,62,13,241,0
20032,62,6,242,0
20032,72,22,1,0
20032,72,10,210,0
20032,72,8,220,0
20032,72,3,241,0
20032,81,19,1,0
20032,81,8,210,0
20032,81,8,220,0
20035,00,3,1,1632
20036,00,2657,1,5883311
20036,00,1153,210,0
20036,00,499,220,0
20036,00,378,230,0
20036,00,385,241,0
20036,00,141,242,0
20036,00,67,251,0
20036,00,27,252,0
20036,00,6,254,0
20036,22,6,1,0
20036,22,5,210,0
20036,23,18,1,0
20036,23,9,210,0
20036,23,5,220,0
20036,31,9,1,0
20036,31,3,210,0
20036,31,3,220,0
20036,42,16,1,0
20036,42,9,210,0
20036,42,4,220,0
