Zip Code,naics,Establishments,Employees,Payroll,IND Level
83313,00,163,001,40101,2
83313,00,99,210,0,2
83313,00,33,220,0,2
83313,00,21,230,0,2
83313,00,8,241,0,2
83313,23,58,001,0,2
83313,23,35,210,0,2
83313,23,10,220,0,2
83313,23,11,230,0,2
83313,31-33,10,001,0,2
83313,31-33,7,210,0,2
83313,44-45,12,001,0,2
83313,44-45,7,220,0,2
83313,52,3,001,0,2
83313,53,6,001,0,2
83313,53,5,210,0,2
83313,54,15,001,0,2
83313,54,13,210,0,2
83313,56,17,001,0,2
83313,56,11,210,0,2
83313,56,3,220,0,2
83313,62,8,001,0,2
83313,62,4,210,0,2
83313,72,13,001,0,2
83313,72,6,210,0,2
83313,72,4,230,0,2
83313,81,13,001,0,2
83313,81,10,210,0,2
83313,81,3,220,0,2
