Naics,Establishments,Employees,Payroll
115113,9,38,2041
115115,3,25,979
115116,6,13,1633
113310,233,1101,64761
115114,19,405,15195
115112,30,82,5215
115210,43,137,4834
115310,45,599,20472
212321,4,98,9225
212311,3,22,3216
212319,3,29,1219
212222,3,274,18669
213114,10,80,5064
213112,6,370,31180
221122,20,1550,191463
221112,3,16,1322
221111,22,250,25027
221210,5,323,25680
221310,47,307,16738
238990,529,2691,125685
236220,326,3626,252135
238310,409,2355,102754
238210,691,5082,282008
238350,337,1490,62819
238330,226,706,32672
238130,499,2487,91087
238150,24,308,16800
237310,81,1802,140280
236210,35,235,11903
237210,59,178,16006
238140,217,997,49325
236117,233,1211,103516
236116,27,252,9417
236115,978,3165,147675
238290,37,288,16261
238390,32,224,12159
238190,60,265,12125
237990,19,131,6633
238320,474,2200,81890
238220,809,7822,450665
238110,415,2382,115329
237130,48,853,85887
236118,1043,3075,134733
238160,246,1558,76248
238170,210,900,34848
238910,549,3923,228168
238120,17,207,9803
238340,136,544,22530
237110,104,1102,74151
316998,4,359,10356
314999,3,10,280
311611,3,809,42449
312120,24,361,9367
311920,3,120,4413
311812,3,16,468
315210,3,2,79
311423,4,926,47612
311412,3,522,24436
311119,9,149,9484
311991,4,11,634
311811,28,211,4489
314910,10,89,3527
312130,20,182,5947
315240,3,4,276
321999,33,291,11697
326199,20,452,23646
326299,4,29,1111
323111,58,561,23569
323113,18,89,2913
321912,5,70,2264
327991,12,305,16400
321991,3,275,9255
327390,3,102,4739
321918,3,114,7154
325211,3,41,1624
321992,6,327,14447
327320,10,197,13546
321113,15,1351,90565
325611,6,1460,132812
325620,4,289,17199
321214,8,412,23060
321920,10,118,4516
321911,8,176,6324
335999,3,517,38310
332999,31,466,19450
333999,3,196,9663
339999,24,107,5021
336612,4,32,1303
333120,3,128,6062
335931,3,4,2810
337212,5,72,3480
333515,3,26,1802
339116,46,246,11978
332312,32,820,49403
333111,14,304,14411
333511,3,62,3270
339910,6,10,569
332710,103,704,34036
332812,7,117,6178
332420,3,63,2747
333131,3,143,11778
337122,8,45,2130
332323,12,99,7952
336413,3,158,8296
334419,4,70,1246
332313,6,135,6999
332721,10,197,11712
334418,3,334,13664
334413,5,5303,886293
332322,17,355,15505
339950,31,424,21748
332994,11,178,8380
339920,12,86,4356
336214,11,633,27493
337110,55,611,27421
423110,26,886,53467
424810,4,366,17083
423320,5,52,3262
423430,23,1944,463911
424450,4,357,23803
423810,32,836,71233
424210,35,460,23812
423610,75,578,47206
423820,110,1664,106412
424910,131,1870,136830
424930,5,34,1410
424480,36,1532,65131
423210,9,135,8448
424410,6,401,30179
424510,40,409,24191
423710,16,307,15672
423220,17,128,7462
424130,10,100,8007
423830,104,1473,142828
423840,32,363,26624
423940,5,5,180
423310,65,1048,92412
424470,3,24,1587
423450,44,327,34477
424320,5,23,832
423510,22,232,14185
423120,66,1259,75176
423420,30,430,22147
424690,19,106,6102
423440,6,59,2809
423390,28,278,14007
423690,23,604,113597
424490,66,1267,52229
423990,31,195,8139
424990,31,225,24872
423490,6,116,15046
424420,10,324,32978
424950,6,40,1766
424710,17,221,12286
424610,6,30,1605
423720,55,593,36766
423930,32,349,19563
423330,13,190,9632
423850,17,178,8041
423910,23,186,9699
424120,8,63,2589
423130,3,40,1953
424940,3,63,2277
423920,3,7,464
423860,9,247,22159
423730,24,216,17837
425120,130,1480,57256
424820,14,668,34331
446199,52,461,25757
442299,72,691,18545
445299,47,557,7144
441310,237,1900,62180
445291,7,52,874
445310,70,333,6310
441222,15,185,9407
448130,8,45,646
448150,16,79,997
445292,10,56,911
445120,34,172,3221
446120,47,552,10642
443142,94,714,25745
