Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,89821,342789,869900,8888135,9296000,4882177,14630032,2017855,11033560,12674878,4629032,2146154,20728299,1576958,4481699,3420759,1618
2018,114330,453988,1327703,9387653,9442962,5153438,16243765,1972532,15236390,13388070,4959340,2284897,21584334,1742655,4721071,3656197,3943
2019,110787,461074,1298299,9981383,9856223,5122422,16281703,2060801,15347674,14303475,4886542,2368273,22308653,1802575,4935908,3794916,2812
2020,114921,396624,1389808,10222181,9987159,5275513,17337054,2089750,15691245,14704356,4651215,2235787,22531153,1460166,3907036,3645218,4582
2021,119147,455861,1389162,10989231,10245958,5781378,17826850,2333442,16288651,15995354,5168445,2427650,24002206,1653105,4632641,3953909,3476
