Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,547,85,298,16547,7813,2715,9524,7103,16607,1208,7670,1938,17143,3007,12021,15771,79
2018,555,91,297,16777,7670,2696,9381,7210,16488,1196,7560,1940,17333,3028,11988,15756,127
2019,528,87,305,16854,7473,2626,9381,7290,16308,1158,7694,1943,17787,3052,12049,15648,100
2020,539,85,306,16932,7285,2627,9346,7445,16242,1169,7739,1925,18023,3023,11759,15492,149
2021,541,99,310,17339,7217,2598,9390,7781,16152,1116,7963,1967,18706,3069,11962,15716,87
