Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
60016,492,3,1,0,3
60016,511,3,1,0,3
60016,512,3,1,0,3
60016,517,7,1,0,3
60016,517,4,210,0,3
60016,522,25,1,0,3
60016,522,12,210,0,3
60016,522,9,220,0,3
60016,522,3,230,0,3
60016,523,8,1,0,3
60016,523,8,210,0,3
60016,524,22,1,0,3
60016,524,19,210,0,3
60016,531,42,1,0,3
60016,531,35,210,0,3
60016,541,125,1,0,3
60016,541,106,210,0,3
60016,541,10,220,0,3
60016,541,4,230,0,3
60016,541,5,241,0,3
60016,551,12,1,0,3
60016,551,5,220,0,3
60016,551,3,241,0,3
60016,561,79,1,0,3
60016,561,64,210,0,3
60016,561,4,220,0,3
60016,561,4,230,0,3
60016,561,4,241,0,3
60016,611,22,1,0,3
60016,611,10,210,0,3
60016,611,4,220,0,3
60016,611,4,230,0,3
60016,611,3,241,0,3
60016,621,150,1,0,3
60016,621,76,210,0,3
60016,621,35,220,0,3
60016,621,16,230,0,3
60016,621,17,241,0,3
60016,621,4,242,0,3
60016,236,78,1,0,3
60016,236,77,210,0,3
60016,237,4,1,0,3
60016,623,13,1,0,3
60016,623,3,242,0,3
60016,623,3,251,0,3
60016,624,15,1,0,3
60016,624,7,210,0,3
60016,624,3,230,0,3
60016,238,153,1,0,3
60016,238,135,210,0,3
60016,238,11,220,0,3
60016,238,5,230,0,3
60016,713,9,1,0,3
60016,713,4,210,0,3
60016,722,83,1,0,3
60016,722,35,210,0,3
60016,722,14,220,0,3
60016,722,15,230,0,3
60016,722,16,241,0,3
60016,722,3,242,0,3
60016,323,3,1,0,3
60016,327,3,1,0,3
60016,332,6,1,0,3
60016,333,7,1,0,3
60016,333,5,210,0,3
60016,339,5,1,0,3
60016,339,3,210,0,3
60016,811,56,1,0,3
60016,811,43,210,0,3
60016,811,9,220,0,3
60016,811,3,230,0,3
60016,423,32,1,0,3
60016,423,24,210,0,3
60016,423,4,241,0,3
60016,424,24,1,0,3
60016,424,17,210,0,3
60016,424,3,230,0,3
60016,812,42,1,0,3
60016,812,31,210,0,3
60016,812,6,220,0,3
60016,812,4,230,0,3
60016,813,54,1,0,3
60016,425,12,1,0,3
60016,425,9,210,0,3
60016,441,7,1,0,3
60016,441,3,210,0,3
60016,443,3,1,0,3
60016,443,3,210,0,3
60016,444,4,1,0,3
60016,445,22,1,0,3
60016,445,17,210,0,3
60016,813,28,210,0,3
60016,813,11,220,0,3
60016,813,6,230,0,3
60016,813,6,241,0,3
60016,813,3,242,0,3
60016,446,9,1,0,3
60016,446,4,210,0,3
60016,446,3,241,0,3
60016,447,16,1,0,3
60016,447,8,210,0,3
60016,447,3,220,0,3
60016,447,5,230,0,3
60016,448,6,1,0,3
60016,448,4,210,0,3
60016,451,4,1,0,3
60016,453,10,1,0,3
60016,453,8,210,0,3
60016,454,14,1,0,3
60016,454,13,210,0,3
60016,484,141,1,0,3
60016,484,137,210,0,3
60016,485,13,1,0,3
60016,485,11,210,0,3
60016,488,14,1,0,3
60016,488,10,210,0,3
60016,488,3,220,0,3
