,fips,relevant_naics,estab,emp,payann
60787,54,113110,3,8,331
60788,54,113310,220,718,27241
60789,54,115210,12,50,1350
60790,54,115310,13,72,4057
60791,54,221121,4,23,2672
60792,54,221122,93,2293,226136
60793,54,211120,92,625,47285
60794,54,221210,55,799,71472
60795,54,211130,55,1495,155132
60796,54,212111,65,3297,291372
60797,54,212112,62,8760,770116
60798,54,212312,18,412,24678
60799,54,212319,4,38,1793
60800,54,212321,3,43,2001
60801,54,213111,36,636,53188
60802,54,213112,156,3356,227351
60803,54,213113,38,1068,76629
60804,54,221111,8,95,9867
60805,54,221112,19,1256,131662
60806,54,221115,3,35,1962
60807,54,221310,43,488,31366
60808,54,221320,7,46,2514
60809,54,236115,372,1062,32112
60810,54,238110,57,375,18184
60811,54,236116,9,31,660
60812,54,236117,69,448,18776
60813,54,238130,38,185,4557
60814,54,236118,447,1477,44111
60815,54,238150,20,132,5910
60816,54,236210,15,130,5906
60817,54,236220,146,1864,87596
60818,54,238190,27,204,12470
60819,54,237110,39,485,33220
60820,54,237120,40,2016,210166
60821,54,238220,387,2669,127473
60822,54,237130,39,915,69508
60823,54,237210,20,40,1965
60824,54,237310,54,1359,116790
60825,54,238310,42,469,18622
60826,54,237990,10,175,12432
60827,54,238340,8,35,1282
60828,54,238350,72,294,12492
60829,54,238120,8,65,3363
60830,54,238140,97,353,11842
60831,54,238160,84,645,30359
60832,54,238170,40,149,4242
60833,54,238210,274,2776,150671
60834,54,238290,17,214,17914
60835,54,238320,70,374,21551
60836,54,238330,35,88,2640
60837,54,238390,10,62,1752
60838,54,238910,349,4382,246443
60839,54,238990,133,1104,53925
60840,54,311421,6,43,1006
60841,54,311611,19,120,2626
60842,54,311991,3,34,887
60843,54,311811,32,234,4548
60844,54,311812,6,260,10415
60845,54,312120,13,72,1790
60846,54,312113,4,39,1701
60847,54,312130,5,13,293
60848,54,312140,4,35,1423
60849,54,314910,3,29,722
60850,54,314120,5,11,318
60851,54,314999,11,22,459
60852,54,315210,3,46,1122
60853,54,321219,3,243,14936
60854,54,321113,60,1470,49518
60855,54,321114,7,238,9105
60856,54,321214,4,111,3172
60857,54,321992,9,238,6817
60858,54,321912,15,669,22684
60859,54,321918,12,1053,38345
60860,54,321920,10,366,10022
60861,54,321999,23,1024,33117
60862,54,324121,10,53,3418
60863,54,325120,6,183,16601
60864,54,325180,8,574,34391
60865,54,325199,13,1207,109808
60866,54,323111,62,1449,71678
60867,54,323113,21,132,3900
60868,54,323117,3,321,15755
60869,54,325211,7,1059,109448
60870,54,325412,3,3112,288565
60871,54,325520,3,107,7211
60872,54,325920,3,34,1377
60873,54,325991,5,117,5363
60874,54,326122,3,203,8839
60875,54,325998,5,84,5498
60876,54,326150,4,105,4032
60877,54,326160,3,101,7615
60878,54,326212,3,16,513
60879,54,326299,4,321,20905
60880,54,327110,4,793,29472
60881,54,326199,25,2345,102110
60882,54,327120,3,230,16033
60883,54,327212,6,256,9174
60884,54,327331,7,95,4176
60885,54,327390,7,193,6553
60886,54,327410,3,91,4012
60887,54,327991,5,50,1670
60888,54,327992,6,258,14202
60889,54,331315,4,1416,109685
60890,54,331529,3,104,2704
60891,54,327320,46,464,19856
60892,54,331110,5,2128,149179
60893,54,332216,5,39,1283
60894,54,332312,29,470,19964
60895,54,332313,11,110,4286
60896,54,332321,3,54,2139
60897,54,332322,18,326,15542
60898,54,332420,4,53,4015
60899,54,332323,5,62,3032
60900,54,332431,3,449,22921
60901,54,332722,3,138,7056
60902,54,332812,10,406,30588
60903,54,332710,84,1261,64990
60904,54,332721,8,33,1049
60905,54,332811,4,30,1375
60906,54,332813,9,222,10115
60907,54,332994,5,23,626
60908,54,332996,5,182,8902
60909,54,332999,11,63,1875
60910,54,333120,4,39,2003
60911,54,333132,3,196,13014
60912,54,333314,3,21,795
60913,54,333131,30,1054,70520
60914,54,333318,6,375,15656
60915,54,333515,4,112,5521
60916,54,333914,6,88,3502
60917,54,333922,3,218,16121
60918,54,333994,3,34,2252
60919,54,333999,3,21,815
60920,54,334419,3,200,7757
60921,54,335312,3,94,4933
60922,54,335314,3,22,1097
60923,54,335999,3,36,1328
60924,54,336211,4,107,5852
60925,54,336310,4,1306,108978
60926,54,336320,4,288,11341
60927,54,336340,3,74,4324
60928,54,336370,4,789,38458
60929,54,336390,5,826,41364
60930,54,336412,3,501,45181
60931,54,336510,3,103,7292
60932,54,337110,21,443,14816
60933,54,337122,3,5,82
60934,54,337212,4,88,3947
60935,54,339999,4,20,972
60936,54,339113,13,764,38792
60937,54,339116,20,104,3515
60938,54,339950,15,255,11335
60939,54,423140,8,29,698
60940,54,423220,7,115,6181
60941,54,423310,27,294,17325
60942,54,423320,23,117,6977
60943,54,423440,13,100,4242
60944,54,423510,27,421,18206
60945,54,423690,19,118,6537
60946,54,423110,19,697,24680
60947,54,423120,46,674,30502
60948,54,423130,18,345,16726
60949,54,423210,9,117,6623
60950,54,423330,22,169,9944
60951,54,423390,22,286,15411
60952,54,423420,44,281,15415
60953,54,423430,21,173,11958
60954,54,423450,24,425,28481
60955,54,423460,3,31,482
60956,54,423490,8,97,5274
60957,54,423520,10,36,5164
60958,54,423610,58,716,40754
60959,54,423620,4,52,2758
60960,54,423720,37,310,20258
60961,54,423740,7,41,2049
60962,54,423810,88,1540,95568
60963,54,423820,22,168,6317
60964,54,423830,134,1490,88721
60965,54,423850,22,201,9431
60966,54,423930,65,575,22221
60967,54,423990,27,231,12804
60968,54,423710,13,457,21622
60969,54,423730,26,187,10543
60970,54,423840,59,583,28708
60971,54,423910,10,61,2076
60972,54,423920,4,22,341
60973,54,423940,5,9,138
60974,54,424120,17,105,4132
60975,54,424130,8,129,6851
60976,54,424320,5,30,743
60977,54,424330,4,22,535
60978,54,424210,35,683,60045
60979,54,424410,7,155,9115
60980,54,424420,8,23,665
60981,54,424450,14,160,6900
60982,54,424470,7,140,4638
60983,54,424480,8,28,752
60984,54,424490,59,1499,66095
60985,54,424520,4,14,341
60986,54,424610,8,50,2590
60987,54,424910,9,58,1169
60988,54,424930,12,101,2373
60989,54,424690,56,581,34862
60990,54,424710,35,727,41333
60991,54,424720,12,76,3247
60992,54,424810,30,708,37846
60993,54,424820,10,160,7012
60994,54,424940,11,500,17976
60995,54,424950,10,57,2957
60996,54,424990,13,45,3223
60997,54,441120,151,693,26168
60998,54,441210,21,188,7856
60999,54,441222,9,62,2375
61000,54,441228,56,631,21050
61001,54,441320,139,1304,43356
61002,54,442110,123,926,29624
61003,54,425120,53,605,22239
61004,54,442210,66,389,13900
61005,54,443141,27,170,4219
61006,54,441110,164,6286,274812
61007,54,444130,106,767,21325
61008,54,444190,171,1530,58381
61009,54,441310,310,2469,62657
61010,54,445110,310,10739,225930
61011,54,442299,42,279,4695
61012,54,443142,78,758,14469
61013,54,444110,49,4021,99668
61014,54,444120,24,138,5232
61015,54,444210,29,288,10290
61016,54,444220,99,755,20390
61017,54,445120,102,435,6955
61018,54,445210,12,61,1245
61019,54,445220,4,52,1262
61020,54,445230,14,106,1905
61021,54,445291,4,67,1801
61022,54,445292,5,24,335
61023,54,445299,11,98,1330
61024,54,445310,72,380,7870
61025,54,446130,52,312,9178
61026,54,446191,41,150,2416
61027,54,446199,63,356,15850
61028,54,448110,17,88,2222
61029,54,453210,20,197,4252
61030,54,448150,22,97,1291
61031,54,448190,40,335,5617
61032,54,448210,100,777,12913
61033,54,446110,401,5407,193167
61034,54,448310,83,435,11519
61035,54,446120,47,506,8643
61036,54,451110,116,1324,26109
61037,54,447110,873,9520,169037
61038,54,447190,64,767,16309
61039,54,451211,56,364,6883
61040,54,448120,119,871,10539
61041,54,448130,22,194,2631
61042,54,452311,58,12640,341257
61043,54,452319,456,3869,66342
61044,54,448140,93,2195,27755
61045,54,451120,40,762,12205
61046,54,451130,16,119,1286
61047,54,451140,18,104,2610
61048,54,452210,32,2215,34332
61049,54,453110,114,456,6969
61050,54,453310,112,674,9639
61051,54,453920,8,12,198
61052,54,453998,105,398,10002
61053,54,454110,60,527,17314
61054,54,485310,9,68,1177
61055,54,453220,106,498,6799
61056,54,484122,33,671,42311
61057,54,453910,25,317,6081
61058,54,484210,14,89,3005
61059,54,453930,34,260,11380
61060,54,484220,421,3159,154097
61061,54,453991,104,541,10400
61062,54,454210,19,222,5543
61063,54,454310,34,257,9971
61064,54,454390,80,337,10618
61065,54,481111,6,51,1856
61066,54,484110,130,830,35094
61067,54,484121,111,896,41831
61068,54,484230,50,663,45491
61069,54,485320,10,47,820
61070,54,485991,7,79,1566
61071,54,485999,3,25,469
61072,54,486110,6,33,3269
61073,54,487110,3,42,1882
61074,54,488190,13,310,23167
61075,54,486210,73,1064,116186
61076,54,488111,5,28,1995
61077,54,488119,4,50,1191
61078,54,488210,15,233,10970
61079,54,488320,3,76,7029
61080,54,488310,4,17,850
61081,54,488390,4,59,3863
61082,54,488410,82,427,13192
61083,54,488490,21,76,2872
61084,54,488991,3,22,824
61085,54,488510,22,202,13287
61086,54,492210,10,48,1463
61087,54,493120,3,5,204
61088,54,511110,53,1253,33930
61089,54,511120,17,102,3305
61090,54,511130,4,12,353
61091,54,511140,4,10,448
61092,54,511210,15,112,10402
61093,54,512110,11,29,1080
61094,54,512131,26,454,5663
61095,54,515112,39,482,21386
61096,54,517311,297,3857,230185
61097,54,517312,110,1091,50192
61098,54,517911,6,66,2011
61099,54,517919,5,86,4800
61100,54,492110,54,1901,86894
61101,54,518210,36,1226,65814
61102,54,493110,37,3113,112888
61103,54,519120,9,49,784
61104,54,493190,11,516,17870
61105,54,515120,12,337,15645
61106,54,519130,7,14,406
61107,54,531130,54,102,2418
61108,54,522110,654,7927,381939
61109,54,524210,651,2633,135325
61110,54,522120,13,201,7372
61111,54,522130,142,1196,44462
61112,54,524291,14,38,2374
61113,54,524292,25,689,42056
61114,54,524298,6,10,423
61115,54,522220,8,20,1126
61116,54,522291,58,290,15226
61117,54,522292,57,233,15700
61118,54,522298,72,346,12002
61119,54,522310,6,14,585
61120,54,531110,360,1110,30419
61121,54,522320,10,93,6057
61122,54,522390,5,30,1856
61123,54,523110,6,18,4633
61124,54,523120,47,220,33026
61125,54,523910,20,141,18372
61126,54,523920,101,337,42577
61127,54,523930,42,168,12529
61128,54,523991,5,29,1546
61129,54,523999,3,4,133
61130,54,524113,32,225,14521
61131,54,524114,34,1212,77636
61132,54,524126,47,752,72967
61133,54,531120,181,738,27689
61134,54,531312,36,115,6291
61135,54,531390,28,481,54888
61136,54,532111,50,304,9136
61137,54,532284,6,22,467
61138,54,532289,6,42,1497
61139,54,532310,18,164,6017
61140,54,533110,14,73,7472
61141,54,531190,65,409,20112
61142,54,531210,222,588,21277
61143,54,531311,106,623,19055
61144,54,541110,858,5222,315100
61145,54,531320,57,101,5209
61146,54,541191,38,160,8879
61147,54,532120,28,184,8218
61148,54,541213,121,1043,9738
61149,54,541219,135,860,27473
61150,54,532210,62,238,9337
61151,54,532281,3,5,79
61152,54,532282,4,20,401
61153,54,532283,41,287,10876
61154,54,541320,3,39,1491
61155,54,532412,22,189,11965
61156,54,532490,45,573,34522
61157,54,541211,245,1582,79099
61158,54,541214,18,305,7823
61159,54,541310,32,206,13304
61160,54,541350,14,40,3189
61161,54,541370,59,230,9861
61162,54,541410,17,58,2228
61163,54,541430,27,57,1065
61164,54,541620,40,666,38872
61165,54,541720,5,658,16611
61166,54,541890,15,221,3461
61167,54,541330,200,3130,246775
61168,54,541810,29,118,5802
61169,54,541820,12,45,2871
61170,54,541850,15,74,3702
61171,54,541340,6,21,1497
61172,54,541380,41,452,20833
61173,54,541511,82,632,56277
61174,54,541512,150,1758,121505
61175,54,541513,26,329,24604
61176,54,541519,10,110,7441
61177,54,541611,126,1040,70905
61178,54,541612,18,1508,51697
61179,54,541613,48,138,4805
61180,54,541614,10,92,3426
61181,54,541618,5,45,1596
61182,54,541690,61,187,12388
61183,54,541713,7,162,7954
61184,54,541715,34,1046,62811
61185,54,541921,25,131,2099
61186,54,541910,3,57,1441
61187,54,541922,8,12,460
61188,54,551111,4,27,1180
61189,54,551112,21,335,26741
61190,54,551114,220,5422,392527
61191,54,561110,103,1930,116561
61192,54,561311,10,127,4492
61193,54,561499,6,62,2180
61194,54,541940,164,1853,60972
61195,54,561320,153,7291,192571
61196,54,541990,34,486,32970
61197,54,561439,11,711,22352
61198,54,561210,30,1213,34996
61199,54,561330,23,4230,176403
61200,54,561410,11,283,3351
61201,54,561421,6,85,3328
61202,54,561422,26,5714,129867
61203,54,561431,10,44,805
61204,54,561440,13,739,15877
61205,54,561491,3,53,1532
61206,54,561492,14,38,1214
61207,54,561599,20,569,12509
61208,54,561510,20,133,7492
