Naics,Establishments,Employees,Payroll,fips
2361,3,9,304,46003
2381,3,6,105,46003
4249,3,33,1443,46003
4471,4,55,932,46003
4841,3,4,134,46003
4842,3,5,232,46003
5221,3,19,1609,46003
5242,4,7,243,46003
7225,6,30,259,46003
8111,3,10,508,46003
8131,4,6,147,46003
2211,5,147,13027,46051
2361,5,14,319,46051
2381,9,64,4791,46051
2382,9,49,2658,46051
2389,9,43,4046,46051
4249,6,23,1383,46051
4411,3,48,1767,46051
4413,4,86,4078,46051
4431,4,16,960,46051
4441,6,19,730,46051
4451,4,89,1242,46051
4453,3,14,88,46051
4471,5,76,1370,46051
4523,3,59,720,46051
4841,12,104,4323,46051
4842,3,7,221,46051
5221,5,44,2402,46051
5242,8,25,663,46051
5311,3,5,54,46051
5411,6,14,482,46051
5412,3,5,67,46051
5613,3,71,4640,46051
5416,3,2,196,46051
5617,4,8,226,46051
6212,3,22,1542,46051
6213,8,321,14863,46051
6241,3,13,303,46051
7139,7,61,1208,46051
7211,4,33,499,46051
7224,5,17,217,46051
7225,15,180,2015,46051
8111,10,43,1514,46051
8134,3,9,88,46051
8131,16,86,1627,46051
2361,9,9,281,46053
2382,6,16,567,46053
2389,3,5,109,46053
4245,3,17,247,46053
4441,4,28,930,46053
4442,3,20,880,46053
4451,3,85,1578,46053
4453,3,9,133,46053
4471,7,41,646,46053
4523,3,23,434,46053
4842,9,22,521,46053
5221,5,48,2954,46053
5411,6,17,311,46053
6213,4,13,391,46053
6233,3,38,765,46053
6244,3,19,179,46053
7139,6,18,654,46053
7212,5,12,338,46053
7225,11,66,962,46053
2361,4,6,168,46123
2382,3,19,627,46123
2389,3,14,582,46123
4238,4,85,5389,46123
4249,6,67,2119,46123
4413,3,26,589,46123
4441,3,16,445,46123
4451,3,54,958,46123
4471,4,52,765,46123
4481,3,4,32,46123
4511,3,10,235,46123
4523,4,77,1118,46123
4841,8,11,515,46123
4842,9,22,1749,46123
5221,5,47,2018,46123
5242,5,17,593,46123
5411,4,10,231,46123
5412,6,39,1272,46123
5617,3,18,459,46123
6211,3,17,874,46123
8111,8,12,333,46053
8131,7,21,207,46053
2361,4,6,185,46085
4451,4,30,482,46085
4471,9,76,2042,46085
5221,4,18,881,46085
5242,3,14,362,46085
7211,7,74,1779,46085
7212,3,2,161,46085
7225,4,103,2052,46085
6212,3,16,575,46123
6213,4,24,917,46123
6232,3,53,972,46123
7211,5,42,524,46123
7224,3,15,187,46123
7225,13,186,2324,46123
8111,9,26,717,46123
8131,3,17,190,46123
2361,5,10,448,46039
2362,6,4,1167,46039
2381,10,22,4303,46039
2382,4,7,334,46039
2383,3,3,132,46039
4249,5,53,2401,46039
4411,4,16,554,46039
4471,4,27,788,46039
4841,3,2,80,46039
4842,4,8,191,46039
5221,3,20,1129,46039
5242,3,10,451,46039
5411,3,6,145,46039
7139,3,9,84,46039
4471,3,11,350,46137
5221,3,24,1104,46137
5311,3,4,66,46137
7225,5,28,288,46039
7225,3,68,934,46137
2361,3,6,148,46009
2382,4,14,760,46009
3273,3,9,429,46009
4245,5,34,1610,46009
4249,4,49,1234,46009
4471,9,74,1130,46009
4531,3,21,155,46009
4842,5,9,432,46009
5221,6,36,2010,46009
5242,9,23,699,46009
5311,3,8,81,46009
5411,4,15,612,46009
6213,4,5,299,46009
