Naics,Establishments,Employees,Payroll
115115,5,15,827
115116,4,6,61
115210,29,127,3697
236220,211,2439,136954
311611,25,5204,254425
311612,9,0,0
311615,5,0,0
332111,3,0,0
115310,6,5,228
238210,318,2320,119717
311811,9,67,1173
311812,3,0,0
311919,3,29,1369
311999,4,119,3608
332216,4,0,0
334513,3,0,0
335314,4,0,0
423110,38,689,35849
211120,6,37,2592
238220,377,3415,161481
312120,7,34,1043
312130,7,96,2663
332311,6,0,0
332312,7,111,5452
332313,9,298,15494
332321,8,887,38736
332322,12,446,21118
336211,3,0,0
336212,13,1144,58840
423120,53,688,31780
212312,5,0,0
212319,5,79,4824
237110,65,553,43424
237120,6,37,3617
238290,26,176,9284
314910,9,468,18453
314999,6,53,1296
315210,3,0,0
332323,10,60,2225
332420,5,77,3981
332510,4,0,0
336214,8,152,4645
336390,10,758,36718
336991,3,5,228
423130,13,202,9776
423140,7,43,1537
212321,30,168,9529
212325,3,203,11868
237130,53,1134,69785
321113,10,419,16635
321114,6,104,4083
332710,69,644,27826
423210,13,229,9996
423220,10,87,5097
213112,9,65,5866
237210,17,57,3002
238310,120,673,28121
321214,9,353,20225
321918,4,18,536
321911,4,0,0
321912,4,0,0
321920,10,64,2191
332721,6,76,3296
332812,7,100,3205
332813,3,22,741
337110,37,1976,69492
423310,19,305,19984
423320,7,57,4173
237310,88,1138,76803
238320,111,379,14378
238330,75,171,5192
321992,10,262,11175
321999,10,117,3785
322212,4,330,18968
322211,4,179,8969
332992,4,110,5144
332994,6,188,8508
332996,3,70,3993
332999,10,208,8542
337122,10,188,6593
337212,7,228,9444
423330,18,219,12742
423390,8,65,3208
221112,9,304,36568
221115,8,54,4175
237990,16,45,2713
238340,15,37,1346
238350,107,433,15921
339112,3,58,3179
339113,3,0,0
339115,3,17,685
339116,20,75,2622
221121,11,0,0
221122,83,1352,109033
238390,17,59,2323
323111,59,1201,53923
333111,31,836,32835
339910,6,0,0
339920,5,0,0
423420,22,242,13218
423430,16,343,28817
221210,13,92,15997
238910,215,1505,92782
323113,24,215,7106
324121,3,0,0
333120,14,1342,71681
333131,4,39,2240
339950,30,2667,135569
339999,16,73,2588
423440,12,95,4568
423450,23,342,21431
221310,29,237,12435
238110,211,1041,57065
238990,142,586,33678
325193,16,717,45613
325314,4,16,723
333413,6,0,0
333414,5,35,1714
333514,4,71,4588
333515,3,0,0
333517,5,184,7869
423460,5,37,1301
423490,4,33,2190
423510,12,139,9398
238120,15,132,7378
238130,96,388,13118
333611,4,0,0
333912,3,0,0
333922,5,147,7067
333992,5,83,3266
423610,35,559,36815
238140,81,425,22124
326122,5,137,6203
326199,26,946,34194
333999,6,237,13671
334416,5,452,20234
334418,4,0,0
334419,4,119,5424
423620,4,245,11359
423690,32,340,24368
113310,35,74,3140
236115,344,937,34947
236116,11,43,2829
236117,101,395,17984
238150,14,138,6988
238160,80,442,19251
327110,3,9,131
114210,9,26,604
236118,379,884,28810
238170,60,236,8535
311111,4,0,0
311119,26,379,17885
311224,6,145,8792
327320,49,545,33806
115112,39,75,4340
115113,9,58,1804
115114,17,60,2542
236210,6,21,925
238190,17,115,4452
311352,5,48,882
311513,7,1078,48406
