,fips,relevant_naics,estab,emp,payann
56834,34,113210,3,11,117
56835,34,113310,9,33,1830
56836,34,114210,4,15,1025
56837,34,114111,27,152,7863
56838,34,114112,27,86,5992
56839,34,115112,7,37,1590
56840,34,115114,7,65,4477
56841,34,115115,7,77,2321
56842,34,115116,4,15,571
56843,34,115210,113,419,13153
56844,34,115310,5,9,619
56845,34,213115,3,12,596
56846,34,212312,4,62,4271
56847,34,212313,3,63,2573
56848,34,212319,6,356,23032
56849,34,212321,26,286,17769
56850,34,212322,8,153,10778
56851,34,213112,13,196,19716
56852,34,221113,8,2162,275945
56853,34,221114,13,88,11254
56854,34,221210,54,4642,519605
56855,34,221310,87,2800,305296
56856,34,221330,3,45,3907
56857,34,313240,5,37,1685
56858,34,221112,41,1029,257587
56859,34,221121,4,4,792
56860,34,221122,154,9411,1186749
56861,34,221320,11,142,10177
56862,34,237120,31,1704,179499
56863,34,237130,124,3682,307993
56864,34,236115,1475,4346,216445
56865,34,236116,138,1486,109049
56866,34,236117,318,3857,407189
56867,34,236118,3708,11341,502961
56868,34,236210,94,942,59223
56869,34,237990,125,3141,298612
56870,34,236220,1052,12215,1052198
56871,34,237110,207,3190,320511
56872,34,237210,83,385,21610
56873,34,238160,339,2286,157854
56874,34,237310,294,9279,1091550
56875,34,238170,245,676,31451
56876,34,238210,2701,24307,1702061
56877,34,238110,313,3941,274665
56878,34,238120,108,2234,184334
56879,34,238290,241,3773,343533
56880,34,238130,266,1511,86594
56881,34,238140,750,3025,186961
56882,34,238150,167,1494,101412
56883,34,238320,1000,4034,209704
56884,34,238190,124,1177,80817
56885,34,238340,345,1712,94411
56886,34,238220,3558,26594,1846440
56887,34,238310,529,5056,382583
56888,34,238330,559,2791,160030
56889,34,311422,8,216,23263
56890,34,311423,5,202,13327
56891,34,238350,968,4451,247727
56892,34,238390,227,2445,133848
56893,34,311611,23,506,24830
56894,34,311615,13,440,18396
56895,34,238910,775,8478,646283
56896,34,238990,887,5868,445074
56897,34,311811,367,3964,99164
56898,34,311812,131,6374,236510
56899,34,311111,4,327,17424
56900,34,311119,9,63,3342
56901,34,311225,4,189,17842
56902,34,311911,7,710,28977
56903,34,311919,10,705,27647
56904,34,311340,19,599,39361
56905,34,311930,17,661,49785
56906,34,311351,12,340,16605
56907,34,311352,32,829,31227
56908,34,311991,35,2707,97994
56909,34,311999,26,631,37431
56910,34,311411,4,489,20254
56911,34,311412,18,1126,47115
56912,34,311421,18,1090,59853
56913,34,311511,7,865,54354
56914,34,311513,22,1119,47586
56915,34,311514,4,80,3071
56916,34,311520,22,264,10487
56917,34,312112,3,17,1142
56918,34,312113,7,65,3118
56919,34,312130,37,772,27949
56920,34,311612,32,2068,106094
56921,34,312140,19,124,6135
56922,34,311710,15,458,18988
56923,34,313210,6,157,7397
56924,34,313220,9,190,10967
56925,34,313230,5,50,4526
56926,34,311813,12,348,13478
56927,34,311821,20,1947,93721
56928,34,311824,20,1357,94481
56929,34,311920,18,950,58709
56930,34,311941,8,345,22965
56931,34,311942,27,1668,121274
56932,34,312111,31,2391,125758
56933,34,312120,70,813,39056
56934,34,315190,10,210,8250
56935,34,315990,14,311,7583
56936,34,316110,5,62,2188
56937,34,313310,35,375,16032
56938,34,313320,9,458,28585
56939,34,314120,40,766,32982
