State,Naics,Establishments,Employees,Payroll
AL,327215,13,1068,69632
AL,327310,6,626,67007
AL,327320,131,1521,89401
AL,327331,10,119,6572
AL,327332,3,120,8689
AL,327390,35,1081,53586
AL,327410,7,409,33693
AL,327420,3,205,11146
AL,327910,4,89,4405
AL,327991,45,413,18853
AL,327992,5,142,14099
AL,327993,4,381,24198
AL,327999,6,122,8067
AL,331110,18,6211,681063
AL,331210,9,1194,85357
AL,331221,6,244,14743
AL,331314,6,207,11381
AL,331318,8,683,38142
AL,331410,3,197,9064
AL,331420,6,1318,68685
AL,331491,3,177,10503
AL,331492,6,1025,58577
AL,331511,16,3682,312381
AL,331513,4,84,3943
AL,331523,6,970,54074
AL,331524,5,188,8313
AL,332114,9,552,27322
AL,332119,17,963,46020
AL,332216,8,173,9274
AL,332311,30,1001,59102
AL,332312,122,3934,238907
AL,332313,49,1006,55527
AL,332321,18,662,32201
AL,332322,74,1724,83468
AL,332323,50,1241,57974
AL,332410,4,138,8454
AL,332420,13,1559,114038
AL,332439,4,81,4105
AL,332510,8,958,36473
AL,332613,5,402,18299
AL,332618,4,229,11150
AL,332710,272,3346,177794
AL,332721,42,693,37664
AL,332722,8,461,23088
AL,332811,9,130,8390
AL,332812,34,706,38671
AL,332813,20,313,12681
AL,332911,7,632,60383
AL,332912,4,332,26804
AL,332919,3,328,17722
AL,332992,6,38,1530
AL,332994,5,7,225
AL,332996,19,531,39115
AL,332999,43,800,37970
AL,333111,14,464,23467
AL,333120,8,520,31453
AL,333132,3,95,6983
AL,333241,3,115,6538
AL,333243,10,214,12189
AL,333249,7,155,9949
AL,333314,3,53,4251
AL,333318,13,245,17836
AL,333413,8,367,14734
AL,333414,5,406,16139
AL,333415,10,714,51108
AL,333511,16,437,20968
AL,333514,23,523,23774
AL,333517,11,116,6716
AL,333519,5,50,2776
AL,333611,4,176,11595
AL,333612,3,37,2702
AL,333613,3,221,10444
AL,333618,5,509,24284
AL,333912,4,230,16522
AL,333914,6,177,10150
AL,333922,16,871,63642
AL,333923,6,325,20124
AL,333924,7,717,31318
AL,333993,4,153,11504
AL,333994,3,69,3385
AL,333995,8,240,16209
AL,333999,14,305,15368
AL,334118,3,152,5819
AL,334210,3,929,112149
AL,334220,7,132,12199
AL,334290,3,52,3891
AL,334310,4,88,5571
AL,334413,3,31,976
AL,334418,12,1241,64489
AL,334419,10,161,8596
AL,334511,8,2157,142120
AL,334512,3,4,275
AL,334514,3,708,66491
AL,334515,3,42,2336
AL,334516,4,31,2599
AL,335129,4,57,2439
AL,335220,3,1654,162189
AL,335311,4,482,27564
AL,335312,4,181,9492
AL,335313,8,409,19202
AL,335314,7,802,89531
AL,335931,5,380,21001
AL,335932,3,292,14473
AL,335991,7,81,5523
AL,335999,7,295,14223
AL,336111,4,4847,382048
AL,336112,3,8991,749935
AL,336120,4,701,35506
AL,336211,17,2429,153134
AL,336212,14,1317,53239
AL,336214,17,278,10865
AL,336310,7,1202,81661
AL,336320,12,4245,198338
AL,336330,5,1547,85321
AL,336340,4,361,27271
AL,336350,12,1066,48840
AL,336360,25,6290,253173
AL,336370,26,7593,397298
AL,336390,44,7691,371797
AL,336411,12,2066,145046
AL,336412,8,818,55803
AL,336413,15,4409,211521
AL,336414,4,633,71904
AL,336510,7,517,21511
AL,336611,20,4301,278775
AL,336612,19,569,52134
AL,336991,3,22,1560
AL,336992,5,850,54990
AL,336999,4,82,3330
AL,337110,166,4734,196679
AL,337121,4,212,6416
AL,337122,22,628,16822
AL,337124,8,333,19745
AL,337127,11,315,15002
AL,337212,18,291,14443
AL,337215,20,1660,76866
AL,337910,8,595,37559
AL,339112,6,683,41807
AL,339113,23,1214,65431
AL,339114,3,53,4063
AL,339116,68,854,35093
AL,339910,8,68,3678
AL,339920,28,1004,52977
AL,339940,6,50,2366
AL,339950,85,1140,52306
AL,339991,8,953,57849
AL,339995,3,135,3403
AL,339999,34,756,39915
AL,423110,116,2435,167991
AL,423120,186,2329,121013
AL,423130,63,841,44721
AL,423140,28,329,13714
AL,423210,50,531,34058
AL,423220,54,382,26436
AL,423310,145,2286,180307
AL,423320,52,596,34419
AL,423330,81,665,44873
AL,423390,47,1231,74991
AL,423410,7,86,6999
AL,423420,108,1636,109427
AL,423430,47,520,38308
AL,423440,37,375,21948
AL,423450,98,2102,175928
AL,423460,5,68,1576
AL,423490,18,261,13862
AL,423510,166,3268,279126
AL,423520,12,125,9553
AL,423610,192,2041,157981
AL,423620,25,992,81881
AL,423690,92,913,99786
AL,423710,78,1466,85972
AL,423720,83,1498,115851
AL,423730,130,1357,118016
AL,423740,17,127,7906
AL,423810,98,2631,209446
AL,423820,103,1186,59732
AL,423830,414,4654,349539
AL,423840,191,1790,139363
AL,423850,57,706,35594
AL,423860,23,654,45102
AL,423910,61,1179,69008
AL,423920,5,93,13564
AL,423930,172,2445,138334
AL,423940,23,80,2955
AL,423990,116,1173,69529
AL,424110,9,49,2577
AL,424120,46,302,17516
AL,424130,38,846,53434
AL,424210,74,2751,247604
AL,424310,15,181,10966
AL,424320,26,466,16705
AL,424330,24,150,4263
AL,424340,3,12,812
AL,424410,21,1888,109491
AL,424420,32,1213,80902
AL,424430,20,366,17303
AL,424440,5,34,1022
AL,424450,30,337,17244
AL,424460,13,294,8681
AL,424470,12,376,25112
AL,424480,23,333,17878
AL,424490,152,5163,289678
AL,424510,17,322,20847
AL,424520,17,138,3674
AL,424590,14,55,3895
AL,424610,28,279,22293
AL,424690,120,952,63244
AL,424710,69,1104,65828
AL,424720,41,241,20173
AL,424810,23,2141,108072
AL,424820,16,913,66132
AL,424910,139,1403,74109
AL,424920,19,542,15305
AL,424930,48,322,13184
AL,424940,15,1561,68873
AL,424950,27,127,6907
AL,424990,69,456,18897
AL,425110,3,3,107
AL,425120,595,3248,218159
AL,441110,343,15370,1120595
AL,441120,543,3157,170451
AL,441210,45,912,63205
AL,441222,75,818,48419
AL,441228,108,1159,57922
AL,441310,832,6949,209643
AL,441320,413,3204,127955
AL,442110,479,3445,139954
AL,442210,151,1120,54032
AL,442291,17,60,2806
AL,442299,180,1665,35295
AL,443141,161,1880,149734
AL,443142,164,1516,54291
AL,444110,131,12010,303193
AL,444120,118,535,24323
AL,444130,255,1908,64706
AL,444190,440,5191,268010
AL,444210,92,700,32137
AL,444220,235,1986,55555
AL,445110,753,33050,780558
AL,445120,338,1040,21342
AL,445210,49,559,9113
AL,445220,39,203,4294
AL,445230,31,132,3152
AL,445291,16,141,5452
AL,445292,18,108,2124
AL,445299,59,312,4895
AL,445310,415,1401,39746
AL,446110,956,13460,516362
AL,446120,308,2306,48542
AL,446130,120,691,18639
AL,446191,137,539,12713
AL,446199,179,1164,47941
AL,447110,2962,15825,337059
AL,447190,148,2586,71905
AL,448110,114,735,22774
AL,448120,582,3526,61800
AL,448130,59,341,5509
AL,448140,366,7145,114549
AL,448150,73,400,7807
AL,448190,161,1200,25017
AL,448210,331,3282,52595
AL,448310,237,1223,49576
AL,451110,256,3781,99031
AL,451120,92,1591,37620
AL,451130,45,275,4026
AL,451140,51,372,10357
AL,451211,86,701,12636
AL,452210,60,4053,81438
AL,452311,144,35607,1058092
AL,452319,1360,12992,224021
AL,453110,192,761,17235
AL,453210,81,704,17417
AL,453220,221,1275,23626
AL,453310,319,3611,70765
AL,453910,97,1206,31939
AL,453920,18,52,1312
AL,453930,71,377,30906
AL,453991,123,351,8939
AL,453998,324,1253,37596
AL,454110,428,2284,100899
AL,454210,54,586,17288
AL,454310,159,852,36106
AL,454390,243,832,35633
AL,481111,13,287,13704
AL,481211,17,49,4186
AL,483113,5,24,2762
AL,483211,5,265,26379
AL,483212,3,3,139
AL,484110,317,2180,105381
AL,484121,724,13506,658156
AL,484122,166,4313,283525
AL,484210,129,1263,43469
AL,484220,569,3948,194621
AL,484230,267,3271,170690
AL,485113,3,245,10316
AL,485210,6,78,3415
AL,485310,9,45,1274
AL,485320,13,63,2125
AL,485410,15,661,13821
AL,485510,18,197,5594
AL,485991,27,255,7498
AL,485999,12,27,687
AL,486110,8,76,7771
AL,486210,30,345,44371
AL,486910,8,59,6383
AL,487210,38,82,3507
AL,488111,3,11,1268
AL,488119,30,420,14774
AL,488190,67,5238,423072
AL,488210,50,1080,43487
AL,488310,8,154,9594
AL,488320,15,1076,69391
AL,488330,18,144,10669
AL,488390,18,203,15464
AL,488410,167,922,42937
AL,488490,47,555,16156
AL,488510,226,2079,152375
AL,488991,9,352,13392
AL,492110,162,8814,359319
AL,492210,31,1181,41475
AL,493110,201,16380,738867
AL,493120,18,472,24921
AL,493130,9,84,4241
AL,493190,35,1628,82914
AL,511110,98,1281,43734
AL,511120,59,1507,112224
AL,511130,28,133,6802
AL,511140,3,24,1150
AL,511199,5,7,513
AL,511210,137,2825,334363
AL,512110,59,243,18626
AL,512131,40,555,13365
AL,512191,3,202,12791
AL,512230,4,3,44
AL,512240,16,30,1191
AL,515111,5,27,2580
AL,515112,115,999,44952
AL,515120,26,1116,68735
AL,515210,3,378,24875
AL,517311,577,7555,570878
AL,517312,442,4451,246104
AL,517911,54,247,10157
AL,517919,18,593,51284
AL,518210,129,4437,302125
AL,519110,3,5,287
AL,519120,15,98,2594
AL,519130,60,267,24166
AL,519190,4,284,17211
AL,522110,1575,26544,2169831
AL,522120,16,185,14246
AL,522130,439,5702,329881
AL,522220,44,386,47494
AL,522291,782,2175,96939
AL,522292,225,2253,303114
AL,522298,350,1143,53675
AL,522310,72,392,56933
AL,522320,42,182,16704
AL,522390,367,832,21666
AL,523110,20,64,20565
AL,523120,182,1286,326244
AL,523140,3,185,18176
AL,523910,53,119,10611
AL,523920,327,1359,223457
AL,523930,202,470,40846
AL,523991,19,77,6134
AL,523999,16,33,2790
AL,524113,101,2731,271701
AL,524114,74,5179,515733
AL,524126,466,5378,437347
AL,524127,12,42,2566
AL,524128,8,10,693
AL,524130,3,4,210
AL,524210,1715,8130,652398
AL,524291,71,3537,355630
AL,524292,87,2877,225074
AL,524298,22,163,8611
AL,525990,10,146,36692
AL,531110,926,3444,139234
AL,531120,381,1519,152072
AL,531130,332,863,27552
AL,531190,102,284,10070
AL,531210,1478,5199,306278
AL,531311,460,4121,189917
AL,531312,131,1477,91709
AL,531320,182,415,24077
AL,531390,151,288,19063
AL,532111,120,737,25086
AL,532112,4,50,4222
AL,532120,109,891,42556
AL,532210,136,659,27735
AL,532281,14,39,991
AL,532282,5,11,216
AL,532283,51,485,25231
AL,532284,24,109,7271
AL,532289,58,734,22762
AL,532310,29,132,6941
AL,532411,10,20,2335
AL,532412,96,1079,85023
AL,532420,3,9,170
AL,532490,109,953,62887
AL,533110,29,176,9065
AL,541110,2282,12117,1088488
AL,541191,114,651,43601
AL,541199,25,57,1956
AL,541211,717,5730,396062
AL,541213,467,2000,24937
AL,541214,57,1943,111421
AL,541219,428,2119,90926
AL,541310,207,1283,119872
AL,541320,31,97,5997
AL,541330,945,29388,2926613
AL,541340,59,125,4130
AL,541350,77,153,7482
AL,541360,9,181,15639
AL,541370,115,561,27972
AL,541380,83,1074,76500
AL,541410,126,289,13805
AL,541420,9,51,2997
AL,541430,76,223,9621
AL,541490,9,15,532
AL,541511,382,6904,662820
AL,541512,594,14765,1405617
AL,541513,72,1131,91746
AL,541519,62,1113,88994
AL,541611,610,3823,300718
AL,541612,52,605,33219
AL,541613,237,1083,62496
AL,541614,120,2280,137517
AL,541618,62,252,15013
AL,541620,100,966,65761
AL,541690,167,878,53854
AL,541713,41,1573,183000
AL,541714,23,453,36904
AL,541715,142,8273,825926
AL,541720,15,120,6128
AL,541810,108,1090,76362
AL,541820,45,159,10798
AL,541830,5,18,845
AL,541840,16,41,2606
AL,541850,24,164,14817
AL,541860,16,418,34529
AL,541890,67,873,16481
AL,541910,15,169,17895
AL,541921,133,445,13387
AL,541922,32,58,2289
AL,541930,12,47,2247
AL,541940,556,6514,262082
AL,541990,116,1037,53956
AL,551111,15,74,5688
AL,551112,64,559,62990
AL,551114,504,20938,2104376
AL,561110,269,6947,425654
AL,561210,113,5338,253618
AL,561311,44,927,25791
AL,561312,28,98,13008
AL,561320,608,52670,1422058
AL,561330,45,41131,1933601
AL,561410,28,305,18403
AL,561421,19,1024,29795
AL,561422,39,7656,162876
AL,561431,66,339,8199
AL,561439,41,428,15627
AL,561440,23,994,34373
AL,561491,19,63,3779
AL,561492,31,110,4102
AL,561499,31,217,8799
AL,561510,44,387,24163
AL,561520,4,16,371
AL,561591,11,87,6435
AL,561599,26,152,9270
AL,561611,52,326,27548
AL,561612,108,9876,208319
AL,561613,12,300,11734
AL,561621,130,1324,81117
AL,561622,55,207,7259
AL,561710,342,3819,162921
AL,561720,753,13618,279404
AL,561730,1331,9328,364412
AL,561740,84,495,19604
AL,561790,152,734,28975
AL,561910,13,227,6995
AL,561920,24,150,5339
AL,561990,105,1744,67023
AL,562111,135,2155,126603
AL,562112,5,248,13255
AL,562119,37,299,17153
AL,562211,21,300,15098
AL,562212,37,569,30821
AL,562219,7,65,4146
AL,562910,63,933,48264
AL,562920,16,146,5506
AL,562991,52,297,13728
AL,562998,18,647,29923
AL,611110,208,8962,287033
AL,611210,7,727,26743
AL,611310,49,7911,292531
AL,611420,9,41,2297
AL,611430,43,1511,88444
AL,611511,16,136,4995
AL,611512,23,230,18102
AL,611513,17,120,3803
AL,611519,52,451,20406
AL,611610,151,913,12496
AL,611620,180,1025,19255
AL,611630,3,0,48
AL,611691,80,500,7918
AL,611699,38,164,6888
AL,611710,62,286,10402
AL,621111,2517,36672,3222698
AL,621112,108,530,36300
AL,621210,1364,11590,615594
AL,621310,427,1591,59860
AL,621320,343,2077,97908
AL,621330,213,803,29714
AL,621340,698,5957,287730
AL,621391,77,390,16841
AL,621399,245,1022,53615
AL,621410,33,163,6680
AL,621420,129,2300,104489
AL,621492,194,2042,104289
AL,621493,104,2926,147808
AL,621498,199,7562,719512
AL,621511,166,3260,194195
AL,621512,73,832,69646
AL,621610,520,14322,618944
AL,621910,102,3539,151596
AL,621991,37,1139,45647
AL,621999,115,1311,73424
AL,622110,105,84001,5001981
AL,622210,10,2903,181851
AL,622310,11,1468,77891
AL,623110,222,24136,823755
AL,623210,361,5827,145290
AL,623220,85,2340,79654
AL,623311,45,3097,95672
AL,623312,173,4454,103070
AL,623990,84,1679,43927
AL,624110,187,1541,46996
AL,624120,320,8454,163691
AL,624190,463,3997,131131
AL,624210,45,327,11976
AL,624221,51,748,23635
AL,624229,43,297,12732
AL,624230,15,197,11627
AL,624310,62,1813,55936
AL,624410,939,9979,209612
AL,711110,26,189,7483
AL,711120,6,38,718
AL,711130,37,262,7468
AL,711211,7,236,6970
AL,711212,9,212,6102
AL,711219,14,21,1065
AL,711310,30,416,12513
AL,711320,40,266,18362
AL,711410,16,43,3754
AL,711510,85,202,6996
AL,712110,55,495,18526
AL,712120,13,89,1997
AL,712130,11,342,12657
AL,712190,7,56,2503
AL,713110,8,468,9343
AL,713120,38,577,11393
AL,713290,14,434,12324
AL,713910,128,4218,111356
AL,713930,56,439,18029
AL,713940,459,5799,80174
AL,713950,30,639,12191
AL,713990,187,1662,33840
AL,721110,908,13313,334905
AL,721120,3,2453,69931
AL,721191,9,20,309
AL,721199,4,5,125
AL,721211,62,275,6124
AL,721214,44,234,9329
AL,721310,35,104,2862
AL,722310,345,5818,136478
AL,722320,114,603,13194
AL,722330,106,379,7222
AL,722410,266,2114,48298
AL,722511,2768,56620,1217734
AL,722513,4152,82714,1327956
AL,722514,138,1507,26354
AL,722515,609,6025,89981
AL,811111,928,4223,184075
AL,811112,23,59,1977
AL,811113,80,249,9483
AL,811118,39,224,10371
AL,811121,544,3140,154503
AL,811122,93,441,19899
AL,811191,154,1163,42071
AL,811192,225,1519,35656
AL,811198,35,198,7037
AL,811211,22,86,4931
AL,811212,59,250,11579
AL,811213,46,380,22709
AL,811219,48,2143,147393
AL,811310,381,3327,210685
AL,811411,23,62,1730
AL,811412,66,257,9072
AL,811420,31,63,1684
AL,811430,4,9,222
AL,811490,114,377,12875
AL,812111,59,297,7303
AL,812112,747,3167,92619
AL,812113,263,739,20180
AL,812191,44,198,4982
AL,812199,227,1245,27871
AL,812210,284,1990,77574
AL,812220,72,401,14702
AL,812310,71,240,5161
AL,812320,215,1467,31121
AL,812331,8,257,9602
AL,812332,28,1242,55152
AL,812910,267,1559,48721
AL,812930,41,211,5080
AL,812990,162,325,9930
AL,813110,4519,36145,811207
AL,813211,113,328,18496
AL,813212,50,240,14223
AL,813219,50,337,16884
AL,813311,41,401,19707
AL,813312,81,558,18542
AL,813319,74,384,16603
AL,813410,248,1265,32225
AL,813910,211,1376,128580
AL,813920,70,360,25826
AL,813930,203,1040,22955
AL,813940,19,46,3020
AL,813990,88,322,23254
AK,113310,23,207,16785
AK,114111,361,261,25246
AK,114112,83,43,3283
AK,114119,3,1,686
AK,114210,3,4,155
AK,115112,4,8,652
AK,115114,4,6,198
AK,115210,6,17,393
AK,115310,9,9,2252
AK,211120,15,1500,347018
AK,211130,9,400,63940
AK,212221,39,1755,228026
AK,212230,4,515,74890
AK,212321,20,130,11676
AK,213111,11,431,57268
AK,213112,40,3138,314369
AK,213114,18,298,44629
AK,221111,12,74,6973
AK,221112,27,922,107045
AK,221115,3,8,303
AK,221118,3,28,798
AK,221122,42,787,80394
AK,221210,5,237,29781
AK,221310,15,135,8513
AK,221330,3,103,11021
AK,236115,182,514,29546
AK,236116,8,16,1098
AK,236117,52,431,32018
AK,236118,393,956,55881
AK,236210,17,232,35632
AK,236220,241,3106,301815
AK,237110,45,216,25439
AK,237120,14,1017,101550
AK,237130,27,378,45667
AK,237210,15,48,4794
AK,237310,83,962,138840
AK,237990,30,289,41438
AK,238110,56,130,14271
AK,238120,13,74,17844
AK,238130,65,197,9720
AK,238140,21,49,2489
AK,238150,15,79,6961
AK,238160,65,357,43223
AK,238170,33,112,7289
AK,238190,18,94,8962
AK,238210,247,1708,151251
AK,238220,261,1899,152215
AK,238290,21,131,13364
AK,238310,89,331,18725
AK,238320,115,299,17735
AK,238330,49,184,10997
AK,238340,25,72,3084
AK,238350,84,342,22369
AK,238390,11,25,1230
AK,238910,217,1134,101053
AK,238990,68,368,36175
AK,311340,3,11,387
AK,311352,6,34,1264
AK,311611,5,17,344
AK,311612,3,50,2938
AK,311710,93,6679,385679
AK,311811,18,134,3842
AK,311812,3,101,5687
AK,311821,3,14,408
AK,311920,5,39,1146
AK,311942,5,7,257
AK,311999,5,35,1591
AK,312111,5,44,1726
AK,312112,5,21,1444
AK,312120,32,358,17715
AK,312130,4,24,790
AK,312140,8,24,1023
AK,314910,6,49,2393
AK,314999,7,16,224
AK,321113,10,71,2805
AK,321214,8,113,7044
AK,321911,4,78,3734
AK,321920,4,34,1772
AK,321999,5,24,930
AK,323111,32,200,10898
AK,323113,8,28,1268
AK,324110,4,656,148530
AK,324121,20,55,2590
AK,325411,4,12,814
AK,325611,3,8,160
AK,325620,4,6,154
AK,325998,5,36,1512
AK,326199,4,28,2407
AK,327320,18,114,11814
AK,327390,6,22,2834
AK,332312,6,37,3440
AK,332313,4,14,969
AK,332322,8,56,3980
AK,332323,4,10,157
AK,332420,4,68,5777
AK,332710,19,135,8453
AK,332721,5,39,2638
AK,332812,3,10,352
AK,332999,8,66,4173
AK,336214,3,22,1255
AK,336411,3,2,43
AK,336413,5,107,6080
AK,336611,4,118,7422
AK,336612,14,91,4489
AK,337110,6,12,422
AK,339113,5,22,1117
AK,339116,13,42,2537
AK,339910,4,17,597
AK,339950,9,79,4178
AK,339999,3,5,112
AK,423110,6,102,8754
AK,423120,25,207,11938
AK,423210,10,137,9244
AK,423220,10,32,2072
AK,423310,10,207,12712
AK,423320,6,40,3459
AK,423330,5,84,5387
AK,423390,7,41,2571
AK,423420,24,121,5841
AK,423430,4,34,3554
AK,423440,9,80,4261
AK,423450,14,108,11153
AK,423490,5,38,1741
AK,423510,13,79,5372
AK,423610,34,374,34352
AK,423690,16,129,16384
AK,423710,4,62,2657
AK,423720,22,251,17859
AK,423730,10,74,6558
AK,423810,25,467,41951
AK,423830,64,531,42824
AK,423840,20,193,12074
AK,423850,9,44,2997
AK,423860,4,20,1448
AK,423910,18,85,3732
AK,423920,3,35,2062
AK,423930,8,32,1439
AK,423940,3,187,8795
AK,423990,10,25,1430
AK,424120,10,49,2467
AK,424130,6,69,5081
AK,424210,18,97,5194
AK,424410,6,76,3385
AK,424420,10,623,19784
AK,424430,3,36,2102
AK,424450,4,26,1960
AK,424460,27,261,22226
AK,424470,7,64,3908
AK,424480,4,224,11572
AK,424490,39,760,51015
AK,424610,5,8,599
AK,424690,23,115,7907
AK,424710,49,641,53965
AK,424720,14,117,9686
AK,424810,9,492,30996
AK,424820,4,58,3535
AK,424930,5,6,387
AK,424940,8,246,9772
AK,424990,15,113,4479
AK,425120,40,166,9734
AK,441110,30,1790,138568
AK,441120,38,217,17750
AK,441210,5,31,2532
AK,441222,33,311,12246
AK,441228,39,414,19956
AK,441310,104,958,40301
AK,441320,27,326,20212
AK,442110,46,191,11595
AK,442210,26,190,10052
AK,442299,30,183,6483
AK,443141,10,65,3219
AK,443142,34,293,12324
AK,444110,16,1932,64775
AK,444120,11,42,2404
AK,444130,58,623,27153
AK,444190,91,1004,60143
AK,444210,3,15,735
AK,444220,23,89,2181
AK,445110,212,6464,187733
AK,445120,37,242,6827
AK,445210,7,55,2230
AK,445220,12,41,2355
AK,445230,3,4,136
AK,445291,7,43,1307
AK,445292,4,11,198
AK,445299,20,90,1988
AK,445310,93,590,18318
AK,446110,39,591,26426
AK,446120,19,215,5212
AK,446130,25,129,3812
AK,446191,19,80,2145
AK,446199,15,85,5671
AK,447110,136,1444,45597
AK,447190,46,290,12255
AK,448110,8,70,2965
AK,448120,28,132,2585
AK,448130,4,14,318
AK,448140,63,784,17915
AK,448150,11,45,1024
AK,448190,31,184,5516
AK,448210,27,196,4729
AK,448310,69,231,9264
AK,451110,79,1132,31745
AK,451120,28,227,4612
AK,451130,27,229,2944
AK,451140,9,61,1477
AK,451211,24,128,2310
AK,452210,3,340,4703
AK,452311,27,7089,248333
AK,452319,60,513,10760
AK,453110,24,93,2450
AK,453210,9,88,2647
AK,453220,141,396,16271
AK,453310,59,602,14810
AK,453910,21,292,10125
AK,453920,39,72,2306
AK,453991,30,136,4185
AK,453998,115,728,28987
AK,454110,38,107,6020
AK,454210,4,62,2187
AK,454310,56,347,21509
AK,454390,41,88,3522
AK,481111,71,2384,264262
AK,481112,23,1214,127107
AK,481211,101,766,62694
AK,481212,12,513,49867
AK,481219,8,40,2796
AK,483111,5,23,8693
AK,483112,4,23,1240
AK,483113,91,1153,111657
AK,483114,12,23,3038
AK,483211,8,41,5497
AK,483212,12,7,1503
AK,484110,57,620,38492
AK,484121,64,954,67543
AK,484122,7,123,8889
AK,484210,36,490,22695
AK,484220,68,292,19008
AK,484230,25,322,23199
AK,485113,4,68,2541
AK,485210,4,229,8517
AK,485310,13,70,2096
AK,485320,5,114,3341
AK,485410,23,864,22600
AK,485991,5,45,1257
AK,485999,6,20,949
AK,486110,9,905,147480
AK,487110,31,108,6609
AK,487210,128,267,29684
AK,487990,26,124,11713
AK,488119,23,501,20054
AK,488190,66,885,47568
AK,488310,10,52,2496
AK,488320,7,316,22264
AK,488330,30,180,18778
AK,488390,15,34,1899
AK,488410,26,118,6640
