State,Naics,Establishments,Employees,Payroll
MA,71,3478,62020,2316796
MA,72,17742,310206,7150328
MA,81,18238,126924,4649519
MA,99,277,539,21161
MI,11,627,3868,165657
MI,21,319,4190,318306
MI,22,418,23110,2494749
MI,23,19262,148071,9648214
MI,42,10917,183536,12635697
MI,51,4084,69295,5168009
MI,52,13009,166262,12502948
MI,53,8259,52505,2350858
MI,54,21765,272094,20087242
MI,55,1621,121297,12334576
MI,56,11853,346616,11768863
MI,61,2373,71495,2170147
MI,62,27146,616371,29231061
MI,71,3494,50051,1799720
MI,72,20679,399366,6796521
MI,81,23305,161255,4768246
MI,99,170,308,6167
MN,11,572,2586,112705
MN,21,153,5155,449414
MN,22,347,13222,1330400
MN,23,16550,122007,8896429
MN,42,7949,140155,11331747
MN,51,2787,62832,5038900
MN,52,9670,159880,15221950
MN,53,7114,38737,2024454
MN,54,16695,187998,14415397
MN,55,1258,127496,13138162
MN,56,7817,172232,6820711
MN,61,1984,73506,2244230
MN,62,17156,471360,20815656
MN,71,3015,49580,1580580
MN,72,12022,243473,4507342
MN,81,15780,116747,3435472
MN,99,119,168,2614
MS,11,676,4629,192416
MS,21,307,4199,283046
MS,22,594,9382,764674
MS,23,3849,43454,2185167
MS,42,2711,37351,1911870
MS,51,1020,14188,642115
MS,52,4716,32504,1895660
MS,53,2385,9793,349418
MS,54,4746,30508,1594804
MS,55,357,8745,596466
MS,56,2301,55422,1471654
MS,61,592,16100,395853
MS,62,6385,168501,7693766
MS,71,700,8623,166949
MS,72,5664,130522,2182289
MS,81,6411,38394,979652
MS,99,77,98,1496
MO,11,296,1710,58413
MO,21,275,3562,220206
MO,22,373,15561,1548358
MO,23,13492,130272,7826724
MO,42,7625,124869,7236290
MO,51,2689,56645,3935389
MO,52,10783,140332,10900285
MO,53,6537,36853,1661674
MO,54,14174,160009,11714731
MO,55,1489,92749,8133613
MO,56,7585,177770,5915497
MO,61,1661,74744,3173299
MO,62,20978,413376,18505088
MO,71,2300,41745,1755369
MO,72,12918,268499,4448459
MO,81,15702,114125,3328984
MO,99,618,587,7283
MT,11,351,1019,48800
MT,21,324,5487,484569
MT,22,211,3058,261947
MT,23,5476,25575,1420533
MT,42,1600,15720,802194
MT,51,696,8722,466204
MT,52,1982,16077,982100
MT,53,2034,5928,206295
MT,54,3842,18223,960422
MT,55,132,2635,218577
MT,56,1862,27889,768596
MT,61,384,6440,149825
MT,62,3731,72425,3309572
MT,71,1236,9927,179670
MT,72,3577,51697,933062
MT,81,3283,16699,499546
MT,99,24,36,801
NE,11,214,1330,71575
NE,21,111,1057,58273
NE,22,120,1141,106871
NE,23,6481,48084,2471795
NE,42,3201,41006,2449912
NE,51,977,21232,1323796
NE,52,4414,65382,4645197
NE,53,2332,11282,486568
NE,54,4699,39047,2361518
NE,55,364,22233,1759956
NE,56,2798,64726,2462173
NE,61,563,19039,533427
NE,62,5818,133276,6270945
NE,71,928,14765,252981
NE,72,4631,77822,1200385
NE,81,5850,35983,1014954
NE,99,69,80,1204
NV,11,55,287,12273
NV,21,184,12935,1251647
NV,22,124,4757,507532
NV,23,4979,75417,4208010
NV,42,3120,37565,2259481
NV,51,1429,18161,1201012
NV,52,4200,34908,2436029
NV,53,4668,29489,1318865
NV,54,9018,58679,3788296
NV,55,491,22970,2130601
NV,56,4583,124890,3975839
NV,61,784,12199,443103
NV,62,7391,130170,6566727
NV,71,1642,31249,1076174
NV,72,6815,319214,9493229
NV,81,4733,35741,1116713
NV,99,56,72,2195
NH,11,148,619,31149
NH,21,47,243,18918
NH,22,123,3256,319755
NH,23,4174,27661,1807976
NH,42,1830,24622,1895657
NH,51,771,16552,1348445
NH,52,2049,28580,2629856
NH,53,1502,7329,361388
NH,54,3676,31926,2382563
NH,55,225,9292,805554
NH,56,2399,55828,2690986
NH,61,650,27063,1084293
NH,62,3754,94601,4941798
NH,71,819,12060,292014
NH,72,3794,59561,1203834
NH,81,3753,23543,747181
NH,99,31,64,1214
NJ,11,225,1078,41764
NJ,21,71,1144,82260
NJ,22,364,20117,2486713
NJ,23,21622,157678,11500717
NJ,42,13859,271598,25928954
NJ,51,3888,90309,9250270
NJ,52,11698,193659,23984050
NJ,53,9530,60005,3643794
NJ,54,28915,319455,29148683
NJ,55,1581,118747,15598746
NJ,56,14313,337135,13467146
NJ,61,3880,105893,4097405
NJ,62,28096,598540,29981378
NJ,71,3846,65563,1961766
NJ,72,21551,322693,6697882
NJ,81,24021,156103,4952146
NJ,99,186,294,12990
NM,11,103,366,14705
NM,21,718,17189,1270945
NM,22,227,4506,402313
NM,23,4333,39101,1849593
NM,42,1747,19484,1018670
NM,51,822,12316,595870
NM,52,2723,24675,1411994
NM,53,2364,9190,373946
NM,54,4736,57612,4230917
NM,55,229,6934,408473
NM,56,1956,33722,1153442
NM,61,577,9045,288873
NM,62,5146,126231,5408087
NM,71,719,12964,300218
NM,72,4410,91618,1594549
NM,81,4135,26770,767005
NM,99,32,34,637
NY,11,607,2878,116227
NY,21,291,3691,225860
NY,22,674,41706,4470137
NY,23,49123,364956,26101648
NY,42,30560,356952,26400488
NY,51,11741,292355,33615788
NY,52,26491,542326,113037108
NY,53,33911,181035,11586317
NY,54,61808,644951,61754537
NY,55,3114,186487,25038163
NY,56,27541,626832,36606879
NY,61,8325,413597,18127575
NY,62,59123,1628655,81597046
NY,71,12977,180337,9063741
NY,72,54923,816114,20727582
NY,81,58174,393194,15267866
NY,99,559,738,20073
NC,11,831,5053,200155
NC,21,193,3020,178482
NC,22,857,21327,2121294
NC,23,23157,196503,9870589
NC,42,11722,192151,13871329
NC,51,3918,89137,6909347
NC,52,13645,184794,17819865
NC,53,12356,54841,2633502
NC,54,24782,222731,17058810
NC,55,1989,95670,8925690
NC,56,13228,289033,9713626
NC,61,2950,103634,4150160
NC,62,24114,598661,27883713
NC,71,3873,66617,2059954
NC,72,21455,434293,7138347
NC,81,24169,160140,4498397
NC,99,239,369,8522
ND,11,119,443,22158
ND,21,521,15377,1507635
ND,22,151,4229,412212
ND,23,2996,22544,1584484
ND,42,1739,21619,1276136
ND,51,348,7008,457807
ND,52,1739,18000,1075978
ND,53,1097,5507,250164
ND,54,1825,15321,981359
ND,55,124,4418,340231
ND,56,1147,14075,522803
ND,61,176,4006,103064
ND,62,2075,61364,2955917
ND,71,481,5945,88604
ND,72,2088,37205,645429
ND,81,2503,13912,423399
ND,99,39,39,529
OH,11,292,1221,42861
OH,21,692,10621,691797
OH,22,704,23380,2348317
OH,23,19907,192295,12065851
OH,42,13678,233719,14807086
OH,51,4298,99186,6475738
OH,52,17252,257609,19962193
OH,53,10598,62749,3034218
OH,54,23891,254878,17572197
OH,55,2342,157150,15157849
OH,56,13551,390027,13639609
OH,61,3076,116737,3504758
OH,62,29739,845432,38895985
OH,71,4019,76581,2843948
OH,72,24371,476575,7324334
OH,81,27304,199968,5576993
OH,99,131,145,2835
OK,11,167,869,32730
OK,21,2766,41214,3515391
OK,22,368,9806,887462
OK,23,8359,72182,3752095
OK,42,4623,58016,3209146
OK,51,1576,28834,1507806
OK,52,6893,60485,3732307
OK,53,4408,22522,972889
OK,54,9754,73087,4843824
OK,55,599,38894,3329403
OK,56,4590,104651,4040318
OK,61,764,21865,619369
OK,62,11042,221928,9934801
OK,71,1169,25866,765556
OK,72,8336,162360,2556264
OK,81,9090,63176,1699876
OK,99,71,105,1846
OR,11,1372,12773,604418
OR,21,125,1254,75196
OR,22,282,8034,788976
OR,23,12871,94574,5549319
OR,42,5336,77547,5390270
OR,51,2396,40096,3112494
OR,52,6146,62100,4735095
OR,53,6731,29703,1304617
OR,54,12649,93164,7033676
OR,55,737,53538,6005047
OR,56,5987,105483,3700417
OR,61,1608,37424,1065470
OR,62,14082,261317,13339191
OR,71,2000,28306,805812
OR,72,11700,182550,3640024
OR,81,10122,67755,2119613
OR,99,101,166,4123
PA,11,538,2769,106029
PA,21,1002,24074,1956824
PA,22,854,29868,3194206
PA,23,26689,236522,15145287
PA,42,14299,253810,18365146
PA,51,5574,113339,10091803
PA,52,17677,282003,25334179
PA,53,10488,65887,3521393
PA,54,30029,335128,26690419
PA,55,2471,181240,16973344
PA,56,16082,336825,12518099
PA,61,3873,268467,11177500
PA,62,37840,1032307,48545299
PA,71,4889,111307,3454850
PA,72,28862,485966,8225556
PA,81,36519,242956,7002306
PA,99,165,289,5899
RI,11,47,162,8676
RI,21,14,137,9931
RI,22,40,1278,130443
RI,23,3161,18492,1212183
RI,42,1312,21623,1607935
RI,51,453,6921,487989
RI,52,1453,25885,2296465
RI,53,1100,5386,249685
RI,54,3033,24187,1634761
RI,55,222,13425,1124030
RI,56,1783,24057,912240
RI,61,409,30100,1127398
RI,62,3223,87348,4080270
RI,71,577,8823,216648
RI,72,3173,51332,1101501
RI,81,2929,17641,581457
RI,99,26,31,1712
SC,11,549,4075,169631
SC,21,88,1628,92033
SC,22,418,12413,1130105
SC,23,9853,84217,4174420
SC,42,5020,72284,4335683
SC,51,1639,41439,2519717
SC,52,7463,72413,4823588
SC,53,5843,25932,1135033
SC,54,10889,96033,6504984
SC,55,676,27418,2333853
SC,56,6194,275912,9028465
SC,61,1202,32415,865208
SC,62,10708,242039,11109792
SC,71,1698,28105,547594
SC,72,10871,225634,3812403
SC,81,11632,83204,2308537
SC,99,103,136,3724
SD,11,155,447,17277
SD,21,69,1055,71468
SD,22,154,2206,193489
SD,23,3394,20354,1044927
SD,42,1566,18735,1000582
SD,51,474,7874,392618
SD,52,1989,26889,1529669
SD,53,1135,4273,155522
SD,54,1968,12749,629934
SD,55,151,7546,499209
SD,56,1168,11295,352961
SD,61,239,7856,202057
SD,62,2428,69814,3544255
SD,71,697,6778,134734
SD,72,2494,40009,678492
SD,81,2806,14421,387409
SD,99,27,21,423
TN,11,245,1571,61625
TN,21,199,2936,175003
TN,22,151,3191,233863
TN,23,10048,116530,6358219
TN,42,6867,117012,7277292
TN,51,2789,49414,3206993
TN,52,10238,124120,9215099
TN,53,5979,35681,1777301
TN,54,11450,121940,8268748
TN,55,1575,96001,9656242
TN,56,7212,264698,8031794
TN,61,1393,65145,2298642
TN,62,15955,420766,21034150
TN,71,2828,37307,1809740
TN,72,13539,291639,5020608
TN,81,14555,112342,3252685
TN,99,142,241,4733
TX,11,1128,7360,284006
TX,21,7812,203066,20579995
TX,22,1972,55550,5756497
TX,23,45044,704666,42298115
TX,42,33359,516404,35957347
TX,51,10484,248484,20841975
TX,52,40859,539597,44253853
TX,53,31923,199470,11141055
TX,54,70160,724464,59649889
TX,55,4865,323961,37074260
TX,56,29376,978622,38555015
TX,61,7335,197024,7641053
TX,62,70030,1527228,69366469
TX,71,7639,152605,4598949
TX,72,56825,1208331,21318837
TX,81,52936,455311,14440619
TX,99,573,846,23067
UT,11,95,423,29411
UT,21,402,7763,583762
UT,22,218,3704,351255
UT,23,9601,83686,4435350
UT,42,3687,54134,3379504
UT,51,1746,52550,3801675
UT,52,5324,67369,4637116
UT,53,5566,19405,878239
UT,54,10894,91999,5395387
UT,55,522,26154,2260382
UT,56,4608,145464,5453085
UT,61,1200,53037,1577177
UT,62,8271,144016,6561186
UT,71,1178,23360,440709
UT,72,5911,119533,2053740
UT,81,5207,54373,1901174
UT,99,58,95,3069
VT,11,145,503,19777
VT,21,48,447,32346
VT,22,70,1282,133863
VT,23,2698,14506,814794
VT,42,790,10985,634241
VT,51,511,7971,542266
VT,52,946,8927,662834
VT,53,778,3247,125835
VT,54,2097,12733,870063
VT,55,76,2102,127084
VT,56,1206,8962,304764
VT,61,398,15414,489017
VT,62,2134,48633,2256179
VT,71,468,7767,153802
VT,72,1985,33179,637212
VT,81,2035,9460,290839
VT,99,15,15,478
VA,11,682,4354,209397
VA,21,262,6106,422032
VA,22,335,15112,1612275
VA,23,19748,183294,10219853
VA,42,6943,104516,7170439
VA,51,4103,97995,10005720
VA,52,11428,154996,13581579
VA,53,9948,55152,2994737
VA,54,31444,465821,42790332
VA,55,1386,74784,7321878
VA,56,11109,258441,10842942
VA,61,3147,81212,2868312
VA,62,20591,452188,22900760
VA,71,3078,61389,1501537
VA,72,18215,362593,6468163
VA,81,22392,168010,6484029
VA,99,187,213,6031
WA,11,1421,14211,728198
WA,21,176,2099,142682
WA,22,309,9716,1035572
WA,23,23660,190419,12803700
WA,42,9191,135563,9158962
WA,51,3873,140677,23442397
WA,52,10010,102192,8977662
WA,53,11730,50377,2663795
WA,54,22177,207890,17864168
WA,55,1127,103905,13452727
WA,56,10208,157069,7280194
WA,61,2914,54213,1640423
WA,62,21369,428500,23243493
WA,71,3116,64016,2011011
WA,72,17826,289701,6645114
WA,81,17521,118390,4154789
WA,99,223,269,8545
WV,11,262,864,29068
WV,21,547,18452,1377739
WV,22,231,6222,601848
WV,23,3085,23523,1265458
WV,42,1411,17973,906175
WV,51,675,10048,474701
WV,52,2094,16936,882521
WV,53,1416,6321,275710
WV,54,2824,24345,1321555
WV,55,260,5466,391822
WV,56,1483,32792,1046788
WV,61,281,8997,272063
WV,62,4911,133216,6060793
WV,71,758,7157,127982
WV,72,3639,68056,1087801
WV,81,4317,23586,639186
WV,99,34,33,970
WI,11,569,3391,154770
WI,21,165,7186,697194
WI,22,347,12699,1283533
WI,23,13867,108611,7795449
WI,42,6973,122524,7452114
WI,51,2632,58036,4341429
WI,52,8995,142961,10872389
WI,53,4915,27316,1142700
WI,54,11553,108015,7506872
WI,55,1069,80800,7412759
WI,56,7398,156030,5183627
WI,61,1668,55939,2055074
WI,62,16084,408348,19233608
WI,71,2811,47534,1302032
WI,72,14851,243908,3757606
WI,81,14803,105763,2944106
WI,99,109,104,2000
WY,11,82,216,8683
WY,21,686,17757,1453824
WY,22,146,2634,232210
WY,23,2722,17365,967994
WY,42,829,7152,428086
WY,51,400,4047,189906
WY,52,1062,6698,392061
WY,53,1176,4222,213719
WY,54,2388,9312,542965
WY,55,96,1033,94384
WY,56,1092,6680,272033
WY,61,194,2045,60960
WY,62,2013,32917,1595161
WY,71,449,5094,106496
WY,72,1847,27770,577644
WY,81,1840,8385,273293
WY,99,43,64,1767
