State,Naics,Establishments,Employees,Payroll
AZ,2131,57,1088,109574
AZ,2211,120,9497,1079720
AZ,2212,29,1260,106691
AZ,2213,159,1755,122379
AZ,2361,2785,16544,1060937
AZ,2362,790,16555,1257989
AZ,2371,348,9639,653308
AZ,2372,111,765,50948
AZ,2373,149,8105,532357
AZ,2379,40,807,52327
AZ,2381,1687,29442,1433261
AZ,2382,3706,52485,2973244
AZ,2383,2272,23655,1057162
AZ,2389,1201,15620,845870
AZ,3111,23,543,37811
AZ,3112,7,133,6706
AZ,3113,16,170,4591
AZ,3114,14,522,22695
AZ,3115,17,2197,147029
AZ,3116,22,1738,89246
AZ,3118,133,4807,159461
AZ,3119,37,4376,159439
AZ,3121,106,3505,155096
AZ,3132,6,54,2337
AZ,3133,9,72,2044
AZ,3141,23,260,7181
AZ,3149,57,850,31867
AZ,3152,30,253,6478
AZ,3159,7,16,541
AZ,3162,4,18,410
AZ,3169,9,53,1594
AZ,3211,14,298,17582
AZ,3212,25,1365,62192
AZ,3219,147,3883,152898
AZ,3221,5,227,11217
AZ,3222,33,2446,131123
AZ,3231,412,5546,281823
AZ,3241,39,563,33883
AZ,3251,23,632,42740
AZ,3252,13,414,25924
AZ,3253,11,530,29765
AZ,3254,53,4640,343278
AZ,3255,19,276,14579
AZ,3256,38,659,32931
AZ,3259,33,854,63875
AZ,3261,153,6555,327651
AZ,3262,28,778,38395
AZ,3271,18,200,10088
AZ,3272,23,914,45099
AZ,3273,165,4127,216775
AZ,3274,7,164,12937
AZ,3279,56,893,38956
AZ,3311,4,216,13557
AZ,3312,13,264,15404
AZ,3313,12,1250,73921
AZ,3314,16,951,55464
AZ,3315,18,885,33905
AZ,3321,18,858,52762
AZ,3322,13,261,9638
AZ,3323,281,6774,331897
AZ,3324,13,414,29533
AZ,3325,10,111,4025
AZ,3326,14,290,15794
AZ,3327,364,6083,338695
AZ,3328,92,1832,77623
AZ,3329,121,5827,468379
AZ,3331,27,1329,73064
AZ,3332,38,1151,73796
AZ,3333,46,672,49754
AZ,3334,32,1531,66136
AZ,3335,77,2054,105967
AZ,3336,8,153,11685
AZ,3339,55,1159,63650
AZ,3341,17,179,14257
AZ,3342,17,3251,261691
AZ,3343,11,213,11166
AZ,3344,92,8991,757880
AZ,3345,98,6068,519736
AZ,3346,7,29,790
AZ,3351,13,233,11800
AZ,3352,7,606,42357
AZ,3353,23,409,27493
AZ,3359,35,1190,78485
AZ,3361,3,132,16651
AZ,3362,31,625,23889
AZ,3363,73,3223,161346
AZ,3364,70,21246,2166259
AZ,3366,7,183,7096
AZ,3369,21,206,10107
AZ,3371,164,3875,138358
AZ,3372,60,1371,62741
AZ,3379,17,1056,39981
AZ,3391,178,8128,676364
AZ,3399,253,3630,198959
AZ,4231,449,6751,377071
AZ,4232,229,2700,161687
AZ,4233,328,4953,288720
AZ,4234,690,10580,955605
AZ,4235,146,1631,107465
AZ,4236,508,12476,1332324
AZ,4237,387,5260,342330
AZ,4238,820,11912,958478
AZ,4239,461,4446,230223
AZ,4241,137,1998,117762
AZ,4242,200,4934,395548
AZ,4243,99,1014,41666
AZ,4244,600,14071,749580
AZ,4245,38,311,15331
AZ,4246,217,2243,143248
AZ,4247,79,1020,83149
AZ,4248,60,4242,257673
AZ,4249,387,4099,235045
AZ,4251,662,5307,289674
AZ,4411,702,30551,1944590
AZ,4412,282,4315,194829
AZ,4413,1116,12307,393482
AZ,4421,433,5461,211271
AZ,4422,512,5904,145491
AZ,4431,450,6568,252401
AZ,4441,899,24378,684193
AZ,4442,204,2321,67392
AZ,4451,1133,50695,1413385
AZ,4452,347,2434,43310
AZ,4453,205,1279,32239
AZ,4461,1628,19667,736754
AZ,4471,1612,20384,435812
AZ,4481,1586,24538,418815
AZ,4482,393,3522,63842
AZ,4483,368,2296,82640
AZ,4511,684,8122,166385
AZ,4512,129,1271,22418
AZ,4522,78,7707,171782
AZ,4523,794,52330,1495176
AZ,4531,126,673,14515
AZ,4532,470,4026,80627
AZ,4533,454,7160,154588
AZ,4539,1121,7945,231148
AZ,4541,1100,18150,890283
AZ,4542,79,647,25336
AZ,4543,680,3070,126235
AZ,4811,36,14965,1246619
AZ,4812,52,760,57846
AZ,4832,3,22,1192
AZ,4841,1009,19265,906143
AZ,4842,741,9372,450761
AZ,4851,12,2432,116310
AZ,4852,11,839,36472
AZ,4853,82,1419,145716
AZ,4854,14,1370,53424
AZ,4855,17,629,22976
AZ,4859,148,3550,95094
AZ,4862,28,244,23290
AZ,4869,4,57,5651
AZ,4871,20,693,19164
AZ,4872,8,55,1474
AZ,4879,17,464,18235
AZ,4881,166,5136,267992
AZ,4882,18,229,12849
AZ,4883,9,903,104478
AZ,4884,214,3005,118007
AZ,4885,354,4138,256304
AZ,4889,32,124,3381
AZ,4921,207,12789,502159
AZ,4922,100,2267,67915
AZ,4931,319,18175,854205
AZ,5111,248,4848,323093
AZ,5112,267,8459,967127
AZ,5121,290,5822,115189
AZ,5122,45,92,4488
AZ,5151,124,2909,192746
AZ,5152,6,61,7282
AZ,5173,1024,20029,1269804
AZ,5174,6,282,62025
AZ,5179,102,3365,190803
AZ,5182,342,10366,1025348
AZ,5191,178,2251,180828
AZ,5221,1660,42076,3042027
AZ,5222,1051,23010,1797949
AZ,5223,727,20295,1863981
AZ,5231,498,7228,903131
AZ,5239,1573,11408,1066925
AZ,5241,962,43773,3449387
AZ,5242,3174,28932,1740636
AZ,5259,31,98,10551
AZ,5311,2395,15687,673865
AZ,5312,5099,9540,708432
AZ,5313,2179,16770,868739
AZ,5321,326,3500,145285
AZ,5322,287,2870,94087
AZ,5323,49,412,17973
AZ,5324,321,3462,225182
AZ,5331,59,1220,108071
AZ,5411,3375,17565,1564966
AZ,5412,3111,22157,1153957
AZ,5413,2416,27653,2221987
AZ,5414,638,1892,96702
AZ,5415,2384,33542,3206858
AZ,5416,4277,24300,1834039
AZ,5417,313,11752,1860294
AZ,5418,771,5359,258925
AZ,5419,1519,16933,750243
AZ,5511,953,58162,4793842
AZ,5611,868,14044,707867
AZ,5612,141,6975,343118
AZ,5613,1083,154093,5202607
AZ,5614,828,35404,1060486
AZ,5615,307,11848,1137401
AZ,5616,510,17804,477228
AZ,5617,4202,49894,1446621
AZ,5619,391,4127,221594
AZ,5621,208,5664,299884
AZ,5622,52,949,57465
AZ,5629,194,2050,98756
AZ,6111,586,27054,1017201
AZ,6112,19,928,42299
AZ,6113,87,21227,885332
AZ,6114,186,1345,97072
AZ,6115,221,3990,226758
AZ,6116,957,7539,139824
AZ,6117,212,3331,204223
AZ,6211,5327,49741,4659374
AZ,6212,2814,19252,938547
AZ,6213,3928,20783,844369
AZ,6214,1163,30088,1528576
AZ,6215,573,8449,613474
AZ,6216,580,19587,684627
AZ,6219,351,10040,537612
AZ,6221,80,93400,6600256
AZ,6222,14,3443,176414
AZ,6223,15,2554,151766
AZ,6231,234,18053,675227
AZ,6232,997,17258,488097
AZ,6233,855,22689,640760
AZ,6239,145,1946,61789
AZ,6241,1298,45281,1060450
AZ,6242,225,5244,200722
AZ,6243,119,4365,99844
AZ,6244,890,13489,289590
AZ,7111,111,1970,38882
AZ,7112,88,3995,773095
AZ,7113,156,3092,62760
AZ,7114,39,108,6393
AZ,7115,304,585,39884
AZ,7121,110,2934,87423
AZ,7131,59,2167,36387
AZ,7132,79,5374,204077
AZ,7139,1373,34591,720040
AZ,7211,1163,54212,1645211
AZ,7212,206,2187,53534
AZ,7213,14,138,3278
AZ,7223,804,17237,364585
AZ,7224,613,7522,136492
AZ,7225,10712,236440,4487224
AZ,8111,3043,20140,822183
AZ,8112,254,1598,88262
AZ,8113,312,3008,177866
AZ,8114,421,1460,53679
AZ,8121,2417,14962,367984
AZ,8122,182,1403,53438
AZ,8123,420,5101,168729
AZ,8129,945,8165,303197
AZ,8131,2194,22383,552931
AZ,8132,328,2625,166355
AZ,8133,312,3564,143764
AZ,8134,372,2995,82446
AZ,8139,681,7664,298438
AR,1131,12,250,16885
AR,1132,7,32,1896
AR,1133,336,1988,88602
AR,1141,3,8,249
AR,1142,6,18,811
AR,1151,181,1060,71634
AR,1152,35,390,12806
AR,1153,58,969,34073
AR,2111,88,1045,89055
AR,2123,76,1621,87788
AR,2131,135,1329,103433
AR,2211,179,6081,625144
AR,2212,45,862,66622
AR,2213,106,533,23826
AR,2361,1081,3106,125779
AR,2362,388,5664,332598
AR,2371,243,4048,224665
AR,2372,43,105,4712
AR,2373,109,2580,156858
AR,2379,34,233,11100
AR,2381,636,7202,372739
AR,2382,1735,17643,894625
AR,2383,660,4194,177025
AR,2389,612,5000,239412
AR,3111,39,1750,86409
AR,3112,38,2652,125019
AR,3113,8,55,1168
AR,3114,16,3991,189671
AR,3115,7,542,23112
AR,3116,67,31672,988556
AR,3118,59,4140,178212
AR,3119,24,2563,114157
AR,3121,48,718,31053
AR,3133,4,10,603
AR,3141,8,22,688
AR,3149,35,1421,69726
AR,3152,7,193,7024
AR,3159,3,107,1940
AR,3162,4,564,14459
AR,3169,7,974,20330
AR,3211,113,5032,241248
AR,3212,28,1123,51314
AR,3219,133,3450,113416
AR,3221,7,4820,401013
AR,3222,43,4716,268036
AR,3231,207,4029,163746
AR,3241,37,1722,113933
AR,3251,25,2127,155700
AR,3252,9,433,28423
AR,3253,13,429,28828
AR,3254,16,285,15170
AR,3255,7,158,9075
AR,3256,14,1431,116480
AR,3259,19,711,35139
AR,3261,78,7032,332540
AR,3262,20,4129,236798
AR,3271,11,274,13388
AR,3272,7,272,11281
AR,3273,143,1573,73741
AR,3274,3,226,17409
AR,3279,29,364,13907
AR,3311,9,3786,365969
AR,3312,11,1220,87013
AR,3313,9,765,44655
AR,3314,4,254,9926
AR,3315,14,1055,48715
AR,3321,17,810,38613
AR,3322,9,333,17594
AR,3323,135,4414,252885
AR,3324,8,553,33674
AR,3325,5,245,10022
AR,3326,7,293,16502
AR,3327,202,2507,105518
AR,3328,33,631,29081
AR,3329,51,4276,203965
AR,3331,27,3680,176447
AR,3332,27,1237,70481
AR,3333,12,678,42301
AR,3334,23,3885,195329
AR,3335,45,977,45009
AR,3336,8,943,35388
AR,3339,46,3276,187128
AR,3344,18,1110,47682
AR,3345,12,1537,137394
AR,3351,9,264,11359
AR,3353,22,3716,180994
AR,3359,15,2210,118060
AR,3361,4,18,853
AR,3362,22,1996,57197
AR,3363,42,6137,260764
AR,3364,23,4170,277697
AR,3365,4,826,44523
AR,3366,19,1344,47765
AR,3369,4,136,4563
AR,3371,92,2250,85847
AR,3372,22,474,20665
AR,3379,4,73,1826
AR,3391,57,1176,51603
AR,3399,101,1908,78744
AR,4231,215,4735,241608
AR,4232,75,933,53409
AR,4233,147,2566,119327
AR,4234,241,2335,146020
AR,4235,91,1391,80693
AR,4236,208,2743,194672
AR,4237,185,2414,139967
AR,4238,601,7623,434318
AR,4239,216,2651,133804
AR,4241,74,874,64508
AR,4242,71,1439,112357
AR,4243,39,918,46332
AR,4244,241,4938,364750
AR,4245,67,852,45487
AR,4246,107,1152,91260
AR,4247,89,1082,59371
AR,4248,37,1409,78018
AR,4249,273,3246,150519
AR,4251,307,5672,152686
AR,4411,583,12029,581102
AR,4412,169,1618,73074
AR,4413,751,5608,163602
AR,4421,246,1864,70190
AR,4422,235,1817,47321
AR,4431,229,2162,58349
AR,4441,631,10626,312573
AR,4442,287,2238,68918
AR,4451,588,17581,389712
AR,4452,104,674,11889
AR,4453,344,1829,40186
AR,4461,920,8124,300492
AR,4471,1494,12110,223250
AR,4481,828,8331,122730
AR,4482,199,1647,25182
AR,4483,129,709,24672
AR,4511,285,3601,77568
AR,4512,90,709,15054
AR,4522,34,3151,61299
AR,4523,921,31486,851099
AR,4531,145,557,10808
AR,4532,196,1146,21854
AR,4533,213,1887,31791
AR,4539,511,2618,66615
AR,4541,222,1856,65146
AR,4542,52,532,19311
AR,4543,303,1638,70535
AR,4811,10,471,18445
AR,4812,23,95,5949
AR,4841,865,24820,1280665
AR,4842,654,8606,366624
AR,4851,4,116,3146
AR,4853,15,140,3777
AR,4854,12,609,10584
AR,4855,5,116,3774
AR,4859,51,791,16501
AR,4862,42,349,35790
AR,4869,14,66,7005
AR,4881,88,988,39217
AR,4882,19,701,38706
AR,4883,13,327,19830
AR,4884,130,978,41178
AR,4885,177,3551,247854
AR,4889,13,108,3511
AR,4921,102,4988,188244
AR,4922,29,1056,14889
AR,4931,189,8043,360169
AR,5111,143,2702,94204
AR,5112,40,2313,236914
AR,5121,98,1159,24005
AR,5122,10,12,1132
AR,5151,102,1931,84361
AR,5152,3,47,2869
AR,5173,570,6918,461543
AR,5174,3,6,313
AR,5179,47,535,35539
AR,5182,126,5135,507367
AR,5191,44,169,8750
AR,5221,1550,18147,1092117
AR,5222,348,1915,133192
AR,5223,68,1858,124145
AR,5231,141,1679,289499
AR,5239,511,1247,138685
AR,5241,228,7273,543805
AR,5242,1605,7798,403898
AR,5259,6,10,1992
AR,5311,1163,4172,126572
AR,5312,892,1782,81595
AR,5313,621,3213,126420
AR,5321,120,1067,37699
AR,5322,277,1688,63515
AR,5323,31,168,8346
AR,5324,121,1055,80952
AR,5331,10,66,4513
AR,5411,1547,6438,364523
AR,5412,1124,6946,304335
AR,5413,755,7012,505192
AR,5414,140,305,12567
AR,5415,501,5881,452279
AR,5416,1127,6073,407172
AR,5417,64,719,45395
AR,5418,210,2190,126786
AR,5419,536,4106,149690
AR,5511,1106,37189,4171094
AR,5611,270,4343,229825
AR,5612,77,1261,30895
AR,5613,339,32412,723857
AR,5614,194,3323,86955
AR,5615,58,341,12110
AR,5616,176,4392,113432
AR,5617,1412,14554,376613
AR,5619,120,1465,63483
AR,5621,127,1626,72513
AR,5622,29,616,38440
AR,5629,88,759,32558
AR,6111,156,6756,206468
AR,6112,6,530,12259
AR,6113,29,6472,152066
AR,6114,31,168,8898
AR,6115,72,485,11380
AR,6116,276,1744,28567
AR,6117,51,145,5825
AR,6211,2099,21166,1941559
AR,6212,936,7541,371846
AR,6213,1783,9170,385084
AR,6214,523,9151,433343
AR,6215,154,1488,136668
AR,6216,238,8507,296887
AR,6219,136,2751,114329
AR,6221,78,54493,3361219
AR,6222,11,2662,138707
