State,Naics,Establishments,Employees,Payroll
AL,441320,408,3162,114807
AL,442110,491,3437,116899
AL,442210,156,963,42287
AL,442291,19,56,2072
AL,442299,218,2156,37357
AL,443141,176,2154,150132
AL,443142,199,2363,61012
AL,444110,132,11578,268430
AL,444120,124,650,27377
AL,444130,256,1820,52273
AL,444190,435,4978,225440
AL,444210,103,768,28271
AL,444220,230,1705,40500
AL,445110,736,30305,626467
AL,445120,243,591,11742
AL,445210,42,416,6274
AL,445220,38,218,3417
AL,445230,29,137,2509
AL,445291,19,129,4049
AL,445292,18,134,1797
AL,445299,55,246,3901
AL,445310,379,1294,33032
AL,446110,1005,13726,558542
AL,446120,304,2195,40786
AL,446130,122,781,18552
AL,446191,135,511,10983
AL,446199,149,926,38390
AL,447110,3070,15645,294717
AL,447190,147,2386,48188
AL,448110,115,904,24406
AL,448120,648,4895,65982
AL,448130,82,659,8839
AL,448140,402,8182,111556
AL,448150,80,554,8298
AL,448190,161,1458,22533
AL,448210,360,3457,48607
AL,448310,240,1365,42367
AL,451110,246,3777,78708
AL,451120,87,1511,30479
AL,451130,41,271,3487
AL,451140,53,362,9888
AL,451211,106,842,15080
AL,452210,60,6371,109147
AL,452311,141,32664,970468
AL,452319,1363,13011,195497
AL,453110,196,771,14379
AL,453210,90,870,19611
AL,453220,241,1570,22658
AL,453310,315,2891,60644
AL,453910,96,1277,28298
AL,453920,17,35,899
AL,453930,77,315,21337
AL,453991,102,265,6010
AL,453998,312,1154,31042
AL,454110,294,2169,82708
AL,454210,62,520,15453
AL,454310,153,937,35130
AL,454390,224,835,29157
AL,481111,15,397,18441
AL,481211,13,51,4047
AL,481219,3,4,988
AL,483113,6,45,4957
AL,483211,5,259,28026
AL,483212,3,3,205
AL,484110,262,2042,79638
AL,484121,630,14123,593121
AL,484122,119,4391,263221
AL,484210,100,1232,37683
AL,484220,535,4219,188724
AL,484230,237,3033,146680
AL,485113,3,245,9538
AL,485210,7,142,3596
AL,485310,12,108,2221
AL,485320,13,71,1601
AL,485410,24,815,15961
AL,485510,17,411,9188
AL,485991,24,233,5785
AL,485999,11,45,655
AL,486110,9,86,7359
AL,486210,26,365,43425
AL,486910,6,54,5247
AL,487110,3,21,107
AL,487210,39,58,2934
AL,488119,38,636,18094
AL,488190,60,5070,423670
AL,488210,48,1101,48777
AL,488310,7,142,8358
AL,488320,15,1028,68308
AL,488330,19,173,12003
AL,488390,17,221,18242
AL,488410,135,841,33277
AL,488490,51,613,13793
AL,488510,208,2257,144687
AL,488991,11,88,5526
AL,492110,140,6755,268124
AL,492210,40,2010,49334
AL,493110,183,13778,548043
AL,493120,21,543,27406
AL,493130,11,90,4055
AL,493190,39,1528,83141
AL,511110,98,1795,55574
AL,511120,72,3379,222027
AL,511130,25,139,6383
AL,511140,5,33,1701
AL,511199,3,56,2712
AL,511210,96,2554,245579
AL,512110,54,494,23425
AL,512131,48,1486,18900
AL,512191,6,191,10699
AL,512240,10,26,951
AL,515111,7,40,2704
AL,515112,114,1146,43663
AL,515120,33,1329,80722
AL,515210,4,369,22342
AL,517311,581,9248,611795
AL,517312,417,4981,249699
AL,517911,47,313,8331
AL,517919,19,501,45403
AL,518210,132,3651,258890
AL,519110,4,5,368
AL,519120,15,100,2372
AL,519130,51,435,36586
AL,522110,1623,26628,1989520
AL,522120,14,174,10053
AL,522130,432,5490,288392
AL,522210,3,3,38
AL,522220,43,301,25576
AL,522291,813,2498,103548
AL,522292,222,1890,180286
AL,522298,396,1518,62147
AL,522310,53,243,25431
AL,522320,30,177,18149
AL,522390,379,922,29182
AL,523110,18,65,10323
AL,523120,188,1372,302510
AL,523140,7,154,14893
AL,523910,41,91,7749
AL,523920,319,1374,162009
AL,523930,190,485,37125
AL,523991,13,56,3493
AL,523999,5,9,955
AL,524113,116,2508,257380
AL,524114,82,4744,487592
AL,524126,486,5051,408546
AL,524127,11,40,2168
AL,524128,5,14,703
AL,524210,1713,7951,544061
AL,524291,69,3829,229173
AL,524292,79,2375,188154
AL,524298,18,141,7414
AL,525990,9,131,26872
AL,531110,892,3499,117604
AL,531120,363,1455,110165
AL,531130,308,728,21633
AL,531190,96,255,6276
AL,531210,1214,4639,213303
AL,531311,408,4049,157874
AL,531312,157,1614,91629
AL,531320,179,383,17828
AL,531390,113,231,16198
AL,532111,130,1290,40183
AL,532112,4,41,3505
AL,532120,117,955,39497
AL,532210,145,698,23032
AL,532281,14,54,1226
AL,532282,7,20,1278
AL,532283,60,612,26767
AL,532284,23,140,5579
AL,532289,54,557,20316
AL,532310,31,145,6150
AL,532411,7,21,1219
AL,532412,87,881,67113
AL,532420,3,5,105
AL,532490,112,990,61465
AL,533110,29,243,14165
AL,541110,2343,12779,1051827
AL,541191,118,660,36851
AL,541199,15,42,1626
AL,541211,720,5790,372362
AL,541213,441,2104,21866
AL,541214,58,2018,102698
AL,541219,409,2035,74717
AL,541310,192,1223,104976
AL,541320,33,89,5079
AL,541330,919,27863,2702738
AL,541340,58,127,5334
AL,541350,63,134,5674
AL,541360,7,150,9283
AL,541370,113,511,23914
AL,541380,82,978,65336
AL,541410,125,260,11198
AL,541420,6,19,735
AL,541430,72,200,8456
AL,541490,7,24,871
AL,541511,377,6370,609614
AL,541512,651,15380,1372815
AL,541513,68,960,68700
AL,541519,53,957,70859
AL,541611,584,3642,271188
AL,541612,50,603,39153
AL,541613,202,980,44847
AL,541614,109,1501,81395
AL,541618,38,73,4996
AL,541620,97,963,53736
AL,541690,165,769,46587
AL,541713,27,1315,148160
AL,541714,21,300,22627
AL,541715,128,6488,651697
AL,541720,15,110,5087
AL,541810,101,1014,67680
AL,541820,40,160,10415
AL,541830,5,23,762
AL,541840,16,53,2727
AL,541850,25,171,13906
AL,541860,15,654,38814
AL,541890,71,929,16631
AL,541910,16,163,12112
AL,541921,113,483,11142
AL,541922,21,55,1768
AL,541930,13,46,1623
AL,541940,536,6161,199922
AL,541990,91,825,48942
AL,551111,15,65,4411
AL,551112,61,430,44636
AL,551114,512,19125,1764468
AL,561110,256,6474,357940
AL,561210,100,5043,187189
AL,561311,33,602,14307
AL,561312,23,116,10686
AL,561320,561,54470,1434093
AL,561330,39,36310,1465195
AL,561410,26,192,6598
AL,561421,22,980,26595
AL,561422,40,6557,133186
AL,561431,69,327,7078
AL,561439,44,453,14849
AL,561440,30,1202,40973
AL,561491,24,84,2998
AL,561492,31,98,4516
AL,561499,22,149,7655
AL,561510,46,669,37368
AL,561520,5,47,1287
AL,561591,10,130,6872
AL,561599,26,306,13969
AL,561611,44,395,18287
AL,561612,111,9263,187360
AL,561613,12,325,12960
AL,561621,123,1345,67275
AL,561622,51,212,6668
AL,561710,309,3368,134064
AL,561720,623,12709,226557
AL,561730,1179,8680,303678
AL,561740,86,522,16528
AL,561790,123,704,23855
AL,561910,8,161,6092
AL,561920,20,520,8637
AL,561990,100,1776,57262
AL,562111,120,2254,122927
AL,562112,5,211,10014
AL,562119,24,239,15959
AL,562211,19,339,13714
AL,562212,36,537,26212
AL,562219,8,88,4392
AL,562910,58,896,50548
AL,562920,18,165,5489
AL,562991,50,303,12592
AL,562998,19,554,26711
AL,611110,214,9893,275306
AL,611210,8,949,26945
AL,611310,48,9185,289773
AL,611420,9,24,1064
AL,611430,46,1527,82132
AL,611511,18,127,4237
AL,611512,19,222,17491
AL,611513,14,83,3288
AL,611519,42,416,19121
AL,611610,151,961,12884
AL,611620,158,1038,16132
AL,611630,3,2,80
AL,611691,80,522,6061
AL,611692,3,20,501
AL,611699,30,171,6350
AL,611710,49,267,10137
AL,621111,2785,37168,3069712
AL,621112,108,491,28919
AL,621210,1467,11439,560737
AL,621310,423,1507,51558
AL,621320,346,2069,82439
AL,621330,172,504,17720
AL,621340,556,4978,202803
AL,621391,85,413,16247
AL,621399,176,607,30757
AL,621410,30,145,4673
AL,621420,134,2337,99218
AL,621492,188,2051,96735
AL,621493,80,3001,157597
AL,621498,147,6550,600881
AL,621511,166,2959,150050
AL,621512,62,745,64390
AL,621610,379,13921,597235
AL,621910,96,4430,143100
AL,621991,35,1120,42923
AL,621999,54,833,40853
AL,622110,97,86816,4779489
AL,622210,10,3039,172746
AL,622310,10,1468,62948
AL,623110,227,27861,836755
AL,623210,364,6181,128132
AL,623220,84,2579,72874
AL,623311,47,3737,109818
AL,623312,173,4647,91576
AL,623990,87,1749,43711
AL,624110,157,1385,42408
AL,624120,286,9156,153288
AL,624190,412,4223,120439
AL,624210,41,278,8989
AL,624221,56,827,23180
AL,624229,45,286,10347
AL,624230,17,296,14053
AL,624310,65,1943,53306
AL,624410,909,10820,187137
AL,711110,23,323,8606
AL,711120,5,33,572
AL,711130,38,316,8521
AL,711211,6,198,5603
AL,711212,6,343,10011
AL,711219,19,20,1279
AL,711310,34,916,13377
AL,711320,35,758,20208
AL,711410,7,32,2611
AL,711510,72,205,5843
AL,712110,53,1141,26589
AL,712120,14,118,2426
AL,712130,12,392,11949
AL,712190,8,122,3337
AL,713110,8,533,8863
AL,713120,39,747,10367
AL,713290,13,243,7344
AL,713910,118,4207,103414
AL,713930,57,506,16800
AL,713940,447,6183,71934
AL,713950,30,789,11219
AL,713990,182,3094,37963
AL,721110,897,16857,360221
AL,721120,3,2453,73874
AL,721191,11,17,286
AL,721211,51,211,4558
AL,721214,44,335,10237
AL,721310,35,157,3642
AL,722310,306,6968,147291
AL,722320,100,790,13991
AL,722330,68,270,3547
AL,722410,249,1913,33641
AL,722511,2844,69381,1184707
AL,722513,4083,88349,1238019
AL,722514,154,2245,34074
AL,722515,486,5059,67264
AL,811111,896,4006,153836
AL,811112,22,49,1808
AL,811113,84,250,8789
AL,811118,41,251,10373
AL,811121,533,3173,143409
AL,811122,83,488,18601
AL,811191,156,1010,38823
AL,811192,195,1413,26538
AL,811198,32,212,6350
AL,811211,22,89,4559
AL,811212,62,247,11425
AL,811213,56,666,39311
AL,811219,53,2174,161819
AL,811310,365,3592,211743
AL,811411,17,46,1057
AL,811412,63,221,7360
AL,811420,37,73,1619
AL,811430,7,12,265
AL,811490,109,358,10613
AL,812111,49,317,8071
AL,812112,710,3544,90144
AL,812113,186,457,11202
AL,812191,45,245,4427
AL,812199,183,1067,20605
AL,812210,277,1989,67055
AL,812220,74,427,14255
AL,812310,74,280,4645
AL,812320,244,3043,51615
AL,812331,8,343,10490
AL,812332,30,1196,56696
AL,812910,204,1168,30174
AL,812930,37,462,9906
AL,812990,127,331,7704
AL,813110,4572,41116,806161
AL,813211,101,320,15593
AL,813212,51,307,14679
AL,813219,49,344,15551
AL,813311,41,366,15548
AL,813312,85,585,17472
AL,813319,78,394,14852
AL,813410,255,1501,34681
AL,813910,217,1407,115108
AL,813920,77,398,26088
AL,813930,214,1294,23166
AL,813940,24,52,2891
AL,813990,91,307,19675
AK,113310,30,191,17752
AK,114111,334,200,21157
AK,114112,91,34,3186
AK,114119,3,5,460
AK,115112,5,45,2252
AK,115210,4,28,228
AK,115310,7,6,1238
AK,211120,16,1847,396416
AK,211130,5,131,22529
AK,212221,36,1527,190099
AK,212230,3,626,87184
AK,212321,17,96,8964
AK,213111,12,952,97428
AK,213112,43,4365,404535
AK,213114,14,290,31977
AK,221111,11,69,5621
AK,221112,24,733,78700
AK,221118,3,32,774
AK,221122,39,728,78080
AK,221210,7,248,30246
AK,221310,14,133,8986
AK,221330,3,100,11043
AK,236115,166,393,24236
AK,236116,8,14,881
AK,236117,54,251,15616
AK,236118,344,846,47456
AK,236210,12,211,24556
AK,236220,252,3077,289710
AK,237110,48,193,19777
AK,237120,13,1211,133683
AK,237130,29,465,53046
AK,237210,12,55,4243
AK,237310,94,1502,209870
AK,237990,34,289,40023
AK,238110,58,138,13158
AK,238120,11,103,24372
AK,238130,70,176,7855
AK,238140,19,17,2317
AK,238150,12,69,5431
AK,238160,55,333,32909
AK,238170,24,87,5352
AK,238190,15,71,6654
AK,238210,233,1683,146464
AK,238220,255,2036,161886
AK,238290,21,151,16236
AK,238310,92,333,18396
AK,238320,116,321,18864
AK,238330,58,220,10559
AK,238340,27,66,3183
AK,238350,88,325,19725
AK,238390,12,31,1362
AK,238910,223,1085,97328
AK,238990,72,364,38566
AK,311340,4,6,173
AK,311352,5,74,1569
AK,311611,5,11,442
AK,311710,98,7560,394463
AK,311811,13,159,3385
AK,311812,6,118,5814
AK,311920,6,57,1207
AK,311942,3,6,197
AK,311999,3,24,490
AK,312111,3,39,1756
AK,312112,4,20,1090
AK,312120,29,370,16588
AK,312130,3,18,726
AK,312140,9,28,868
AK,314910,6,50,1947
AK,314999,3,13,417
AK,315240,4,2,53
AK,321113,13,73,2840
AK,321214,7,91,5255
AK,321911,4,81,3896
AK,321918,3,7,397
AK,321920,3,29,1160
AK,321992,3,87,5527
AK,321999,6,10,442
AK,323111,34,252,12740
AK,323113,11,33,1272
AK,324110,4,698,123366
AK,324121,18,54,3183
AK,325998,4,25,1258
AK,326199,5,39,2471
AK,327215,3,2,120
AK,327320,17,139,12540
AK,327390,6,25,2165
AK,332311,3,314,33988
AK,332312,6,52,3864
AK,332313,3,12,900
AK,332322,9,43,2317
AK,332323,3,4,169
AK,332420,4,82,5346
AK,332710,16,131,9497
AK,332721,5,48,4185
AK,332812,5,39,2450
AK,332999,8,86,5721
AK,336413,7,197,11319
AK,336611,5,220,14759
AK,336612,10,68,3347
AK,337110,8,14,446
AK,337212,3,22,914
AK,339113,4,21,1110
AK,339116,13,60,2893
AK,339910,6,15,541
AK,339950,8,84,3796
AK,339999,4,13,568
AK,423110,7,117,12608
AK,423120,28,209,11378
AK,423130,3,26,1007
AK,423210,12,156,9305
AK,423220,11,38,1820
AK,423310,14,223,13876
AK,423320,7,53,3993
AK,423330,6,91,6257
AK,423390,7,36,2472
AK,423420,24,125,6783
AK,423430,5,32,3545
AK,423440,8,85,4161
AK,423450,13,117,11432
AK,423490,5,40,1876
AK,423510,15,97,5899
AK,423610,34,400,38068
AK,423690,16,114,13764
AK,423710,5,88,4878
AK,423720,22,272,17362
AK,423730,10,83,6230
AK,423810,26,437,39861
AK,423830,61,533,48189
AK,423840,20,176,11131
AK,423850,8,56,3837
AK,423860,4,26,1898
AK,423910,18,98,4247
AK,423920,3,25,1205
AK,423930,10,44,1761
AK,423940,3,113,5008
AK,423990,11,34,2265
AK,424120,6,32,1329
AK,424130,6,78,5853
AK,424210,15,98,4867
AK,424410,7,88,4316
AK,424420,11,416,25615
AK,424430,4,41,1907
AK,424450,4,62,3865
AK,424460,35,462,26425
AK,424470,7,51,4303
AK,424480,3,245,11958
AK,424490,37,818,50290
AK,424610,4,9,528
AK,424690,26,125,8981
AK,424710,56,683,54147
AK,424720,10,122,10807
AK,424810,8,525,31317
AK,424820,4,58,3414
AK,424930,3,2,215
AK,424940,6,259,9042
AK,424990,14,126,5444
AK,425120,43,259,19181
AK,441110,32,1948,120133
AK,441120,34,197,12168
AK,441210,7,34,2122
AK,441222,37,204,9945
AK,441228,42,372,16725
AK,441310,98,902,34172
AK,441320,28,339,18276
AK,442110,41,240,11780
AK,442210,29,180,8181
AK,442299,35,225,5461
AK,443141,10,64,3015
AK,443142,43,418,12876
AK,444110,18,1951,60024
AK,444120,13,72,3257
AK,444130,56,584,24964
AK,444190,89,1052,57524
AK,444210,3,14,709
AK,444220,21,100,2177
AK,445110,219,6115,181672
AK,445120,34,243,6056
AK,445210,5,48,1921
AK,445220,12,50,2052
AK,445230,3,1,84
AK,445291,7,45,1009
AK,445292,6,16,235
AK,445299,13,76,1318
AK,445310,98,646,16659
AK,446110,41,622,31843
AK,446120,21,233,4778
AK,446130,23,115,3730
AK,446191,23,91,2376
AK,446199,14,87,4653
AK,447110,143,1353,40043
AK,447190,43,287,10743
AK,448110,8,94,3101
AK,448120,30,186,2806
AK,448130,5,34,488
AK,448140,62,1078,24781
AK,448150,12,52,1102
AK,448190,32,192,4998
AK,448210,36,259,5220
AK,448310,81,224,15289
AK,451110,78,996,24391
AK,451120,26,249,4028
AK,451130,27,267,3314
AK,451140,10,67,1729
AK,451211,23,139,2733
AK,452210,3,342,5913
AK,452311,26,6664,219185
AK,452319,65,593,11228
AK,453110,26,103,2615
AK,453210,11,101,3172
AK,453220,172,616,23740
AK,453310,59,620,14185
AK,453910,18,287,8958
AK,453920,41,96,2861
AK,453991,33,103,2447
AK,453998,94,525,19499
AK,454110,25,76,3702
AK,454210,5,81,2529
AK,454310,64,391,19094
AK,454390,41,88,3365
AK,481111,82,3689,294050
AK,481112,27,1190,101693
AK,481211,96,744,57813
AK,481212,5,436,41591
AK,481219,10,36,2278
AK,483111,4,23,8892
AK,483112,3,24,931
AK,483113,89,978,85706
AK,483114,5,22,1417
AK,483211,9,20,1821
AK,483212,14,15,1532
AK,484110,65,518,33106
AK,484121,47,792,59019
AK,484122,8,99,7717
AK,484210,35,517,22424
AK,484220,59,311,20928
AK,484230,23,325,23849
AK,485113,5,104,3660
AK,485210,3,295,8693
AK,485310,16,103,2770
AK,485320,3,104,2755
AK,485410,23,1061,25061
AK,485991,5,56,1255
AK,485999,9,28,1165
AK,486110,11,1817,302315
AK,487110,37,379,29952
AK,487210,127,362,42776
AK,487990,29,188,17020
AK,488119,29,655,19595
AK,488190,58,616,28153
AK,488310,10,26,2130
AK,488320,7,396,33660
AK,488330,32,149,19061
AK,488390,16,38,1733
AK,488410,27,123,4541
AK,488490,7,34,1292
AK,488510,52,495,26530
