State,Naics,Establishments,Employees,Payroll
CA,52,51315,623436,76630181
CA,53,58549,308480,19637295
CA,54,130204,1241690,133324251
CA,55,5242,362870,54150582
CA,56,45650,1617670,80334666
CA,61,14926,431132,18661548
CA,62,115242,2045709,126368315
CA,71,28167,350217,18571492
CA,72,91245,1780501,42102446
CA,81,76654,604849,21616519
CA,99,1503,2319,78498
CO,11,350,1852,81316
CO,21,1161,24635,2685420
CO,22,411,10222,1006256
CO,23,19167,171134,10730144
CO,42,7172,104493,8345305
CO,51,3763,96624,8931336
CO,52,10503,116422,10274578
CO,53,12646,48112,2636751
CO,54,26856,201370,17818384
CO,55,1076,60991,6561279
CO,56,9341,263952,12898502
CO,61,2749,52827,1790416
CO,62,17089,318238,16399137
CO,71,3115,58569,2038863
CO,72,14310,298849,6534127
CO,81,14870,111818,3997132
CO,99,227,224,9811
CT,11,80,319,14511
CT,21,58,644,44204
CT,22,154,8045,956628
CT,23,7858,54696,3966444
CT,42,4006,74518,6294356
CT,51,1778,41292,4009083
CT,52,5829,112084,17799604
CT,53,3414,20288,1177519
CT,54,9134,105121,10348665
CT,55,671,31373,4511075
CT,56,5354,86840,4045816
CT,61,1499,79484,3772443
CT,62,11202,292270,14695036
CT,71,1770,30022,794246
CT,72,8839,145201,3325107
CT,81,9500,61169,2102407
CT,99,105,109,7062
DE,11,35,138,5794
DE,21,18,224,16354
DE,22,66,3211,362598
DE,23,2286,22137,1300145
DE,42,1155,16345,1666755
DE,51,585,6695,471737
DE,52,2008,41913,4188444
DE,53,1246,5770,296915
DE,54,3128,31012,3215278
DE,55,693,6405,644579
DE,56,1522,28548,1089641
DE,61,322,7006,266508
DE,62,2706,70106,3810838
DE,71,476,8754,235780
DE,72,2240,42611,895180
DE,81,2272,15123,467731
DE,99,46,41,2352
FL,11,1104,7838,282524
FL,21,216,3609,268550
FL,22,813,27310,2893871
FL,23,56574,457891,22762851
FL,42,30949,326255,20538650
FL,51,9603,176404,14118045
FL,52,32810,366549,31133154
FL,53,38763,182937,8805075
FL,54,80627,532093,38283047
FL,55,2868,160271,13952985
FL,56,37476,1882245,83951674
FL,61,7250,175421,6752737
FL,62,62628,1145487,59058177
FL,71,9194,220063,7198068
FL,72,42951,996601,20634211
FL,81,48994,333035,10082778
FL,99,664,700,23155
GA,11,950,7363,323957
GA,21,175,5214,352380
GA,22,594,24659,2353938
GA,23,18823,190437,11346055
GA,42,12972,215807,14549404
GA,51,4893,134591,12586727
GA,52,14872,175786,16145052
GA,53,12898,70190,4657007
GA,54,30007,281107,22773928
GA,55,1774,140535,15929065
GA,56,12808,389782,13838460
GA,61,3198,91356,3795134
GA,62,25530,514775,26253692
GA,71,3550,54305,1835931
GA,72,21531,451880,7731300
GA,81,21910,163053,5083900
GA,99,446,339,12833
HI,11,41,165,4412
HI,21,6,165,11146
HI,22,69,3684,407967
HI,23,2891,31097,2266992
HI,42,1583,18854,1016528
HI,51,562,8550,531316
HI,52,1520,21289,1546177
HI,53,2064,13866,761063
HI,54,3413,23074,1578561
HI,55,251,7192,539249
HI,56,1889,63667,2336087
HI,61,551,18263,656536
HI,62,3710,72456,4160315
HI,71,523,12127,329898
HI,72,3895,113290,3585544
HI,81,3576,26661,853203
HI,99,34,43,1988
ID,11,493,3660,150006
ID,21,113,2213,179305
ID,22,219,3960,371239
ID,23,7505,45269,2128790
ID,42,2149,32501,1977475
ID,51,829,12817,688567
ID,52,2956,23177,1428789
ID,53,2843,8231,325405
ID,54,4881,33920,2083167
ID,55,232,7976,621918
ID,56,2601,44658,1503063
ID,61,535,15125,338489
ID,62,5536,100329,4538014
ID,71,858,10151,193312
ID,72,3948,68392,1137664
ID,81,3621,21349,617231
ID,99,58,45,1352
IL,11,348,2005,94987
IL,21,490,7081,556146
IL,22,582,29402,3314706
IL,23,29310,212696,16252815
IL,42,17750,326191,26001617
IL,51,6102,129798,11641201
IL,52,21053,341749,35674100
IL,53,13627,81501,4993547
IL,54,38599,394412,37168052
IL,55,2310,218421,24409818
IL,56,17024,521460,18966315
IL,61,4413,169105,7300839
IL,62,34475,809859,39090648
IL,71,5341,89225,3119256
IL,72,28953,544102,11065422
IL,81,32470,248352,9554365
IL,99,276,345,8557
IN,11,294,1320,58524
IN,21,276,5901,420727
IN,22,549,15333,1488442
IN,23,13640,138100,8394195
IN,42,7476,122823,7778145
IN,51,2450,45296,2863571
IN,52,9427,106300,7649426
IN,53,6743,35581,1640798
IN,54,12982,129434,9383199
IN,55,895,54180,4947582
IN,56,7625,218633,6903705
IN,61,1636,66452,2000066
IN,62,17258,443036,20963627
IN,71,2292,37585,1176417
IN,72,13625,284003,4604597
IN,81,16452,128112,3738035
IN,99,143,139,4132
IA,11,408,2588,144646
IA,21,182,2268,137244
IA,22,274,7839,749180
IA,23,8797,66871,4028451
IA,42,4998,69836,4007215
IA,51,1643,30886,1830575
IA,52,6302,95398,7311964
IA,53,3224,14560,614789
IA,54,6531,56325,3482215
IA,55,506,26594,1947391
IA,56,3830,85336,3029391
IA,61,819,35013,955149
IA,62,8608,219315,9778091
IA,71,1447,18190,328266
IA,72,7312,125008,2027801
IA,81,9183,52198,1474085
IA,99,113,139,2679
KS,11,195,949,37960
KS,21,900,6815,431367
KS,22,252,7117,770542
KS,23,7124,67750,3806196
KS,42,4330,61673,3814353
KS,51,1407,31233,2341543
KS,52,6023,63590,4682552
KS,53,3409,14410,600037
KS,54,7138,66823,4314317
KS,55,647,27079,2470094
KS,56,3740,85611,3007347
KS,61,744,21229,618864
KS,62,8126,192614,8637619
KS,71,1088,16993,325454
KS,72,6256,119598,1880364
KS,81,7853,49909,1382801
KS,99,109,111,2222
KY,11,225,1448,55247
KY,21,373,9684,660880
KY,22,343,8575,792803
KY,23,7473,72718,3851733
KY,42,4184,72208,4280499
KY,51,1819,31023,1506899
KY,52,6375,74745,5440534
KY,53,3976,18269,777926
KY,54,8100,74866,4133289
KY,55,668,39304,3307515
KY,56,4183,122681,3431270
KY,61,911,29542,841537
KY,62,11756,259946,12611461
KY,71,1307,18837,440716
KY,72,8259,181879,2859243
KY,81,9427,64853,1851618
KY,99,156,174,3416
LA,11,583,3880,187940
LA,21,1415,40499,3455460
LA,22,488,11279,1104695
LA,23,8134,139152,8551203
LA,42,5275,73905,4388632
LA,51,1590,23253,1305482
LA,52,7477,64038,4370819
LA,53,5172,29722,1507516
LA,54,12300,97953,6638951
LA,55,651,27022,2071774
LA,56,4831,109423,4226355
LA,61,1276,44839,1665948
LA,62,12660,299271,13376902
LA,71,1549,26962,876425
LA,72,9945,216924,4067250
LA,81,9711,74491,2317598
LA,99,110,142,3260
ME,11,959,3249,172758
ME,21,16,73,4959
ME,22,121,2603,202028
ME,23,5190,27677,1452087
ME,42,1529,18445,1077237
ME,51,806,11190,656259
ME,52,1870,27282,2006900
ME,53,1848,7307,311306
ME,54,3544,23135,1499041
ME,55,199,9498,858037
ME,56,2253,24263,786269
ME,61,515,18597,638187
ME,62,4812,112613,5456060
ME,71,909,7233,190919
ME,72,4283,55607,1318731
ME,81,3768,19454,610406
ME,99,64,71,1448
MD,11,205,1061,45988
MD,21,56,1506,102538
MD,22,224,10446,1321446
MD,23,14199,159053,10102329
MD,42,5369,89761,6441384
MD,51,2535,52175,4544983
MD,52,7529,104169,10683967
MD,53,6870,47485,2969788
MD,54,20870,281563,26139737
MD,55,1272,55778,5786655
MD,56,8423,217098,9007453
MD,61,2214,84744,4264337
MD,62,17101,389382,20145095
MD,71,2189,43993,1419049
MD,72,12232,246785,5145825
MD,81,14018,116786,4749778
MD,99,178,163,16248
MA,11,346,1142,47853
MA,21,61,850,72091
MA,22,311,12921,1631320
MA,23,19680,144846,11385192
MA,42,7427,148290,13929776
MA,51,3825,122207,15080682
MA,52,9675,190452,28835732
MA,53,7762,50402,3517434
MA,54,21874,306067,36610588
MA,55,1260,109412,14038520
MA,56,11123,208262,10368529
MA,61,3212,225634,10432752
MA,62,19615,619910,33478652
MA,71,3492,64570,2525866
MA,72,17812,312981,7482295
MA,81,18328,126560,4787336
MA,99,578,717,51428
MI,11,646,4088,173603
MI,21,330,4407,367006
MI,22,423,22887,2697209
MI,23,19642,153372,10150016
MI,42,10643,183591,12784182
MI,51,4233,71143,5581410
MI,52,12850,170203,13054553
MI,53,8559,53657,2463138
MI,54,21689,286510,23220756
MI,55,1583,125330,13945890
MI,56,11446,368049,12352359
MI,61,2421,71620,2137266
MI,62,27210,632437,30887872
MI,71,3457,52059,1794461
MI,72,20762,402609,7221095
MI,81,23174,162278,4992163
MI,99,509,614,10437
MN,11,578,2660,118665
MN,21,152,5014,498686
MN,22,348,13039,1396515
MN,23,16781,125337,9400168
MN,42,7801,139981,11547863
MN,51,2771,63769,5289010
MN,52,9540,166483,17043037
MN,53,7223,38341,1979356
MN,54,16580,186151,15402590
MN,55,1251,133446,13498732
MN,56,7711,182250,7353676
MN,61,1986,76927,2297961
MN,62,17347,480750,21669559
MN,71,3035,50490,1742863
MN,72,11989,245854,4721872
MN,81,15765,118051,3673871
MN,99,176,171,4859
MS,11,682,4482,199474
MS,21,304,3908,283852
MS,22,578,9500,823381
MS,23,3890,43156,2254798
MS,42,2685,37542,2025129
MS,51,1071,13848,640649
MS,52,4649,32790,1959938
MS,53,2412,9719,359263
MS,54,4689,30670,1642412
MS,55,344,8413,560271
MS,56,2341,57807,1565656
MS,61,585,15837,409510
MS,62,6465,171673,8115068
MS,71,695,8241,158353
MS,72,5649,131829,2242011
MS,81,6369,38425,996230
MS,99,121,150,2527
MO,11,311,1691,58930
MO,21,264,3633,228842
MO,22,371,15587,1621177
MO,23,13540,129188,7926909
MO,42,7420,130913,7706561
MO,51,2738,59377,4132225
MO,52,10663,141300,11396974
MO,53,6654,35671,1645199
MO,54,14088,163885,12018406
MO,55,1454,89271,7937515
MO,56,7508,177725,6044075
MO,61,1639,77636,3401260
MO,62,24296,418383,19371177
MO,71,2291,42099,1805098
MO,72,12919,269806,4668297
MO,81,15566,111349,3251706
MO,99,877,741,8144
MT,11,352,1017,49192
MT,21,334,5340,517860
MT,22,211,3072,264044
MT,23,5656,26859,1551636
MT,42,1574,15700,809287
MT,51,689,8541,442440
MT,52,1997,16627,1076764
MT,53,2123,6012,225312
MT,54,3921,17865,983595
MT,55,135,3348,252155
MT,56,1898,19035,598495
MT,61,401,6291,156211
MT,62,3810,72314,3373983
MT,71,1250,10251,196077
MT,72,3571,51980,964263
MT,81,3365,17165,528385
MT,99,50,76,1258
NE,11,203,1313,71252
NE,21,118,1161,67354
NE,22,104,995,113577
NE,23,6527,49552,2712829
NE,42,3168,40958,2429433
NE,51,969,20959,1392278
NE,52,4405,68092,4868565
NE,53,2407,11802,515567
NE,54,4679,38944,2489512
NE,55,357,21262,1681757
NE,56,2782,68604,2555233
NE,61,581,18826,536358
NE,62,5863,135643,6537885
NE,71,963,14809,257593
NE,72,4578,79024,1268107
NE,81,5808,36452,1055747
NE,99,92,96,1977
NV,11,56,358,16367
NV,21,175,12859,1287394
NV,22,130,4801,537832
NV,23,5146,80043,4756330
NV,42,3127,40522,2618660
NV,51,1467,20185,1316418
NV,52,4312,40373,2917512
NV,53,4818,29941,1467570
NV,54,9220,60741,3994522
NV,55,475,24542,2309729
NV,56,4557,122693,4161197
NV,61,840,12568,478656
NV,62,7676,132804,7247142
NV,71,1699,32920,1112050
NV,72,6944,320905,9847983
NV,81,4855,36841,1215758
NV,99,95,122,4581
NH,11,136,652,35231
NH,21,41,275,18803
NH,22,132,3354,361549
NH,23,4245,29049,1927141
NH,42,1794,24904,1995515
NH,51,779,16538,1381384
NH,52,2057,30051,2800059
NH,53,1479,7724,390327
NH,54,3644,35518,2897310
NH,55,217,8787,842176
NH,56,2434,58944,2718517
NH,61,661,26552,1096728
NH,62,3719,94838,5069762
NH,71,846,12473,310029
NH,72,3842,62028,1306040
NH,81,3768,23446,774954
NH,99,44,51,1510
NJ,11,217,943,41225
NJ,21,66,1139,82528
NJ,22,379,20357,2575482
NJ,23,21751,161421,11882622
NJ,42,13689,275699,26171045
NJ,51,3875,89932,9313271
NJ,52,11653,194738,25273502
NJ,53,9735,61010,3783379
NJ,54,28566,327459,31570154
NJ,55,1574,125418,16934722
NJ,56,14211,353360,14864016
NJ,61,3928,108204,4059605
NJ,62,28066,606201,30966215
NJ,71,3927,69068,2123093
NJ,72,21780,327085,7086003
NJ,81,24177,158625,5081318
NJ,99,385,339,13531
NM,11,105,405,17120
NM,21,692,18005,1495538
NM,22,225,4465,397481
NM,23,4362,40870,2008720
NM,42,1704,19984,1087991
NM,51,842,11728,585174
NM,52,2658,23922,1477343
NM,53,2389,9563,417938
NM,54,4646,57495,4261538
NM,55,223,6843,428834
NM,56,1927,35055,1295201
NM,61,600,8702,287090
NM,62,5149,124599,5557531
NM,71,710,12091,285444
NM,72,4441,94688,1746691
NM,81,4115,26737,802487
NM,99,40,46,706
NY,11,617,2883,119715
NY,21,279,3695,248897
NY,22,707,41535,4708703
NY,23,50032,377714,27381415
NY,42,29805,354073,26517295
NY,51,12096,303133,36705976
NY,52,26160,546337,113609041
NY,53,34339,186455,12194890
NY,54,61859,650863,65270076
NY,55,3098,191759,26455591
NY,56,27472,679435,41080224
NY,61,8506,417195,18925256
NY,62,58926,1667840,86025617
NY,71,13441,183519,9329837
NY,72,55035,819101,21678956
NY,81,58337,396123,15871652
NY,99,891,774,34029
NC,11,831,4825,198405
NC,21,188,3050,210685
NC,22,633,20858,2115772
NC,23,23786,208116,10765644
NC,42,11481,192166,13915047
NC,51,4025,92398,7169342
NC,52,13487,187787,18766572
NC,53,12845,57144,2769627
NC,54,25001,227352,17840121
NC,55,1938,98948,9772884
NC,56,13278,293727,10010675
NC,61,3002,104018,4284056
NC,62,24469,605942,29380115
NC,71,3979,69722,2136631
NC,72,21757,448891,7518036
NC,81,24270,165252,4820501
NC,99,329,462,11856
ND,11,114,395,21563
ND,21,530,17199,1695319
ND,22,147,4161,429533
ND,23,3011,22250,1609311
ND,42,1721,21429,1340581
ND,51,356,6906,472367
ND,52,1740,18016,1164595
ND,53,1130,5484,271506
ND,54,1837,15585,1041755
ND,55,128,4414,370955
ND,56,1106,13354,473686
ND,61,180,4128,108185
ND,62,2107,65423,3228507
ND,71,464,5839,90734
ND,72,2086,36584,664537
ND,81,2537,14479,451722
ND,99,56,63,1047
OH,11,298,1237,44310
OH,21,692,11103,821035
OH,22,713,24823,2632581
OH,23,20011,200028,12766242
OH,42,13483,233741,15097713
OH,51,4298,100197,6699447
OH,52,17147,262686,21204571
OH,53,10751,62899,3089671
OH,54,23777,257936,18599123
OH,55,2211,152558,15507405
OH,56,13460,407148,14509576
OH,61,3093,114420,3487279
OH,62,29748,857995,41060503
OH,71,3910,78735,2963293
OH,72,24324,478811,7661289
OH,81,27179,200881,5851182
OH,99,213,305,6381
OK,11,158,900,36230
OK,21,2806,45345,3983241
OK,22,382,9933,936683
OK,23,8287,76211,4126068
OK,42,4559,58905,3409463
OK,51,1569,28181,1531964
OK,52,6840,59820,3808518
OK,53,4436,22229,1033090
OK,54,9887,77556,5073041
OK,55,580,46439,3878650
OK,56,4528,108634,4347977
OK,61,772,21166,636643
OK,62,10933,217441,9991894
OK,71,1166,28271,904359
OK,72,8429,163479,2622826
OK,81,9048,63171,1734591
OK,99,128,143,3325
OR,11,1391,13599,672848
OR,21,125,1456,87306
OR,22,279,8237,825704
OR,23,13581,102015,6194638
OR,42,5227,78154,5511453
OR,51,2436,39611,3193161
OR,52,6088,65929,5193003
OR,53,6872,30996,1418269
OR,54,12737,96964,7664062
OR,55,709,51919,6049958
OR,56,6005,107030,3963216
OR,61,1644,38125,1124775
OR,62,14246,261514,13868132
OR,71,2042,29544,832992
OR,72,11796,189249,4000890
OR,81,10214,69514,2277950
OR,99,211,204,6146
PA,11,529,2670,106158
PA,21,978,24045,2243541
PA,22,888,30868,3486230
PA,23,27045,242905,16119586
PA,42,14001,250999,18197246
PA,51,5656,114306,10363591
PA,52,18777,285424,26792936
PA,53,10628,67645,3755077
PA,54,29952,332115,27542828
PA,55,2407,174928,17611163
PA,56,15859,333340,12799617
PA,61,3882,268297,11426514
PA,62,37770,1062966,51341602
PA,71,4955,109591,3587505
PA,72,28974,489939,8660980
PA,81,36441,243821,7210632
PA,99,233,308,9904
RI,11,41,163,8742
RI,21,14,145,10457
RI,22,41,1300,156280
RI,23,3264,19148,1273296
RI,42,1301,20913,1461859
RI,51,444,6696,520134
RI,52,1477,29900,2702108
RI,53,1144,5251,255358
RI,54,3040,23634,1630277
RI,55,185,15684,1721617
RI,56,1796,24777,943433
RI,61,427,30126,1177927
RI,62,3125,86591,4176246
RI,71,592,9153,237067
RI,72,3152,51770,1156072
RI,81,2971,18037,625979
RI,99,33,48,1803
SC,11,547,4187,173104
SC,21,90,1702,102838
SC,22,376,11777,1060756
SC,23,10225,88425,4544316
SC,42,4999,73736,4495250
SC,51,1691,39713,2458940
SC,52,7489,73578,5033999
SC,53,6186,27350,1200116
SC,54,11060,99566,6797579
SC,55,650,29270,2641786
SC,56,6141,274464,8796333
SC,61,1237,31667,891584
SC,62,10780,245091,11350381
SC,71,1749,29927,580520
SC,72,10953,234033,4011163
SC,81,11670,82278,2307817
SC,99,152,249,5282
SD,11,155,464,18706
SD,21,66,1078,73538
SD,22,159,2359,210106
SD,23,3376,20913,1086370
SD,42,1554,18371,1006127
SD,51,473,7319,353976
SD,52,1976,25674,1550689
SD,53,1155,4251,158996
SD,54,1994,12767,679811
SD,55,148,7263,521352
SD,56,1161,11100,357657
SD,61,243,8366,216127
SD,62,2432,69327,3683065
SD,71,700,6908,135895
SD,72,2508,40712,718844
SD,81,2803,14502,396258
SD,99,57,49,1152
TN,11,239,1818,60459
TN,21,188,2904,181162
TN,22,158,3122,242680
TN,23,10311,115953,6397767
TN,42,6743,119398,7724900
TN,51,2912,49481,3153555
TN,52,10070,123849,10146636
TN,53,6120,36885,1856599
TN,54,11463,122457,8624233
TN,55,1514,93433,9680185
TN,56,7235,272290,8942075
TN,61,1425,66887,2406334
TN,62,15896,420234,21783742
TN,71,2793,40356,1932593
TN,72,13722,297927,5363499
TN,81,14516,116462,3396107
TN,99,225,304,7907
TX,11,1136,7055,297261
TX,21,7860,218321,23555348
TX,22,2022,53725,5616304
TX,23,46964,712615,44610796
TX,42,33010,523662,38275906
TX,51,10920,268074,22689792
TX,52,40942,557822,47385280
TX,53,32708,205583,12006386
TX,54,71548,737815,63413739
TX,55,4736,324440,38366964
TX,56,29341,996709,40625701
TX,61,7469,201449,8059618
TX,62,70523,1540485,71724940
TX,71,7916,153627,4760635
TX,72,58135,1236680,22924518
TX,81,53383,462986,15390522
TX,99,817,1045,29567
UT,11,97,426,32012
UT,21,399,7952,626479
UT,22,222,4723,431441
UT,23,10161,90748,4852516
UT,42,3685,59060,3731056
UT,51,1813,54209,4125859
UT,52,5331,69325,4970164
UT,53,5800,21090,988015
UT,54,11224,94442,5910856
UT,55,522,28364,2531166
UT,56,4651,159024,5981680
UT,61,1261,55942,1670048
UT,62,8427,145631,6741873
UT,71,1233,22834,471261
UT,72,6063,126898,2285187
UT,81,5352,54760,1979421
UT,99,98,117,2733
VT,11,144,500,20985
VT,21,43,454,34002
VT,22,70,1277,140081
VT,23,2709,14155,778455
VT,42,767,10813,644191
VT,51,502,7946,544162
VT,52,923,9406,709964
VT,53,779,3045,131676
VT,54,2094,12482,859446
VT,55,79,2113,164487
VT,56,1179,8948,313412
VT,61,411,15783,498138
VT,62,2115,49702,2331788
VT,71,475,7633,149962
VT,72,1991,33878,683498
VT,81,2049,9514,305545
VT,99,25,21,1129
VA,11,672,4367,215724
VA,21,263,6636,505610
VA,22,362,14843,1733896
VA,23,19969,190721,10807268
VA,42,6866,106700,7678124
VA,51,4070,101802,10541047
VA,52,11408,162074,15498661
VA,53,10144,55034,3137829
VA,54,31211,482702,46302644
VA,55,1336,81557,7606198
VA,56,10973,267355,11788907
VA,61,3125,80516,2951540
VA,62,20917,458196,23852637
VA,71,3122,62113,1564707
VA,72,18387,370056,6826196
VA,81,22435,171574,6759162
VA,99,342,334,10023
WA,11,1432,14497,785883
WA,21,165,1898,135803
WA,22,314,9686,1049617
WA,23,24654,205597,14248677
WA,42,9018,137267,9708677
WA,51,3989,146972,26555006
WA,52,9996,107786,9518955
WA,53,12250,52149,2881538
WA,54,22458,211836,19435310
WA,55,1122,110063,14550334
WA,56,10150,159482,7751954
WA,61,3014,55545,1701038
WA,62,21714,437333,25075138
WA,71,3166,66840,2193348
WA,72,18035,296610,7245052
WA,81,17707,122210,4503530
WA,99,390,296,13396
WV,11,252,851,33035
WV,21,533,19881,1660023
WV,22,233,5060,479337
WV,23,3028,24577,1378934
WV,42,1400,17920,937802
WV,51,660,9193,447295
WV,52,2061,16831,944838
WV,53,1414,6393,287892
WV,54,2754,25008,1354283
WV,55,245,5784,420448
WV,56,1470,35052,1100985
WV,61,283,8261,265032
WV,62,4817,135691,6360834
WV,71,764,6751,120530
WV,72,3593,68832,1145653
WV,81,4254,23320,640085
WV,99,53,82,998
WI,11,567,3484,164427
WI,21,166,8251,952633
WI,22,355,13175,1400430
WI,23,13960,116757,8332571
WI,42,6935,122285,7752908
WI,51,2616,57690,4330526
WI,52,8872,144468,11721799
WI,53,5052,28047,1177619
WI,54,11503,114003,8085849
WI,55,1023,82079,7673368
WI,56,7267,153375,5006720
WI,61,1653,57001,2155993
WI,62,16064,411238,20057557
WI,71,2848,47886,1418551
WI,72,14905,250817,4058294
WI,81,14718,103708,3006130
WI,99,147,161,3380
WY,11,87,207,8315
WY,21,676,17893,1563254
WY,22,141,2600,246357
WY,23,2723,17882,1022196
WY,42,801,7218,454533
WY,51,421,4012,191159
WY,52,1089,6948,413841
WY,53,1216,4619,243443
WY,54,2487,9842,598260
WY,55,97,1292,105256
WY,56,1120,6809,276172
WY,61,199,2127,64058
WY,62,2034,32931,1650796
WY,71,452,5178,120531
WY,72,1808,28125,600538
WY,81,1839,8445,281566
WY,99,74,82,2801
