State,Naics,Establishments,Employees,Payroll
AL,4855,7,104,2499
AL,4859,18,164,5659
AL,4862,9,206,29083
AL,4869,4,18,1727
AL,4872,27,55,2635
AL,4881,80,2777,200881
AL,4882,34,536,26760
AL,4883,45,1444,99585
AL,4884,198,1571,69808
AL,4885,201,2176,185333
AL,4921,158,8877,315855
AL,4922,23,513,23466
AL,4931,247,17021,746988
AL,5111,133,2695,207387
AL,5112,106,3889,470621
AL,5121,88,1261,40700
AL,5122,6,19,783
AL,5151,96,1868,109872
AL,5173,924,12492,819384
AL,5179,61,410,18478
AL,5182,91,3184,280501
AL,5191,67,573,40759
AL,5221,2052,33788,2607265
AL,5222,1403,6124,431809
AL,5223,407,1160,78671
AL,5231,188,1519,330709
AL,5239,596,2083,267096
AL,5241,572,11435,1102000
AL,5242,1835,13696,1224295
AL,5259,5,133,36940
AL,5311,1663,6026,378000
AL,5312,1574,5592,331206
AL,5313,941,6394,356150
AL,5321,222,1866,83231
AL,5322,246,1756,75363
AL,5323,9,69,3103
AL,5324,197,2995,243828
AL,5331,19,170,7706
AL,5411,2376,12730,1191364
AL,5412,1560,11088,619152
AL,5413,1500,31961,3242098
AL,5414,219,654,33673
AL,5415,1026,20367,2048423
AL,5416,1392,9478,679822
AL,5417,215,11160,1167653
AL,5418,274,2189,156556
AL,5419,826,9187,460487
AL,5511,520,21346,2512531
AL,5611,243,6098,455401
AL,5612,84,4216,224228
AL,5613,613,40116,1474320
AL,5614,270,9017,257023
AL,5615,66,685,49806
AL,5616,316,11193,354375
AL,5617,2694,26273,891074
AL,5619,122,1893,75208
AL,5621,148,2418,159567
AL,5622,40,629,35711
AL,5629,138,1652,91586
AL,6111,153,6974,240516
AL,6112,3,528,18561
AL,6113,33,6315,227793
AL,6114,44,1068,58483
AL,6115,94,871,45122
AL,6116,450,2838,51013
AL,6117,49,261,7776
AL,6211,2683,37499,3265381
AL,6212,1380,12313,658674
AL,6213,2099,12781,571360
AL,6214,690,15442,1120245
AL,6215,214,3114,218298
AL,6216,491,12652,554652
AL,6219,217,5350,261050
AL,6221,43,57810,3601733
AL,6222,3,1859,116287
AL,6223,6,731,45548
AL,6231,174,18684,722211
AL,6232,412,7121,220213
AL,6233,180,6559,201182
AL,6239,53,762,25250
AL,6241,975,14253,383839
AL,6242,129,1457,60862
AL,6243,35,1188,42991
AL,6244,940,11073,277989
AL,7111,60,659,17672
AL,7112,26,396,13003
AL,7113,60,1060,37712
AL,7114,4,10,840
AL,7115,66,171,6302
AL,7121,47,1154,36054
AL,7131,35,980,25228
AL,7132,7,176,5344
AL,7139,868,13812,283801
AL,7211,911,17518,471906
AL,7212,71,548,14618
AL,7213,28,85,2536
AL,7223,515,6855,173037
AL,7224,263,2366,53998
AL,7225,8007,153573,2979246
AL,8111,2163,11736,504056
AL,8112,127,3149,243786
AL,8113,376,3804,236522
AL,8114,219,725,26757
AL,8121,1373,6028,170779
AL,8122,319,2267,86163
AL,8123,285,3156,98860
AL,8129,456,2726,83940
AL,8131,4498,37242,863259
AL,8132,166,811,47134
AL,8133,174,1329,64068
AL,8134,244,1341,36893
AL,8139,559,3145,216305
AK,1133,12,104,10043
AK,1141,451,432,56023
AK,2111,24,1760,357139
AK,2122,35,2334,305473
AK,2123,24,150,15291
AK,2131,56,3272,368464
AK,2211,76,1497,172216
AK,2213,15,211,19989
AK,2361,647,2071,132723
AK,2362,234,3130,315715
AK,2371,83,1530,152766
AK,2372,8,13,1352
AK,2373,65,1024,170346
AK,2379,14,90,17609
AK,2381,277,1070,96131
AK,2382,511,3839,310616
AK,2383,363,1384,82158
AK,2389,273,1512,147531
AK,3113,7,46,1357
AK,3116,3,13,489
AK,3117,77,6228,409102
AK,3118,20,290,9873
AK,3119,10,72,2297
AK,3121,54,535,23384
AK,3211,3,45,2463
AK,3212,3,57,2176
AK,3219,14,138,7659
AK,3231,39,273,13071
AK,3241,14,69,7516
AK,3256,3,2,27
AK,3273,16,124,13463
AK,3323,20,220,19669
AK,3324,3,36,3165
AK,3327,17,150,10862
AK,3329,8,72,6424
AK,3345,3,30,2530
AK,3364,8,113,6499
AK,3366,17,250,15234
AK,3371,4,5,217
AK,3391,12,53,3243
AK,3399,18,104,5057
AK,4231,35,354,24256
AK,4232,15,158,12115
AK,4233,23,222,15880
AK,4234,47,318,19665
AK,4235,7,45,3508
AK,4236,42,527,51929
AK,4237,35,359,26506
AK,4238,102,1123,94008
AK,4239,32,159,8841
AK,4241,12,100,8084
AK,4242,10,54,3095
AK,4244,86,2235,126781
AK,4246,21,89,6018
AK,4247,40,447,37118
AK,4248,5,537,34214
AK,4249,30,377,17737
AK,4251,34,130,9096
AK,4411,64,2075,166556
AK,4412,62,582,31410
AK,4413,125,1243,62031
AK,4421,35,188,11561
AK,4422,54,384,16765
AK,4431,31,303,13420
AK,4441,151,3626,154294
AK,4442,20,102,3652
AK,4451,247,6187,205516
AK,4452,42,250,8301
AK,4453,66,455,12797
AK,4461,110,1016,38594
AK,4471,168,1642,56398
AK,4481,130,1250,30916
AK,4482,21,209,4168
AK,4483,69,202,14125
AK,4511,137,1641,44789
AK,4512,20,117,2404
AK,4523,78,7383,269212
AK,4531,11,61,1590
AK,4532,147,603,27272
AK,4533,60,698,15751
AK,4539,206,1373,48678
AK,4541,40,110,5849
AK,4543,74,402,21609
AK,4811,70,3807,425191
AK,4812,104,1311,123902
AK,4831,103,1383,137848
AK,4832,11,17,5531
AK,4841,113,1638,115571
AK,4842,117,1031,64687
AK,4853,10,174,6752
AK,4854,5,40,1016
AK,4859,9,24,609
AK,4861,4,124,21187
AK,4871,31,152,16897
AK,4872,139,387,44410
AK,4879,24,176,17556
AK,4881,84,1418,86409
AK,4883,61,616,58418
AK,4884,27,165,8147
AK,4885,46,826,54097
AK,4921,42,2817,370745
AK,4922,7,62,2374
AK,4931,23,823,36030
AK,5111,14,70,3559
AK,5112,7,43,4640
AK,5121,32,541,14371
AK,5151,37,422,24534
AK,5173,216,4348,413523
AK,5179,8,102,8995
AK,5182,15,876,63422
AK,5191,11,27,2388
AK,5221,213,3862,297278
AK,5222,72,461,46471
AK,5223,22,112,8180
AK,5231,26,100,21265
AK,5239,137,470,70694
AK,5241,45,507,48348
AK,5242,199,1172,84899
AK,5259,3,178,18695
AK,5311,381,1674,85672
AK,5312,355,910,50549
AK,5313,174,635,38035
AK,5321,62,648,32944
AK,5322,29,145,8338
AK,5323,8,40,1744
AK,5324,59,404,38316
AK,5411,317,1469,145362
AK,5412,368,1605,105567
AK,5413,374,6324,619038
AK,5414,22,66,2822
AK,5415,187,3721,324591
AK,5416,321,3258,272829
AK,5417,29,575,41576
AK,5418,56,391,23885
AK,5419,161,1233,75576
AK,5511,152,4593,697382
AK,5611,104,1035,105670
AK,5612,57,5040,336445
AK,5613,55,1074,57839
AK,5614,56,425,24733
AK,5615,100,659,55326
AK,5616,66,2610,129516
AK,5617,518,3914,154446
AK,5619,62,360,19634
AK,5621,23,360,21216
AK,5622,4,61,4146
AK,5629,102,1053,92126
AK,6111,32,614,18584
AK,6113,7,407,15083
AK,6114,6,10,477
AK,6115,40,278,17255
AK,6116,148,1006,22506
AK,6117,19,213,12814
AK,6211,461,5153,563372
AK,6212,313,2426,156628
AK,6213,619,3179,178026
AK,6214,215,5637,438829
AK,6215,45,448,42421
AK,6216,34,860,33472
AK,6219,48,657,54941
AK,6221,8,7495,670667
AK,6222,3,655,44098
AK,6223,4,36,7698
AK,6231,10,845,37973
AK,6232,172,2087,76937
AK,6233,202,1278,44873
AK,6239,30,644,16041
AK,6241,287,5413,220619
AK,6242,70,985,42444
AK,6243,14,643,24966
AK,6244,173,1820,56014
AK,7111,29,188,6047
AK,7112,11,46,1188
AK,7113,13,81,3365
AK,7115,34,76,3113
AK,7121,39,304,14803
AK,7132,49,431,13544
AK,7139,413,2694,81245
AK,7211,380,5374,248223
AK,7212,158,389,48015
AK,7213,6,179,13033
AK,7223,183,2388,100080
AK,7224,131,1183,33083
AK,7225,1353,17370,488528
AK,8111,359,1999,104771
AK,8112,18,71,6038
AK,8113,83,363,24775
AK,8114,66,277,14987
AK,8121,269,1198,42289
AK,8122,18,100,5722
AK,8123,40,342,13198
AK,8129,98,466,12857
AK,8131,390,2220,59839
AK,8132,60,353,26377
AK,8133,112,790,49224
AK,8134,117,610,19020
AK,8139,160,761,51184
AZ,1133,8,57,4323
AZ,1141,3,1,231
AZ,1142,3,14,1259
AZ,1151,90,1291,65410
AZ,1152,74,242,8350
AZ,1153,9,187,10339
AZ,2111,10,11,1331
AZ,2122,23,8244,768745
AZ,2123,119,1390,95222
AZ,2131,41,743,82219
AZ,2211,126,9585,1170948
AZ,2212,21,697,69271
AZ,2213,142,1802,146534
AZ,2361,3404,22746,1729014
AZ,2362,791,18512,1618629
AZ,2371,357,10711,818325
AZ,2372,97,634,56576
AZ,2373,161,9303,758030
AZ,2379,43,1464,85546
AZ,2381,1926,32041,1903508
AZ,2382,4231,59228,3984363
AZ,2383,2485,24710,1353342
AZ,2389,1383,17082,1067042
AZ,3111,15,187,12617
AZ,3112,4,73,6108
AZ,3113,13,234,9439
AZ,3114,14,467,24027
AZ,3115,16,2463,207526
AZ,3116,13,2290,122806
AZ,3118,153,4304,172609
AZ,3119,46,5858,222157
AZ,3121,120,3919,212921
AZ,3133,6,34,1427
AZ,3141,14,151,5547
AZ,3149,45,821,37756
AZ,3152,28,221,8569
AZ,3159,3,26,747
AZ,3169,5,39,1869
AZ,3211,3,158,9079
AZ,3212,21,1517,70653
AZ,3219,136,4423,228128
AZ,3221,4,691,52271
AZ,3222,32,3660,224782
AZ,3231,397,5285,299111
AZ,3241,35,627,49688
AZ,3251,20,484,39631
AZ,3252,12,399,27856
AZ,3253,12,386,19514
AZ,3254,54,4440,387742
AZ,3255,18,457,26858
AZ,3256,34,653,30207
AZ,3259,30,977,86166
AZ,3261,143,7770,452099
AZ,3262,22,390,23075
AZ,3271,16,267,16737
AZ,3272,15,706,37974
AZ,3273,165,3870,268658
AZ,3274,3,75,6697
AZ,3279,41,927,54821
AZ,3312,6,247,30506
AZ,3313,9,721,53777
AZ,3314,15,725,42793
AZ,3315,16,666,41900
AZ,3321,19,825,58559
AZ,3322,10,172,7330
AZ,3323,306,7760,457644
AZ,3324,12,968,82419
AZ,3325,6,53,2138
AZ,3326,11,423,28373
AZ,3327,370,6370,400043
AZ,3328,76,1242,64693
AZ,3329,129,6738,709582
AZ,3331,20,1130,72931
AZ,3332,40,967,67438
AZ,3333,32,618,55137
AZ,3334,29,1615,93661
AZ,3335,57,1501,84149
AZ,3336,3,93,6511
AZ,3339,56,1012,67613
AZ,3341,8,74,6472
AZ,3342,19,2552,716978
AZ,3343,10,157,10321
AZ,3344,92,13298,1459183
AZ,3345,93,5814,509285
AZ,3346,6,84,6871
AZ,3351,14,137,7321
AZ,3352,9,675,36227
AZ,3353,15,401,30763
AZ,3359,29,1363,100953
AZ,3361,4,966,156779
AZ,3362,25,550,28370
AZ,3363,72,2416,143837
AZ,3364,67,20051,2010012
AZ,3366,8,152,6668
AZ,3369,23,451,33516
AZ,3371,181,3822,160334
AZ,3372,55,1312,60482
AZ,3379,17,1227,48346
AZ,3391,192,9546,928511
AZ,3399,256,3782,267649
AZ,4231,437,7620,521218
AZ,4232,221,2219,163756
AZ,4233,353,5675,392176
AZ,4234,669,9473,990098
AZ,4235,153,1420,114980
AZ,4236,481,10524,1243494
AZ,4237,430,5073,442661
AZ,4238,820,12759,1237297
AZ,4239,476,4859,313166
AZ,4241,111,1642,111188
AZ,4242,162,3488,273225
AZ,4243,103,1087,49858
AZ,4244,625,13941,833683
AZ,4245,32,406,19727
AZ,4246,201,1946,147441
AZ,4247,58,883,73894
AZ,4248,54,3978,273563
AZ,4249,420,4233,265783
AZ,4251,632,4979,349823
AZ,4411,755,36788,2918124
AZ,4412,304,4359,298349
AZ,4413,1192,12492,497734
AZ,4421,444,5603,272784
AZ,4422,440,5443,161104
AZ,4431,381,4740,193886
AZ,4441,909,26621,913420
AZ,4442,216,2715,104223
AZ,4451,1158,53844,1705802
AZ,4452,405,2568,61931
AZ,4453,223,1708,46731
AZ,4461,1502,19504,788081
AZ,4471,1612,19341,583830
AZ,4481,1399,22252,495277
AZ,4482,293,3021,69420
AZ,4483,357,2199,119427
AZ,4511,776,8924,243322
AZ,4512,110,971,23623
AZ,4522,62,4990,128211
AZ,4523,854,57106,1800542
AZ,4531,133,854,23116
AZ,4532,439,3219,80876
AZ,4533,427,8427,185208
AZ,4539,1194,8870,350615
AZ,4541,1355,24333,1303927
AZ,4542,69,679,34994
AZ,4543,717,3396,182924
AZ,4811,30,14097,1197414
AZ,4812,51,644,60424
AZ,4841,1505,23650,1351217
AZ,4842,841,14351,748254
AZ,4851,8,1977,105124
AZ,4852,4,663,41429
AZ,4853,80,1044,69844
AZ,4854,8,1125,58824
AZ,4855,12,444,19559
AZ,4859,139,2779,86928
AZ,4862,21,182,21042
AZ,4871,20,608,19603
AZ,4872,4,37,1202
AZ,4879,16,347,23320
AZ,4881,197,4925,284052
AZ,4882,9,132,7555
AZ,4883,5,809,109444
AZ,4884,243,2941,143959
AZ,4885,363,4406,318764
AZ,4889,35,239,11612
AZ,4921,241,19868,751530
AZ,4922,112,4136,434173
AZ,4931,348,26238,1290916
AZ,5111,227,4544,274701
AZ,5112,288,8912,1173617
AZ,5121,319,4775,108112
AZ,5122,45,91,5530
AZ,5151,105,2212,170413
AZ,5173,988,13593,973937
AZ,5174,6,350,75119
AZ,5179,104,3990,298459
AZ,5182,274,9827,1100905
AZ,5191,194,2111,193584
AZ,5221,1453,36999,3139323
AZ,5222,1119,29527,2304774
AZ,5223,854,22552,1962356
AZ,5231,510,5324,807674
AZ,5239,1865,9510,1175969
AZ,5241,837,38102,3174961
AZ,5242,3261,28843,1941957
AZ,5259,21,66,7784
AZ,5311,2682,14390,756792
AZ,5312,6443,14629,1221515
AZ,5313,2503,19432,1322508
AZ,5321,307,3339,161191
AZ,5322,295,2759,122523
AZ,5323,30,336,17185
AZ,5324,324,3515,269623
AZ,5331,53,1221,92867
AZ,5411,3490,19979,1944097
AZ,5412,3160,21301,1389191
AZ,5413,2523,27500,2506700
AZ,5414,751,2130,134364
AZ,5415,2472,32648,3644520
AZ,5416,4902,41989,2615202
AZ,5417,354,14117,2005367
AZ,5418,842,5074,320434
AZ,5419,1636,16591,862711
AZ,5511,926,66919,6265591
AZ,5611,961,16182,1023081
AZ,5612,153,6395,406341
AZ,5613,1063,49265,2315192
AZ,5614,759,25521,1061825
AZ,5615,260,5298,478317
AZ,5616,522,16335,569672
AZ,5617,4606,48440,1763326
AZ,5619,416,4440,289524
AZ,5621,234,5658,356420
AZ,5622,53,2646,129640
AZ,5629,232,2597,146075
AZ,6111,584,28991,1247552
AZ,6112,15,813,46178
AZ,6113,82,25362,1027170
AZ,6114,228,1437,114080
AZ,6115,225,3836,262622
AZ,6116,1030,8424,198770
AZ,6117,223,4213,240980
AZ,6211,5026,51286,5241545
AZ,6212,2948,22125,1216893
AZ,6213,4860,28217,1318492
AZ,6214,1471,33596,1933413
AZ,6215,576,12503,869167
AZ,6216,730,20987,834833
AZ,6219,432,9574,565378
AZ,6221,84,90517,7062753
AZ,6222,10,2696,174815
AZ,6223,15,1566,125843
AZ,6231,244,17771,744245
AZ,6232,1193,19695,717272
AZ,6233,863,22019,815706
AZ,6239,142,2708,101751
AZ,6241,1585,48520,1481805
AZ,6242,263,5390,273784
AZ,6243,105,3771,108146
AZ,6244,923,12894,369970
AZ,7111,131,2326,51376
AZ,7112,108,3098,824599
AZ,7113,141,3357,79789
AZ,7114,52,145,15020
AZ,7115,394,737,49117
AZ,7121,114,2467,93531
AZ,7131,65,2363,56246
AZ,7132,58,5951,322973
AZ,7139,1430,35330,899401
AZ,7211,1166,45146,1683881
AZ,7212,205,1963,58885
AZ,7213,10,47,1045
AZ,7223,1011,15583,396822
AZ,7224,623,8188,208170
AZ,7225,11537,248584,5986674
AZ,8111,3324,23652,1141274
AZ,8112,239,1675,82424
AZ,8113,339,3421,216344
AZ,8114,426,1652,67439
AZ,8121,3106,15558,500867
AZ,8122,184,1668,70859
AZ,8123,382,4247,151250
AZ,8129,1221,8025,360152
AZ,8131,2248,20547,604164
AZ,8132,345,2742,207833
AZ,8133,314,3249,156093
AZ,8134,370,3063,111782
AZ,8139,659,7777,370591
AR,1131,3,7,124
AR,1133,307,1860,91276
AR,1151,163,878,56443
AR,1152,9,169,7922
AR,1153,34,856,35797
AR,2111,56,296,35180
AR,2123,43,998,70098
AR,2131,85,766,60646
AR,2211,124,4810,567587
AR,2212,10,907,62922
AR,2213,58,306,16286
AR,2361,1198,3786,189129
AR,2362,356,5605,369331
AR,2371,180,3362,200296
AR,2372,12,20,1145
AR,2373,65,2338,166507
AR,2379,17,104,5340
AR,2381,752,7682,472863
AR,2382,1912,19364,1131344
AR,2383,672,3996,192377
AR,2389,651,5354,289529
AR,3111,11,508,22766
AR,3112,23,2046,109518
AR,3116,48,20468,859975
AR,3118,48,3642,183121
AR,3119,10,665,33928
AR,3121,49,1450,105871
AR,3149,17,523,35621
AR,3152,3,89,2181
AR,3211,68,3200,192334
AR,3212,8,382,24117
AR,3219,75,2184,90443
AR,3222,21,2534,168590
AR,3231,158,2446,142551
AR,3241,11,975,78231
AR,3251,7,755,67332
AR,3254,3,35,1749
AR,3255,3,126,8017
AR,3256,3,489,44469
AR,3259,3,368,22819
AR,3261,59,4939,265727
AR,3262,7,213,11795
AR,3271,3,194,10048
AR,3273,89,1156,60400
AR,3279,20,345,23011
AR,3311,5,2925,394841
AR,3312,4,570,85610
AR,3315,7,734,39753
AR,3321,3,15,593
AR,3322,3,448,31861
AR,3323,111,4135,265628
AR,3327,168,2266,112796
AR,3328,17,297,14823
AR,3329,18,842,48862
AR,3331,7,976,61109
AR,3332,10,666,40907
AR,3333,7,505,35702
AR,3334,4,250,14329
AR,3335,27,570,25908
AR,3339,20,466,38521
AR,3344,7,415,16852
AR,3353,4,1722,137301
AR,3359,10,950,54382
AR,3363,13,987,46823
AR,3364,8,3475,269033
AR,3365,4,804,38909
AR,3366,9,475,19245
AR,3371,60,1402,64574
AR,3372,11,156,7956
AR,3391,55,1209,55337
AR,3399,68,1068,47623
AR,4231,180,3176,190108
AR,4232,55,592,44214
AR,4233,128,1688,107373
AR,4234,201,1970,137490
AR,4235,64,1112,88700
AR,4236,183,3214,260761
AR,4237,184,2379,175613
AR,4238,573,7105,486535
AR,4239,170,2405,135466
AR,4241,43,477,35479
AR,4242,51,1161,83336
AR,4243,27,640,38575
AR,4244,189,5125,418028
AR,4245,54,910,43990
AR,4246,73,1028,91596
AR,4247,46,444,35073
AR,4248,22,1136,85075
AR,4249,227,2563,165971
AR,4251,221,4352,163479
AR,4411,562,11940,805202
AR,4412,140,1896,110206
AR,4413,748,5653,194722
AR,4421,211,1504,71358
AR,4422,166,1538,49467
AR,4431,161,1495,63098
AR,4441,579,10881,384902
AR,4442,259,2349,83062
AR,4451,614,18758,456804
AR,4452,107,658,15264
AR,4453,319,1735,43052
AR,4461,842,8525,323678
AR,4471,1406,11919,284539
AR,4481,689,6822,126817
AR,4482,126,1203,23351
AR,4483,96,553,30198
AR,4511,277,3370,96146
AR,4512,58,429,12020
AR,4522,23,1797,42918
AR,4523,999,34280,1139919
AR,4531,83,440,9983
AR,4532,147,809,17551
AR,4533,190,2161,36773
AR,4539,597,3391,114801
AR,4541,255,1944,85501
AR,4542,18,231,10524
AR,4543,251,1535,57326
AR,4811,8,412,19498
AR,4812,15,36,3629
AR,4841,1016,25647,1630421
AR,4842,633,8558,441572
AR,4853,11,101,3127
AR,4859,5,100,2131
AR,4862,15,75,10241
AR,4869,5,30,3063
AR,4881,54,675,31377
AR,4882,3,41,2646
AR,4883,3,122,7870
AR,4884,92,1032,52204
AR,4885,154,3684,306342
AR,4921,87,9777,382140
AR,4922,18,393,12164
AR,4931,149,6609,316837
AR,5111,82,1487,66278
AR,5112,30,1581,240804
AR,5121,76,794,21008
AR,5122,7,9,519
AR,5151,50,1055,62303
AR,5173,509,5376,371289
AR,5179,20,230,9368
AR,5182,91,4872,479816
AR,5191,31,242,13158
AR,5221,1510,17973,1315575
AR,5222,322,2041,162208
AR,5223,48,1604,131504
AR,5231,126,1172,303137
AR,5239,515,1401,210692
AR,5241,161,7056,525417
AR,5242,1611,7791,457893
AR,5311,1155,3935,146689
AR,5312,1100,2041,115181
AR,5313,672,3273,153141
AR,5321,96,815,40013
AR,5322,184,1219,52567
AR,5323,3,20,2233
AR,5324,97,1266,122533
AR,5411,1536,6540,403935
AR,5412,1112,6118,286618
AR,5413,717,6614,514835
AR,5414,139,322,14124
AR,5415,459,5238,449603
AR,5416,1171,5364,423851
AR,5417,53,531,44193
AR,5418,167,1666,128298
AR,5419,487,4142,205094
AR,5511,901,34595,4996562
AR,5611,255,3845,302804
AR,5612,98,1159,47392
AR,5613,289,14351,462331
AR,5614,158,3033,98556
AR,5615,31,159,8328
AR,5616,157,3703,112239
AR,5617,1507,14539,447556
AR,5619,71,781,41981
AR,5621,104,1409,79828
AR,5622,21,661,46665
AR,5629,68,597,31145
AR,6111,113,5360,203776
AR,6113,19,2253,58787
AR,6114,26,169,11762
AR,6115,67,506,13701
AR,6116,278,1871,35550
AR,6117,40,102,5711
AR,6211,1898,22203,2209228
AR,6212,894,7336,410058
AR,6213,2115,10605,478880
AR,6214,683,9652,544773
AR,6215,129,1485,135649
AR,6216,236,6583,254228
AR,6219,140,2564,124756
AR,6221,21,37392,2895337
AR,6222,4,1252,51780
AR,6223,7,1901,114838
AR,6231,213,14738,542308
AR,6232,112,3678,129132
AR,6233,104,3678,108368
AR,6239,14,173,7074
AR,6241,801,18446,499168
AR,6242,134,1342,50425
AR,6243,43,872,23861
AR,6244,662,9983,249209
AR,7111,22,336,9543
AR,7112,27,1959,66412
AR,7113,28,765,19799
AR,7114,4,12,669
AR,7115,35,78,3519
AR,7121,31,660,27307
AR,7131,15,361,9716
AR,7139,545,6019,135326
AR,7211,825,11167,282808
AR,7212,52,389,12182
AR,7213,14,61,1558
AR,7223,425,5085,115201
AR,7224,104,918,20542
AR,7225,4907,91152,1773667
AR,8111,1359,7063,290740
AR,8112,68,352,15457
AR,8113,217,1488,84921
AR,8114,117,474,17125
AR,8121,752,3035,83832
AR,8122,202,1193,42634
AR,8123,136,1455,48434
AR,8129,270,1124,35696
AR,8131,2623,17461,409588
AR,8132,121,887,69550
AR,8133,117,918,50862
AR,8134,143,816,34424
AR,8139,364,2148,94880
CA,1131,3,179,16560
CA,1132,3,58,2573
CA,1133,219,1618,132437
CA,1141,125,264,13240
CA,1142,6,24,708
CA,1151,1025,27564,1299423
CA,1152,527,2055,84207
CA,1153,95,757,58301
CA,2111,106,3925,660491
CA,2122,10,676,83240
CA,2123,218,5095,475623
CA,2131,227,3881,344110
CA,2211,695,48215,7891763
CA,2212,164,10016,1313854
CA,2213,520,5207,533774
CA,2361,24834,123849,8787312
CA,2362,4637,78981,8631471
CA,2371,1435,46400,4653708
CA,2372,527,2637,271352
CA,2373,709,25408,2643890
CA,2379,305,8069,949183
CA,2381,9681,125141,8192232
CA,2382,22006,253779,21168158
CA,2383,14895,137626,8293512
CA,2389,6028,69926,5334677
CA,3111,121,3739,308375
CA,3112,84,4069,253531
CA,3113,192,10449,584990
CA,3114,325,24302,1478441
CA,3115,214,18011,1259391
CA,3116,207,20224,1131303
CA,3117,30,1086,59996
CA,3118,1961,37568,1710506
CA,3119,762,42280,2533549
CA,3121,2497,58861,4015601
CA,3122,4,65,6690
CA,3131,4,21,1022
CA,3132,73,1352,70328
CA,3133,115,2749,139312
CA,3141,136,3792,206248
CA,3149,391,4065,191750
CA,3151,26,529,22138
CA,3152,1681,19499,865801
CA,3159,136,877,41784
CA,3161,7,28,393
CA,3162,30,345,21353
CA,3169,67,1927,93079
