State,Naics,Establishments,Employees,Payroll
AL,336112,3,9072,678992
AL,336120,4,697,33784
AL,336211,15,2568,137070
AL,336212,14,1441,52611
AL,336214,15,232,9014
AL,336310,7,1241,83861
AL,336320,13,3253,128925
AL,336330,4,1376,74346
AL,336340,3,331,26537
AL,336350,12,1162,44818
AL,336360,25,5741,202536
AL,336370,24,7752,336372
AL,336390,46,9521,462105
AL,336411,13,1994,148040
AL,336412,9,983,63034
AL,336413,15,2748,117509
AL,336510,7,630,31912
AL,336611,21,4442,305581
AL,336612,16,552,27096
AL,336991,3,25,1454
AL,336992,5,885,54427
AL,336999,4,83,2436
AL,337110,167,4510,182593
AL,337121,9,745,27601
AL,337122,23,859,20212
AL,337124,8,422,17442
AL,337127,10,384,15045
AL,337212,19,316,14901
AL,337215,18,1530,63429
AL,337910,8,293,18201
AL,339112,7,733,41036
AL,339113,24,1057,56203
AL,339116,67,881,30181
AL,339910,7,67,3066
AL,339920,25,876,44567
AL,339940,5,35,2826
AL,339950,82,1227,51776
AL,339991,10,1057,57769
AL,339995,3,134,3291
AL,339999,29,731,33513
AL,423110,110,2402,143279
AL,423120,183,2651,122397
AL,423130,60,855,40958
AL,423140,30,346,13083
AL,423210,49,537,34011
AL,423220,52,413,27260
AL,423310,146,1998,140535
AL,423320,48,546,31840
AL,423330,80,655,49093
AL,423390,50,1139,62828
AL,423410,7,95,7266
AL,423420,111,1768,100251
AL,423430,47,325,24084
AL,423440,39,423,21637
AL,423450,111,2218,164183
AL,423460,7,64,1338
AL,423490,18,224,12814
AL,423510,161,3276,216919
AL,423520,13,113,9879
AL,423610,201,2160,157177
AL,423620,27,1015,61825
AL,423690,95,990,92803
AL,423710,75,1386,75650
AL,423720,79,1553,113584
AL,423730,131,1328,87431
AL,423740,18,234,13619
AL,423810,93,2525,193465
AL,423820,105,1182,51773
AL,423830,433,4597,309836
AL,423840,184,1934,131323
AL,423850,60,736,35660
AL,423860,25,754,55913
AL,423910,64,887,55913
AL,423920,7,99,16283
AL,423930,180,2696,120977
AL,423940,23,64,2636
AL,423990,130,1238,66870
AL,424110,8,52,3391
AL,424120,49,339,18155
AL,424130,40,807,47891
AL,424210,77,2603,230352
AL,424310,17,230,10058
AL,424320,22,483,15264
AL,424330,20,149,4442
AL,424410,22,1976,105843
AL,424420,35,1345,70667
AL,424430,20,300,14869
AL,424440,6,68,4637
AL,424450,29,350,18252
AL,424460,16,332,9790
AL,424470,13,733,43602
AL,424480,22,401,18976
AL,424490,148,5219,281627
AL,424510,17,226,20649
AL,424520,16,144,3501
AL,424590,13,62,3427
AL,424610,27,257,19307
AL,424690,118,967,62421
AL,424710,74,1284,73052
AL,424720,45,445,25180
AL,424810,25,2355,110646
AL,424820,17,900,61032
AL,424910,141,1644,83619
AL,424920,17,457,17053
AL,424930,45,348,11413
AL,424940,15,1569,68870
AL,424950,23,148,8415
AL,424990,75,449,16754
AL,425110,3,5,116
AL,425120,579,3408,201407
AL,441110,335,16122,900857
AL,441120,544,2895,126969
AL,441210,45,868,45760
AL,441222,74,693,40771
AL,441228,112,1135,49618
AL,441310,807,7201,182887
AL,441320,401,3069,118278
AL,442110,487,3355,122465
AL,442210,156,1076,48557
AL,442291,14,58,1948
AL,442299,205,1950,32577
AL,443141,171,2047,152950
AL,443142,186,1818,46729
AL,444110,131,11352,306287
AL,444120,121,768,38448
AL,444130,258,1800,56974
AL,444190,444,5172,246597
AL,444210,97,713,29405
AL,444220,226,1687,48680
AL,445110,726,30927,714913
AL,445120,223,581,11934
AL,445210,48,419,8003
AL,445220,31,186,3533
AL,445230,24,134,2822
AL,445291,19,169,4799
AL,445292,16,110,1908
AL,445299,56,349,4677
AL,445310,393,1374,35736
AL,446110,1001,13447,547250
AL,446120,304,2355,41510
AL,446130,123,780,18085
AL,446191,134,522,10417
AL,446199,158,1065,46169
AL,447110,3031,15866,310491
AL,447190,138,2346,63194
AL,448110,114,955,20492
AL,448120,606,4561,53666
AL,448130,75,553,6664
AL,448140,389,8049,105731
AL,448150,76,495,6644
AL,448190,159,1357,21431
AL,448210,355,3086,46515
AL,448310,236,1404,40707
AL,451110,242,3382,78731
AL,451120,93,1573,31513
AL,451130,41,259,3823
AL,451140,52,396,9448
AL,451211,94,840,10331
AL,452210,60,6277,78007
AL,452311,141,33494,971235
AL,452319,1408,12451,208961
AL,453110,194,753,13888
AL,453210,86,781,17497
AL,453220,215,1203,19798
AL,453310,314,3381,59762
AL,453910,95,1344,33784
AL,453920,16,49,926
AL,453930,79,340,24933
AL,453991,103,326,7505
AL,453998,307,1205,32179
AL,454110,333,2248,90724
AL,454210,57,638,16324
AL,454310,150,883,35839
AL,454390,232,758,28633
AL,481111,16,352,15846
AL,481211,13,52,4015
AL,483113,6,50,4782
AL,483211,4,264,25714
AL,483212,3,3,244
AL,484110,280,1961,87991
AL,484121,632,14067,607329
AL,484122,136,4473,274029
AL,484210,101,1188,36929
AL,484220,540,4244,194170
AL,484230,231,2988,142287
AL,485113,3,246,10253
AL,485210,6,90,3117
AL,485310,13,73,1468
AL,485320,14,67,1389
AL,485410,15,759,12058
AL,485510,20,375,4662
AL,485991,28,269,6797
AL,485999,8,28,515
AL,486110,8,85,9449
AL,486210,30,364,47846
AL,486910,7,61,5759
AL,487210,38,61,3145
AL,488119,32,572,14274
AL,488190,66,5181,424481
AL,488210,49,1298,50225
AL,488310,7,149,8890
AL,488320,14,963,70534
AL,488330,21,167,11543
AL,488390,17,289,17842
AL,488410,142,880,34915
AL,488490,48,417,14120
AL,488510,211,2302,136871
AL,488991,8,278,10848
AL,492110,150,7475,322999
AL,492210,34,1538,42844
AL,493110,188,15222,570535
AL,493120,19,571,30680
AL,493130,9,87,3299
AL,493190,34,1555,83456
AL,511110,94,1541,48512
AL,511120,67,3091,221655
AL,511130,24,135,5658
AL,511140,4,29,1554
AL,511210,106,3110,316679
AL,512110,48,298,17189
AL,512131,47,1333,8094
AL,512191,3,182,10942
AL,512240,9,23,945
AL,515111,5,30,2334
AL,515112,113,1074,41623
AL,515120,29,1244,81931
AL,515210,6,375,23082
AL,517311,569,8229,593454
AL,517312,425,4776,248203
AL,517911,41,147,6001
AL,517919,20,542,49462
AL,518210,128,3826,262389
AL,519110,3,4,281
AL,519120,15,90,2473
AL,519130,55,301,28064
AL,519190,7,192,12860
AL,522110,1623,26906,2099529
AL,522120,14,181,12806
AL,522130,435,5705,311838
AL,522220,38,298,25741
AL,522291,808,2565,98351
AL,522292,208,1554,237724
AL,522298,378,1357,56637
AL,522310,57,275,47377
AL,522320,35,212,15928
AL,522390,371,873,23207
AL,523110,20,62,16512
AL,523120,182,1314,319249
AL,523140,4,169,17558
AL,523910,42,82,11973
AL,523920,321,1345,161600
AL,523930,218,492,42756
AL,523991,15,61,4218
AL,523999,10,11,1401
AL,524113,111,2478,300924
AL,524114,80,5029,544017
AL,524126,489,5784,455392
AL,524127,12,43,2314
AL,524128,7,12,613
AL,524130,3,21,1253
AL,524210,1691,7838,552156
AL,524291,65,2379,318535
AL,524292,84,2614,250574
AL,524298,24,157,8508
AL,525990,9,137,30403
AL,531110,904,3408,121715
AL,531120,360,1452,157807
AL,531130,306,775,23583
AL,531190,104,258,6512
AL,531210,1309,4682,240139
AL,531311,429,4069,164703
AL,531312,163,1613,88274
AL,531320,184,385,20382
AL,531390,135,249,17759
AL,532111,129,1230,27370
AL,532112,4,47,3872
AL,532120,110,925,39706
AL,532210,138,659,23604
AL,532281,14,47,949
AL,532282,7,16,345
AL,532283,55,525,23643
AL,532284,22,116,5564
AL,532289,50,847,28244
AL,532310,30,134,6250
AL,532411,9,19,1770
AL,532412,93,978,71688
AL,532420,3,6,112
AL,532490,110,992,60091
AL,533110,27,258,16300
AL,541110,2331,12821,1044699
AL,541191,119,671,42661
AL,541199,20,41,1900
AL,541211,713,5650,371033
AL,541213,424,1978,21951
AL,541214,56,1819,95328
AL,541219,426,2054,82228
AL,541310,196,1234,108576
AL,541320,31,89,5521
AL,541330,933,31876,3145943
AL,541340,61,130,5629
AL,541350,72,132,6081
AL,541360,8,186,11395
AL,541370,113,548,26090
AL,541380,88,1110,71687
AL,541410,125,268,12762
AL,541420,7,25,726
AL,541430,70,205,8782
AL,541490,8,16,765
AL,541511,370,6704,641785
AL,541512,652,15341,1437022
AL,541513,70,1090,82115
AL,541519,56,1170,87199
AL,541611,571,3334,264214
AL,541612,54,548,31004
AL,541613,215,1059,46572
AL,541614,110,1689,95221
AL,541618,48,92,6920
AL,541620,95,896,57229
AL,541690,170,744,43545
AL,541713,31,1435,156288
AL,541714,19,290,22514
AL,541715,136,7180,713756
AL,541720,15,118,5805
AL,541810,103,1031,66956
AL,541820,45,164,10788
AL,541830,5,21,939
AL,541840,15,47,2474
AL,541850,25,166,13031
AL,541860,15,954,36236
AL,541890,66,971,17495
AL,541910,14,182,12331
AL,541921,113,483,10242
AL,541922,20,37,1380
AL,541930,14,44,1849
AL,541940,535,6106,225820
AL,541990,101,915,46026
AL,551111,13,52,4136
AL,551112,59,437,56451
AL,551114,510,20865,1855482
AL,561110,254,6827,372773
AL,561210,103,5709,215898
AL,561311,30,517,15009
AL,561312,23,94,9305
AL,561320,561,55910,1318023
AL,561330,38,41667,1588488
AL,561410,37,260,5835
AL,561421,20,1004,29686
AL,561422,40,6459,151321
AL,561431,70,340,7569
AL,561439,41,466,14448
AL,561440,27,1049,38367
AL,561491,22,76,2902
AL,561492,32,119,4583
AL,561499,28,160,7478
AL,561510,44,670,23612
AL,561520,5,34,366
AL,561591,10,125,6288
AL,561599,26,231,8917
AL,561611,46,312,16597
AL,561612,110,9947,198720
AL,561613,12,303,11116
AL,561621,131,1221,72346
AL,561622,51,202,6550
AL,561710,330,3626,150334
AL,561720,676,14189,267264
AL,561730,1229,8663,322589
AL,561740,85,526,18024
AL,561790,136,711,25393
AL,561910,6,159,7463
AL,561920,26,547,6858
AL,561990,102,1826,61704
AL,562111,130,2211,121524
AL,562112,5,249,10904
AL,562119,30,250,15366
AL,562211,17,347,16046
AL,562212,36,489,25957
AL,562219,6,64,3781
AL,562910,64,978,51276
AL,562920,15,149,4738
AL,562991,46,308,13531
AL,562998,19,545,28333
AL,611110,206,9733,271571
AL,611210,7,742,26868
AL,611310,51,8886,293933
AL,611420,11,41,2329
AL,611430,41,1469,81695
AL,611511,17,161,4084
AL,611512,22,223,17588
AL,611513,16,97,3397
AL,611519,44,423,17402
AL,611610,154,971,11418
AL,611620,168,970,14900
AL,611691,78,630,6760
AL,611699,36,170,5665
AL,611710,56,323,12338
AL,621111,2704,36954,3145884
AL,621112,104,524,30000
AL,621210,1432,11536,551263
AL,621310,425,1524,53490
AL,621320,342,1986,81542
AL,621330,178,574,20885
AL,621340,570,5253,202129
AL,621391,80,390,15280
AL,621399,191,694,39570
AL,621410,32,156,5240
AL,621420,127,2340,100173
AL,621492,193,2049,101779
AL,621493,76,2492,123111
AL,621498,149,6896,642402
AL,621511,162,2252,122876
AL,621512,64,717,61412
AL,621610,423,14064,601986
AL,621910,104,4349,150596
AL,621991,37,1173,47317
AL,621999,54,825,44436
AL,622110,101,93708,4807453
AL,622210,10,3028,174588
AL,622310,10,1406,69286
AL,623110,217,26100,838868
AL,623210,366,6361,142330
AL,623220,82,2297,69989
AL,623311,49,4560,130773
AL,623312,154,4971,101926
AL,623990,85,1790,45779
AL,624110,174,1581,46385
AL,624120,292,9323,158688
AL,624190,442,4203,118996
AL,624210,47,297,10799
AL,624221,50,812,23866
AL,624229,46,311,11772
AL,624230,15,232,13185
AL,624310,65,2000,55476
AL,624410,922,11426,172486
AL,711110,23,328,6385
AL,711120,6,34,622
AL,711130,36,305,6448
AL,711211,6,297,4742
AL,711212,7,382,8963
AL,711219,17,30,1087
AL,711310,34,1019,7851
AL,711320,35,794,19294
AL,711410,11,27,2409
AL,711510,79,203,5493
AL,712110,51,1250,16737
AL,712120,13,113,2084
AL,712130,11,390,11684
AL,712190,8,107,2728
AL,713110,7,517,8447
AL,713120,43,845,8980
AL,713290,15,388,9736
AL,713910,122,4289,101671
AL,713930,54,479,16403
AL,713940,441,7013,69313
AL,713950,30,750,8397
AL,713990,183,1943,26894
AL,721110,886,17348,298529
AL,721120,3,2453,76238
AL,721191,14,26,450
AL,721211,55,282,5245
AL,721214,43,330,6805
AL,721310,34,129,2969
AL,722310,322,6827,127220
AL,722320,97,709,10296
AL,722330,71,335,4742
AL,722410,260,1976,30571
AL,722511,2784,68423,1000147
AL,722513,4079,84953,1194676
AL,722514,150,2000,22126
AL,722515,522,5724,77253
AL,811111,891,4109,164650
AL,811112,20,48,1592
AL,811113,83,243,9050
AL,811118,39,258,11050
AL,811121,528,3043,140764
AL,811122,86,411,17180
AL,811191,157,1217,38596
AL,811192,226,1466,28232
AL,811198,29,241,7167
AL,811211,23,91,4690
AL,811212,57,256,11158
AL,811213,55,678,34674
AL,811219,48,2286,157404
AL,811310,366,3495,193194
AL,811411,18,44,1314
AL,811412,61,226,8205
AL,811420,32,79,1614
AL,811430,4,10,145
AL,811490,114,351,11232
AL,812111,50,310,6483
AL,812112,671,3244,76977
AL,812113,224,472,12514
AL,812191,45,243,4497
AL,812199,188,1221,20966
AL,812210,279,1994,70991
AL,812220,72,415,13256
AL,812310,69,282,4915
AL,812320,219,1880,30196
AL,812331,8,326,9512
AL,812332,28,1296,50008
AL,812910,216,1448,35350
AL,812930,45,443,7280
AL,812990,138,345,7902
AL,813110,4500,40371,789686
AL,813211,104,336,16922
AL,813212,57,330,16071
AL,813219,49,351,16216
AL,813311,43,405,18586
AL,813312,83,576,17487
AL,813319,86,424,16284
AL,813410,250,1500,29500
AL,813910,210,1411,119070
AL,813920,76,436,28451
AL,813930,205,1181,22373
AL,813940,22,72,3881
AL,813990,88,337,21239
AK,113310,25,202,18861
AK,114111,355,215,21198
AK,114112,60,49,2905
AK,114119,12,4,669
AK,114210,4,3,225
AK,115112,7,51,1364
AK,115210,4,10,187
AK,115310,8,4,1571
AK,211120,13,1819,427143
AK,211130,5,111,21060
AK,212221,37,1676,212524
AK,212230,4,528,76514
AK,212321,20,117,10207
AK,213111,12,1097,63760
AK,213112,39,4277,343760
AK,213114,14,229,32483
AK,221111,11,72,6233
AK,221112,24,736,87480
AK,221118,3,29,756
AK,221122,40,759,81618
AK,221210,7,255,33057
AK,221310,14,135,10771
AK,221330,3,102,10888
AK,236115,175,508,28503
AK,236116,9,14,840
AK,236117,52,261,16927
AK,236118,357,975,53685
AK,236210,17,159,26169
AK,236220,240,3266,302880
AK,237110,47,221,20856
AK,237120,13,1379,121166
AK,237130,25,462,48893
AK,237210,12,55,3840
AK,237310,87,1339,173998
AK,237990,32,293,46656
AK,238110,55,124,13600
AK,238120,11,119,24340
AK,238130,67,191,8292
AK,238140,21,21,2405
AK,238150,13,67,4932
AK,238160,57,332,38931
AK,238170,27,74,5396
AK,238190,15,73,6630
AK,238210,235,1639,141014
AK,238220,251,2037,160625
AK,238290,20,159,14329
AK,238310,90,332,17502
AK,238320,114,309,17756
AK,238330,53,186,10882
AK,238340,27,90,3194
AK,238350,84,391,22607
AK,238390,12,49,1281
AK,238910,225,1122,98915
AK,238990,73,354,34661
AK,311340,3,10,243
AK,311352,5,62,1070
AK,311611,4,16,506
AK,311612,3,45,2536
AK,311710,97,7474,373481
AK,311811,14,144,3021
AK,311812,3,101,5887
AK,311821,3,10,255
AK,311920,5,43,1103
AK,311942,3,11,236
AK,311999,3,23,925
AK,312111,3,41,1732
AK,312112,3,27,1117
AK,312120,30,391,15225
AK,312130,3,24,716
AK,312140,9,39,917
AK,314910,7,46,2190
AK,314999,5,16,352
AK,321113,10,68,2769
AK,321214,8,98,10685
AK,321911,4,68,3686
AK,321918,3,3,308
AK,321920,3,31,1278
AK,321999,6,17,779
AK,323111,34,240,11866
AK,323113,8,29,1286
AK,324110,4,715,122881
AK,324121,20,69,2843
AK,325998,4,30,1385
AK,326199,5,33,2660
AK,327215,4,6,195
AK,327320,17,119,11172
AK,327390,7,24,3114
AK,332312,6,53,3711
AK,332313,3,13,917
AK,332322,8,40,3144
AK,332323,3,5,201
AK,332420,4,76,6017
AK,332710,16,144,9164
AK,332721,5,44,5032
AK,332812,3,11,346
AK,332999,8,86,4746
AK,336214,3,14,781
AK,336413,6,869,53073
AK,336611,4,108,6871
AK,336612,13,85,3596
AK,337110,6,12,398
AK,339113,6,19,1172
AK,339116,13,53,2432
AK,339910,4,16,450
AK,339950,9,82,3832
AK,339999,3,13,151
AK,423110,7,117,8333
AK,423120,26,209,11308
AK,423210,10,146,9249
AK,423220,10,40,2168
AK,423310,10,184,10928
AK,423320,7,37,3772
AK,423330,6,99,6320
AK,423390,7,35,2759
AK,423420,24,133,6228
AK,423430,4,21,2555
AK,423440,8,83,4053
AK,423450,12,115,10536
AK,423490,5,42,1693
AK,423510,13,77,4759
AK,423610,34,387,34632
AK,423690,18,123,14137
AK,423710,5,80,3179
AK,423720,21,259,15300
AK,423730,10,79,5820
AK,423810,23,447,41756
AK,423830,59,513,44176
AK,423840,21,191,11438
AK,423850,8,56,3552
AK,423860,4,23,1382
AK,423910,18,85,3708
AK,423920,3,27,1271
AK,423930,8,31,1381
AK,423940,3,119,6792
AK,423990,10,28,1459
AK,424120,10,37,2316
AK,424130,6,77,4957
AK,424210,15,90,4748
AK,424410,7,80,4198
AK,424420,11,726,42317
AK,424430,3,38,1835
AK,424460,32,516,22726
AK,424470,7,64,4299
AK,424480,4,267,11537
AK,424490,38,825,48614
AK,424690,27,119,8408
AK,424710,49,699,53386
AK,424720,10,125,11232
AK,424810,8,540,30037
AK,424820,3,62,3247
AK,424930,4,4,324
AK,424940,6,246,9151
AK,424990,12,130,4183
AK,425120,41,154,10399
AK,441110,33,1983,125021
AK,441120,37,222,14313
AK,441210,6,30,2530
AK,441222,33,188,9448
AK,441228,40,374,18341
AK,441310,105,1003,38235
AK,441320,28,341,19855
AK,442110,40,231,10487
AK,442210,28,184,8249
AK,442299,33,222,5316
AK,443141,10,68,2867
AK,443142,37,381,11904
AK,444110,17,1848,63781
AK,444120,11,85,4689
AK,444130,58,619,25797
AK,444190,92,1046,59668
AK,444210,3,14,709
AK,444220,19,77,1991
AK,445110,211,6066,188989
AK,445120,37,263,6691
AK,445210,5,48,2293
AK,445220,12,48,1726
AK,445230,3,4,95
AK,445291,6,43,965
AK,445292,3,8,112
AK,445299,16,88,1552
AK,445310,93,549,26321
AK,446110,41,622,31779
AK,446120,20,249,4284
AK,446130,25,139,3510
AK,446191,21,92,2099
AK,446199,12,63,3752
AK,447110,137,1416,42422
AK,447190,46,322,11371
AK,448110,8,99,2774
AK,448120,27,168,2207
AK,448130,3,17,334
AK,448140,60,1039,21131
AK,448150,11,50,806
AK,448190,31,176,4452
AK,448210,35,225,4046
AK,448310,66,215,7760
AK,451110,78,1000,25536
AK,451120,26,218,3842
AK,451130,29,257,3489
AK,451140,9,84,1541
AK,451211,27,160,2400
AK,452210,3,345,4663
AK,452311,26,6605,222921
AK,452319,57,513,11136
AK,453110,24,92,1949
AK,453210,10,98,2713
AK,453220,147,576,13750
AK,453310,59,616,12283
AK,453910,20,290,9966
AK,453920,37,87,1726
AK,453991,24,81,2169
AK,453998,103,635,24594
AK,454110,28,101,4301
AK,454210,5,80,2298
AK,454310,60,364,19284
AK,454390,35,78,3176
AK,481111,79,3204,248969
AK,481112,26,1196,116121
AK,481211,99,764,51161
AK,481212,8,457,40737
AK,481219,9,39,2868
AK,483111,4,23,9094
AK,483112,6,21,914
AK,483113,87,1001,98427
AK,483114,5,24,1921
AK,483211,9,56,5515
AK,483212,12,14,1157
AK,484110,56,583,36429
AK,484121,57,920,59171
AK,484122,8,96,7973
AK,484210,33,441,20619
AK,484220,61,230,18226
AK,484230,22,364,21985
AK,485113,4,109,3137
AK,485210,4,280,7727
AK,485310,15,97,2107
AK,485320,4,107,2631
AK,485410,23,1074,18847
AK,485991,7,51,1164
AK,485999,5,28,788
AK,486110,11,1051,184713
AK,487110,33,512,8901
AK,487210,125,360,19179
AK,487990,25,167,8832
AK,488119,25,575,15263
AK,488190,64,797,33427
AK,488310,10,83,2190
AK,488320,7,335,27445
AK,488330,33,176,18972
AK,488390,15,41,1306
AK,488410,22,103,4970
AK,488490,12,42,1839
AK,488510,52,460,25211
AK,492110,49,2578,359547
AK,492210,13,67,2770
AK,493110,19,487,22927
