State,Naics,Establishments,Employees,Payroll
DE,71,436,8754,309369
DE,72,2119,41457,760778
DE,81,2206,14839,441545
DE,99,52,74,1429
DC,11,1,0,0
DC,21,2,0,0
DC,22,52,1820,308230
DC,23,449,10049,680239
DC,42,505,4702,401941
DC,51,775,22834,2556517
DC,52,1013,17729,3154545
DC,53,1284,12340,826474
DC,54,5684,102780,12668970
DC,55,212,18452,1049261
DC,56,1148,33333,1485323
DC,61,611,49847,2637459
DC,62,2094,68675,4142711
DC,71,359,9565,730264
DC,72,2639,72186,2034101
DC,81,4186,75210,6185782
DC,99,84,78,2258
FL,11,1060,8921,294990
FL,21,229,2838,193729
FL,22,755,11139,996815
FL,23,50809,394161,18457320
FL,42,30966,310155,18024901
FL,51,8747,163458,12344662
FL,52,32444,343430,26495194
FL,53,35742,164773,7466525
FL,54,78102,482519,32520525
FL,55,2872,152960,13226975
FL,56,35341,513995,17431989
FL,61,6875,164808,6060068
FL,62,60393,1085539,52719493
FL,71,8559,198125,6243381
FL,72,40349,935549,18458394
FL,81,47573,325449,9307443
FL,99,736,876,25803
GA,11,971,6974,273135
GA,21,181,2277,133361
GA,22,623,12376,1333807
GA,23,17419,170562,9345424
GA,42,12887,206788,13338269
GA,51,4331,117820,10424791
GA,52,14741,169498,14240221
GA,53,11714,62629,3657165
GA,54,29275,244970,18675018
GA,55,1787,127293,13528453
GA,56,12307,251023,9573101
GA,61,3078,79173,3330448
GA,62,24677,496218,23735624
GA,71,3186,47474,1600485
GA,72,20287,421094,6915941
GA,81,21281,158423,4563033
GA,99,397,424,9717
HI,11,33,148,4712
HI,21,7,153,12132
HI,22,65,1176,117325
HI,23,2867,33472,2325145
HI,42,1639,19094,978637
HI,51,498,8032,497744
HI,52,1420,18677,1255787
HI,53,1964,11940,595062
HI,54,3291,22267,1484317
HI,55,262,6386,483376
HI,56,1805,34211,1154118
HI,61,530,17934,625890
HI,62,3635,71037,3766884
HI,71,522,11380,287928
HI,72,3777,107940,3165769
HI,81,3488,25537,785527
HI,99,48,95,2498
ID,11,469,2584,114752
ID,21,108,1981,176301
ID,22,201,2448,229833
ID,23,6439,38228,1713423
ID,42,2063,30771,1940435
ID,51,674,12882,657813
ID,52,2820,21896,1200071
ID,53,2403,7308,259423
ID,54,4533,32423,1808029
ID,55,232,7329,575347
ID,56,2303,31229,988069
ID,61,484,6277,150616
ID,62,5172,90988,3824288
ID,71,790,8619,155611
ID,72,3681,61928,973446
ID,81,3437,20151,540382
ID,99,86,105,1415
IL,11,348,1370,63591
IL,21,505,5255,330870
IL,22,496,14052,1556099
IL,23,28894,208049,15034582
IL,42,18222,313578,23556955
IL,51,5582,121959,9893500
IL,52,21346,336392,33128824
IL,53,12923,78968,4630697
IL,54,38819,381673,34196395
IL,55,2332,187809,20688663
IL,56,16779,341802,13658675
IL,61,4331,166758,6744766
IL,62,34012,801731,36702965
IL,71,4885,82559,2990909
IL,72,28468,527930,10181886
IL,81,32398,248495,8829603
IL,99,482,516,12622
IN,11,268,766,31729
IN,21,274,3459,224094
IN,22,540,6797,648529
IN,23,13125,122435,7082795
IN,42,7513,115992,6792665
IN,51,2161,43323,2662515
IN,52,9333,97997,6467254
IN,53,6331,34018,1488186
IN,54,12859,113622,7188767
IN,55,902,41127,3899717
IN,56,7245,142496,4420431
IN,61,1648,56858,1682707
IN,62,16710,422831,18544663
IN,71,2143,32472,1038629
IN,72,13367,274872,4244010
IN,81,16296,127295,3473372
IN,99,183,143,3226
IA,11,356,1333,72471
IA,21,189,180,10964
IA,22,273,4213,377943
IA,23,8612,66526,3855561
IA,42,4878,67604,3594954
IA,51,1496,29248,1557563
IA,52,6124,94691,6577958
IA,53,2953,13585,540799
IA,54,6307,54364,3251368
IA,55,495,20117,1519113
IA,56,3651,59485,1812679
IA,61,801,26961,691114
IA,62,8558,223330,9118221
IA,71,1447,19481,355621
IA,72,7143,121432,1842516
IA,81,9090,52212,1401224
IA,99,141,121,2102
KS,11,180,299,10289
KS,21,966,5871,325963
KS,22,244,4003,375120
KS,23,6984,63911,3255842
KS,42,4356,61274,3606374
KS,51,1397,29874,2034165
KS,52,5913,58593,4013679
KS,53,3291,14833,601334
KS,54,7062,64370,4033411
KS,55,651,21585,2100624
KS,56,3612,65037,2280660
KS,61,723,17073,497470
KS,62,8305,187424,7891724
KS,71,1060,15404,297110
KS,72,6123,114542,1699363
KS,81,7831,50940,1348794
KS,99,148,128,2339
KY,11,232,1033,34541
KY,21,415,6357,389327
KY,22,335,2664,216352
KY,23,7228,69425,3559493
KY,42,4174,66662,3832429
KY,51,1571,30594,1354519
KY,52,6287,72911,4750765
KY,53,3790,18081,747495
KY,54,8124,68985,3362359
KY,55,695,29374,2624753
KY,56,4018,89947,2545862
KY,61,902,20954,584214
KY,62,12869,254486,11423206
KY,71,1324,17143,425912
KY,72,8044,173951,2610778
KY,81,9444,66678,1779473
KY,99,420,448,7784
LA,11,595,3843,148925
LA,21,1441,30919,2436902
LA,22,526,4988,363475
LA,23,8081,132901,7920226
LA,42,5355,73979,4118023
LA,51,1489,29720,1247394
LA,52,7465,63428,4173928
LA,53,4973,30675,1384753
LA,54,11874,93407,5915020
LA,55,652,24668,1962565
LA,56,4641,81368,2846956
LA,61,1237,42487,1533954
LA,62,12381,294119,12414038
LA,71,1439,25181,795909
LA,72,9546,217327,3823043
LA,81,9727,75684,2276393
LA,99,138,173,4027
ME,11,910,3170,146647
ME,21,22,32,1999
ME,22,109,2060,174780
ME,23,4940,25399,1322288
ME,42,1504,17802,964247
ME,51,783,10916,532534
ME,52,1793,27341,1785939
ME,53,1716,6656,276832
ME,54,3459,22623,1405067
ME,55,213,9251,813568
ME,56,2173,23925,732106
ME,61,490,15800,499410
ME,62,4780,111367,4889027
ME,71,891,8048,195106
ME,72,4173,51952,1148873
ME,81,3699,18694,557255
ME,99,88,131,2715
MD,11,204,1172,41422
MD,21,68,814,50237
MD,22,150,3733,389886
MD,23,14086,149840,8922253
MD,42,5535,88151,6221044
MD,51,2534,52015,4166204
MD,52,7328,97433,9333639
MD,53,6504,45249,2784656
MD,54,20656,269151,23425674
MD,55,1264,55639,5459678
MD,56,8297,168516,6657808
MD,61,2160,83073,4029069
MD,62,16547,369269,18530103
MD,71,2116,39335,1290843
MD,72,11792,231153,4531519
MD,81,13791,113745,4451191
MD,99,252,294,6350
MA,11,344,982,38688
MA,21,71,629,42117
MA,22,274,12451,1384208
MA,23,18613,131543,9676685
MA,42,7545,138728,11809490
MA,51,3664,112116,12412829
MA,52,9438,186795,25676208
MA,53,7159,46621,3132263
MA,54,21534,280197,30335578
MA,55,1267,98649,11954743
MA,56,10686,164913,8153384
MA,61,3153,218965,9536048
MA,62,19036,640808,32864209
MA,71,3395,60235,2208871
MA,72,17448,300101,6704488
MA,81,18040,126947,4556767
MA,99,580,930,29745
MI,11,583,3110,128033
MI,21,326,3968,262870
MI,22,378,5859,831026
MI,23,18799,138849,8733114
MI,42,10800,176883,11989905
MI,51,3943,65131,4449954
MI,52,12859,157091,11549110
MI,53,7943,51642,2236921
MI,54,21479,259010,19973444
MI,55,1592,113531,12066455
MI,56,11391,225593,8096328
MI,61,2327,69603,2045843
MI,62,26787,613429,28527668
MI,71,3398,48077,1711035
MI,72,19950,385525,6427512
MI,81,23127,159354,4642616
MI,99,847,1052,13381
MN,11,541,2299,85033
MN,21,156,4990,374642
MN,22,334,7776,728509
MN,23,16355,117827,8350937
MN,42,7896,127340,8871649
MN,51,2629,57483,4218421
MN,52,9334,156560,14127341
MN,53,6814,39603,1957553
MN,54,16698,145624,11168158
MN,55,1205,128821,13136457
MN,56,7504,119741,4390920
MN,61,1960,68253,1963395
MN,62,16514,459530,19735746
MN,71,2893,48295,1525485
MN,72,11707,242218,4284986
MN,81,15709,117967,3358948
MN,99,266,271,6609
MS,11,680,4839,187914
MS,21,310,2351,179692
MS,22,608,7376,550251
MS,23,3792,42999,2042211
MS,42,2668,36291,1809257
MS,51,952,13063,606146
MS,52,4642,33105,1778027
MS,53,2406,9934,348691
MS,54,4601,29464,1525482
MS,55,341,7420,521282
MS,56,2183,42600,1104299
MS,61,601,13572,345931
MS,62,6198,162113,7238792
MS,71,688,8700,171480
MS,72,5539,127783,2101019
MS,81,6380,38838,968466
MS,99,112,52,777
MO,11,284,1005,37585
MO,21,258,1868,118708
MO,22,375,5858,502166
MO,23,13256,121387,7148384
MO,42,7527,123490,6835729
MO,51,2518,56049,3672015
MO,52,10666,126502,9205491
MO,53,6299,36780,1602835
MO,54,13864,148528,10538491
MO,55,1495,84006,7775337
MO,56,7502,137266,4294946
MO,61,1627,68452,2964044
MO,62,31003,418570,17952186
MO,71,2181,40331,1697029
MO,72,12595,260207,4301488
MO,81,15535,112371,3191419
MO,99,1751,1597,13223
MT,11,353,886,40547
MT,21,337,2955,240665
MT,22,210,1264,106029
MT,23,5326,25024,1315090
MT,42,1546,16236,810407
MT,51,645,7778,384642
MT,52,1924,16554,946521
MT,53,1981,5727,200837
MT,54,3696,17249,915967
MT,55,139,3292,262188
MT,56,1764,12887,390899
MT,61,390,4981,108565
MT,62,3665,69201,3074630
MT,71,1201,10676,191163
MT,72,3524,51554,888297
MT,81,3189,16338,463174
MT,99,75,58,1296
NE,11,195,752,37638
NE,21,118,566,35960
NE,22,120,394,52926
NE,23,6353,45757,2283450
NE,42,3131,41022,2359492
NE,51,890,18477,1099655
NE,52,4231,62137,4508068
NE,53,2244,11070,456911
NE,54,4626,39657,2391172
NE,55,369,20545,1611624
NE,56,2652,41915,1331824
NE,61,554,16995,470811
NE,62,5673,128436,5817522
NE,71,907,13944,229589
NE,72,4493,77293,1143210
NE,81,5825,36130,991641
NE,99,94,48,1244
NV,11,56,120,7152
NV,21,185,9415,940473
NV,22,122,4294,447982
NV,23,4834,71935,3841731
NV,42,2913,35595,2108137
NV,51,1315,16625,1058381
NV,52,4102,34812,2168925
NV,53,4412,30188,1344934
NV,54,8841,57685,3563850
NV,55,494,18035,1765403
NV,56,4378,90763,2799477
NV,61,714,10485,364715
NV,62,7155,120303,5978957
NV,71,1527,29541,1327286
NV,72,6548,321210,9543265
NV,81,4533,34130,1080961
NV,99,111,131,4419
NH,11,141,633,30979
NH,21,52,216,16812
NH,22,118,2925,279294
NH,23,4005,26188,1636900
NH,42,1763,23146,1680366
NH,51,695,13918,1160830
NH,52,1884,27199,2410032
NH,53,1429,7321,363315
NH,54,3660,29712,2198338
NH,55,216,8742,745218
NH,56,2301,29793,1281017
NH,61,609,25560,1035085
NH,62,3698,91598,4657397
NH,71,797,12331,277067
NH,72,3701,57443,1141825
NH,81,3740,22455,699509
NH,99,68,65,2021
NJ,11,210,986,37101
NJ,21,81,1042,73365
NJ,22,369,13569,1633958
NJ,23,21384,155180,10787179
NJ,42,13825,258788,24144189
NJ,51,3773,84553,8658220
NJ,52,11588,190978,22040603
NJ,53,9105,58843,3401287
NJ,54,29132,316838,28608642
NJ,55,1494,123232,16604654
NJ,56,13909,219881,8688669
NJ,61,3853,109065,4140693
NJ,62,27544,582566,28061184
NJ,71,3612,63903,1946903
NJ,72,20950,310389,6403688
NJ,81,23763,154945,4813967
NJ,99,337,386,11439
NM,11,98,206,8319
NM,21,693,13804,988923
NM,22,214,2343,184525
NM,23,4326,38809,1712793
NM,42,1779,20528,1034284
NM,51,748,14864,521565
NM,52,2641,21742,1253276
NM,53,2330,9613,386482
NM,54,4579,55166,4120732
NM,55,228,6304,404982
NM,56,1835,30371,1019314
NM,61,581,8151,252977
NM,62,5113,121625,5170277
NM,71,700,13094,287065
NM,72,4276,89690,1530138
NM,81,4065,26461,728628
NM,99,68,88,976
NY,11,589,2467,93830
NY,21,307,2463,160023
NY,22,630,30673,3203829
NY,23,48422,357512,24537691
NY,42,31275,355314,25356909
NY,51,11775,295498,31325587
NY,52,26582,539679,106454805
NY,53,33532,180164,10951115
NY,54,61496,634885,60133700
NY,55,3000,180668,23264915
NY,56,26900,428252,19091899
NY,61,8262,393719,17304840
NY,62,57598,1515550,75292993
NY,71,12683,184462,9015851
NY,72,53198,786323,19320789
NY,81,58225,394601,14527831
NY,99,1244,1578,49967
NC,11,793,4697,189117
NC,21,198,1365,82393
NC,22,580,14356,1541540
NC,23,22280,185226,8990375
NC,42,11467,184684,12431222
NC,51,3684,80621,5667493
NC,52,13177,171449,15590165
NC,53,11496,53118,2450928
NC,54,24165,212997,15874045
NC,55,1795,87306,8760780
NC,56,12528,235846,7883660
NC,61,2870,94718,3830320
NC,62,23525,580833,26260505
NC,71,3756,64974,1944578
NC,72,20804,418629,6767776
NC,81,23622,157299,4271264
NC,99,452,585,13058
ND,11,111,231,10913
ND,21,495,12055,1137875
ND,22,146,2552,237362
ND,23,3033,23060,1532487
ND,42,1704,22554,1269793
ND,51,337,6601,416700
ND,52,1715,17032,987170
ND,53,1090,5075,228695
ND,54,1816,15558,950391
ND,55,133,5240,399586
ND,56,1095,11799,434273
ND,61,155,3148,80356
ND,62,2025,59825,2769840
ND,71,457,5586,84666
ND,72,2110,36962,621899
ND,81,2474,14006,403211
ND,99,47,55,770
OH,11,278,798,22505
OH,21,699,8396,521224
OH,22,645,17095,1679888
OH,23,19715,188773,11106363
OH,42,13687,226762,13673440
OH,51,3984,83907,6001417
OH,52,17144,245390,18456886
OH,53,10354,66356,3251408
OH,54,23824,244441,16512737
OH,55,2251,148107,14726709
OH,56,13358,292271,9861210
OH,61,3045,116205,3325777
OH,62,29207,839397,37624052
OH,71,3815,68683,2504557
OH,72,24111,481476,7351708
OH,81,27388,202127,5546128
OH,99,347,353,7173
OK,11,161,508,18438
OK,21,2863,34275,2822948
OK,22,366,7341,615940
OK,23,8235,70612,3460525
OK,42,4526,56988,3108930
OK,51,1456,27077,1425606
OK,52,6795,58990,3506058
OK,53,4268,22415,963675
OK,54,9549,67664,4022474
OK,55,649,33503,2883785
OK,56,4431,74557,2406450
OK,61,763,19858,566098
OK,62,11105,220353,9370476
OK,71,1150,23829,733720
OK,72,8005,154230,2328295
OK,81,8998,62788,1619924
OK,99,120,84,1614
OR,11,1339,12392,522119
OR,21,133,1118,61817
OR,22,269,5729,590417
OR,23,12236,86066,4926725
OR,42,5245,82256,6120779
OR,51,2132,37877,2568561
OR,52,5881,59282,4329383
OR,53,6362,28653,1193992
OR,54,12303,89624,6589817
OR,55,700,49441,5553269
OR,56,5828,90583,2966043
OR,61,1617,38258,1002811
OR,62,13600,245054,12480777
OR,71,1863,27448,704134
OR,72,11387,176965,3382937
OR,81,10100,68258,2060316
OR,99,332,392,9065
PA,11,485,2167,76670
PA,21,1062,19638,1407831
PA,22,821,25494,2587787
PA,23,26627,237325,14293320
PA,42,14303,237522,16227029
PA,51,5174,108886,9284909
PA,52,17411,260636,22412890
PA,53,10079,66284,3638081
PA,54,29658,314658,24920538
PA,55,2404,170642,17299631
PA,56,15579,280252,10150052
PA,61,3861,261194,10630502
PA,62,37618,1002032,46111910
PA,71,4749,107947,3273182
PA,72,28497,472635,7903106
PA,81,36280,243433,6861894
PA,99,428,533,11290
RI,11,39,117,6691
RI,21,15,142,9650
RI,22,39,1162,126476
RI,23,3112,17979,1150368
RI,42,1275,19954,1429807
RI,51,448,6894,467911
RI,52,1341,26371,2207591
RI,53,1093,5335,250963
RI,54,2992,22640,1429474
RI,55,203,10527,863897
RI,56,1727,22575,854672
RI,61,405,30121,1054463
RI,62,3280,88414,3993055
RI,71,552,11041,311232
RI,72,3091,48310,959162
RI,81,2896,17377,556475
RI,99,49,62,1442
SC,11,516,3781,153906
SC,21,80,588,29095
SC,22,351,2797,215959
SC,23,9400,79321,3782430
SC,42,4762,70869,3944346
SC,51,1451,33507,1990552
SC,52,7216,66630,4106212
SC,53,5460,26045,1087401
SC,54,10387,79761,5008949
SC,55,656,26070,2097550
SC,56,5792,123432,3990325
SC,61,1167,29886,790773
SC,62,10327,230427,10341448
SC,71,1667,27172,523030
SC,72,10425,220418,3625829
SC,81,11354,81537,2203196
SC,99,220,264,4939
SD,11,146,212,7644
SD,21,70,592,42894
SD,22,153,1536,135571
SD,23,3376,20258,992019
SD,42,1473,18734,966438
SD,51,445,6484,290625
SD,52,1941,25144,1366922
SD,53,1094,4001,136880
SD,54,1896,11858,579952
SD,55,149,6752,502878
SD,56,1107,11531,389932
SD,61,232,6690,162918
SD,62,2356,65046,3107074
SD,71,690,6029,117400
SD,72,2440,40352,665510
SD,81,2766,14679,372746
SD,99,45,9,383
TN,11,236,1628,35630
TN,21,199,1229,62725
TN,22,140,1127,89226
TN,23,9725,110874,5819782
TN,42,6606,113173,6853655
TN,51,2654,47796,2797935
TN,52,9938,118518,8431764
TN,53,5834,34391,1634198
TN,54,11168,111882,7487282
TN,55,1499,85260,9230924
TN,56,6934,196066,6063773
TN,61,1367,53555,1972584
TN,62,15717,409324,19608039
TN,71,2600,35083,1590471
TN,72,12966,279999,4767842
TN,81,14201,111650,3152134
TN,99,276,310,7258
TX,11,1072,6093,242079
TX,21,8151,160977,15433405
TX,22,1975,47449,4674499
TX,23,43146,644566,37612910
TX,42,33277,511365,34614791
TX,51,9620,238862,18912754
TX,52,40256,512450,40615422
TX,53,30344,190706,10536284
TX,54,68608,686571,55808375
TX,55,4917,312277,38722212
TX,56,27792,683276,25584542
TX,61,7075,190431,7296880
TX,62,68173,1497996,65954517
TX,71,7306,143681,4232795
TX,72,54186,1177174,20645756
TX,81,51336,444602,13825638
TX,99,1043,1309,32557
UT,11,93,184,6135
UT,21,392,7122,535619
UT,22,217,2628,246901
UT,23,9147,78288,3868478
UT,42,3626,56679,3343719
UT,51,1505,45599,3217583
UT,52,5095,61842,4207531
UT,53,5280,19945,860490
UT,54,10442,85203,4874511
UT,55,499,23620,2170138
UT,56,4296,81842,2875128
UT,61,1135,47879,1366909
UT,62,7877,138462,6009167
UT,71,1128,22264,427812
UT,72,5707,116113,1905762
UT,81,5023,52454,1811539
UT,99,94,98,3191
VT,11,136,459,18227
VT,21,46,392,31953
VT,22,62,1033,103594
VT,23,2704,13859,731111
VT,42,776,11702,665816
VT,51,489,7015,418354
VT,52,900,9111,634040
VT,53,758,3426,154061
VT,54,2099,12585,820507
VT,55,86,1930,141877
VT,56,1142,8029,273567
VT,61,399,12131,367211
VT,62,2082,48168,2106126
VT,71,491,7665,151757
VT,72,1929,33099,621503
VT,81,2051,10147,290274
VT,99,48,42,1288
VA,11,664,2848,111416
VA,21,286,5285,325620
VA,22,331,4409,424924
VA,23,19445,176500,9444722
VA,42,7072,101976,6728762
VA,51,3965,85460,8074039
VA,52,11181,148009,13044291
VA,53,9761,54970,2868891
VA,54,31126,448848,40686976
VA,55,1391,65595,6375614
VA,56,10589,215312,8586626
VA,61,3015,71545,2511664
VA,62,20088,436039,21511695
VA,71,2993,59362,1428412
VA,72,17775,352576,6303711
VA,81,21857,164009,6218308
VA,99,433,428,9955
WA,11,1392,12928,630675
WA,21,173,1750,110748
WA,22,294,6848,729730
WA,23,22402,174616,11203928
WA,42,9184,131440,8935625
WA,51,3479,131487,20765590
WA,52,9616,95564,8179624
WA,53,11034,48347,2504733
WA,54,21668,182352,15023139
WA,55,1105,90309,10280057
WA,56,9741,145329,6944092
WA,61,2821,54464,1593514
WA,62,20771,406819,21632309
WA,71,2973,61756,1881875
WA,72,17149,280219,6064013
WA,81,17195,117084,3988279
WA,99,565,635,14842
WV,11,271,750,21616
WV,21,542,16558,1157156
WV,22,238,2837,258065
WV,23,3127,24081,1228099
WV,42,1406,17866,866624
WV,51,667,9799,448036
WV,52,2030,16341,796120
WV,53,1384,5882,219607
WV,54,2798,23124,1163458
WV,55,233,4686,331556
WV,56,1408,29459,872499
WV,61,264,4394,111916
WV,62,4876,133668,5711050
WV,71,740,7359,129196
WV,72,3547,68266,1081105
WV,81,4321,23633,599903
WV,99,61,48,779
WI,11,552,2604,117144
WI,21,172,2208,134946
WI,22,318,3984,397587
WI,23,13596,107165,7082841
WI,42,6830,117465,6888387
WI,51,2449,54687,3936008
WI,52,8992,133065,9994005
WI,53,4838,26404,1062605
WI,54,11473,104278,6961138
WI,55,1070,77505,7004175
WI,56,7164,133897,4511746
WI,61,1654,55168,1933560
WI,62,15670,392462,18126449
WI,71,2733,45074,1214407
WI,72,14596,237724,3527606
WI,81,14597,107535,2913595
WI,99,303,303,4033
