State,Naics,Establishments,Employees,Payroll
AL,541213,336,1395,23690
AL,541214,37,1007,56144
AL,541219,382,2365,105271
AL,541310,184,1249,115698
AL,541320,28,104,5407
AL,541330,916,28616,2991196
AL,541340,41,72,2576
AL,541350,71,141,7055
AL,541370,89,440,24458
AL,541380,65,870,69506
AL,541410,125,303,14797
AL,541420,4,42,2054
AL,541430,64,211,13165
AL,541490,4,4,316
AL,541511,338,6490,744660
AL,541512,522,11601,1106359
AL,541513,64,865,80751
AL,541519,45,483,48638
AL,541611,622,3520,292122
AL,541612,43,548,28414
AL,541613,234,1279,74403
AL,541614,93,1476,117137
AL,541618,61,218,16648
AL,541620,77,837,62925
AL,541690,153,923,55491
AL,541713,25,1426,156991
AL,541714,16,520,51144
AL,541715,148,8955,925926
AL,541720,7,90,5395
AL,541810,104,1071,78212
AL,541820,34,99,8364
AL,541840,4,5,349
AL,541850,9,88,9839
AL,541860,9,323,32475
AL,541890,53,295,9855
AL,541910,13,163,14563
AL,541921,100,291,8392
AL,541922,16,31,1578
AL,541930,7,52,2760
AL,541940,533,7367,366350
AL,541990,96,996,56725
AL,551112,39,228,29062
AL,551114,447,20590,2412741
AL,561110,243,6098,455401
AL,561210,84,4216,224228
AL,561311,33,572,19370
AL,561312,15,46,3965
AL,561320,508,35133,1189618
AL,561330,14,2009,131391
AL,561410,20,317,18763
AL,561421,3,240,8580
AL,561422,26,5689,137117
AL,561431,55,267,6981
AL,561439,28,379,14233
AL,561440,9,274,12641
AL,561491,3,9,312
AL,561492,22,75,4001
AL,561499,13,109,3814
AL,561510,22,389,30304
AL,561599,11,112,7189
AL,561611,25,531,32091
AL,561612,98,6479,154665
AL,561613,10,267,12766
AL,561621,94,1448,92245
AL,561622,30,119,4450
AL,561710,309,3570,153177
AL,561720,709,11717,268187
AL,561730,1361,9271,401956
AL,561740,66,433,17997
AL,561790,150,667,27194
AL,561920,18,110,4937
AL,561990,76,1414,56935
AL,562111,97,1587,106435
AL,562119,24,181,15214
AL,562211,3,6,34
AL,562212,15,300,16769
AL,562219,3,24,2012
AL,562910,56,753,46125
AL,562991,26,165,8073
AL,562998,3,93,6651
AL,611110,153,6974,240516
AL,611210,3,528,18561
AL,611310,33,6315,227793
AL,611420,8,40,2054
AL,611430,35,1026,56341
AL,611511,10,117,4389
AL,611512,12,82,7195
AL,611513,11,55,1390
AL,611519,41,522,27830
AL,611610,126,844,12513
AL,611620,177,1107,21374
AL,611691,75,517,7380
AL,611699,22,87,2879
AL,611710,49,261,7776
AL,621111,2572,36960,3227561
AL,621112,100,500,35488
AL,621210,1380,12313,658674
AL,621310,416,1652,62633
AL,621320,342,2091,95856
AL,621330,229,996,39274
AL,621340,700,6131,282829
AL,621391,48,265,13123
AL,621399,237,1058,55694
AL,621410,11,64,2672
AL,621420,118,2188,112921
AL,621492,154,1658,85479
AL,621493,95,2952,138741
AL,621498,193,7477,729925
AL,621511,150,2325,153225
AL,621512,58,679,59476
AL,621610,491,12652,554652
AL,621910,38,1511,70593
AL,621991,34,1147,50008
AL,621999,92,942,60104
AL,622110,43,57810,3601733
AL,622210,3,1859,116287
AL,622310,6,731,45548
AL,623110,174,18684,722211
AL,623210,338,5145,146586
AL,623220,52,1539,60276
AL,623311,18,1602,61377
AL,623312,145,4054,109364
AL,623990,53,762,25250
AL,624110,150,1361,47911
AL,624120,290,8435,181562
AL,624190,455,3638,134759
AL,624210,16,147,5837
AL,624221,34,442,15760
AL,624229,25,167,8381
AL,624230,6,195,13736
AL,624310,35,1188,42991
AL,624410,940,11073,277989
AL,711110,19,195,6157
AL,711130,23,189,6283
AL,711211,8,314,7471
AL,711219,9,28,1711
AL,711310,15,640,13797
AL,711320,32,311,19922
AL,711410,4,10,840
AL,711510,66,171,6302
AL,712110,22,213,7655
AL,712120,3,34,1220
AL,713110,5,274,10143
AL,713120,28,618,12739
AL,713290,7,176,5344
AL,713910,75,3436,103333
AL,713930,39,358,15743
AL,713940,453,6289,86636
AL,713950,9,363,6743
AL,713990,170,1857,37735
AL,721110,891,15034,392028
AL,721199,4,6,219
AL,721211,40,260,5019
AL,721214,19,108,4939
AL,721310,28,85,2536
AL,722310,308,5451,140919
AL,722320,63,504,12632
AL,722330,79,353,6518
AL,722410,263,2366,53998
AL,722511,2847,63162,1395262
AL,722513,4300,82083,1439456
AL,722514,102,1218,23890
AL,722515,689,6772,114247
AL,811111,932,4413,199117
AL,811112,6,16,526
AL,811113,52,165,7088
AL,811118,24,128,6000
AL,811121,520,3045,158199
AL,811122,83,502,22881
AL,811191,132,1093,37975
AL,811192,205,1416,35775
AL,811198,15,72,3505
AL,811211,6,28,949
AL,811212,27,135,8944
AL,811213,20,271,16376
AL,811219,28,1603,134280
AL,811310,376,3804,236522
AL,811412,45,183,7437
AL,811420,18,42,1067
AL,811490,98,363,13842
AL,812111,46,213,4833
AL,812112,735,3337,103703
AL,812113,254,712,20337
AL,812191,24,115,3931
AL,812199,238,1409,32266
AL,812210,246,1846,70252
AL,812220,48,315,11944
AL,812310,44,157,2370
AL,812320,163,1153,26894
AL,812331,3,73,2874
AL,812332,13,480,20906
AL,812910,251,1954,64393
AL,812930,38,272,6154
AL,812990,139,333,9869
AL,813110,4498,37242,863259
AL,813211,87,316,18975
AL,813212,36,178,10512
AL,813219,29,271,15362
AL,813311,27,338,19251
AL,813312,60,434,15974
AL,813319,54,368,20868
AL,813410,244,1341,36893
AL,813910,174,1320,131583
AL,813920,52,313,25105
AL,813930,175,890,22196
AL,813940,12,42,2342
AL,813990,70,329,25320
AK,113310,12,104,10043
AK,114111,378,391,51841
AK,114112,65,35,3154
AK,211120,14,1506,298419
AK,211130,5,121,29595
AK,212221,34,1815,240175
AK,212321,22,143,14623
AK,213111,8,727,90257
AK,213112,28,2447,263302
AK,213114,15,80,12884
AK,221111,8,28,3433
AK,221112,14,720,91551
AK,221115,3,7,436
AK,221122,29,427,41828
AK,221310,12,101,7711
AK,236115,167,498,28363
AK,236117,46,447,37332
AK,236118,396,1035,62366
AK,236210,13,153,22961
AK,236220,219,2866,281231
AK,237110,40,234,25366
AK,237120,15,782,75824
AK,237130,26,455,46665
AK,237210,8,13,1352
AK,237310,65,1024,170346
AK,237990,14,90,17609
AK,238110,54,124,14186
AK,238120,10,49,6188
AK,238130,64,179,10075
AK,238140,18,27,1974
AK,238150,12,88,5563
AK,238160,63,399,44005
AK,238170,19,86,5830
AK,238190,14,48,3440
AK,238210,230,1733,141997
AK,238220,255,1951,154313
AK,238290,13,107,10776
AK,238310,79,368,21398
AK,238320,108,301,18999
AK,238330,45,164,10796
AK,238340,22,50,2632
AK,238350,75,395,23061
AK,238390,11,34,1295
AK,238910,197,1096,106651
AK,238990,66,391,39112
AK,311710,77,6228,409102
AK,311811,10,144,3631
AK,311812,3,72,4109
AK,312120,29,400,18249
AK,312130,3,12,456
AK,312140,4,13,249
AK,321113,3,45,2463
AK,321214,3,57,2176
AK,321911,3,75,3498
AK,321999,4,28,1780
AK,323111,27,213,10931
AK,323113,3,21,812
AK,324121,13,33,2993
AK,327320,9,82,9784
AK,327390,3,24,2270
AK,332322,3,18,1633
AK,332420,3,36,3165
AK,332710,9,40,1765
AK,336413,3,35,1990
AK,336611,4,54,2932
AK,336612,7,87,4322
AK,337110,3,5,214
AK,339116,10,43,2343
AK,339950,9,82,4294
AK,423110,8,141,11481
AK,423120,20,158,9739
AK,423210,5,121,9477
AK,423220,6,27,2143
AK,423310,5,73,5542
AK,423330,4,62,4697
AK,423390,3,11,718
AK,423420,21,95,5045
AK,423440,7,78,3442
AK,423450,10,99,7690
AK,423490,4,26,1179
AK,423510,7,45,3508
AK,423610,30,403,34628
AK,423690,10,120,17068
AK,423720,21,251,17694
AK,423730,10,88,7571
AK,423810,22,432,43351
AK,423830,43,424,32589
AK,423840,19,185,12785
AK,423850,4,22,1239
AK,423910,10,61,2992
AK,423920,3,46,2367
AK,423930,3,8,262
AK,423990,3,3,464
AK,424120,5,30,1980
AK,424130,4,63,5441
AK,424210,10,54,3095
AK,424410,4,78,6012
AK,424420,7,503,15107
AK,424460,22,299,24297
AK,424470,5,64,3590
AK,424480,3,237,17887
AK,424490,28,827,46626
AK,424690,19,84,5797
AK,424710,24,303,25742
AK,424720,8,60,4211
AK,424810,3,493,31811
AK,424930,3,1,124
AK,424940,3,178,8827
AK,424990,7,116,4951
AK,425120,34,130,9096
AK,441110,30,1725,141628
AK,441120,27,235,16858
AK,441210,4,32,2870
AK,441222,19,150,7120
AK,441228,35,384,20378
AK,441310,95,875,38562
AK,441320,19,252,16762
AK,442110,35,188,11561
AK,442210,19,161,8907
AK,442299,30,192,5995
AK,443141,6,50,2489
AK,443142,22,248,10754
AK,444110,6,957,33487
AK,444120,5,21,1240
AK,444130,39,499,20729
AK,444190,75,940,57412
AK,444220,15,76,1988
AK,445110,199,5731,187011
AK,445120,20,202,5955
AK,445220,4,22,921
AK,445291,3,14,383
AK,445299,12,85,1816
AK,445310,66,455,12797
AK,446110,26,436,18937
AK,446120,17,188,4513
AK,446130,21,105,4076
AK,446191,16,70,1821
AK,446199,16,110,5272
AK,447110,126,1350,43663
AK,447190,28,221,9114
AK,448110,4,74,2450
AK,448120,19,114,2467
AK,448140,54,752,16246
AK,448150,9,47,967
AK,448190,25,182,5664
AK,448210,21,209,4168
AK,448310,68,201,14097
AK,451110,76,1108,34723
AK,451120,20,219,4245
AK,451130,23,204,2893
AK,451140,5,61,1314
AK,451211,20,117,2404
AK,452311,21,5969,220628
AK,452319,49,449,12388
AK,453110,11,61,1590
AK,453210,3,53,1638
AK,453220,139,511,24528
AK,453310,60,698,15751
AK,453910,15,239,8726
AK,453920,36,96,2543
AK,453991,51,285,9737
AK,453998,86,659,24514
AK,454110,40,110,5849
AK,454310,36,287,16909
AK,454390,33,86,3302
AK,481111,44,2286,256025
AK,481112,16,1305,143040
AK,481211,84,763,65052
AK,481212,8,295,41656
AK,481219,6,35,2606
AK,483113,73,1298,122349
AK,483114,10,20,3123
AK,483212,7,5,982
AK,484110,49,570,34779
AK,484121,51,938,70662
AK,484210,30,478,22988
AK,484220,61,226,15718
AK,484230,18,261,21165
AK,485310,7,34,1396
AK,485320,3,140,5356
AK,485410,5,40,1016
AK,485991,3,11,262
AK,485999,6,13,347
AK,486110,4,124,21187
AK,487110,31,152,16897
AK,487210,139,387,44410
AK,487990,24,176,17556
AK,488119,14,391,17876
AK,488190,64,977,65702
AK,488330,30,149,18498
AK,488390,8,37,1918
AK,488410,20,125,6150
AK,488490,6,40,1993
AK,488510,46,826,54097
AK,492110,42,2817,370745
AK,492210,7,62,2374
AK,493110,19,799,34614
AK,493190,4,24,1416
AK,511110,3,10,491
AK,511120,3,25,1618
AK,511210,7,43,4640
AK,512110,14,51,3280
AK,512131,8,391,9401
AK,515112,23,239,14438
AK,515120,5,120,7564
AK,517311,152,3374,354242
AK,517312,57,948,57475
AK,517919,6,48,2196
AK,518210,15,876,63422
AK,519130,7,8,603
AK,522110,106,1582,122528
AK,522120,4,72,6275
AK,522130,86,2102,162667
AK,522292,49,358,39355
AK,522298,14,68,4831
AK,522310,13,81,7059
AK,522320,4,8,248
AK,522390,4,15,596
AK,523120,26,100,21265
AK,523910,11,14,484
AK,523920,72,225,47004
AK,523930,33,104,9547
AK,523991,6,9,1463
AK,523999,3,3,485
AK,524113,4,12,1539
AK,524114,6,35,3306
AK,524126,15,263,29493
AK,524127,9,162,10606
AK,524210,177,1011,74511
AK,524291,3,41,2503
AK,524292,8,73,4435
AK,524298,3,19,1327
AK,525990,3,178,18695
AK,531110,154,550,25720
AK,531120,116,590,39092
AK,531130,43,149,6002
AK,531190,32,307,11748
AK,531210,355,910,50549
AK,531311,49,234,11893
AK,531312,42,133,10888
AK,531320,33,105,7644
AK,531390,35,103,5345
AK,532111,45,450,22271
AK,532120,14,161,9574
AK,532210,4,16,857
AK,532284,9,11,546
AK,532310,8,40,1744
AK,532411,8,4,597
AK,532412,31,282,29431
AK,532490,12,44,3414
AK,541110,302,1344,138196
AK,541199,4,31,1031
AK,541211,126,782,75610
AK,541213,64,256,5904
AK,541214,4,13,864
AK,541219,162,474,19081
AK,541310,32,217,22177
AK,541320,3,9,721
AK,541330,206,4443,443226
AK,541340,4,7,321
AK,541350,17,44,3049
AK,541360,3,1,73
AK,541370,49,244,17109
AK,541380,28,650,69141
AK,541410,7,20,910
AK,541430,12,37,1571
AK,541511,64,898,74329
AK,541512,78,2129,191242
AK,541513,21,550,48490
AK,541519,14,109,8311
AK,541611,127,1491,112255
AK,541612,6,160,11429
AK,541613,25,67,5257
AK,541614,14,76,7914
AK,541618,10,75,13312
AK,541620,68,790,67015
AK,541690,51,557,52947
AK,541713,3,47,1925
AK,541715,13,411,28472
AK,541720,6,37,5202
AK,541810,22,148,11995
AK,541820,15,92,7791
AK,541860,3,6,372
AK,541890,6,96,1805
AK,541910,3,8,742
AK,541921,21,61,2546
AK,541922,7,18,523
AK,541940,61,860,48356
AK,541990,48,250,21888
AK,551112,31,501,69870
AK,551114,117,4062,621935
AK,561110,104,1035,105670
AK,561210,57,5040,336445
AK,561320,45,975,51646
AK,561410,8,117,7536
AK,561431,11,80,7155
AK,561439,7,34,1629
AK,561492,3,4,270
AK,561510,22,75,3359
AK,561520,62,479,43490
AK,561611,4,115,7191
AK,561612,28,2121,101367
AK,561621,9,175,9676
AK,561622,7,38,1901
AK,561710,12,40,2335
AK,561720,235,2500,82887
AK,561730,201,972,51217
AK,561740,9,112,5346
AK,561790,41,224,10491
AK,561920,5,10,733
AK,561990,55,348,18804
AK,562111,21,344,20428
AK,562211,3,59,4055
AK,562910,70,841,77141
AK,562991,21,111,6805
AK,611110,32,614,18584
AK,611310,7,407,15083
AK,611430,6,10,477
AK,611512,11,64,3879
AK,611513,11,46,3958
AK,611519,6,48,2644
AK,611610,33,154,3056
AK,611620,58,463,9150
AK,611691,13,76,2129
AK,611692,4,21,924
AK,611699,18,180,4703
AK,611710,19,213,12814
AK,621111,433,5045,553452
AK,621112,23,93,8595
AK,621210,313,2426,156628
AK,621310,141,877,37898
AK,621320,50,395,23707
AK,621330,104,254,16007
AK,621340,168,965,62539
AK,621391,6,38,2512
AK,621399,119,504,26884
AK,621410,8,53,2156
AK,621420,57,1039,62184
AK,621492,3,88,3355
AK,621493,30,489,43616
AK,621498,106,3869,323329
AK,621511,25,176,13919
AK,621512,17,217,25386
AK,621610,34,860,33472
AK,621910,11,342,33409
AK,621999,24,123,7110
AK,622110,8,7495,670667
AK,622210,3,655,44098
AK,622310,4,36,7698
AK,623110,10,845,37973
AK,623210,133,1416,46430
AK,623220,34,621,29062
AK,623311,17,60,2158
AK,623312,182,1165,40636
AK,623990,30,644,16041
AK,624110,17,99,5109
AK,624120,122,3497,112270
AK,624190,125,1398,81582
AK,624210,15,220,9098
AK,624221,16,370,15869
AK,624229,16,114,6096
AK,624230,3,62,3086
AK,624310,14,643,24966
AK,624410,173,1820,56014
AK,711110,8,20,821
AK,711130,5,10,558
AK,711211,3,14,297
AK,711219,3,8,207
AK,711310,4,16,687
AK,711320,5,15,1121
AK,711510,34,76,3113
AK,712110,25,209,10120
AK,712130,3,50,1986
AK,713290,49,431,13544
AK,713910,4,0,252
AK,713920,9,77,1901
AK,713940,77,1411,23219
AK,713950,3,93,2171
AK,713990,287,740,43200
AK,721110,272,5163,238180
AK,721191,37,51,1873
AK,721199,43,76,3502
AK,721211,24,25,1783
AK,721214,125,348,44958
AK,721310,6,179,13033
AK,722310,56,2012,89878
AK,722320,17,81,2183
AK,722330,104,272,7735
AK,722410,131,1183,33083
AK,722511,532,7854,267832
AK,722513,464,6942,160920
AK,722514,4,99,2909
AK,722515,321,2317,52810
AK,811111,204,1009,56199
AK,811113,9,29,1496
AK,811121,44,390,24886
AK,811122,23,132,7668
AK,811191,6,69,2445
AK,811192,38,241,6569
AK,811212,7,11,397
AK,811219,3,44,5147
AK,811310,83,363,24775
AK,811411,4,1,46
AK,811412,12,62,3081
AK,811490,38,182,10767
AK,812111,12,46,1768
AK,812112,130,555,18612
AK,812113,56,260,12682
AK,812199,63,297,6835
AK,812210,13,83,4573
AK,812220,3,12,781
AK,812310,17,74,1733
AK,812320,16,94,3042
AK,812331,3,164,8193
AK,812910,62,319,7335
AK,812930,8,93,3908
AK,812990,24,41,1322
AK,813110,390,2220,59839
AK,813211,29,187,15144
AK,813212,14,62,5105
AK,813219,7,54,3472
AK,813311,10,31,2555
AK,813312,72,528,32078
AK,813319,22,129,7919
AK,813410,117,610,19020
AK,813910,62,208,12934
AK,813920,16,106,6551
AK,813930,44,298,22974
AK,813940,14,19,2590
AK,813990,13,77,3045
AZ,113310,8,57,4323
AZ,114210,3,14,1259
AZ,115112,21,208,13168
AZ,115114,15,340,15676
AZ,115115,16,504,15333
AZ,115116,12,22,1603
AZ,115210,74,242,8350
AZ,115310,9,187,10339
AZ,211120,5,2,233
AZ,211130,5,9,1098
AZ,212221,6,194,9211
AZ,212230,12,4107,362348
AZ,212311,5,79,3378
AZ,212312,7,66,4885
AZ,212313,5,74,6809
AZ,212319,5,79,4564
AZ,212321,63,765,55404
AZ,213111,5,31,1101
AZ,213112,10,74,5123
AZ,213114,8,101,21029
AZ,213115,9,487,49775
AZ,221111,5,43,4081
AZ,221112,38,2336,302055
AZ,221114,21,627,72275
AZ,221115,3,8,775
AZ,221118,3,31,3483
AZ,221122,30,3721,442821
AZ,221210,21,697,69271
AZ,221310,122,1598,127985
AZ,221320,9,146,13111
AZ,221330,3,11,2433
AZ,236115,925,5242,354496
AZ,236116,81,604,58493
AZ,236117,226,5150,673457
AZ,236118,2162,11729,641014
AZ,236210,41,1536,127990
AZ,236220,743,16946,1489247
AZ,237110,205,5189,372522
AZ,237120,12,860,85367
AZ,237130,129,4037,324985
AZ,237210,97,634,56576
AZ,237310,161,9303,758030
AZ,237990,43,1464,85546
AZ,238110,437,9318,583907
AZ,238120,101,2951,170995
AZ,238130,227,4051,242884
AZ,238140,324,5242,285373
AZ,238150,164,2052,120689
