State,Naics,Establishments,Employees,Payroll
DE,56,1591,29864,1300699
DE,61,347,6943,272761
DE,62,3276,75037,4300989
DE,71,517,9296,216559
DE,72,2268,42981,720082
DE,81,2307,15408,475405
DE,99,258,321,8270
FL,11,1106,7715,296497
FL,21,206,3734,285037
FL,22,844,27578,3141131
FL,23,60046,493523,26152545
FL,42,30390,334732,21627623
FL,51,10058,175499,15837762
FL,52,34127,397483,35890302
FL,53,41864,187024,9137488
FL,54,85614,565050,42940484
FL,55,2862,165332,14812077
FL,56,39635,2008920,96096863
FL,61,7735,179351,7263034
FL,62,65544,1200831,63805546
FL,71,9819,222910,6940314
FL,72,44110,1014310,18383025
FL,81,51136,334841,10284038
FL,99,871,940,31687
GA,11,937,7867,373786
GA,21,188,5166,363408
GA,22,584,23117,2441418
GA,23,20096,203055,12442890
GA,42,12518,205908,14419644
GA,51,5167,117449,12030047
GA,52,15183,183954,18401367
GA,53,13914,71082,4943527
GA,54,31130,303779,25776191
GA,55,1672,134916,14086070
GA,56,13437,416683,16528900
GA,61,3298,87406,3779217
GA,62,26876,544603,28388020
GA,71,3846,56804,1717828
GA,72,22348,459055,7138596
GA,81,22715,162932,5204975
GA,99,607,516,17654
HI,11,33,164,4366
HI,21,5,139,10797
HI,22,71,3687,403367
HI,23,2892,31469,2402739
HI,42,1503,17624,924081
HI,51,602,8037,505802
HI,52,1542,21863,1701615
HI,53,2012,14267,668552
HI,54,3387,23664,1726566
HI,55,237,7716,610578
HI,56,1869,67900,2448225
HI,61,565,17748,657934
HI,62,3709,73273,4378579
HI,71,542,11615,245918
HI,72,3842,110201,2267530
HI,81,3560,25125,769751
HI,99,56,93,3175
ID,11,503,3723,160331
ID,21,116,2198,150861
ID,22,213,3888,400814
ID,23,8450,51686,2618124
ID,42,2113,33495,2282806
ID,51,873,15777,1008047
ID,52,3064,23947,1691138
ID,53,3232,9069,407423
ID,54,5159,38826,2665495
ID,55,244,7893,775706
ID,56,2824,46195,1591947
ID,61,611,16302,394999
ID,62,5818,107514,5053972
ID,71,867,11066,194188
ID,72,4021,72376,1140345
ID,81,3740,22341,673733
ID,99,92,117,2598
IL,11,326,1795,89364
IL,21,463,6526,446394
IL,22,629,28033,3514113
IL,23,29145,219583,16676414
IL,42,16874,321164,26227841
IL,51,5917,124872,12180377
IL,52,20703,344625,38914668
IL,53,13889,82134,5256633
IL,54,38239,413214,41871182
IL,55,2249,206386,24563187
IL,56,16933,489841,19849729
IL,61,4377,174611,7520934
IL,62,34817,829966,43706355
IL,71,5260,90807,2641981
IL,72,28899,536063,8878002
IL,81,32192,241814,9438438
IL,99,286,341,10570
IN,11,279,1354,68019
IN,21,266,5613,378976
IN,22,537,14961,1544233
IN,23,13881,147448,9223251
IN,42,7290,125637,8364136
IN,51,2483,41589,3192480
IN,52,9475,107274,8543374
IN,53,7022,36653,1800201
IN,54,13072,133188,10309580
IN,55,860,53517,4961814
IN,56,7813,215792,7175495
IN,61,1632,66096,2066609
IN,62,17259,450974,22111972
IN,71,2247,38697,1196216
IN,72,13737,281729,4243668
IN,81,16409,126064,3758741
IN,99,162,204,5649
IA,11,373,2745,157196
IA,21,182,2152,141720
IA,22,390,8382,799191
IA,23,8712,68137,4350198
IA,42,4819,70388,4139381
IA,51,1610,31568,1829727
IA,52,6208,96947,8042692
IA,53,3378,15139,682848
IA,54,6480,60098,4064392
IA,55,501,28884,2116536
IA,56,3904,96144,3534912
IA,61,835,34229,991095
IA,62,8762,218777,10309833
IA,71,1421,17751,284330
IA,72,7186,121522,1835291
IA,81,9078,50924,1485193
IA,99,133,143,3488
KS,11,181,889,44008
KS,21,825,5693,302795
KS,22,255,7122,738521
KS,23,7089,67995,3983029
KS,42,4191,62581,4224666
KS,51,1424,25944,2245204
KS,52,5926,65011,5288529
KS,53,3500,15128,670656
KS,54,7117,67042,4927611
KS,55,627,24453,2578116
KS,56,3807,85529,3250046
KS,61,736,21049,652468
KS,62,8290,195983,9309269
KS,71,1064,17162,298119
KS,72,6206,118605,1745238
KS,81,7787,49416,1420859
KS,99,104,95,3525
KY,11,237,1457,59658
KY,21,326,8246,477351
KY,22,349,8269,812129
KY,23,7541,75773,4329063
KY,42,4019,69524,4330395
KY,51,1809,28772,1508695
KY,52,6424,75843,5866489
KY,53,4046,17875,796083
KY,54,8224,76806,4683332
KY,55,590,41985,3609602
KY,56,4299,123234,3565033
KY,61,899,29492,831660
KY,62,11812,266526,13441627
KY,71,1277,19375,410467
KY,72,8201,177509,2595793
KY,81,9314,64194,1814696
KY,99,142,176,3843
LA,11,544,3801,198357
LA,21,1328,40250,2942350
LA,22,514,11901,1314013
LA,23,8170,144925,8246041
LA,42,5114,72588,4358924
LA,51,1558,20795,1208181
LA,52,7453,64340,4863114
LA,53,5244,31113,1470533
LA,54,12402,100746,6843140
LA,55,599,28265,2288765
LA,56,4986,109112,4143529
LA,61,1279,47132,1838072
LA,62,12762,299719,14263306
LA,71,1611,28042,876365
LA,72,10105,213692,3459987
LA,81,9624,73635,2293123
LA,99,174,255,8426
ME,11,967,3253,168832
ME,21,19,90,6302
ME,22,119,2202,205427
ME,23,5293,27821,1563766
ME,42,1479,17995,1143759
ME,51,805,10311,587558
ME,52,1881,28877,2346806
ME,53,1942,7550,342553
ME,54,3534,23961,1757062
ME,55,194,10426,992371
ME,56,2327,22860,831310
ME,61,533,19774,656637
ME,62,4845,112097,5906359
ME,71,885,7938,182066
ME,72,4121,56134,1127059
ME,81,3742,19282,625584
ME,99,80,88,1817
MD,11,185,973,40998
MD,21,53,1191,73699
MD,22,213,9939,1273381
MD,23,14251,164995,10897161
MD,42,5171,89860,6714352
MD,51,2475,50597,4733973
MD,52,7408,100191,11801484
MD,53,7204,51718,3464340
MD,54,21223,295991,29008143
MD,55,1229,57841,6020855
MD,56,8579,212597,9392616
MD,61,2258,85350,4347400
MD,62,17448,402187,21217546
MD,71,2121,45202,1223297
MD,72,12147,241567,4228381
MD,81,13899,114750,4765709
MD,99,262,335,11115
MA,11,333,1088,52598
MA,21,63,855,81055
MA,22,318,12123,1610106
MA,23,20080,154679,11923715
MA,42,7049,149019,14925688
MA,51,3806,126134,17328468
MA,52,9597,185235,29513374
MA,53,8056,54624,4012824
MA,54,21704,326716,42241343
MA,55,1227,113076,14452989
MA,56,11259,205682,10951966
MA,61,3231,229918,10894790
MA,62,19758,624149,34928274
MA,71,3446,65753,2156890
MA,72,17476,306734,6079762
MA,81,18438,127297,4721009
MA,99,545,901,36892
MI,11,625,4253,205057
MI,21,306,4553,320391
MI,22,424,23701,2931908
MI,23,19831,165921,10686014
MI,42,10260,184511,12722225
MI,51,4207,66418,5461710
MI,52,12719,178883,15817382
MI,53,8772,55866,2639950
MI,54,21641,293997,24528244
MI,55,1526,118872,12550234
MI,56,11612,382921,12431960
MI,61,2400,69018,2142758
MI,62,27426,645908,31873732
MI,71,3401,52047,1523101
MI,72,20506,393856,6001588
MI,81,22681,160993,5037261
MI,99,345,474,11907
MN,11,566,2579,126482
MN,21,146,5408,443509
MN,22,360,13448,1467177
MN,23,16938,134064,10237354
MN,42,7415,143809,12147644
MN,51,2717,59382,5412504
MN,52,9513,168668,18381563
MN,53,7461,38401,2096988
MN,54,16353,185628,15889032
MN,55,1217,131874,14767393
MN,56,7903,168970,7099060
MN,61,1964,74176,2322745
MN,62,18040,480903,22626218
MN,71,3033,50817,1460836
MN,72,11760,244453,3907499
MN,81,15505,117643,3666682
MN,99,201,248,6098
MS,11,624,4371,207777
MS,21,275,3755,263162
MS,22,581,9461,922412
MS,23,3879,45342,2503987
MS,42,2568,38457,2108678
MS,51,1043,12880,618434
MS,52,4613,32666,2080478
MS,53,2420,9970,409332
MS,54,4651,30817,1717042
MS,55,313,7753,557442
MS,56,2409,56803,1613225
MS,61,581,15663,405892
MS,62,6514,176011,8411854
MS,71,695,8157,144312
MS,72,5767,133185,2086713
MS,81,6329,37913,1025172
MS,99,135,158,3252
MO,11,314,2084,73762
MO,21,241,3476,223656
MO,22,383,16796,1805564
MO,23,13640,132302,8558426
MO,42,7130,132521,7917382
MO,51,2732,54299,4002566
MO,52,10599,141980,12692352
MO,53,6937,36168,1816710
MO,54,13856,167302,13278620
MO,55,1367,89538,8476699
MO,56,7550,184643,7100873
MO,61,1600,76992,3530382
MO,62,22401,424377,20528117
MO,71,2312,41481,1318568
MO,72,12981,268065,4292469
MO,81,15439,110736,3348743
MO,99,757,653,12163
MT,11,358,1006,54351
MT,21,316,5623,504186
MT,22,209,3046,288358
MT,23,5909,29453,1823129
MT,42,1540,14967,819610
MT,51,695,7832,444730
MT,52,1999,16704,1169580
MT,53,2261,6149,248616
MT,54,4013,20411,1263851
MT,55,126,3221,292356
MT,56,2034,19556,646525
MT,61,427,6195,165666
MT,62,4004,72630,3697569
MT,71,1268,10395,195365
MT,72,3575,52958,903603
MT,81,3365,16842,539245
MT,99,64,67,2385
NE,11,189,1339,81456
NE,21,112,1016,61936
NE,22,114,956,125742
NE,23,6531,51768,2988136
NE,42,3073,41206,2531861
NE,51,956,20346,1447010
NE,52,4442,75735,5719422
NE,53,2500,12235,575914
NE,54,4656,39918,2768513
NE,55,337,21290,1674040
NE,56,2822,73236,2948837
NE,61,576,18699,574686
NE,62,5989,137942,7187607
NE,71,937,14924,240269
NE,72,4536,78076,1143833
NE,81,5813,36049,1102730
NE,99,105,139,2665
NV,11,58,298,12048
NV,21,183,13644,1494683
NV,22,120,4758,555340
NV,23,5379,91266,5627737
NV,42,3137,39611,2496140
NV,51,1571,19698,1381686
NV,52,4434,40199,3297810
NV,53,5172,31450,1444821
NV,54,9669,61841,4330378
NV,55,450,26321,2292163
NV,56,4680,128334,4232851
NV,61,873,14987,590356
NV,62,8248,142895,7772874
NV,71,1775,34456,1272478
NV,72,7079,324647,7820469
NV,81,5118,37558,1179998
NV,99,206,167,9524
NH,11,136,643,35960
NH,21,38,238,17580
NH,22,130,3225,359213
NH,23,4455,30802,2124991
NH,42,1733,24076,2044492
NH,51,784,16249,1487521
NH,52,2076,28921,2916830
NH,53,1497,8391,432110
NH,54,3664,35737,3232133
NH,55,207,8695,817772
NH,56,2461,60051,3045870
NH,61,660,27973,1177681
NH,62,3711,98157,5605378
NH,71,823,13500,284308
NH,72,3816,62146,1189302
NH,81,3784,23267,783689
NH,99,47,59,1917
NJ,11,206,1025,46693
NJ,21,73,1249,98033
NJ,22,389,18327,2395092
NJ,23,21656,165366,12025364
NJ,42,13229,270884,26597678
NJ,51,3854,85372,9113730
NJ,52,11418,204384,28537128
NJ,53,9966,64123,4007079
NJ,54,28334,338602,34640497
NJ,55,1492,128327,18167045
NJ,56,14199,355100,15274351
NJ,61,3966,111756,4278087
NJ,62,28890,625613,33004977
NJ,71,3889,67791,1808038
NJ,72,21505,333224,6004223
NJ,81,23819,155479,4778588
NJ,99,431,421,20351
NM,11,107,387,18255
NM,21,645,18114,1318002
NM,22,219,4618,436862
NM,23,4389,43852,2247724
NM,42,1660,20308,1121281
NM,51,850,10366,563362
NM,52,2636,25586,1735277
NM,53,2406,9702,416092
NM,54,4628,60033,4736650
NM,55,219,6679,442020
NM,56,1967,37212,1453327
NM,61,577,8746,307200
NM,62,5189,128446,5884496
NM,71,709,14044,259273
NM,72,4427,97449,1553508
NM,81,4101,26685,802804
NM,99,71,90,2238
NY,11,571,2823,121836
NY,21,260,3798,284769
NY,22,752,40864,4985013
NY,23,49602,383683,26457933
NY,42,27989,340910,26358280
NY,51,12352,314340,41504746
NY,52,25981,547123,122116872
NY,53,33925,185729,12345680
NY,54,61739,677347,70576374
NY,55,3003,192169,26156080
NY,56,27374,732998,49523757
NY,61,8546,432033,21154974
NY,62,58767,1789810,93100009
NY,71,13278,184927,7693964
NY,72,53198,792730,15717525
NY,81,57289,389669,15711521
NY,99,1043,1066,44123
NC,11,802,5013,208308
NC,21,191,3479,236588
NC,22,637,20262,2198578
NC,23,25421,225229,12308531
NC,42,11198,194820,14889307
NC,51,4114,93020,8513228
NC,52,13597,208418,22234920
NC,53,13890,59342,3105096
NC,54,25714,241388,19788187
NC,55,1794,99123,9378123
NC,56,13938,289240,10767529
NC,61,3176,108087,4627060
NC,62,25190,626383,32294535
NC,71,4081,72005,1928928
NC,72,22226,453610,6929628
NC,81,24659,167584,5011221
NC,99,356,466,13999
ND,11,109,384,25185
ND,21,528,19064,1541098
ND,22,153,3705,405350
ND,23,2881,24071,1630069
ND,42,1698,22473,1436969
ND,51,347,7048,512353
ND,52,1756,18565,1336918
ND,53,1117,5605,269471
ND,54,1903,18145,1185116
ND,55,129,4727,394221
ND,56,1128,13200,477361
ND,61,181,4353,108663
ND,62,2157,65644,3422624
ND,71,471,5363,88203
ND,72,2072,35053,567499
ND,81,2524,14284,454570
ND,99,55,62,1470
OH,11,288,1214,47401
OH,21,621,10366,699454
OH,22,731,23330,2683016
OH,23,20299,203827,13115960
OH,42,12974,231677,15522721
OH,51,4285,97517,6920977
OH,52,15614,253898,23176308
OH,53,11100,65744,3410167
OH,54,23745,262090,19637471
OH,55,2093,154335,15726918
OH,56,13803,466515,16415194
OH,61,3121,116229,3593185
OH,62,29859,872470,43564832
OH,71,3933,81431,2620905
OH,72,24322,480430,6988854
OH,81,26732,199034,5839534
OH,99,255,330,7412
OK,11,183,979,42054
OK,21,2483,36045,2649417
OK,22,389,10340,1026199
OK,23,8379,77079,4107650
OK,42,4401,60167,3443375
OK,51,1515,26003,1522046
OK,52,6793,58421,4072138
OK,53,4514,19642,868052
OK,54,9848,78909,5272513
OK,55,548,44518,3716544
OK,56,4707,121665,5093244
OK,61,781,21564,684763
OK,62,10985,225482,10783383
OK,71,1207,30056,873272
OK,72,8542,163916,2558953
OK,81,9012,61301,1786249
OK,99,167,207,6015
OR,11,1359,13759,722346
OR,21,123,1334,83182
OR,22,297,9096,934841
OR,23,13885,108291,6834691
OR,42,5013,77060,5669817
OR,51,2412,36903,3224660
OR,52,6053,64974,5875588
OR,53,7053,33399,1565219
OR,54,12885,99384,8329802
OR,55,673,58259,6728192
OR,56,6193,108126,4328122
OR,61,1690,37468,1130266
OR,62,14508,266015,14860878
OR,71,2056,31796,734212
OR,72,11709,189355,3384786
OR,81,10174,70108,2309729
OR,99,217,303,7538
PA,11,534,2791,116506
PA,21,957,22053,1742950
PA,22,896,28888,3354707
PA,23,27450,255801,16664774
PA,42,13471,251351,19030900
PA,51,5674,108115,10722247
PA,52,17506,293254,29172741
PA,53,11057,66647,3790550
PA,54,29921,336793,29585583
PA,55,2287,183039,18893641
PA,56,16265,336430,13622938
PA,61,3955,278137,12458224
PA,62,38113,1099559,54556950
PA,71,4944,112729,3147964
PA,72,28471,488022,7171469
PA,81,36357,244726,7110963
PA,99,259,356,10616
RI,11,40,165,8988
RI,21,12,183,10177
RI,22,42,1344,167673
RI,23,3265,20439,1368133
RI,42,1273,20562,1479870
RI,51,443,7139,572829
RI,52,1504,32300,3174425
RI,53,1168,5487,276976
RI,54,3025,22980,1748764
RI,55,153,11010,932271
RI,56,1846,25900,1090142
RI,61,417,29657,1137938
RI,62,3093,87110,4333322
RI,71,596,9412,201014
RI,72,3128,52223,976210
RI,81,2976,17891,611026
RI,99,27,32,1166
SC,11,522,3691,179818
SC,21,97,1786,118987
SC,22,359,10684,1043145
SC,23,10676,90598,4947502
SC,42,4856,76346,4724421
SC,51,1762,35773,2418548
SC,52,7688,79189,6336319
SC,53,6678,28092,1292225
SC,54,11392,101448,7169489
SC,55,638,31177,2659667
SC,56,6469,306311,11126398
SC,61,1269,31619,954603
SC,62,11438,256734,12467723
SC,71,1813,31430,550340
SC,72,11108,240525,3796555
SC,81,11868,83501,2448924
SC,99,223,277,7607
SD,11,142,450,19632
SD,21,64,1325,110730
SD,22,160,2777,266954
SD,23,3436,21974,1253887
SD,42,1528,19337,1124351
SD,51,449,6330,318079
SD,52,1983,25144,1777237
SD,53,1194,4180,171788
SD,54,2009,13721,748583
SD,55,138,7228,570026
SD,56,1211,11012,397709
SD,61,249,8264,222054
SD,62,2587,73372,4110337
SD,71,705,7152,132268
SD,72,2490,39622,654892
SD,81,2808,14535,426162
SD,99,58,54,1360
TN,11,214,1767,59110
TN,21,184,3470,238335
TN,22,162,3290,278828
TN,23,10831,124505,7308058
TN,42,6620,122647,8196004
TN,51,2951,46708,3282398
TN,52,10126,136009,11960464
TN,53,6498,38477,2024811
TN,54,11784,126003,9212851
TN,55,1408,91074,9299560
TN,56,7550,270821,9361339
TN,61,1496,66723,2514951
TN,62,16197,434848,23176684
TN,71,2894,43284,1577652
TN,72,14139,307686,5027343
TN,81,14591,118562,3504065
TN,99,236,425,12604
TX,11,1084,6920,314293
TX,21,7300,207580,19936493
TX,22,2076,54461,5909264
TX,23,49326,736998,45213758
TX,42,32669,532256,39070895
TX,51,11165,264355,24579992
TX,52,41568,582186,54723912
TX,53,34243,216969,12832526
TX,54,74903,783458,71116470
TX,55,4553,336298,41281069
TX,56,30705,1049120,44299646
TX,61,7938,213372,8813132
TX,62,73036,1615065,77809987
TX,71,8437,159138,4436363
TX,72,60264,1277207,21106012
TX,81,54874,465949,15565489
TX,99,1064,1463,49910
UT,11,100,469,39328
UT,21,390,8097,658154
UT,22,233,4665,477556
UT,23,11136,99791,5791344
UT,42,3671,61083,4082138
UT,51,1880,58421,5660699
UT,52,5452,73773,6263550
UT,53,6330,22505,1177839
UT,54,12007,99698,7078786
UT,55,504,28257,2934508
UT,56,4995,160343,6918335
UT,61,1336,60834,2038641
UT,62,9082,153910,7420387
UT,71,1383,28495,639646
UT,72,6093,128286,2105151
UT,81,5660,55554,2155916
UT,99,211,143,4708
VT,11,138,463,21171
VT,21,44,467,38016
VT,22,63,1197,134269
VT,23,2642,14185,787157
VT,42,720,10671,661859
VT,51,491,7207,516629
VT,52,914,8984,758712
VT,53,782,2982,136437
VT,54,2046,12304,910695
VT,55,75,2120,179354
VT,56,1186,8562,301389
VT,61,413,14837,493056
VT,62,2121,50381,2496977
VT,71,440,7247,133311
VT,72,1885,32790,567381
VT,81,2055,10505,324182
VT,99,25,22,793
VA,11,624,4298,258760
VA,21,227,5182,356682
VA,22,373,14471,1734759
VA,23,20200,197430,11856724
VA,42,6695,104750,7800469
VA,51,3964,97012,10929830
VA,52,11311,168520,17988347
VA,53,10752,56906,3463901
VA,54,31659,509368,50900558
VA,55,1292,82124,8446036
VA,56,11235,280701,12629029
VA,61,3189,82412,3305656
VA,62,21606,478490,25753193
VA,71,3139,66686,1441252
VA,72,18419,372701,5909440
VA,81,22584,171523,6810131
VA,99,415,476,15363
WA,11,1402,14669,787194
WA,21,163,1869,142099
WA,22,318,10331,1182698
WA,23,25100,215664,15258372
WA,42,8852,137075,10404096
WA,51,4186,158998,34711682
WA,52,9961,114083,11752388
WA,53,12877,56700,3288682
WA,54,22796,223938,22362226
WA,55,1116,141049,17563706
WA,56,10360,163987,8531964
WA,61,3033,57246,1772923
WA,62,22049,446543,26330269
WA,71,3216,67928,1812183
WA,72,17769,299920,6008032
WA,81,17620,122506,4573312
WA,99,403,492,17792
WV,11,218,690,23265
WV,21,482,18246,1274429
WV,22,240,5452,531740
WV,23,2996,24221,1320090
WV,42,1343,18142,944947
WV,51,654,7725,402603
WV,52,2052,16608,992637
WV,53,1358,6254,262865
WV,54,2688,24463,1374703
WV,55,223,5328,374639
WV,56,1517,33610,1078079
WV,61,276,8269,274058
WV,62,4880,134696,6771512
WV,71,714,6211,103830
WV,72,3544,67685,993514
WV,81,4210,22537,617211
WV,99,55,87,1861
WI,11,524,3765,201340
WI,21,149,5781,689287
WI,22,364,12724,1455167
WI,23,14053,124079,8598746
WI,42,6704,126808,8584047
WI,51,2527,54591,4297006
WI,52,8775,145598,12741175
WI,53,5246,28178,1292404
WI,54,11392,114960,8692403
WI,55,1017,77585,7056859
WI,56,7572,145588,5345612
WI,61,1680,57865,2271506
WI,62,16677,415712,21059236
WI,71,2835,45281,1189589
WI,72,14763,244731,3554424
WI,81,14559,103625,3066679
WI,99,180,205,4982
WY,11,82,172,8133
WY,21,621,15318,1276218
WY,22,153,2642,252204
WY,23,2774,18822,1087199
WY,42,814,7501,455788
WY,51,444,3816,206553
WY,52,1119,7031,488780
WY,53,1254,4621,232304
WY,54,2718,10800,688465
WY,55,86,802,53258
WY,56,1113,7270,280514
WY,61,223,2045,68434
WY,62,2033,33216,1784676
WY,71,481,5265,114653
WY,72,1769,28422,567153
WY,81,1878,8183,279950
WY,99,105,137,5269
