State,Naics,Establishments,Employees,Payroll
AL,5152,6,375,23082
AL,5173,994,13005,841657
AL,5179,61,689,55463
AL,5182,128,3826,262389
AL,5191,80,587,43678
AL,5221,2072,32792,2424173
AL,5222,1434,5776,418463
AL,5223,463,1360,86512
AL,5231,208,1546,353392
AL,5239,606,1991,221948
AL,5241,702,13367,1304513
AL,5242,1864,12988,1129773
AL,5259,10,138,30420
AL,5311,1674,5893,309617
AL,5312,1309,4682,240139
AL,5313,911,6316,291118
AL,5321,243,2202,70948
AL,5322,286,2210,82349
AL,5323,30,134,6250
AL,5324,215,1995,133661
AL,5331,27,258,16300
AL,5411,2470,13533,1089260
AL,5412,1619,11501,570540
AL,5413,1502,35305,3380922
AL,5414,210,514,23035
AL,5415,1148,24305,2248121
AL,5416,1263,8362,544705
AL,5417,201,9023,898363
AL,5418,275,3357,147998
AL,5419,797,7767,297648
AL,5511,582,21354,1916069
AL,5611,254,6827,372773
AL,5612,103,5709,215898
AL,5613,652,98188,2930825
AL,5614,318,9934,262585
AL,5615,85,1060,39183
AL,5616,350,11985,305329
AL,5617,2456,27715,783604
AL,5619,134,2532,76025
AL,5621,165,2710,147794
AL,5622,59,900,45784
AL,5629,144,1980,97878
AL,6111,206,9733,271571
AL,6112,7,742,26868
AL,6113,51,8886,293933
AL,6114,52,1510,84024
AL,6115,99,904,42471
AL,6116,439,2758,39045
AL,6117,56,323,12338
AL,6211,2808,37478,3175884
AL,6212,1432,11536,551263
AL,6213,1786,10421,412896
AL,6214,577,13933,972705
AL,6215,226,2969,184288
AL,6216,423,14064,601986
AL,6219,195,6347,242349
AL,6221,101,93708,4807453
AL,6222,10,3028,174588
AL,6223,10,1406,69286
AL,6231,217,26100,838868
AL,6232,448,8658,212319
AL,6233,203,9531,232699
AL,6239,85,1790,45779
AL,6241,908,15107,324069
AL,6242,158,1652,59622
AL,6243,65,2000,55476
AL,6244,922,11426,172486
AL,7111,66,669,13552
AL,7112,30,709,14792
AL,7113,69,1813,27145
AL,7114,11,27,2409
AL,7115,79,203,5493
AL,7121,83,1860,33233
AL,7131,50,1362,17427
AL,7132,15,388,9736
AL,7139,830,14474,222678
AL,7211,905,19830,375281
AL,7212,98,612,12050
AL,7213,34,129,2969
AL,7223,490,7871,142258
AL,7224,260,1976,30571
AL,7225,7535,161100,2294202
AL,8111,2059,11036,418281
AL,8112,183,3311,207926
AL,8113,366,3495,193194
AL,8114,229,710,22510
AL,8121,1178,5490,121437
AL,8122,351,2409,84247
AL,8123,324,3784,94631
AL,8129,401,2257,51111
AL,8131,4500,40371,789686
AL,8132,210,1017,49209
AL,8133,212,1405,52357
AL,8134,250,1500,29500
AL,8139,601,3437,195014
AK,1133,25,202,18861
AK,1141,427,268,24772
AK,1142,4,3,225
AK,1151,9,53,1430
AK,1152,4,10,187
AK,1153,8,4,1571
AK,2111,18,1930,448203
AK,2122,42,2682,349421
AK,2123,23,124,10912
AK,2131,65,5603,440003
AK,2211,83,1624,177519
AK,2212,7,255,33057
AK,2213,19,265,25017
AK,2361,593,1758,99955
AK,2362,257,3425,329049
AK,2371,85,2062,190915
AK,2372,12,55,3840
AK,2373,87,1339,173998
AK,2379,32,293,46656
AK,2381,266,1001,104526
AK,2382,506,3835,315968
AK,2383,380,1357,73222
AK,2389,298,1476,133576
AK,3113,8,72,1313
AK,3115,3,31,703
AK,3116,7,61,3042
AK,3117,97,7474,373481
AK,3118,23,296,10507
AK,3119,15,107,2787
AK,3121,50,527,19978
AK,3149,13,74,2666
AK,3152,5,17,353
AK,3211,10,68,2769
AK,3212,8,98,10685
AK,3219,19,132,6564
AK,3231,43,271,13233
AK,3241,24,784,125724
AK,3256,4,18,241
AK,3259,7,39,2009
AK,3261,9,72,4481
AK,3272,5,23,907
AK,3273,25,144,14325
AK,3323,22,432,40417
AK,3324,4,76,6017
AK,3327,21,188,14196
AK,3328,4,12,352
AK,3329,10,95,5222
AK,3345,4,40,2823
AK,3362,3,14,781
AK,3364,9,870,53209
AK,3366,17,193,10467
AK,3371,7,13,419
AK,3391,20,74,3682
AK,3399,17,111,4434
AK,4231,35,334,20248
AK,4232,20,186,11417
AK,4233,30,355,23779
AK,4234,54,400,25130
AK,4235,13,77,4759
AK,4236,52,510,48769
AK,4237,37,423,24534
AK,4238,116,1233,102477
AK,4239,42,290,14611
AK,4241,16,114,7273
AK,4242,15,90,4748
AK,4243,4,29,1499
AK,4244,104,2539,137116
AK,4246,29,125,8609
AK,4247,59,824,64618
AK,4248,11,602,33284
AK,4249,26,412,14670
AK,4251,42,155,10417
AK,4411,70,2205,139334
AK,4412,79,592,30319
AK,4413,133,1344,58090
AK,4421,40,231,10487
AK,4422,62,413,14000
AK,4431,47,449,14771
AK,4441,178,3598,153935
AK,4442,22,91,2700
AK,4451,248,6329,195680
AK,4452,45,239,6743
AK,4453,93,549,26321
AK,4461,119,1165,45424
AK,4471,183,1738,53793
AK,4481,140,1549,31704
AK,4482,35,225,4046
AK,4483,66,215,7760
AK,4511,142,1559,34408
AK,4512,28,160,2429
AK,4522,3,345,4663
AK,4523,83,7118,234057
AK,4531,24,92,1949
AK,4532,157,674,16463
AK,4533,59,616,12283
AK,4539,185,1100,38700
AK,4541,28,101,4301
AK,4542,5,80,2298
AK,4543,95,442,22460
AK,4811,105,4400,365090
AK,4812,116,1260,94766
AK,4831,102,1069,110356
AK,4832,21,70,6672
AK,4841,121,1599,103573
AK,4842,116,1035,60830
AK,4851,4,109,3137
AK,4852,4,280,7727
AK,4853,19,204,4738
AK,4854,23,1074,18847
AK,4859,12,79,1952
AK,4861,11,1051,184713
AK,4871,33,512,8901
AK,4872,125,360,19179
AK,4879,25,167,8832
AK,4881,89,1372,48690
AK,4883,65,635,49913
AK,4884,34,145,6809
AK,4885,52,460,25211
AK,4921,49,2578,359547
AK,4922,13,67,2770
AK,4931,29,536,26708
AK,5111,35,314,14185
AK,5112,9,54,4773
AK,5121,32,675,9631
AK,5151,52,555,27266
AK,5173,226,3883,356851
AK,5174,9,62,3443
AK,5179,8,46,5659
AK,5182,22,723,54828
AK,5191,19,52,2061
AK,5221,233,3956,280835
AK,5222,69,409,53425
AK,5223,22,85,5953
AK,5231,33,181,29672
AK,5239,134,462,51809
AK,5241,71,592,55669
AK,5242,209,1243,88007
AK,5259,16,267,20747
AK,5311,375,1882,86587
AK,5312,281,612,32191
AK,5313,165,575,33213
AK,5321,77,820,31840
AK,5322,28,197,8668
AK,5323,12,43,1903
AK,5324,69,547,49857
AK,5331,3,12,249
AK,5411,340,1423,132811
AK,5412,367,1511,77930
AK,5413,417,8461,758074
AK,5414,26,71,2600
AK,5415,222,2317,211543
AK,5416,339,4147,284541
AK,5417,40,618,34350
AK,5418,62,409,19002
AK,5419,164,1143,58299
AK,5511,169,5410,752085
AK,5611,109,979,77234
AK,5612,63,6555,415823
AK,5613,67,2288,112721
AK,5614,70,523,29325
AK,5615,107,700,25654
AK,5616,65,2487,98538
AK,5617,454,6627,226822
AK,5619,65,394,18049
AK,5621,42,480,29931
AK,5622,9,101,7083
AK,5629,102,1172,97971
AK,6111,49,676,18110
AK,6113,16,518,16565
AK,6114,10,16,752
AK,6115,44,392,13201
AK,6116,143,991,16599
AK,6117,28,149,7087
AK,6211,516,5353,578532
AK,6212,332,2376,137186
AK,6213,554,2962,151593
AK,6214,206,6907,478226
AK,6215,46,418,37572
AK,6216,37,1068,42937
AK,6219,47,618,49887
AK,6221,24,15296,1320766
AK,6231,11,1051,52625
AK,6232,171,2257,77540
AK,6233,204,1654,50459
AK,6239,39,752,18984
AK,6241,284,6545,211499
AK,6242,82,988,39885
AK,6243,21,1063,34831
AK,6244,172,1975,48274
AK,7111,30,161,4094
AK,7112,13,47,979
AK,7113,17,506,6422
AK,7115,32,59,2134
AK,7121,43,334,12924
AK,7131,5,159,1942
AK,7132,54,433,9569
AK,7139,375,3230,53582
AK,7211,371,5822,135099
AK,7212,152,296,24174
AK,7213,10,112,6270
AK,7223,151,2440,76856
AK,7224,145,1183,20014
AK,7225,1269,17022,343288
AK,8111,337,1882,90496
AK,8112,23,81,7591
AK,8113,95,398,25791
AK,8114,74,298,13083
AK,8121,248,1185,27647
AK,8122,22,111,6208
AK,8123,40,425,11582
AK,8129,92,503,9435
AK,8131,409,2346,58314
AK,8132,63,364,23444
AK,8133,126,662,37137
AK,8134,150,793,15800
AK,8139,185,781,48757
AZ,1133,15,87,4695
AZ,1141,4,3,421
AZ,1151,99,2496,77888
AZ,1152,88,270,8502
AZ,1153,17,123,5167
AZ,2111,7,14,874
AZ,2121,3,49,4423
AZ,2122,28,8222,569178
AZ,2123,109,1195,75618
AZ,2131,56,1055,105263
AZ,2211,127,9468,1129914
AZ,2212,29,1240,104484
AZ,2213,152,1748,128438
AZ,2361,2898,17911,1247208
AZ,2362,809,17210,1275278
AZ,2371,366,9805,686253
AZ,2372,105,706,54633
AZ,2373,159,8442,608413
AZ,2379,40,848,53469
AZ,2381,1729,30382,1543431
AZ,2382,3820,54506,3209938
AZ,2383,2300,23849,1111272
AZ,2389,1261,16902,963205
AZ,3111,18,507,37984
AZ,3112,5,126,6720
AZ,3113,13,156,4073
AZ,3114,14,481,23839
AZ,3115,16,2196,150642
AZ,3116,22,2238,115431
AZ,3118,146,4685,157655
AZ,3119,39,4959,190985
AZ,3121,112,3611,164741
AZ,3132,5,63,2856
AZ,3133,8,57,1885
AZ,3141,23,261,8625
AZ,3149,53,768,27687
AZ,3152,33,211,7285
AZ,3159,4,14,473
AZ,3162,4,17,373
AZ,3169,8,37,1490
AZ,3211,11,326,13013
AZ,3212,30,1495,67789
AZ,3219,139,3796,167974
AZ,3221,5,371,21424
AZ,3222,32,2869,151511
AZ,3231,397,5508,282870
AZ,3241,38,589,39198
AZ,3251,21,658,55326
AZ,3252,16,478,28007
AZ,3253,12,635,34467
AZ,3254,56,4215,353291
AZ,3255,19,255,13623
AZ,3256,38,602,29728
AZ,3259,30,833,67060
AZ,3261,150,6860,356035
AZ,3262,26,515,23796
AZ,3271,16,262,12883
AZ,3272,22,929,43231
AZ,3273,167,4118,228278
AZ,3274,7,202,16051
AZ,3279,50,834,42682
AZ,3311,3,62,6275
AZ,3312,10,316,16504
AZ,3313,12,1108,62508
AZ,3314,16,909,43752
AZ,3315,16,517,24108
AZ,3321,16,553,30804
AZ,3322,12,143,6098
AZ,3323,285,7411,378500
AZ,3324,10,320,26359
AZ,3325,8,79,2818
AZ,3326,15,433,23773
AZ,3327,368,5922,306178
AZ,3328,86,1645,63236
AZ,3329,125,6382,544367
AZ,3331,26,1370,74365
AZ,3332,40,1274,88945
AZ,3333,43,723,61420
AZ,3334,32,1782,91393
AZ,3335,75,2003,101839
AZ,3336,6,157,10957
AZ,3339,58,1528,82488
AZ,3341,16,271,19000
AZ,3342,18,3378,329078
AZ,3343,11,188,12139
AZ,3344,94,9265,764581
AZ,3345,96,6185,534419
AZ,3346,8,92,5069
AZ,3351,11,168,8362
AZ,3352,12,582,25719
AZ,3353,21,402,26165
AZ,3359,33,1276,76321
AZ,3361,4,299,149048
AZ,3362,29,579,25162
AZ,3363,67,3711,168399
AZ,3364,68,19730,2024133
AZ,3366,7,157,6350
AZ,3369,25,284,20597
AZ,3371,172,3793,155724
AZ,3372,60,1326,56416
AZ,3379,19,1000,38498
AZ,3391,178,7998,721792
AZ,3399,247,3641,197218
AZ,4231,433,6627,370832
AZ,4232,231,2718,162994
AZ,4233,334,5343,317123
AZ,4234,689,11043,1034202
AZ,4235,146,1641,103701
AZ,4236,493,11951,1315899
AZ,4237,409,5198,340586
AZ,4238,821,11667,978327
AZ,4239,436,4544,246487
AZ,4241,130,1881,116082
AZ,4242,194,5048,409719
AZ,4243,96,965,38205
AZ,4244,599,14523,782030
AZ,4245,38,323,15156
AZ,4246,207,2028,139028
AZ,4247,67,925,72004
AZ,4248,55,4154,242983
AZ,4249,389,4056,217097
AZ,4251,623,5021,285292
AZ,4411,710,33636,2040924
AZ,4412,282,4473,236828
AZ,4413,1114,11961,400245
AZ,4421,439,5590,249094
AZ,4422,500,5805,144969
AZ,4431,435,5735,198735
AZ,4441,883,24582,751912
AZ,4442,208,2307,78007
AZ,4451,1123,49194,1557855
AZ,4452,352,2508,50961
AZ,4453,206,1572,40799
AZ,4461,1583,19182,739170
AZ,4471,1621,21012,472798
AZ,4481,1538,23988,374678
AZ,4482,385,3341,58572
AZ,4483,367,2269,74806
AZ,4511,669,7960,183087
AZ,4512,127,1261,18841
AZ,4522,78,8111,129272
AZ,4523,804,53563,1588117
AZ,4531,119,622,14307
AZ,4532,429,3438,67427
AZ,4533,441,7557,146008
AZ,4539,1150,8260,277897
AZ,4541,1246,23605,1289846
AZ,4542,81,697,23782
AZ,4543,712,2822,134698
AZ,4811,37,15112,1139256
AZ,4812,60,578,49798
AZ,4832,3,24,737
AZ,4841,1110,20944,1032622
AZ,4842,734,10098,460970
AZ,4851,12,2346,109028
AZ,4852,12,845,33956
AZ,4853,83,1339,152093
AZ,4854,14,1419,51105
AZ,4855,15,610,13692
AZ,4859,151,3516,70990
AZ,4862,28,231,24417
AZ,4869,4,53,5926
AZ,4871,17,750,14086
AZ,4872,7,54,1176
AZ,4879,16,386,10593
AZ,4881,166,5140,217225
AZ,4882,20,232,14236
AZ,4883,9,875,97959
AZ,4884,211,3156,119060
AZ,4885,356,4149,243415
AZ,4889,32,112,5249
AZ,4921,223,14485,612438
AZ,4922,111,2723,69359
AZ,4931,313,21918,978044
AZ,5111,244,4325,286684
AZ,5112,286,8272,999153
AZ,5121,293,5473,70508
AZ,5122,46,94,4938
AZ,5151,119,2773,184896
AZ,5152,7,55,8070
AZ,5173,1035,18882,1253238
AZ,5174,7,299,59186
AZ,5179,101,3295,216192
AZ,5182,349,10811,1010216
AZ,5191,175,2181,166359
AZ,5221,1655,43747,3383428
AZ,5222,1036,24749,2501468
AZ,5223,794,21098,2151119
AZ,5231,476,7044,852293
AZ,5239,1658,8434,932459
AZ,5241,967,43670,3617983
AZ,5242,3193,31298,1930413
AZ,5259,36,134,14987
AZ,5311,2447,16094,708511
AZ,5312,5573,10123,798269
AZ,5313,2310,17798,969649
AZ,5321,318,3463,131299
AZ,5322,292,2940,90135
AZ,5323,46,415,19172
AZ,5324,325,3454,206585
AZ,5331,54,935,69140
AZ,5411,3437,18295,1676459
AZ,5412,3170,22729,1225980
AZ,5413,2452,28151,2278083
AZ,5414,675,1880,101876
AZ,5415,2459,35472,3398174
AZ,5416,4509,25315,1766465
AZ,5417,331,12206,1926015
AZ,5418,790,5686,258759
AZ,5419,1543,19451,858287
AZ,5511,957,61991,5005334
AZ,5611,869,13379,748466
AZ,5612,162,7202,364527
AZ,5613,1086,142903,4879754
AZ,5614,867,28687,1001728
AZ,5615,293,11137,1068622
AZ,5616,531,17088,545622
AZ,5617,4260,48481,1531786
AZ,5619,377,4167,207125
AZ,5621,218,5689,321893
AZ,5622,56,975,60033
AZ,5629,213,2211,106755
AZ,6111,581,26677,1018570
AZ,6112,19,907,45523
AZ,6113,83,22608,1022930
AZ,6114,194,1354,94342
AZ,6115,221,3939,211946
AZ,6116,998,8457,140582
AZ,6117,205,4773,229250
AZ,6211,5340,50078,4749763
AZ,6212,2853,19040,928664
AZ,6213,4078,22073,956999
AZ,6214,1128,30288,1555106
AZ,6215,553,9859,665458
AZ,6216,627,19568,681501
AZ,6219,360,10162,543640
AZ,6221,79,95763,6812794
AZ,6222,14,3503,179488
AZ,6223,15,2348,152956
AZ,6231,247,18415,696985
AZ,6232,1026,17676,564605
AZ,6233,853,23792,705315
AZ,6239,146,2053,66328
AZ,6241,1346,46286,1170336
AZ,6242,241,5371,214413
AZ,6243,122,5792,124896
AZ,6244,914,13958,274185
AZ,7111,118,2234,30518
AZ,7112,92,3733,631816
AZ,7113,148,2972,47405
AZ,7114,48,112,5755
AZ,7115,334,622,33351
AZ,7121,107,2776,75440
AZ,7131,66,2281,28620
AZ,7132,76,5276,199673
AZ,7139,1361,35158,642575
AZ,7211,1167,53403,1268226
AZ,7212,205,2163,49640
AZ,7213,14,129,2739
AZ,7223,855,16443,300792
AZ,7224,613,7199,101212
AZ,7225,10667,236001,4161094
AZ,8111,3081,20598,861528
AZ,8112,244,1663,93305
AZ,8113,321,3381,190414
AZ,8114,426,1483,51271
AZ,8121,2575,14112,328913
AZ,8122,186,1464,58569
AZ,8123,407,5111,148427
AZ,8129,1024,8113,278854
AZ,8131,2178,22074,543564
AZ,8132,340,2683,177521
AZ,8133,305,3997,163469
AZ,8134,383,3123,82804
AZ,8139,669,7927,320248
AR,1131,12,230,15049
AR,1132,7,30,1902
AR,1133,333,1945,88943
AR,1141,4,9,304
AR,1142,5,11,698
AR,1151,176,977,72501
AR,1152,37,413,15973
AR,1153,60,945,30940
AR,2111,77,696,66905
AR,2123,78,1710,92023
AR,2131,122,1259,71622
AR,2211,186,6106,664288
AR,2212,38,802,57798
AR,2213,101,551,23684
AR,2361,1111,3145,141157
AR,2362,410,5972,347532
AR,2371,245,3751,203552
AR,2372,39,98,4346
AR,2373,103,2113,119815
AR,2379,35,276,12941
AR,2381,667,7257,369987
AR,2382,1768,18600,956730
AR,2383,667,4336,184217
AR,2389,630,5260,241345
AR,3111,35,1750,86171
AR,3112,37,2560,127233
AR,3113,6,48,1140
AR,3114,14,4112,198113
AR,3115,8,552,27129
AR,3116,69,33220,1159266
AR,3118,66,4187,190933
AR,3119,24,2720,122741
AR,3121,48,748,32110
AR,3133,4,29,787
AR,3141,8,26,675
AR,3149,36,1338,63768
AR,3152,8,145,5811
AR,3159,4,96,2227
AR,3162,4,516,11989
AR,3169,7,953,18559
AR,3211,109,4191,217255
AR,3212,29,1538,82803
AR,3219,127,3410,116619
AR,3221,7,4288,358327
AR,3222,43,4529,268151
AR,3231,206,3919,148204
AR,3241,35,1647,112317
AR,3251,28,2238,155061
AR,3252,8,355,20465
AR,3253,13,429,28771
AR,3254,15,251,13274
AR,3255,7,157,8765
AR,3256,16,1452,116476
AR,3259,22,728,39881
AR,3261,81,7212,369736
AR,3262,20,3935,224134
AR,3271,10,279,13608
AR,3272,6,266,16473
AR,3273,142,1675,82981
AR,3274,3,270,17321
AR,3279,30,341,13835
AR,3311,10,3682,366860
AR,3312,10,1085,70972
AR,3313,9,812,51142
AR,3314,3,253,10329
AR,3315,14,1080,46916
AR,3321,16,803,32821
AR,3322,8,337,19217
AR,3323,134,4301,251693
AR,3324,8,552,35235
AR,3325,5,234,8650
AR,3326,6,262,12942
AR,3327,202,2315,99475
AR,3328,35,587,26674
AR,3329,52,3761,162957
AR,3331,24,3326,156217
AR,3332,25,1217,67408
AR,3333,11,718,42808
AR,3334,21,3912,205305
AR,3335,47,1007,42574
AR,3336,9,873,35460
AR,3339,47,3362,199707
AR,3344,17,1079,46320
AR,3345,13,1578,133190
AR,3351,10,260,10691
AR,3353,22,4095,256252
AR,3359,17,2460,126131
AR,3361,3,22,800
AR,3362,24,1820,53013
AR,3363,41,6228,235490
AR,3364,24,4629,304851
AR,3365,4,1003,43998
AR,3366,22,2454,83729
AR,3369,4,112,4779
AR,3371,93,2031,79152
AR,3372,21,414,18624
AR,3379,4,69,2036
AR,3391,63,1211,45164
AR,3399,102,1918,88192
AR,4231,215,4837,242755
AR,4232,78,844,49693
AR,4233,145,2600,122041
AR,4234,244,2403,162205
AR,4235,88,1305,73013
AR,4236,200,2959,194974
AR,4237,184,2373,140574
AR,4238,603,7595,461344
AR,4239,213,2509,125158
AR,4241,72,861,64277
AR,4242,71,1603,124990
AR,4243,41,998,47482
AR,4244,244,5325,382177
AR,4245,69,901,51225
AR,4246,105,1132,95547
AR,4247,83,964,54209
AR,4248,38,1368,81844
AR,4249,262,3333,152804
AR,4251,286,5532,135118
AR,4411,599,11881,613428
AR,4412,163,1663,87074
AR,4413,748,5486,163071
AR,4421,249,1839,76297
AR,4422,228,1739,47975
AR,4431,220,2005,59753
AR,4441,629,10743,355970
AR,4442,280,2287,78192
AR,4451,585,17532,426533
AR,4452,112,683,12435
AR,4453,345,1808,45107
AR,4461,921,8223,315178
AR,4471,1462,12146,251923
AR,4481,770,7985,104805
AR,4482,194,1468,23519
AR,4483,122,681,23632
AR,4511,294,3375,80226
AR,4512,80,632,13906
AR,4522,34,3098,44671
AR,4523,939,31630,932194
AR,4531,136,526,9501
AR,4532,192,1083,19235
AR,4533,206,1839,28472
AR,4539,517,2861,78031
AR,4541,246,1785,68977
AR,4542,41,296,11682
AR,4543,294,1686,70838
AR,4811,11,469,19940
AR,4812,20,95,6362
AR,4841,903,26636,1422775
AR,4842,636,7897,356846
AR,4851,3,118,3480
AR,4853,18,120,3121
AR,4854,11,638,7618
AR,4855,5,90,2348
AR,4859,48,675,11493
AR,4862,40,287,29336
AR,4869,14,73,7433
AR,4881,80,928,40256
AR,4882,22,824,40277
AR,4883,12,209,12820
AR,4884,125,1060,45705
AR,4885,170,3599,249221
AR,4889,12,104,4296
AR,4921,109,5408,220577
AR,4922,34,915,17868
AR,4931,172,8127,354095
AR,5111,143,2369,88333
AR,5112,48,2340,249844
AR,5121,102,1214,17964
AR,5122,11,18,1341
AR,5151,96,1470,69499
AR,5152,3,200,12127
AR,5173,558,6681,494982
AR,5179,45,541,41152
AR,5182,122,5494,553293
AR,5191,48,256,11732
AR,5221,1593,19004,1186915
AR,5222,357,2034,173435
AR,5223,78,1917,134448
AR,5231,143,1611,292777
AR,5239,524,1437,154638
AR,5241,234,6773,536454
AR,5242,1620,7906,454578
AR,5259,5,22,1526
AR,5311,1154,4061,124794
AR,5312,987,1846,89899
AR,5313,691,3389,141265
AR,5321,116,1014,31682
AR,5322,274,1683,60071
AR,5323,28,153,7659
AR,5324,115,1076,79428
AR,5331,11,76,4761
AR,5411,1571,6579,376711
AR,5412,1162,6487,295546
AR,5413,744,7353,522317
AR,5414,146,315,12479
AR,5415,506,5793,436704
AR,5416,1146,6288,463212
AR,5417,59,661,45109
AR,5418,198,2099,131503
AR,5419,535,4108,156609
AR,5511,1087,36610,4234215
AR,5611,268,3795,230228
AR,5612,90,1452,36348
AR,5613,332,32868,704368
AR,5614,199,3480,99521
AR,5615,57,331,9001
AR,5616,182,4375,123620
AR,5617,1446,14710,400780
AR,5619,114,1705,60578
AR,5621,126,1692,82963
AR,5622,30,762,45042
AR,5629,84,791,33053
AR,6111,155,6889,213659
AR,6112,6,564,12914
AR,6113,29,6318,152217
AR,6114,32,167,9875
AR,6115,76,477,11968
AR,6116,283,1807,30141
AR,6117,55,170,8480
AR,6211,2163,22222,2001740
AR,6212,911,7335,358010
AR,6213,1815,9674,404559
AR,6214,527,9041,439832
AR,6215,139,1520,133925
AR,6216,233,7307,250334
AR,6219,130,2677,118395
AR,6221,77,54551,3383920
