State,Naics,Establishments,Employees,Payroll
CA,51,28343,733292,185385081
CA,52,51823,643425,102586844
CA,53,63632,299695,23395908
CA,54,140763,1328705,178159340
CA,55,4996,357286,68393683
CA,56,47998,1604852,116777432
CA,61,16309,395279,21669730
CA,62,122291,2125667,147936047
CA,71,32340,239159,19346967
CA,72,90848,1401182,42087916
CA,81,78825,526259,23797260
CA,99,1112,1796,72756
CO,11,352,1983,87939
CO,21,1000,18613,2259114
CO,22,438,9459,1086347
CO,23,20299,178752,12703668
CO,42,7064,101957,9978972
CO,51,3910,90687,12095673
CO,52,10926,127407,13188303
CO,53,14284,51008,3375587
CO,54,28084,222556,22803260
CO,55,988,53440,6802237
CO,56,9853,269240,16116813
CO,61,2906,53015,2282933
CO,62,18038,328770,19321446
CO,71,3370,46164,2331809
CO,72,14670,251676,7111151
CO,81,15449,105568,4537264
CO,99,154,313,13144
CT,11,80,329,14596
CT,21,64,606,47815
CT,22,143,7559,1012409
CT,23,7990,57374,4553370
CT,42,3829,65471,6221613
CT,51,1776,35013,4493722
CT,52,5771,111291,18625606
CT,53,3356,20115,1371403
CT,54,9057,106826,11858486
CT,55,683,35007,4460453
CT,56,5560,83274,4702555
CT,61,1476,73246,4224955
CT,62,11600,283886,16791181
CT,71,1796,20280,765458
CT,72,8789,116326,3251546
CT,81,9219,51956,2119203
CT,99,91,131,6767
DE,11,38,135,7485
DE,21,23,352,38281
DE,22,80,2512,312564
DE,23,2449,23209,1503347
DE,42,1263,18441,2077218
DE,51,861,6325,683533
DE,52,2037,41812,4613107
DE,53,1412,6366,373098
DE,54,3838,32854,3969709
DE,55,563,6579,784020
DE,56,1733,31897,1450109
DE,61,366,6082,277683
DE,62,3280,71861,4520041
DE,71,539,7430,267845
DE,72,2314,37200,914630
DE,81,2375,14260,535030
DE,99,195,255,9446
FL,11,1168,7557,303638
FL,21,219,3777,292747
FL,22,910,28562,3286514
FL,23,63119,499668,28194687
FL,42,30850,334097,23697248
FL,51,10255,162422,16503772
FL,52,35237,403707,40773918
FL,53,45269,187875,10776452
FL,54,89886,574945,47812622
FL,55,2897,163684,16126583
FL,56,41644,1992122,110736572
FL,61,8084,169883,7809323
FL,62,68842,1191479,69159907
FL,71,10175,196831,7852965
FL,72,45827,898481,22595769
FL,81,53005,321090,11509979
FL,99,783,997,45953
GA,11,953,7799,380059
GA,21,183,5086,377079
GA,22,594,22374,2456320
GA,23,21028,201367,13284448
GA,42,12636,206524,15906514
GA,51,5182,115131,13414798
GA,52,15228,189705,20132323
GA,53,14777,70550,5682508
GA,54,32004,308804,28444560
GA,55,1698,129784,15128079
GA,56,14340,414363,19870155
GA,61,3383,83475,4105347
GA,62,27853,542200,31153831
GA,71,4066,47835,2093183
GA,72,23148,416953,8587883
GA,81,23608,152509,5674475
GA,99,561,754,30852
HI,11,43,201,9857
HI,21,6,145,10470
HI,22,78,3558,395267
HI,23,2944,30890,2435642
HI,42,1460,16324,999789
HI,51,582,6285,486601
HI,52,1541,20627,1771542
HI,53,2040,11467,749542
HI,54,3414,23313,1803330
HI,55,230,7033,634415
HI,56,1845,58599,2713810
HI,61,557,14836,691330
HI,62,3746,71022,4622599
HI,71,538,7619,300739
HI,72,3799,78153,2794001
HI,81,3552,21016,807924
HI,99,41,66,3053
ID,11,513,3976,171954
ID,21,110,2318,176768
ID,22,219,3933,404598
ID,23,9311,54863,2978588
ID,42,2183,31939,2474017
ID,51,871,15932,1429729
ID,52,3127,24146,1905563
ID,53,3599,10472,537153
ID,54,5432,39612,2883885
ID,55,243,8229,882627
ID,56,3105,45437,1915099
ID,61,630,17053,459016
ID,62,6108,106729,5548408
ID,71,913,9352,231510
ID,72,4205,70057,1404736
ID,81,3972,21981,768004
ID,99,71,46,2067
IL,11,327,1827,93349
IL,21,449,5632,446952
IL,22,681,27867,3504546
IL,23,29474,211863,17304072
IL,42,16671,309607,27902406
IL,51,5776,110510,12995338
IL,52,20434,355217,44705010
IL,53,14036,77384,5709333
IL,54,38314,417366,45503413
IL,55,2265,209764,26420805
IL,56,17317,479769,22906910
IL,61,4373,157019,7810602
IL,62,35336,799232,43766159
IL,71,5461,64473,3081343
IL,72,29030,431303,10595410
IL,81,32267,221028,9992327
IL,99,248,340,11427
IN,11,285,1389,71263
IN,21,257,4707,358860
IN,22,535,14793,1514855
IN,23,14358,145974,9877297
IN,42,7298,119825,8811200
IN,51,2370,39324,3633038
IN,52,9501,108524,9084652
IN,53,7320,35837,2078236
IN,54,13166,134676,11305508
IN,55,851,53470,5530575
IN,56,8062,207354,8028019
IN,61,1663,60794,2119915
IN,62,17440,441503,23533737
IN,71,2255,31786,1247998
IN,72,14025,255575,5072429
IN,81,16597,118453,3999842
IN,99,111,119,4599
IA,11,378,2516,160846
IA,21,169,2099,137255
IA,22,393,7477,769146
IA,23,8946,67590,4640815
IA,42,4781,67488,4373788
IA,51,1592,30877,1906481
IA,52,5970,94207,8363901
IA,53,3518,14581,738748
IA,54,6488,60642,4361261
IA,55,505,24538,2226774
IA,56,4057,96028,3836104
IA,61,820,31218,986141
IA,62,8909,214770,10813528
IA,71,1465,13969,323026
IA,72,7245,108565,2132541
IA,81,9181,47723,1572818
IA,99,73,73,1900
KS,11,190,946,47343
KS,21,807,5094,315891
KS,22,257,7382,809890
KS,23,7281,69246,4194374
KS,42,4196,60747,4378134
KS,51,1459,23291,1954703
KS,52,5933,67424,5886776
KS,53,3571,14788,712055
KS,54,7159,69169,5346589
KS,55,614,23861,2704009
KS,56,3949,92953,4051345
KS,61,751,20479,660290
KS,62,8486,191385,9768614
KS,71,1062,13926,334088
KS,72,6409,110604,2164914
KS,81,7926,47048,1533601
KS,99,85,96,2551
KY,11,246,1356,60596
KY,21,310,7003,521336
KY,22,346,8126,814787
KY,23,7759,75678,4541540
KY,42,3974,68885,4646369
KY,51,1862,27201,1459795
KY,52,6370,75343,6196164
KY,53,4202,17347,875118
KY,54,8252,75842,5147185
KY,55,671,41746,3784056
KY,56,4411,115503,3909119
KY,61,910,27912,935579
KY,62,12149,257483,14389615
KY,71,1297,16806,478850
KY,72,8386,157387,3035453
KY,81,9390,59625,1964207
KY,99,121,175,3639
LA,11,556,3621,195302
LA,21,1256,29594,2704125
LA,22,521,11740,1236543
LA,23,8596,133463,8519852
LA,42,5158,69077,4544763
LA,51,1576,18465,1220534
LA,52,7511,64341,4912037
LA,53,5437,27451,1496922
LA,54,12371,97155,6910073
LA,55,627,25768,2412530
LA,56,5184,103614,4622512
LA,61,1291,46108,1975662
LA,62,12908,292742,15219689
LA,71,1649,20271,910863
LA,72,10236,182944,3872029
LA,81,9744,69139,2457564
LA,99,128,239,7635
ME,11,998,3165,169521
ME,21,20,94,6719
ME,22,128,2438,215937
ME,23,5551,28403,1680224
ME,42,1459,17421,1229643
ME,51,828,9999,671126
ME,52,1926,29854,2472365
ME,53,2045,7635,380789
ME,54,3601,27526,2174034
ME,55,191,10679,1065321
ME,56,2403,22516,911232
ME,61,526,17175,676400
ME,62,4912,107206,6017608
ME,71,909,6434,213109
ME,72,4244,45407,1466606
ME,81,3761,18163,675124
ME,99,51,48,1164
MD,11,195,933,39828
MD,21,55,902,63332
MD,22,229,9530,1212261
MD,23,14439,161034,11290084
MD,42,5098,84733,7031783
MD,51,2527,45146,4859237
MD,52,7342,102618,13058926
MD,53,7470,44665,3360833
MD,54,21358,297820,31646903
MD,55,1281,53571,6269312
MD,56,8703,220745,10518941
MD,61,2274,76788,4491146
MD,62,17827,380009,22363580
MD,71,2200,32964,1366622
MD,72,12244,199675,5119180
MD,81,14085,103053,5094833
MD,99,192,309,11837
MA,11,352,1094,63012
MA,21,70,855,82350
MA,22,293,12775,1669963
MA,23,20700,150746,13177683
MA,42,6913,142488,16001993
MA,51,3709,121957,19560636
MA,52,9632,183984,30531189
MA,53,8119,49590,4233256
MA,54,21762,328631,48016576
MA,55,1191,112679,16081469
MA,56,11543,207167,12657063
MA,61,3241,205327,10953121
MA,62,19898,602000,36580003
MA,71,3466,42489,2655771
MA,72,17480,233166,7403802
MA,81,18413,108221,5016608
MA,99,349,584,25824
MI,11,639,4315,225949
MI,21,308,4173,350677
MI,22,433,23242,3046237
MI,23,20494,162428,11830416
MI,42,10231,177128,13501316
MI,51,4071,59273,5489651
MI,52,12631,186349,17145345
MI,53,9035,53070,2869876
MI,54,21856,283168,26238277
MI,55,1500,118667,13050304
MI,56,13448,348083,14154868
MI,61,2373,62916,2270602
MI,62,27674,613037,33457864
MI,71,3500,38053,1721744
MI,72,20766,322908,7089208
MI,81,22856,147896,5541023
MI,99,244,307,8910
MN,11,567,2768,132844
MN,21,161,4900,510224
MN,22,371,12698,1468357
MN,23,17346,131919,11008188
MN,42,7354,137420,12440349
MN,51,2693,57439,5934818
MN,52,9599,167575,19271975
MN,53,7796,37575,2342239
MN,54,16270,182235,16492730
MN,55,1176,147524,16090559
MN,56,8136,166277,8061523
MN,61,2007,68943,2514360
MN,62,18723,465397,24106276
MN,71,3079,35635,1653785
MN,72,11963,199233,4633148
MN,81,15730,107205,3976137
MN,99,134,168,4395
MS,11,622,4430,223910
MS,21,261,3090,244301
MS,22,591,9538,914957
MS,23,4010,43412,2529685
MS,42,2566,39148,2438537
MS,51,1058,10883,596706
MS,52,4647,32980,2271822
MS,53,2510,10023,445864
MS,54,4705,32522,1847323
MS,55,318,7820,659382
MS,56,2518,57336,1712580
MS,61,559,14085,406906
MS,62,6635,169976,8745104
MS,71,703,7360,163080
MS,72,5947,124163,2391469
MS,81,6445,36873,1102228
MS,99,109,160,3704
MO,11,319,1899,73984
MO,21,258,3741,245226
MO,22,409,15869,1780657
MO,23,14134,132940,9317354
MO,42,7028,126399,8329430
MO,51,2754,51926,4469650
MO,52,10599,144365,13560554
MO,53,7200,38381,2228786
MO,54,13888,170727,14376211
MO,55,1332,78583,8663397
MO,56,7833,174497,8026379
MO,61,1631,72185,3781356
MO,62,22363,413948,21536386
MO,71,2359,33888,1631091
MO,72,13268,236072,5013236
MO,81,15608,105632,3652090
MO,99,504,558,9147
MT,11,353,1425,94571
MT,21,320,5054,513237
MT,22,199,2941,278114
MT,23,6314,30361,1945557
MT,42,1562,14940,960135
MT,51,718,7518,523816
MT,52,2056,17031,1324248
MT,53,2403,6266,303608
MT,54,4119,21742,1421014
MT,55,127,3124,310033
MT,56,2105,20788,810227
MT,61,436,6130,184073
MT,62,4148,72802,3940496
MT,71,1313,9760,244380
MT,72,3715,51740,1135457
MT,81,3431,16524,591120
MT,99,44,56,1321
NE,11,200,1274,82964
NE,21,108,977,65449
NE,22,105,949,131572
NE,23,6698,51778,3104126
NE,42,3067,40769,2780010
NE,51,957,18953,1515750
NE,52,4282,70097,5795745
NE,53,2661,12293,639068
NE,54,4707,41071,2953917
NE,55,347,17934,1559081
NE,56,2917,78167,4045343
NE,61,613,18731,622023
NE,62,6113,139012,7705779
NE,71,969,12413,273702
NE,72,4645,72261,1365471
NE,81,5918,35095,1189006
NE,99,61,80,1776
NV,11,57,305,13743
NV,21,203,14349,1505748
NV,22,119,4582,559652
NV,23,5651,92895,6311435
NV,42,3205,38828,2771773
NV,51,1633,18502,1561400
NV,52,4606,43039,3904865
NV,53,5339,27780,1643022
NV,54,10169,63122,4862046
NV,55,458,19238,2017054
NV,56,4898,110833,4619494
NV,61,919,14828,662593
NV,62,8617,143028,8259285
NV,71,1873,25607,1505005
NV,72,7368,247515,8657890
NV,81,5336,35074,1332266
NV,99,159,204,11794
NH,11,138,658,36154
NH,21,36,208,18037
NH,22,115,2982,334678
NH,23,4735,31360,2304360
NH,42,1758,24140,2265705
NH,51,766,14358,1554782
NH,52,2071,28645,3394515
NH,53,1514,7992,476804
NH,54,3693,34389,3599290
NH,55,212,7917,840381
NH,56,2564,58211,3466072
NH,61,659,24709,1174984
NH,62,3713,94003,5846119
NH,71,833,11048,333725
NH,72,3841,52343,1418503
NH,81,3810,20998,848482
NH,99,48,46,1948
NJ,11,214,1033,51439
NJ,21,74,1346,122499
NJ,22,427,18214,2470226
NJ,23,22009,157962,12722447
NJ,42,13119,263388,28233389
NJ,51,3829,80101,9517134
NJ,52,11530,205375,29575103
NJ,53,10079,59068,4263573
NJ,54,28459,317495,35468878
NJ,55,1448,114827,17169345
NJ,56,14548,359208,18336480
NJ,61,3923,102475,4997830
NJ,62,29013,588444,35016440
NJ,71,3861,45010,2289362
NJ,72,21659,264523,7342615
NJ,81,23713,138320,5388804
NJ,99,321,424,18795
NM,11,108,426,19391
NM,21,620,13833,1276554
NM,22,225,4412,402828
NM,23,4440,42524,2363972
NM,42,1641,19869,1355737
NM,51,835,8873,560948
NM,52,2640,24993,1781683
NM,53,2442,8771,420805
NM,54,4660,59148,4818978
NM,55,213,6427,437253
NM,56,2060,35663,1539975
NM,61,570,7938,326982
NM,62,5323,124282,6032217
NM,71,713,9349,293439
NM,72,4418,80008,1849524
NM,81,4172,24250,870477
NM,99,58,74,2148
NY,11,588,2779,128829
NY,21,262,3661,296535
NY,22,777,40265,5012659
NY,23,50471,358370,27883941
NY,42,27463,307390,27537015
NY,51,12428,300382,46768544
NY,52,25980,543486,135481135
NY,53,33874,170755,13300991
NY,54,61665,639839,77334202
NY,55,2982,180784,27472844
NY,56,27357,725352,64988919
NY,61,8384,383253,22122028
NY,62,58497,1693257,97372218
NY,71,13456,112782,8886312
NY,72,53045,585126,19119405
NY,81,56968,347591,16928687
NY,99,858,936,53051
NC,11,793,4714,212769
NC,21,198,3464,254291
NC,22,648,20391,2204430
NC,23,26522,228752,13516678
NC,42,11266,191495,15828310
NC,51,4131,86053,9651201
NC,52,13539,212324,24210018
NC,53,14743,58890,3462503
NC,54,26689,245485,22199226
NC,55,1750,99410,10341130
NC,56,14564,290845,12298597
NC,61,3269,98677,4837839
NC,62,25876,625672,35332312
NC,71,4228,54515,2228570
NC,72,22625,402561,8298392
NC,81,25178,156834,5417582
NC,99,278,448,11311
ND,11,109,415,23538
ND,21,520,13546,1460861
ND,22,152,3671,410697
ND,23,2925,21781,1626081
ND,42,1702,21159,1476199
ND,51,362,6596,517334
ND,52,1784,18371,1409925
ND,53,1143,5339,281011
ND,54,1873,17366,1221061
ND,55,137,4633,423645
ND,56,1180,13666,571522
ND,61,191,4061,120189
ND,62,2234,65242,3666950
ND,71,486,5068,103278
ND,72,2090,30977,654445
ND,81,2577,13674,489660
ND,99,43,56,1939
OH,11,300,1187,47179
OH,21,597,8870,672607
OH,22,722,24090,2736988
OH,23,20891,198894,13927716
OH,42,12842,225824,16427757
OH,51,4252,90819,7037189
OH,52,15417,255668,24523484
OH,53,11501,63538,3650271
OH,54,23822,257631,20908807
OH,55,2094,175292,16349774
OH,56,14257,459331,19669916
OH,61,3138,104709,3660963
OH,62,30145,847141,46450303
OH,71,3976,62711,2983400
OH,72,24819,426446,8263896
OH,81,26992,184375,6348973
OH,99,191,226,9698
OK,11,206,1154,48017
OK,21,2279,26606,2509747
OK,22,399,10083,980782
OK,23,8614,72698,4110335
OK,42,4389,54247,3488926
OK,51,1566,22982,1484884
OK,52,6803,57552,4324920
OK,53,4597,18864,928169
OK,54,9928,79547,5746832
OK,55,550,39680,3496872
OK,56,4850,117664,5766878
OK,61,807,21918,794899
OK,62,11214,221857,11374386
OK,71,1244,25052,838719
OK,72,8653,157114,2991760
OK,81,9167,58792,1986890
OK,99,119,249,6179
OR,11,1370,13462,802803
OR,21,125,1546,105040
OR,22,303,8400,908684
OR,23,14529,107481,7461881
OR,42,4994,75193,6003091
OR,51,2415,35041,3670246
OR,52,6008,62520,6182112
OR,53,7269,30233,1635944
OR,54,13154,97412,8699872
OR,55,661,53954,6817569
OR,56,6351,106166,4820055
OR,61,1689,31705,1193213
OR,62,14846,266257,16027530
OR,71,2045,20580,793853
OR,72,11880,153774,4039423
OR,81,10211,63463,2515770
OR,99,142,157,4845
PA,11,565,2771,126418
PA,21,916,18563,1795543
PA,22,882,28511,3305611
PA,23,28244,249757,18161574
PA,42,13422,245504,20996096
PA,51,5616,105124,11133188
PA,52,17344,289366,30131413
PA,53,11385,62507,4137971
PA,54,30183,336919,32396054
PA,55,2270,179016,20468389
PA,56,16718,335674,15567345
PA,61,3979,245755,12124762
PA,62,38888,1059484,58332774
PA,71,5041,84233,3694368
PA,72,28570,394222,8614072
PA,81,36452,219251,7632400
PA,99,209,258,10815
RI,11,38,174,9035
RI,21,13,150,9991
RI,22,39,1412,154276
RI,23,3377,19037,1402125
RI,42,1267,18622,1512905
RI,51,459,6573,559352
RI,52,1524,32009,3499846
RI,53,1204,5195,302931
RI,54,3063,23083,1954415
RI,55,154,10225,937204
RI,56,1945,25046,1225919
RI,61,437,27110,1230304
RI,62,3108,82063,4558404
RI,71,608,5804,223058
RI,72,3167,43303,1228972
RI,81,3019,15815,667820
RI,99,25,36,1228
SC,11,538,3683,187660
SC,21,94,1827,133546
SC,22,359,10322,1037496
SC,23,11132,90954,5271094
SC,42,4854,76193,5305317
SC,51,1760,33430,2566509
SC,52,7684,78995,6565818
SC,53,7225,26880,1468684
SC,54,11744,101511,7536696
SC,55,650,30169,2885142
SC,56,6800,305827,13379633
SC,61,1308,30374,1049069
SC,62,11796,252042,12983503
SC,71,1828,26017,632135
SC,72,11438,216369,4618021
SC,81,12237,78370,2622611
SC,99,165,280,8209
SD,11,153,469,21126
SD,21,64,1305,120744
SD,22,160,2765,272377
SD,23,3567,22903,1365653
SD,42,1539,18896,1197571
SD,51,468,5623,349716
SD,52,2024,25187,1927369
SD,53,1281,4155,186747
SD,54,2077,14653,830347
SD,55,140,7623,630704
SD,56,1297,12421,529971
SD,61,262,7632,235702
SD,62,2651,73257,4454995
SD,71,745,6262,153259
SD,72,2556,37090,808477
SD,81,2871,14297,465672
SD,99,31,28,731
TN,11,221,1594,58348
TN,21,177,2695,185538
TN,22,170,3405,296680
TN,23,11447,126341,7893638
TN,42,6588,119089,8777573
TN,51,3011,43346,3361717
TN,52,10068,139034,13658082
TN,53,6777,38098,2230495
TN,54,12153,129379,9918238
TN,55,1393,92261,10780972
TN,56,8032,262737,10450798
TN,61,1535,63764,2683336
TN,62,16576,429947,24875455
TN,71,2980,35182,1879169
TN,72,14565,273147,5994000
TN,81,14863,110523,3817604
TN,99,189,376,14830
TX,11,1132,7063,355090
TX,21,6993,163340,18946601
TX,22,2140,53851,6258024
TX,23,51920,700014,46776035
TX,42,33091,511725,41631935
TX,51,11354,248110,26667698
TX,52,42469,593482,59806097
TX,53,36585,207830,14514920
TX,54,78125,775762,76517757
TX,55,4480,315367,41808534
TX,56,32117,1046925,51593930
TX,61,8176,201291,9507650
TX,62,74951,1590978,84935125
TX,71,8797,125214,5033795
TX,72,62110,1159173,25308614
TX,81,56428,432273,16860800
TX,99,809,1449,53236
UT,11,99,502,39900
UT,21,375,7895,662292
UT,22,243,4565,481390
UT,23,12042,106768,6311904
UT,42,3693,63573,4574816
UT,51,2008,58924,6147344
UT,52,5564,77291,6988976
UT,53,6702,23247,1403278
UT,54,12643,105877,7890188
UT,55,513,26839,3419263
UT,56,5278,161378,7387189
UT,61,1379,57888,2195106
UT,62,9306,156591,7820582
UT,71,1459,25112,725214
UT,72,6322,121761,2549649
UT,81,5923,53948,2277722
UT,99,92,166,4664
VT,11,140,433,19911
VT,21,41,467,39085
VT,22,65,1231,134444
VT,23,2741,14041,875513
VT,42,708,10640,807843
VT,51,484,6662,539295
VT,52,930,9825,1002339
VT,53,801,2911,150858
VT,54,2084,12560,999116
VT,55,72,2257,202363
VT,56,1231,8308,339069
VT,61,421,12604,493358
VT,62,2100,48817,2611710
VT,71,465,5144,152080
VT,72,1897,25274,689873
VT,81,2024,8456,329979
VT,99,14,16,530
VA,11,654,3869,228091
VA,21,241,4717,370489
VA,22,384,13920,1710967
VA,23,20677,196104,12616711
VA,42,6643,101693,8457660
VA,51,3996,93022,11902530
VA,52,10899,165632,18848337
VA,53,11198,54978,3750263
VA,54,31871,519593,55655741
VA,55,1251,81060,8829608
VA,56,11679,262314,13335859
VA,61,3175,76162,3394268
VA,62,21929,464373,27815045
VA,71,3225,48072,1496608
VA,72,18671,313250,7047894
VA,81,22871,156537,7272984
VA,99,283,370,10046
WA,11,1409,14673,831309
WA,21,162,1827,142891
WA,22,335,10061,1241535
WA,23,26396,214722,16567692
WA,42,8828,131594,11375395
WA,51,4194,159350,41438207
WA,52,10018,114653,13147303
WA,53,13485,54088,3749176
WA,54,23266,230212,25418760
WA,55,1125,132291,17260603
WA,56,10719,164462,9436543
WA,61,3048,49595,1963069
WA,62,22569,445995,28110622
WA,71,3224,46140,2097977
WA,72,18134,240523,7238725
WA,81,17815,106214,4821440
WA,99,244,342,13361
WV,11,226,720,27990
WV,21,442,16162,1350089
WV,22,245,5419,556629
WV,23,3052,23714,1378657
WV,42,1327,16525,981871
WV,51,650,7082,430335
WV,52,2015,16519,1069502
WV,53,1360,5717,269645
WV,54,2628,22420,1405064
WV,55,221,4278,350415
WV,56,1560,33357,1149501
WV,61,278,7695,278577
WV,62,4919,134872,7138321
WV,71,733,5645,117593
WV,72,3614,57596,1146198
WV,81,4207,21085,642449
WV,99,38,54,967
WI,11,513,3675,205773
WI,21,138,2255,187231
WI,22,368,11803,1335895
WI,23,14294,123379,9790299
WI,42,6649,122164,9127587
WI,51,2503,50444,4518855
WI,52,8769,150094,14050217
WI,53,5478,28077,1439465
WI,54,11456,115006,9475693
WI,55,981,73805,7500479
WI,56,7800,156543,6808939
WI,61,1671,53760,2393192
WI,62,17010,403877,22412097
WI,71,2859,34685,1349649
WI,72,14930,209937,4141523
WI,81,14607,95887,3281080
WI,99,122,139,11154
WY,11,89,182,8737
WY,21,585,12515,1194378
WY,22,145,2517,245652
WY,23,2825,16950,1016521
WY,42,838,6631,443735
WY,51,471,3647,224592
WY,52,1191,7326,546772
WY,53,1318,4410,243846
WY,54,2866,11731,817705
WY,55,101,691,46478
WY,56,1224,7189,299598
WY,61,224,1946,75842
WY,62,2072,32751,1818335
WY,71,515,5031,132518
WY,72,1845,26586,677071
WY,81,1905,8148,303027
WY,99,78,153,5387
