State,Naics,Establishments,Employees,Payroll
AL,4855,17,188,3404
AL,4859,36,185,4730
AL,4861,7,0,0
AL,4862,32,100,7571
AL,4869,6,0,0
AL,4871,3,0,0
AL,4872,32,51,1651
AL,4881,87,1232,64808
AL,4882,48,311,16569
AL,4883,48,975,61953
AL,4884,145,697,22678
AL,4885,193,1917,92785
AL,4889,9,0,0
AL,4921,155,3247,143863
AL,4922,36,113,2663
AL,4931,230,8844,328956
AL,5111,224,2917,141070
AL,5112,64,1286,103319
AL,5121,107,1333,35515
AL,5122,16,32,2352
AL,5151,156,2558,122370
AL,5152,1,0,0
AL,5171,548,8903,589584
AL,5172,287,2784,163038
AL,5174,3,0,0
AL,5179,59,169,5006
AL,5182,104,5297,335740
AL,5191,57,166,8068
AL,5211,1,0,0
AL,5221,2050,32098,1982861
AL,5222,1397,5637,281947
AL,5223,572,1923,95619
AL,5231,404,1847,313008
AL,5239,385,1532,141121
AL,5241,583,12539,1032050
AL,5242,1791,12055,868218
AL,5259,11,0,0
AL,5311,1595,5780,218657
AL,5312,979,3163,156452
AL,5313,789,7191,298040
AL,5321,249,1983,68974
AL,5322,348,2040,68540
AL,5323,35,36,1174
AL,5324,195,1928,120737
AL,5331,24,60,5283
AL,5411,2568,13143,965440
AL,5412,1621,11197,502897
AL,5413,1385,26249,2214706
AL,5414,201,456,20329
AL,5415,1078,16294,1359982
AL,5416,1157,7124,422101
AL,5417,233,9144,692027
AL,5418,302,3118,138640
AL,5419,783,6447,191334
AL,5511,648,16931,1594201
AL,5611,225,4540,211460
AL,5612,73,2055,105442
AL,5613,563,37490,1006756
AL,5614,329,7923,226504
AL,5615,106,987,45572
AL,5616,316,9640,236252
AL,5617,2240,23913,621113
AL,5619,155,2618,65188
AL,5621,132,1337,72497
AL,5622,65,561,26884
AL,5629,117,1277,59249
AL,6111,218,8314,219181
AL,6112,10,0,0
AL,6113,44,7187,235746
AL,6114,50,262,18694
AL,6115,86,782,50721
AL,6116,403,2365,31434
AL,6117,48,158,4564
AL,6211,3013,35894,2862506
AL,6212,1492,10970,514152
AL,6213,1663,8458,335368
AL,6214,604,12435,782890
AL,6215,238,3442,205919
AL,6216,403,11822,456228
AL,6219,197,3977,153764
AL,6221,100,31270,1851983
AL,6222,8,1466,94165
AL,6223,17,695,32420
AL,6231,217,17913,510917
AL,6232,384,6450,137530
AL,6233,221,6740,150691
AL,6239,94,1119,27055
AL,6241,790,12502,263332
AL,6242,166,1950,55285
AL,6243,63,648,12918
AL,6244,964,10263,155203
AL,7111,64,655,14857
AL,7112,29,45,2240
AL,7113,61,1084,20780
AL,7114,10,5,765
AL,7115,70,151,4372
AL,7121,86,1437,31978
AL,7131,53,723,10565
AL,7132,11,14,507
AL,7139,762,11441,199083
AL,7211,833,15415,306276
AL,7212,87,233,6669
AL,7213,42,168,3296
AL,7223,413,6631,128917
AL,7224,239,1541,25248
AL,7225,7204,152155,2149234
AL,8111,2066,10774,375081
AL,8112,169,2719,157825
AL,8113,374,3163,160969
AL,8114,251,651,17195
AL,8121,1131,5320,112552
AL,8122,359,2417,77831
AL,8123,388,4036,103022
AL,8129,393,2047,38719
AL,8131,4600,41447,754970
AL,8132,211,972,39259
AL,8133,186,822,28209
AL,8134,269,1541,31131
AL,8139,619,2952,128742
AK,1131,2,0,0
AK,1133,28,173,12887
AK,1141,426,286,23249
AK,1142,3,0,0
AK,1151,5,0,0
AK,1152,5,21,178
AK,1153,6,5,148
AK,2111,25,1604,350099
AK,2121,2,0,0
AK,2122,36,26,2054
AK,2123,36,162,15339
AK,2131,69,4806,445627
AK,2211,79,528,46851
AK,2212,7,0,0
AK,2213,21,175,15451
AK,2361,539,1478,85158
AK,2362,275,3692,322504
AK,2371,92,1521,178411
AK,2372,14,9,418
AK,2373,98,984,141235
AK,2379,37,108,15275
AK,2381,270,1039,76981
AK,2382,515,3922,306206
AK,2383,396,1260,65985
AK,2389,285,1217,113450
AK,3113,8,0,0
AK,3115,3,0,0
AK,3116,4,0,0
AK,3117,104,6266,241605
AK,3118,14,132,3617
AK,3119,10,42,1139
AK,3121,32,254,8646
AK,3122,1,0,0
AK,3149,8,34,1616
AK,3152,3,0,0
AK,3159,1,0,0
AK,3161,3,0,0
AK,3169,2,0,0
AK,3211,12,53,1974
AK,3212,9,106,6374
AK,3219,18,114,4841
AK,3222,1,0,0
AK,3231,42,280,13190
AK,3241,32,91,4040
AK,3253,2,0,0
AK,3254,2,0,0
AK,3255,1,0,0
AK,3256,3,0,0
AK,3259,2,0,0
AK,3261,11,79,4194
AK,3262,3,0,0
AK,3271,1,0,0
AK,3272,4,0,0
AK,3273,28,138,9344
AK,3279,2,0,0
AK,3311,1,0,0
AK,3313,1,0,0
AK,3314,2,0,0
AK,3322,2,0,0
AK,3323,19,125,7273
AK,3324,3,0,0
AK,3327,21,142,8165
AK,3328,3,0,0
AK,3329,8,7,177
AK,3331,3,0,0
AK,3334,1,0,0
AK,3339,2,0,0
AK,3345,4,19,1560
AK,3351,1,0,0
AK,3353,1,0,0
AK,3359,1,0,0
AK,3362,1,0,0
AK,3363,3,0,0
AK,3364,7,60,2829
AK,3366,23,75,2995
AK,3369,1,0,0
AK,3371,11,8,400
AK,3372,4,0,0
AK,3379,3,0,0
AK,3391,23,69,3448
AK,3399,17,106,5510
AK,4231,33,377,19821
AK,4232,16,117,6266
AK,4233,48,648,35138
AK,4234,56,580,39437
AK,4235,12,81,4250
AK,4236,45,501,41317
AK,4237,35,356,23915
AK,4238,120,1361,94819
AK,4239,49,230,10705
AK,4241,13,125,6493
AK,4242,12,43,2414
AK,4243,3,0,0
AK,4244,98,1936,106012
AK,4246,24,130,8152
AK,4247,66,704,50695
AK,4248,11,0,0
AK,4249,29,283,10187
AK,4251,43,282,15561
AK,4411,76,2328,132530
AK,4412,83,576,23515
AK,4413,136,1208,45080
AK,4421,35,219,10641
AK,4422,66,511,16129
AK,4431,73,591,18789
AK,4441,175,3335,120517
AK,4442,26,103,3331
AK,4451,250,5692,158028
AK,4452,58,282,6393
AK,4453,95,522,12822
AK,4461,124,1310,49953
AK,4471,187,1488,44372
AK,4481,160,1753,33998
AK,4482,36,244,5274
AK,4483,70,232,14803
AK,4511,157,1629,32801
AK,4512,31,235,4150
AK,4521,11,666,14931
AK,4529,82,5052,151827
AK,4531,31,91,1587
AK,4532,175,718,23003
AK,4533,61,619,11483
AK,4539,142,582,17704
AK,4541,27,67,2900
AK,4542,5,0,0
AK,4543,105,449,26367
AK,4811,100,4900,303986
AK,4812,114,894,69273
AK,4831,91,719,66163
AK,4832,17,7,388
AK,4841,126,1438,85684
AK,4842,116,1197,61604
AK,4851,5,0,0
AK,4852,3,0,0
AK,4853,20,57,2110
AK,4854,24,0,0
AK,4855,4,0,0
AK,4859,15,78,2308
AK,4861,12,0,0
AK,4869,2,0,0
AK,4871,37,257,20359
AK,4872,132,258,25880
AK,4879,25,73,7680
AK,4881,81,1103,52580
AK,4882,2,0,0
AK,4883,55,453,42298
AK,4884,27,94,3861
AK,4885,61,542,27825
AK,4889,2,0,0
AK,4921,44,70,2635
AK,4922,6,30,1128
AK,4931,24,276,22432
AK,5111,45,405,17007
AK,5112,4,35,3101
AK,5121,36,594,11269
AK,5122,2,0,0
AK,5151,54,598,25615
AK,5171,150,3150,250211
AK,5172,43,372,20907
AK,5174,7,0,0
AK,5179,23,105,20107
AK,5182,19,212,11052
AK,5191,19,32,1450
AK,5221,238,4107,243449
AK,5222,62,489,39271
AK,5223,22,48,2951
AK,5231,78,242,35748
AK,5239,75,280,29676
AK,5241,43,523,37021
AK,5242,235,1227,76749
AK,5259,18,199,15318
AK,5311,320,1468,66943
AK,5312,237,519,23246
AK,5313,177,749,35470
AK,5321,75,562,23830
AK,5322,44,227,6916
AK,5323,10,22,924
AK,5324,68,536,39256
AK,5331,2,0,0
AK,5411,381,1534,125396
AK,5412,359,1834,81729
AK,5413,419,8012,649458
AK,5414,28,74,2646
AK,5415,181,2090,142462
AK,5416,316,3301,230410
AK,5417,44,381,20580
AK,5418,51,395,16992
AK,5419,150,1104,54616
AK,5511,192,6704,693466
AK,5611,82,453,23780
AK,5612,60,5475,322801
AK,5613,46,1272,76310
AK,5614,69,358,12844
AK,5615,109,735,45610
AK,5616,64,2004,72651
AK,5617,461,3019,86775
AK,5619,57,313,20469
AK,5621,32,287,16498
AK,5622,14,79,5083
AK,5629,114,690,57574
AK,6111,52,529,14208
AK,6113,11,468,14379
AK,6114,8,0,0
AK,6115,36,141,8304
AK,6116,140,978,17319
AK,6117,20,40,1093
AK,6211,587,4871,526504
AK,6212,321,2417,142317
AK,6213,500,2571,135150
AK,6214,173,5061,317502
AK,6215,45,401,52492
AK,6216,43,1246,26477
AK,6219,34,360,23146
AK,6221,25,7490,599754
AK,6222,3,0,0
AK,6223,2,0,0
AK,6231,10,0,0
AK,6232,149,2360,70225
AK,6233,178,1038,27902
AK,6239,39,222,7294
AK,6241,241,6518,182490
AK,6242,79,712,23913
AK,6243,23,782,28832
AK,6244,181,1706,38797
AK,7111,28,96,3529
AK,7112,15,37,884
AK,7113,17,778,13349
AK,7114,1,0,0
AK,7115,29,40,1685
AK,7121,44,264,11635
AK,7131,4,0,0
AK,7132,64,438,8865
AK,7139,367,2599,56211
AK,7211,363,5529,182069
AK,7212,154,263,27300
AK,7213,15,0,0
AK,7223,175,2496,86029
AK,7224,157,1316,25865
AK,7225,1292,17654,390993
AK,8111,324,1739,75949
AK,8112,29,82,7178
AK,8113,91,320,16757
AK,8114,68,195,7920
AK,8121,245,1304,32464
AK,8122,19,54,2482
AK,8123,49,402,11845
AK,8129,76,353,8310
AK,8131,398,2403,55312
AK,8132,66,381,18062
AK,8133,112,511,26584
AK,8134,150,737,16302
AK,8139,194,767,46138
AZ,1131,1,0,0
AZ,1132,2,0,0
AZ,1133,13,120,5783
AZ,1141,3,1,371
AZ,1142,4,0,0
AZ,1151,97,941,39202
AZ,1152,79,188,5660
AZ,1153,13,4,131
AZ,2111,16,30,2592
AZ,2121,2,0,0
AZ,2122,32,4224,317033
AZ,2123,120,1229,63420
AZ,2131,50,661,54977
AZ,2211,71,1159,105554
AZ,2212,29,0,0
AZ,2213,155,1632,113512
AZ,2361,2534,14537,779010
AZ,2362,724,11721,836214
AZ,2371,334,9750,566742
AZ,2372,111,591,46212
AZ,2373,143,5959,348616
AZ,2379,42,619,42754
AZ,2381,1553,24968,1037529
AZ,2382,3395,40064,2011450
AZ,2383,1986,19718,772172
AZ,2389,1088,12976,593159
AZ,3111,20,205,6413
AZ,3112,5,70,4708
AZ,3113,17,100,2869
AZ,3114,19,505,22875
AZ,3115,16,2219,111454
AZ,3116,24,1505,50606
AZ,3117,3,0,0
AZ,3118,121,3792,115216
AZ,3119,44,2967,82195
AZ,3121,94,2737,118947
AZ,3122,1,0,0
AZ,3131,5,0,0
AZ,3132,6,71,2250
AZ,3133,7,47,1201
AZ,3141,26,182,4574
AZ,3149,67,860,27977
AZ,3151,2,0,0
AZ,3152,36,160,3246
AZ,3159,7,21,535
AZ,3161,2,0,0
AZ,3162,5,5,111
AZ,3169,12,27,828
AZ,3211,12,160,3202
AZ,3212,23,1026,36790
AZ,3219,154,3437,127371
AZ,3221,6,160,6213
AZ,3222,32,1491,69891
AZ,3231,407,5103,218534
AZ,3241,37,299,18404
AZ,3251,27,637,43485
AZ,3252,9,214,14072
AZ,3253,11,99,5643
AZ,3254,41,2133,136129
AZ,3255,17,305,14447
AZ,3256,31,500,23893
AZ,3259,35,1087,69360
AZ,3261,143,5646,251686
AZ,3262,25,446,19130
AZ,3271,18,235,6855
AZ,3272,23,663,29618
AZ,3273,164,3370,169093
AZ,3274,9,0,0
AZ,3279,47,536,21609
AZ,3311,7,133,5983
AZ,3312,13,222,12859
AZ,3313,15,894,51904
AZ,3314,15,241,12944
AZ,3315,21,686,28322
AZ,3321,19,631,32118
AZ,3322,19,383,9679
AZ,3323,245,5250,225542
AZ,3324,10,254,16929
AZ,3325,12,74,4137
AZ,3326,18,152,7998
AZ,3327,347,5729,276734
AZ,3328,87,1326,52716
AZ,3329,140,4977,377468
AZ,3331,30,1391,67159
AZ,3332,35,619,37196
AZ,3333,40,701,60724
AZ,3334,25,791,37936
AZ,3335,74,1657,72656
AZ,3336,9,145,8531
AZ,3339,45,895,43165
AZ,3341,20,163,11055
AZ,3342,21,3058,263823
AZ,3343,8,47,1572
AZ,3344,105,9006,733730
AZ,3345,99,6271,522640
AZ,3346,5,10,172
AZ,3351,15,288,16321
AZ,3352,9,0,0
AZ,3353,24,585,47400
AZ,3359,33,956,57701
AZ,3361,6,0,0
AZ,3362,29,357,15032
AZ,3363,81,1768,85781
AZ,3364,84,11095,930292
AZ,3366,7,52,2137
AZ,3369,20,102,6126
AZ,3371,181,3015,91960
AZ,3372,48,1077,42909
AZ,3379,20,995,32569
AZ,3391,204,3586,199495
AZ,3399,236,3686,170405
AZ,4231,429,5389,271232
AZ,4232,209,2217,122926
AZ,4233,319,4539,237740
AZ,4234,610,12372,1050711
AZ,4235,128,1268,70191
AZ,4236,533,9078,841711
AZ,4237,353,4485,275681
AZ,4238,825,10608,740042
AZ,4239,479,4718,222254
AZ,4241,119,1570,83202
AZ,4242,168,3873,334690
AZ,4243,98,923,33143
AZ,4244,555,12466,589296
AZ,4245,34,71,3413
AZ,4246,191,1685,106734
AZ,4247,76,761,54728
AZ,4248,69,4431,224085
AZ,4249,399,3993,211344
AZ,4251,739,5640,273447
AZ,4411,692,28118,1539193
AZ,4412,294,4256,174439
AZ,4413,1088,11259,331357
AZ,4421,425,4713,175451
AZ,4422,521,4926,117517
AZ,4431,710,7798,227618
AZ,4441,853,22297,600864
AZ,4442,209,2345,59816
AZ,4451,1158,51058,1290612
AZ,4452,355,2348,42706
AZ,4453,213,1203,25714
AZ,4461,1708,19265,622543
AZ,4471,1639,19886,405897
AZ,4481,1740,25881,389384
AZ,4482,470,4060,63742
AZ,4483,402,2267,74706
AZ,4511,755,9245,163850
AZ,4512,147,1820,25397
AZ,4521,145,16160,317980
AZ,4529,719,46416,1225194
AZ,4531,140,676,12670
AZ,4532,498,4118,79808
AZ,4533,474,6806,129043
AZ,4539,1126,7689,188523
AZ,4541,879,9221,437901
AZ,4542,82,699,24403
AZ,4543,577,2775,108467
AZ,4811,36,15462,1217565
AZ,4812,54,662,41659
AZ,4831,1,0,0
AZ,4832,3,0,0
AZ,4841,958,16010,664902
AZ,4842,628,9264,391111
AZ,4851,10,1298,62024
AZ,4852,9,0,0
AZ,4853,93,1263,69246
AZ,4854,12,0,0
AZ,4855,18,464,13604
AZ,4859,157,4297,101607
AZ,4862,33,71,6138
AZ,4869,5,0,0
AZ,4871,24,604,16789
AZ,4872,6,43,1289
AZ,4879,7,43,1261
AZ,4881,148,3709,176130
AZ,4882,16,118,3969
AZ,4883,11,1119,111792
AZ,4884,208,1897,63548
AZ,4885,310,3555,175703
AZ,4889,31,110,4232
AZ,4921,218,8696,373905
AZ,4922,100,712,22658
AZ,4931,266,14353,659069
AZ,5111,303,4372,211031
AZ,5112,168,7500,734203
AZ,5121,268,4804,81098
AZ,5122,39,76,3456
AZ,5151,124,3343,201529
AZ,5152,4,0,0
AZ,5171,470,12197,795316
AZ,5172,303,4383,268901
AZ,5174,11,289,28781
AZ,5179,130,1380,65931
AZ,5182,240,6751,587694
AZ,5191,161,1083,72092
AZ,5211,1,0,0
AZ,5221,1727,38893,2503591
AZ,5222,941,22702,1594166
AZ,5223,640,9257,505735
AZ,5231,875,7652,831792
AZ,5239,1157,5237,513078
AZ,5241,1107,37496,2589492
AZ,5242,2962,19634,1204199
AZ,5259,22,345,17265
AZ,5311,2252,13163,608917
AZ,5312,3830,8463,554197
AZ,5313,2128,13666,636338
AZ,5321,319,2942,113725
AZ,5322,331,3799,120650
AZ,5323,41,315,13003
AZ,5324,317,3202,188462
AZ,5331,56,865,86232
AZ,5411,3265,17118,1374722
AZ,5412,2936,20268,905727
AZ,5413,2284,24649,1834373
AZ,5414,600,1650,76381
AZ,5415,2316,24847,2149199
AZ,5416,3667,23238,1449006
AZ,5417,316,10728,1505237
AZ,5418,677,4792,241085
AZ,5419,1451,15881,677719
AZ,5511,981,54731,4426174
AZ,5611,785,10204,529305
AZ,5612,118,2851,113311
AZ,5613,892,50771,1685850
AZ,5614,818,27896,764431
AZ,5615,419,13883,1143397
AZ,5616,498,14712,415924
AZ,5617,3933,45874,1180887
AZ,5619,348,3246,126418
AZ,5621,200,4127,247563
AZ,5622,51,780,43297
AZ,5629,166,1732,74529
AZ,6111,577,23400,761483
AZ,6112,17,879,32029
AZ,6113,104,20898,928443
AZ,6114,175,1083,69563
AZ,6115,227,4879,246849
AZ,6116,862,6641,111725
AZ,6117,174,1619,84628
AZ,6211,5162,50097,4114874
AZ,6212,2720,18127,866491
AZ,6213,3374,17304,658775
AZ,6214,971,25956,1208460
AZ,6215,549,7136,377827
AZ,6216,488,18733,537169
AZ,6219,313,7979,418378
AZ,6221,87,84280,5165501
AZ,6222,12,2936,132543
AZ,6223,27,3161,165948
AZ,6231,206,17023,547724
AZ,6232,858,14636,361473
AZ,6233,783,20563,505759
AZ,6239,126,2246,67680
AZ,6241,1184,38282,831516
AZ,6242,230,4656,156577
AZ,6243,117,3723,70508
AZ,6244,862,12520,234376
AZ,7111,106,1784,32584
AZ,7112,69,2496,594002
AZ,7113,137,2300,46547
AZ,7114,40,114,5635
AZ,7115,236,493,25354
AZ,7121,110,2407,67729
AZ,7131,42,1594,19856
AZ,7132,30,4009,170976
AZ,7139,1154,30716,600281
AZ,7211,1117,51170,1385269
AZ,7212,222,2035,44067
AZ,7213,18,131,3611
AZ,7223,668,15335,278932
AZ,7224,605,6938,101724
AZ,7225,9916,214552,3539318
AZ,8111,2953,19342,659371
AZ,8112,239,1230,46828
AZ,8113,312,2688,140976
AZ,8114,429,1387,45982
AZ,8121,2093,12992,282494
AZ,8122,184,1330,47241
AZ,8123,426,5403,153429
AZ,8129,800,6067,193226
AZ,8131,2175,21669,490689
AZ,8132,283,2761,135968
AZ,8133,287,2758,113713
AZ,8134,362,3133,70675
AZ,8139,702,7839,275394
AR,1131,16,8,153
AR,1132,8,0,0
AR,1133,338,1962,80886
AR,1141,1,0,0
AR,1142,6,0,0
AR,1151,180,814,45470
AR,1152,35,196,7073
AR,1153,59,138,8533
AR,2111,97,423,27210
AR,2121,2,0,0
AR,2123,86,592,35291
AR,2131,150,1433,69983
AR,2211,194,2054,196079
AR,2212,51,0,0
AR,2213,109,157,5067
AR,2361,945,2540,98655
AR,2362,383,5136,263580
AR,2371,240,3045,144884
AR,2372,51,53,2591
AR,2373,110,1407,67902
AR,2379,32,40,1856
AR,2381,634,5751,252053
AR,2382,1668,15065,699453
AR,2383,614,3939,139453
AR,2389,611,4150,167973
AR,3111,35,212,9170
AR,3112,35,1928,94316
AR,3113,8,0,0
AR,3114,17,0,0
AR,3115,7,0,0
AR,3116,66,7935,244583
AR,3118,58,1055,43578
AR,3119,21,0,0
AR,3121,41,255,8532
AR,3133,2,0,0
AR,3141,7,0,0
AR,3149,33,71,1972
AR,3151,2,0,0
AR,3152,13,0,0
AR,3159,1,0,0
AR,3161,1,0,0
AR,3162,4,0,0
AR,3169,9,0,0
AR,3211,119,2338,97830
AR,3212,35,490,22184
AR,3219,127,1339,40697
AR,3221,7,0,0
AR,3222,43,2875,149540
AR,3231,198,2358,122993
AR,3241,32,178,13839
AR,3251,26,0,0
AR,3252,7,0,0
AR,3253,13,0,0
AR,3254,12,46,3167
AR,3255,9,175,9055
AR,3256,16,1357,99205
AR,3259,18,0,0
AR,3261,84,3120,163491
AR,3262,23,101,4697
AR,3271,11,0,0
AR,3272,10,0,0
AR,3273,150,1076,40095
AR,3274,3,0,0
AR,3279,27,205,9373
AR,3311,11,0,0
AR,3312,12,0,0
AR,3313,10,0,0
AR,3314,10,0,0
AR,3315,15,0,0
AR,3321,21,46,1589
AR,3322,8,0,0
AR,3323,135,2432,122313
AR,3324,13,0,0
AR,3325,7,0,0
AR,3326,9,0,0
AR,3327,192,1524,60858
AR,3328,34,146,5864
AR,3329,63,636,28304
AR,3331,30,661,36820
AR,3332,30,571,31757
AR,3333,15,48,2894
AR,3334,18,252,10593
AR,3335,42,82,4101
AR,3336,9,506,20980
AR,3339,47,651,35172
AR,3341,2,0,0
AR,3342,1,0,0
AR,3343,1,0,0
AR,3344,18,281,7830
AR,3345,13,0,0
AR,3346,2,0,0
AR,3351,11,0,0
AR,3352,2,0,0
AR,3353,27,0,0
AR,3359,17,794,41120
AR,3361,4,0,0
AR,3362,21,22,802
AR,3363,43,134,4490
AR,3364,23,3070,205369
AR,3365,3,0,0
AR,3366,22,255,9186
AR,3369,4,0,0
AR,3371,102,1126,39096
AR,3372,18,71,3110
AR,3379,6,0,0
AR,3391,61,722,30125
AR,3399,99,703,24274
AR,4231,224,2946,136407
AR,4232,70,605,34324
AR,4233,154,1485,78380
AR,4234,201,1943,125182
AR,4235,92,1171,68935
AR,4236,195,2605,160785
AR,4237,177,1701,91562
AR,4238,623,6984,384720
AR,4239,203,2015,96181
AR,4241,73,832,51219
AR,4242,66,819,57729
AR,4243,40,525,27309
AR,4244,249,4408,299984
AR,4245,79,483,23009
AR,4246,93,604,53509
AR,4247,103,555,27165
AR,4248,32,948,50434
AR,4249,254,2484,107083
AR,4251,384,4735,177893
AR,4411,623,11534,569706
AR,4412,168,1253,50902
AR,4413,770,5961,160234
AR,4421,281,1800,60458
AR,4422,242,1595,36507
AR,4431,317,2535,65032
AR,4441,638,10132,286009
AR,4442,276,2290,69438
AR,4451,599,17362,358756
AR,4452,140,618,13012
AR,4453,345,1621,33478
AR,4461,887,8082,281111
AR,4471,1540,12706,228925
AR,4481,848,8681,114435
AR,4482,218,1559,24089
AR,4483,142,678,23376
AR,4511,308,3518,67170
AR,4512,75,605,10246
AR,4521,64,4571,84764
AR,4529,811,22639,536664
AR,4531,174,492,8669
AR,4532,219,1268,21035
AR,4533,230,1638,25855
AR,4539,482,2357,49111
AR,4541,158,1187,46852
AR,4542,57,311,9903
AR,4543,233,896,30579
AR,4811,17,128,5883
AR,4812,24,44,1804
AR,4831,1,0,0
AR,4841,838,23722,1070699
AR,4842,640,6727,294511
AR,4851,2,0,0
AR,4852,3,0,0
AR,4853,19,104,1775
AR,4854,8,0,0
AR,4855,6,0,0
AR,4859,46,187,3300
AR,4861,5,0,0
AR,4862,43,42,4310
AR,4869,14,15,1574
AR,4871,1,0,0
AR,4872,3,0,0
AR,4881,75,662,27637
AR,4882,23,112,4155
AR,4883,12,196,9944
AR,4884,146,485,16620
AR,4885,157,2139,130099
AR,4889,10,0,0
AR,4921,100,2146,88903
AR,4922,24,49,1297
AR,4931,166,6360,264022
AR,5111,159,2180,85379
AR,5112,26,1882,132966
AR,5121,83,666,12854
AR,5122,14,16,776
AR,5151,114,1625,56579
AR,5171,345,3812,286312
AR,5172,177,552,28119
AR,5174,3,0,0
AR,5179,32,59,1136
AR,5182,72,1902,221125
AR,5191,39,62,4095
AR,5211,1,0,0
AR,5221,1521,17097,872070
AR,5222,337,1521,87633
AR,5223,71,1247,64558
AR,5231,339,1936,289658
AR,5239,275,812,75470
AR,5241,200,5550,383800
AR,5242,1591,5937,292979
AR,5259,4,12,2188
AR,5311,1098,3821,104680
