Year,N113310,N114112,N115210,N211120,N212312,N212319,N212321,N221111,N221112,N221121,N221122,N221210,N221310,N221320,N236115,N236116,N236117,N236118,N236210,N236220,N237110,N237120,N237130,N237210,N237310,N237990,N238110,N238120,N238130,N238140,N238150,N238160,N238170,N238190,N238210,N238220,N238290,N238310,N238320,N238330,N238340,N238350,N238390,N238910,N238990,N311111,N311340,N311352,N311421,N311511,N311513,N311520,N311612,N311811,N311812,N311821,N311920,N311991,N311999,N312111,N312120,N312130,N312140,N313310,N313320,N314120,N314910,N314999,N315990,N321113,N321911,N321912,N321918,N321920,N321992,N321999,N322121,N322220,N322230,N322299,N323111,N323113,N323120,N324121,N325199,N325211,N325314,N325320,N325411,N325412,N325510,N325520,N325611,N325612,N325620,N325991,N325998,N326113,N326121,N326130,N326199,N326212,N326299,N327215,N327320,N327390,N327991,N327993,N331221,N331420,N331491,N331523,N332117,N332119,N332216,N332312,N332313,N332321,N332322,N332323,N332510,N332613,N332618,N332710,N332721,N332722,N332811,N332812,N332813,N332911,N332912,N332991,N332994,N332996,N332999,N333242,N333244,N333249,N333314,N333318,N333413,N333511,N333514,N333515,N333517,N333519,N333611,N333612,N333618,N333914,N333922,N333992,N333993,N333994,N333995,N333999,N334118,N334210,N334220,N334290,N334310,N334412,N334413,N334416,N334417,N334418,N334419,N334510,N334511,N334512,N334513,N334514,N334515,N334516,N334519,N335122,N335129,N335312,N335314,N335929,N335931,N335999,N336310,N336320,N336350,N336370,N336390,N336411,N336412,N336413,N336612,N337110,N337121,N337122,N337127,N337212,N337215,N337910,N339112,N339113,N339114,N339116,N339910,N339920,N339930,N339940,N339950,N339991,N339992,N339993,N339999,N423110,N423120,N423130,N423140,N423210,N423220,N423310,N423320,N423330,N423390,N423410,N423420,N423430,N423440,N423450,N423460,N423490,N423510,N423520,N423610,N423620,N423690,N423710,N423720,N423730,N423740,N423810,N423820,N423830,N423840,N423850,N423860,N423910,N423920,N423930,N423940,N423990,N424110,N424120,N424130,N424210,N424310,N424320,N424330,N424340,N424410,N424420,N424430,N424450,N424460,N424470,N424480,N424490,N424510,N424590,N424610,N424690,N424710,N424720,N424810,N424820,N424910,N424920,N424930,N424940,N424950,N424990,N425120,N441110,N441120,N441210,N441222,N441228,N441310,N441320,N442110,N442210,N442291,N442299,N443141,N443142,N444110,N444120,N444130,N444190,N444210,N444220,N445110,N445120,N445210,N445220,N445230,N445291,N445292,N445299,N445310,N446110,N446120,N446130,N446191,N446199,N447110,N447190,N448110,N448120,N448130,N448140,N448150,N448190,N448210,N448310,N448320,N451110,N451120,N451130,N451140,N451211,N451212,N452210,N452311,N452319,N453110,N453210,N453220,N453310,N453910,N453920,N453991,N453998,N454110,N454210,N454310,N454390,N481111,N481211,N483111,N483113,N483212,N484110,N484121,N484122,N484210,N484220,N484230,N485113,N485210,N485310,N485320,N485410,N485510,N485991,N485999,N486210,N487210,N488119,N488190,N488310,N488390,N488410,N488490,N488510,N488991,N492110,N492210,N493110,N493120,N493190,N511110,N511120,N511130,N511140,N511199,N511210,N512110,N512131,N512191,N512240,N512250,N512290,N515111,N515112,N515120,N515210,N517311,N517312,N517410,N517911,N517919,N518210,N519110,N519120,N519130,N519190,N522110,N522120,N522130,N522210,N522220,N522291,N522292,N522293,N522298,N522310,N522320,N522390,N523110,N523120,N523130,N523140,N523910,N523920,N523930,N523991,N523999,N524113,N524114,N524126,N524127,N524130,N524210,N524291,N524292,N524298,N525990,N531110,N531120,N531130,N531190,N531210,N531311,N531312,N531320,N531390,N532111,N532120,N532210,N532281,N532283,N532284,N532289,N532310,N532411,N532412,N532420,N532490,N533110,N541110,N541191,N541199,N541211,N541213,N541214,N541219,N541310,N541320,N541330,N541340,N541350,N541370,N541380,N541410,N541420,N541430,N541490,N541511,N541512,N541513,N541519,N541611,N541612,N541613,N541614,N541618,N541620,N541690,N541713,N541714,N541715,N541720,N541810,N541820,N541830,N541840,N541850,N541860,N541870,N541890,N541910,N541921,N541922,N541930,N541940,N541990,N551111,N551112,N551114,N561110,N561210,N561311,N561312,N561320,N561330,N561410,N561421,N561422,N561431,N561439,N561440,N561450,N561492,N561499,N561510,N561520,N561599,N561611,N561612,N561621,N561622,N561710,N561720,N561730,N561740,N561790,N561910,N561920,N561990,N562111,N562119,N562211,N562212,N562910,N562920,N562991,N562998,N611110,N611210,N611310,N611420,N611430,N611511,N611512,N611513,N611519,N611610,N611620,N611630,N611691,N611692,N611699,N611710,N621111,N621112,N621210,N621310,N621320,N621330,N621340,N621391,N621399,N621410,N621420,N621492,N621493,N621498,N621511,N621512,N621610,N621910,N621991,N621999,N622110,N622210,N622310,N623110,N623210,N623220,N623311,N623312,N623990,N624110,N624120,N624190,N624210,N624221,N624229,N624230,N624310,N624410,N711110,N711120,N711130,N711211,N711219,N711310,N711320,N711410,N711510,N712110,N712120,N712130,N712190,N713110,N713120,N713290,N713910,N713920,N713930,N713940,N713950,N713990,N721110,N721191,N721211,N721214,N722310,N722320,N722330,N722410,N722511,N722513,N722514,N722515,N811111,N811112,N811113,N811118,N811121,N811122,N811191,N811192,N811198,N811211,N811212,N811213,N811219,N811310,N811411,N811412,N811420,N811430,N811490,N812111,N812112,N812113,N812191,N812199,N812210,N812220,N812310,N812320,N812331,N812332,N812910,N812930,N812990,N813110,N813211,N813212,N813219,N813311,N813312,N813319,N813410,N813910,N813920,N813930,N813940,N813990
2017,199.0,1150.0,7311.0,3097.0,0.0,0.0,11253.0,332.0,34300.0,,74090.0,12304.0,16901.0,0.0,80182.0,12463.0,44513.0,170266.0,10189.0,484479.0,96029.0,,200906.0,3299.0,196518.0,20424.0,87664.0,29364.0,22050.0,70324.0,35130.0,80381.0,19284.0,30029.0,558943.0,631750.0,91771.0,133252.0,74112.0,36731.0,13074.0,83675.0,29519.0,328401.0,149222.0,0.0,,1262.0,1983.0,,7162.0,1124.0,9886.0,23621.0,64424.0,,3799.0,,372.0,,8752.0,2628.0,,,,5598.0,4228.0,3656.0,0.0,0.0,1616.0,0.0,9747.0,7230.0,158.0,7482.0,,3633.0,,3580.0,207010.0,49396.0,9980.0,0.0,49810.0,38783.0,,2700.0,,21848.0,1341.0,5630.0,1605.0,,24344.0,,87988.0,36216.0,0.0,3698.0,147753.0,682.0,3056.0,32314.0,28293.0,16003.0,15595.0,0.0,29493.0,10846.0,41543.0,1300.0,8938.0,136484.0,56838.0,41858.0,14472.0,5298.0,45914.0,29873.0,40947.0,65739.0,1008.0,232218.0,241526.0,39809.0,23922.0,110729.0,80174.0,,35799.0,9025.0,64915.0,4913.0,34302.0,0.0,7100.0,15588.0,952.0,19922.0,,37237.0,43313.0,35492.0,6270.0,17866.0,29929.0,1577.0,0.0,,,7805.0,7475.0,,4517.0,92504.0,0.0,0.0,33795.0,0.0,,5186.0,2054.0,10877.0,19585.0,18763.0,62823.0,40866.0,0.0,17547.0,164396.0,13376.0,,25500.0,85613.0,,933.0,8227.0,34675.0,25141.0,4971.0,106607.0,1635.0,0.0,1439.0,17433.0,0.0,40727.0,1598475.0,516141.0,,27810.0,516.0,2259.0,,33573.0,186.0,0.0,136423.0,33457.0,18915.0,13384.0,522.0,5651.0,1297.0,1949.0,29993.0,24102.0,0.0,0.0,30678.0,55681.0,81129.0,18891.0,7353.0,40033.0,51891.0,63691.0,29097.0,26630.0,28674.0,209.0,151874.0,221398.0,34664.0,202997.0,0.0,37239.0,164912.0,17796.0,223196.0,26855.0,104171.0,135247.0,58520.0,85645.0,,37038.0,10544.0,291790.0,84532.0,60252.0,110393.0,44310.0,36703.0,45981.0,44311.0,77254.0,15637.0,99031.0,58056.0,542127.0,11597.0,5969.0,22596.0,63100.0,73740.0,28383.0,14479.0,7309.0,4924.0,15470.0,32377.0,436628.0,4947.0,667.0,65954.0,119545.0,43726.0,44329.0,34669.0,121211.0,25666.0,3491.0,14256.0,11350.0,9024.0,65987.0,341904.0,801955.0,73548.0,5955.0,19559.0,26648.0,90200.0,64895.0,95739.0,21394.0,5020.0,66584.0,36753.0,103789.0,112736.0,15116.0,44128.0,252146.0,19746.0,38515.0,1013372.0,15084.0,6595.0,8024.0,5050.0,5229.0,3055.0,13628.0,83106.0,425628.0,33679.0,35972.0,7986.0,33967.0,108961.0,38777.0,19977.0,93577.0,14092.0,170234.0,13515.0,28090.0,45676.0,56676.0,706.0,60541.0,26129.0,4696.0,5789.0,17171.0,358.0,93092.0,372905.0,60397.0,15077.0,6900.0,26363.0,49120.0,39997.0,4596.0,8041.0,25322.0,263765.0,6102.0,250902.0,47029.0,29842.0,55017.0,25371.0,37132.0,0.0,50322.0,71362.0,85662.0,47954.0,48582.0,21263.0,0.0,554.0,9240.0,40769.0,239334.0,17613.0,22397.0,3161.0,0.0,1398.0,16660.0,39047.0,,265.0,12881.0,4323.0,129301.0,10292.0,217710.0,10310.0,347223.0,0.0,10925.0,99664.0,111504.0,27844.0,6997.0,1299.0,573735.0,106311.0,17254.0,6170.0,520.0,,400.0,0.0,44235.0,45553.0,164754.0,706295.0,136865.0,,8161.0,1142.0,686161.0,,39541.0,390014.0,0.0,1170326.0,325916.0,121541.0,0.0,1620005.0,10313.0,181528.0,,73715.0,25894.0,55719.0,27933.0,373751.0,839458.0,160639.0,47664.0,301316.0,4365996.0,297467.0,12100.0,,2099329.0,1635998.0,1648121.0,19514.0,392308.0,767848.0,21735.0,174702.0,69574.0,0.0,117708.0,94786.0,10904.0,7576.0,282761.0,178737.0,113934.0,9060.0,35930.0,28628.0,25445.0,0.0,585.0,6570.0,,26914.0,3121.0,0.0,7047.0,2400.0,33631.0,25460.0,1078400.0,2390.0,2191.0,737203.0,21402.0,59729.0,102065.0,158455.0,13572.0,816410.0,,11874.0,23119.0,108221.0,19674.0,12970.0,25106.0,1395.0,697164.0,856289.0,36581.0,72203.0,748949.0,229870.0,218817.0,66928.0,5224.0,73716.0,58238.0,116820.0,232494.0,912687.0,6461.0,157325.0,56597.0,48676.0,29259.0,11437.0,62185.0,0.0,62089.0,332885.0,10459.0,1650.0,434.0,190040.0,54150.0,0.0,364421.0,4001401.0,568086.0,60065.0,40772.0,147907.0,731668.0,36561.0,2801.0,6163.0,65216.0,6915.0,8092.0,20528.0,0.0,802.0,35949.0,228270.0,38812.0,52087.0,12843.0,161376.0,90605.0,8015.0,36799.0,339239.0,417276.0,9557.0,44381.0,2589.0,91625.0,54173.0,142446.0,,398.0,,68571.0,5001.0,17865.0,2611.0,947043.0,1218.0,2292439.0,639.0,80826.0,3259.0,0.0,3511.0,38357.0,26656.0,33787.0,2131.0,21149.0,5595.0,11534.0,31687.0,3063055.0,33990.0,686605.0,47174.0,62162.0,55773.0,248734.0,26824.0,55315.0,12226.0,209335.0,42193.0,104722.0,274744.0,179505.0,128932.0,649327.0,130043.0,0.0,66332.0,3797762.0,64946.0,101692.0,1130825.0,343393.0,113137.0,220780.0,144261.0,78473.0,70886.0,548821.0,262960.0,12581.0,29571.0,27771.0,0.0,128806.0,331272.0,13531.0,0.0,8877.0,1223.0,1075.0,33241.0,16541.0,31394.0,43855.0,49444.0,2970.0,6171.0,9746.0,,4224.0,0.0,174180.0,0.0,50821.0,217676.0,8784.0,38801.0,297160.0,4078.0,4239.0,10459.0,255089.0,65724.0,980.0,51879.0,1276382.0,524748.0,5246.0,225424.0,183805.0,2640.0,7039.0,7974.0,129695.0,9671.0,16157.0,41662.0,0.0,1379.0,8220.0,1468.0,10012.0,89505.0,203.0,4907.0,5264.0,281.0,16484.0,5370.0,189601.0,48613.0,5406.0,33453.0,62075.0,18876.0,12836.0,47506.0,28667.0,12735.0,32699.0,24516.0,16986.0,293993.0,71486.0,35506.0,21830.0,10729.0,23017.0,26119.0,71664.0,138788.0,54806.0,82831.0,3221.0,38164.0
2018,,,7947.0,,2210.0,15297.0,17665.0,1897.0,34389.0,7474.0,516984.0,122341.0,51520.0,4064.0,77440.0,11779.0,40746.0,182353.0,13101.0,489473.0,59507.0,,211697.0,3175.0,183306.0,23276.0,92965.0,35375.0,28651.0,76970.0,35679.0,78339.0,18442.0,40269.0,577776.0,659594.0,100066.0,139294.0,78705.0,45144.0,15194.0,92385.0,40162.0,329610.0,148823.0,,,4102.0,1057.0,,7272.0,1146.0,7995.0,25393.0,73978.0,14.0,21546.0,,1081.0,16573.0,19230.0,2843.0,,,,5795.0,25031.0,11676.0,1571.0,6172.0,3800.0,773.0,9903.0,6708.0,1773.0,6060.0,34411.0,4007.0,,2986.0,200805.0,45313.0,3909.0,5872.0,66034.0,53678.0,2920.0,2652.0,,41797.0,5515.0,18261.0,1367.0,6114.0,23791.0,5194.0,88510.0,42362.0,8521.0,3649.0,139108.0,342.0,3089.0,23899.0,37894.0,14613.0,16726.0,4001.0,35970.0,11078.0,41777.0,1206.0,8962.0,128622.0,56386.0,46334.0,14844.0,24887.0,44626.0,39988.0,86876.0,59762.0,7249.0,258046.0,267118.0,71852.0,28284.0,69852.0,78741.0,44457.0,35125.0,58518.0,60330.0,4313.0,32570.0,126045.0,7082.0,28463.0,,66207.0,,43250.0,44237.0,37307.0,79740.0,19545.0,28620.0,1620.0,39067.0,4610.0,2037.0,8247.0,8806.0,3408.0,2913.0,83738.0,,35528.0,60681.0,48036.0,791.0,5571.0,1939.0,12653.0,14983.0,18767.0,58715.0,55204.0,138726.0,7151.0,182170.0,10887.0,,170372.0,84807.0,4775.0,1143.0,23679.0,32109.0,52591.0,54128.0,107617.0,380.0,,1443.0,40286.0,32322.0,1042485.0,1822243.0,512931.0,,26856.0,372.0,3041.0,,34774.0,632.0,,128239.0,34346.0,19324.0,10938.0,846.0,7266.0,,2022.0,34822.0,207617.0,,3744.0,34561.0,49466.0,92759.0,20212.0,9884.0,42857.0,50034.0,64182.0,24519.0,27159.0,20795.0,218.0,149734.0,212731.0,35764.0,113192.0,9668.0,42505.0,167545.0,18699.0,258957.0,28358.0,143791.0,169963.0,66540.0,63766.0,2160.0,31658.0,21147.0,301412.0,103765.0,65118.0,86476.0,55192.0,116485.0,77413.0,42921.0,77009.0,14419.0,91856.0,67997.0,927165.0,10284.0,8257.0,20950.0,80694.0,196071.0,51520.0,14929.0,8250.0,5736.0,16519.0,34325.0,461585.0,3555.0,436.0,62718.0,123764.0,81842.0,37403.0,55492.0,122416.0,38102.0,5837.0,13972.0,11660.0,14575.0,82031.0,343064.0,800553.0,75960.0,6382.0,19475.0,26161.0,95167.0,65568.0,98760.0,27787.0,4015.0,65965.0,35838.0,101667.0,188987.0,21621.0,45234.0,259119.0,19086.0,43998.0,1065120.0,16086.0,6864.0,8086.0,3760.0,3150.0,3419.0,9136.0,83865.0,386162.0,35647.0,43960.0,8164.0,31652.0,109992.0,35580.0,19379.0,89361.0,13737.0,181015.0,14061.0,30878.0,43115.0,56547.0,940.0,58808.0,26593.0,4627.0,6638.0,18055.0,305.0,84417.0,387090.0,59778.0,15488.0,15971.0,25726.0,48558.0,42664.0,3935.0,8107.0,29813.0,284178.0,6277.0,262411.0,33004.0,24006.0,84825.0,19429.0,31543.0,16357.0,59956.0,101974.0,94129.0,50801.0,56447.0,23031.0,8397.0,4389.0,9333.0,47304.0,247754.0,19694.0,20892.0,4354.0,12515.0,1344.0,15790.0,52313.0,,252.0,15144.0,4338.0,142183.0,10150.0,264467.0,10826.0,349271.0,11848.0,19757.0,83277.0,106795.0,48763.0,749.0,1145.0,520403.0,92481.0,17922.0,6066.0,471.0,,527.0,81084.0,41883.0,153275.0,644609.0,877617.0,141071.0,2947.0,5763.0,1384.0,641763.0,,38388.0,395130.0,,1257971.0,383468.0,124192.0,378811.0,111078.0,6048.0,197593.0,929.0,253432.0,27716.0,42761.0,17037.0,326580.0,843978.0,151827.0,51384.0,265042.0,3820727.0,308317.0,5413.0,,2607054.0,2150193.0,1722927.0,21767.0,329805.0,797846.0,23872.0,616305.0,80305.0,8024.0,124422.0,98681.0,10822.0,7772.0,168567.0,196306.0,111156.0,7990.0,142354.0,28933.0,32272.0,12105.0,650.0,8515.0,,27096.0,3171.0,46220.0,19416.0,4015.0,45371.0,25573.0,1099278.0,6152.0,7785.0,763443.0,25238.0,62530.0,115623.0,162502.0,13805.0,908793.0,,14646.0,24489.0,118275.0,19350.0,13553.0,24907.0,1638.0,698545.0,924144.0,38760.0,136666.0,608409.0,240962.0,206833.0,54850.0,8798.0,71054.0,45429.0,128022.0,285973.0,1657909.0,13013.0,150320.0,69528.0,47621.0,47838.0,12186.0,58473.0,35471.0,52579.0,291056.0,10112.0,1664.0,3032.0,224667.0,118874.0,3268.0,431182.0,4062295.0,438887.0,52959.0,44875.0,155861.0,727874.0,26182.0,3293.0,6725.0,50426.0,6387.0,7939.0,19660.0,18558.0,1337.0,26256.0,231817.0,43049.0,61421.0,14464.0,171159.0,104601.0,8089.0,40975.0,354140.0,447228.0,9245.0,49032.0,2751.0,93580.0,99585.0,163283.0,,15335.0,3900.0,66373.0,8169.0,18371.0,11565.0,942917.0,14515.0,2369193.0,981.0,56155.0,4514.0,,3657.0,41759.0,28028.0,34780.0,2193.0,23177.0,5655.0,13451.0,53468.0,3340247.0,41446.0,677086.0,47759.0,65088.0,57625.0,232799.0,26070.0,50828.0,31908.0,222814.0,62384.0,95084.0,251762.0,212642.0,113840.0,751427.0,196898.0,,31868.0,3871443.0,68234.0,102965.0,1190918.0,330461.0,138288.0,224121.0,150617.0,104283.0,78413.0,536510.0,274083.0,12107.0,30769.0,29932.0,17990.0,116974.0,328437.0,22216.0,,9337.0,3814.0,852.0,30775.0,13281.0,44760.0,39916.0,49767.0,4479.0,6307.0,11034.0,,8408.0,4083.0,175063.0,,57511.0,225753.0,9593.0,38339.0,296843.0,6133.0,4843.0,13983.0,278076.0,70178.0,1225.0,47619.0,1339702.0,563501.0,5848.0,218856.0,185703.0,2791.0,6874.0,8279.0,161472.0,13375.0,16667.0,41234.0,911.0,4354.0,7242.0,4230.0,10136.0,98192.0,680.0,5481.0,5516.0,269.0,10790.0,6879.0,185507.0,52012.0,5834.0,43534.0,58498.0,18307.0,11720.0,52276.0,31646.0,14637.0,37087.0,33303.0,18724.0,295669.0,65212.0,39303.0,35846.0,46740.0,24588.0,21855.0,66234.0,138210.0,57038.0,73406.0,3802.0,37481.0
2019,,,9217.0,,2143.0,17617.0,24639.0,359.0,32529.0,3596.0,507968.0,109357.0,76652.0,6119.0,89688.0,13921.0,37381.0,186340.0,10594.0,519110.0,63452.0,7765.0,212896.0,2555.0,193689.0,29093.0,98875.0,39766.0,29248.0,81940.0,42189.0,87470.0,20993.0,59343.0,649363.0,722983.0,109433.0,149778.0,78445.0,48312.0,16556.0,98628.0,43189.0,335403.0,153986.0,,,4595.0,,17183.0,8127.0,1226.0,8614.0,25335.0,79476.0,,22848.0,1469.0,,28244.0,24671.0,5044.0,,,,4605.0,23709.0,7918.0,1371.0,5758.0,1141.0,,10667.0,7005.0,1779.0,6324.0,31432.0,19569.0,,4467.0,204428.0,42075.0,3951.0,11835.0,62653.0,49380.0,2952.0,2458.0,,40167.0,5312.0,17930.0,1482.0,6259.0,14942.0,5076.0,24269.0,43251.0,8757.0,3612.0,156258.0,,3104.0,22074.0,31849.0,38966.0,18423.0,,36233.0,11104.0,45742.0,1094.0,9114.0,128609.0,54021.0,49894.0,13489.0,25446.0,47779.0,37826.0,82221.0,43714.0,8858.0,272841.0,277666.0,63660.0,28016.0,75193.0,82672.0,,37195.0,64222.0,52409.0,4341.0,31001.0,140025.0,6849.0,27642.0,,116553.0,9467.0,47033.0,43828.0,27307.0,86583.0,21629.0,38028.0,1711.0,40825.0,1171.0,6301.0,8754.0,9777.0,2867.0,2983.0,68438.0,,,64740.0,46998.0,,2022.0,2335.0,12313.0,,18814.0,56077.0,43161.0,135854.0,5844.0,178880.0,11804.0,,194145.0,91690.0,4369.0,1118.0,25534.0,36101.0,54195.0,42651.0,97646.0,422.0,,1508.0,40757.0,30803.0,1023085.0,1845419.0,515931.0,,27246.0,365.0,3367.0,,35954.0,386.0,,124022.0,42118.0,11171.0,20498.0,1058.0,8477.0,659.0,7883.0,33018.0,172797.0,,3695.0,32707.0,54208.0,103290.0,21480.0,13176.0,40616.0,49139.0,66036.0,24223.0,31135.0,22090.0,4643.0,179769.0,205635.0,38415.0,103483.0,10768.0,44208.0,164095.0,8307.0,275671.0,41832.0,143756.0,135912.0,72820.0,68027.0,2417.0,33179.0,23226.0,304882.0,79381.0,77860.0,84017.0,59073.0,124221.0,78092.0,43066.0,79605.0,12715.0,94073.0,61931.0,991630.0,9591.0,8766.0,23062.0,92484.0,195960.0,54482.0,14387.0,9069.0,5944.0,16229.0,36422.0,433378.0,2162.0,44823.0,70204.0,199636.0,69286.0,23084.0,54408.0,116246.0,36687.0,5894.0,10537.0,10834.0,14919.0,82578.0,300936.0,831177.0,77530.0,6583.0,19645.0,26655.0,98263.0,66626.0,123077.0,28997.0,3222.0,62667.0,34996.0,99694.0,188163.0,22347.0,44914.0,256028.0,18663.0,47597.0,1033334.0,16738.0,7045.0,9236.0,3993.0,3225.0,3517.0,8141.0,84852.0,380343.0,35864.0,35328.0,8541.0,35231.0,119033.0,37485.0,16667.0,79178.0,10392.0,183654.0,13646.0,29580.0,42208.0,56965.0,651.0,62985.0,20194.0,4750.0,6175.0,17491.0,280.0,87544.0,401795.0,67065.0,15048.0,14648.0,26744.0,53802.0,42454.0,4574.0,8323.0,35321.0,289761.0,5700.0,270690.0,34753.0,22532.0,103834.0,18791.0,27786.0,17310.0,69398.0,119781.0,96732.0,56683.0,58299.0,26960.0,11687.0,6419.0,8798.0,50396.0,263120.0,20538.0,21259.0,3449.0,13336.0,1916.0,13606.0,49085.0,,208.0,16146.0,4258.0,142661.0,11740.0,290525.0,16172.0,374060.0,13782.0,20750.0,75843.0,122647.0,33532.0,459.0,1047.0,566531.0,118026.0,18600.0,5195.0,510.0,,576.0,79146.0,42575.0,152499.0,812373.0,899533.0,128081.0,2954.0,7763.0,2568.0,676943.0,,38822.0,492199.0,2252.0,1280184.0,368755.0,127259.0,203847.0,116177.0,8058.0,184995.0,,263684.0,36823.0,101100.0,7819.0,322235.0,752293.0,129727.0,44235.0,267360.0,4231663.0,305624.0,13989.0,,2781679.0,1366778.0,1703956.0,21884.0,316381.0,829054.0,27195.0,704334.0,79925.0,9237.0,119395.0,96213.0,11928.0,9876.0,185164.0,204592.0,137175.0,8233.0,127032.0,30328.0,34083.0,8972.0,701.0,7441.0,,25270.0,2978.0,86669.0,21800.0,3833.0,45091.0,28046.0,1115261.0,5903.0,5184.0,705439.0,35630.0,70440.0,122804.0,179988.0,12997.0,925263.0,1654.0,15245.0,28283.0,128045.0,19013.0,13165.0,21639.0,1644.0,744084.0,912533.0,43005.0,121594.0,723025.0,267337.0,217716.0,57968.0,8436.0,62066.0,49726.0,79894.0,243139.0,1701082.0,14097.0,138945.0,71306.0,46420.0,45820.0,12219.0,60721.0,30950.0,58106.0,263961.0,10272.0,2067.0,6013.0,247262.0,109748.0,2881.0,389910.0,4511872.0,474059.0,60571.0,51421.0,165557.0,699924.0,42102.0,3488.0,6241.0,46431.0,6459.0,7789.0,18125.0,18543.0,1424.0,25821.0,248154.0,44009.0,62390.0,14620.0,176051.0,106573.0,7907.0,41485.0,384614.0,470779.0,8924.0,52658.0,2826.0,95778.0,97611.0,162125.0,,495.0,5509.0,55194.0,7572.0,19382.0,12727.0,953997.0,11223.0,2582616.0,1073.0,65131.0,4360.0,,3966.0,42154.0,29207.0,35732.0,2135.0,22453.0,9430.0,16122.0,59145.0,3624083.0,40435.0,685421.0,49744.0,73596.0,61460.0,172748.0,25460.0,57913.0,35359.0,243517.0,64322.0,88473.0,274733.0,250360.0,133204.0,708244.0,137955.0,,40387.0,3717322.0,68236.0,107359.0,1190193.0,358914.0,151738.0,237154.0,167671.0,105261.0,81400.0,574986.0,288466.0,12832.0,31520.0,30070.0,18553.0,117367.0,344771.0,24729.0,,9844.0,5304.0,843.0,31840.0,46149.0,39307.0,42324.0,49365.0,5094.0,6807.0,10946.0,,9316.0,3998.0,179466.0,,59137.0,229843.0,10368.0,40421.0,290871.0,5875.0,4990.0,14598.0,292273.0,70168.0,2169.0,48249.0,1387762.0,603163.0,5688.0,230299.0,191605.0,2678.0,6679.0,8677.0,167679.0,14331.0,17778.0,36877.0,741.0,3822.0,7304.0,5630.0,10229.0,88664.0,596.0,6210.0,5979.0,252.0,11124.0,6833.0,187006.0,58285.0,5301.0,46749.0,58876.0,18852.0,12684.0,51150.0,31744.0,15479.0,39915.0,34819.0,21419.0,298083.0,66632.0,37697.0,38361.0,50077.0,26074.0,21468.0,69022.0,144144.0,58944.0,75401.0,1171.0,38145.0
