Naics,Establishments,Employees,Payroll
113210,5,17,454
113110,5,13,488
113310,76,293,10992
114111,4,12,305
114210,8,36,1028
115310,9,28,1235
115112,30,99,4015
115113,7,7,1159
115114,10,174,9017
115115,3,1,23
115116,9,20,736
115210,131,537,14840
212311,8,211,14067
212312,80,1300,87589
212319,4,12,689
213112,190,3165,227580
211120,123,719,38372
221112,80,3054,333921
211130,53,886,77335
221121,26,686,57348
212111,42,876,61418
212112,8,972,101748
212321,93,962,55089
212322,4,75,5964
212325,4,18,840
212393,3,292,26239
212399,3,19,1246
213111,52,1397,109910
213113,11,98,5868
213114,3,2,657
213115,8,96,6334
221111,5,8,592
221113,7,1858,249783
221115,7,31,2612
221117,4,24,1097
221118,5,6,428
221122,334,12988,1481971
221210,151,5221,450563
221310,76,778,41631
221320,9,63,2898
221330,8,91,7104
236116,67,1170,80901
236210,113,4282,305806
313220,3,233,11581
236115,1014,3597,176217
236117,259,2173,175055
236118,2696,10067,432982
236220,1261,19762,1391849
237110,289,3579,247427
238120,117,2117,127325
237120,82,6375,566053
237130,169,7280,529350
238140,719,3883,209636
238150,155,1750,93854
237210,105,443,31871
237310,312,8327,915005
238190,113,938,50904
237990,112,1287,86657
238110,826,8655,540631
238220,2946,34223,1983576
238130,300,1219,58097
238160,698,6572,360567
238170,234,1028,63631
238210,1916,26591,1672200
238290,273,4619,311379
238310,473,7007,356388
238320,910,4720,270486
311211,16,390,23740
238330,370,2463,124720
238340,139,786,37250
238350,766,4346,204327
238390,237,2268,109881
238910,1361,13321,888795
311511,17,2602,159915
311513,24,2137,112545
238990,979,5180,363422
311111,11,1023,59563
311119,50,1262,77570
311812,109,4461,165635
311813,4,426,23146
311224,7,424,32485
311225,5,274,17860
311230,4,434,38732
311830,3,38,701
311340,17,740,30820
311930,7,765,57241
311351,5,248,13858
311352,39,1274,32914
311991,19,2366,105852
311999,15,1032,50214
311412,22,5709,264551
311421,39,1649,104135
311422,8,1547,121040
312113,15,171,7879
311514,5,491,47194
311520,10,758,39358
312140,15,204,7449
313110,3,11,395
313210,9,223,3580
311611,52,1382,51516
311612,61,6538,270372
311613,9,210,10915
311615,16,3840,141809
311811,212,1965,34294
311821,17,3578,169563
311824,20,877,48956
311911,6,196,7543
311919,20,2581,131121
311920,14,155,6163
311941,10,1208,63590
311942,11,1297,86905
312111,18,2765,135780
312112,8,40,1501
312120,131,3012,156017
312130,89,1024,24924
313230,3,38,1027
313310,10,153,6029
313320,9,370,25112
315210,17,171,5863
316110,5,101,4448
316998,27,995,34465
321114,12,93,3888
322121,5,1335,84394
314120,30,810,33031
314910,60,689,28843
314999,86,1027,33406
321991,4,289,16380
315220,9,132,4723
315240,7,27,486
315280,7,235,6617
315990,12,209,18846
321113,97,1485,55904
321211,9,424,16093
321214,33,999,39132
321219,6,413,23312
321911,36,923,38682
321912,25,726,25645
321918,65,1176,45459
321920,167,3565,123866
321992,18,572,25023
321999,89,1312,48949
327215,46,4830,215822
322130,10,792,46025
322211,86,5672,332730
322212,28,1980,99170
322219,21,1944,90334
322220,55,3206,218234
322230,28,1826,84789
322291,8,710,39849
322299,17,391,17415
323111,734,17258,902219
323113,233,3070,110539
323117,15,1318,59572
323120,64,1158,64008
325411,7,112,8420
325412,28,4010,319255
325413,6,136,8248
325414,5,319,19460
324110,5,2023,264250
324121,92,882,65989
324122,18,1081,82607
325520,44,3278,238702
324191,32,1163,113630
324199,3,373,37548
325120,23,558,39496
325130,22,1562,122795
325613,5,145,9205
325180,32,1379,115806
325193,7,294,19459
325194,6,184,17372
325199,48,3915,340144
325211,88,5628,390162
325212,11,514,38656
325220,6,335,15734
325311,7,236,22267
325314,20,1209,72164
326112,26,1661,95785
326122,26,1015,57601
325510,79,5590,407049
326130,24,1090,68939
325611,39,4048,267367
325612,27,1405,83440
326191,16,418,15652
326199,395,38855,1697809
325620,21,2991,201353
325910,24,757,40469
326211,8,1883,113898
326212,21,292,12719
325991,34,1522,87417
325992,8,276,17643
325998,71,2565,157107
326111,21,1529,77866
327110,25,1328,57891
326113,34,2143,151779
327120,63,3633,195586
326121,36,1994,102391
326140,25,1032,52259
327213,3,361,26304
326150,39,1950,93807
326160,30,3172,169468
326220,19,1518,88861
326291,69,6880,317557
326299,70,3869,202748
327211,6,552,29529
327212,32,2973,184036
327320,193,2627,161058
327420,6,377,27184
331210,29,4327,280280
331420,9,1115,68636
331512,14,1733,74638
327310,6,363,28266
327331,24,705,34583
327332,9,154,7597
327390,70,1740,85400
327410,9,208,13122
327910,31,977,57841
327991,68,1854,82616
327992,17,441,23262
327993,20,1793,112096
327999,21,425,17526
331110,45,10783,935224
