Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,48,170,115,4975,3035,1377,4109,4656,8935,484,4502,770,7379,1637,6814,4721,49
2018,46,161,120,5139,3044,1415,4199,4809,9139,467,4468,825,7661,1694,6943,4841,89
2019,49,172,115,5224,3024,1431,4191,4926,9255,440,4499,832,7803,1755,7009,4892,101
2020,48,169,109,5368,3053,1513,4296,5164,9567,445,4586,855,8229,1771,7078,5106,205
2021,47,188,110,5640,3113,1554,4439,5331,10052,452,4799,903,8599,1869,7365,5325,153
