	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	GEO_ID	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	19	999	Statewide	11	Forest nurseries and gathering of forest products	19	1132	0500000US190950500000US19095	2.0	0.0	0.0	0.0	0.0	1.0
1	19	999	Statewide	11	Hunting and trapping	19	1142	0500000US190590500000US190590500000US190610500000US190610500000US190650500000US191530500000US191530500000US191630500000US191770500000US19185	12.0	0.0	0.0	11.2	483.0	5.6
2	19	999	Statewide	11	Logging	19	1133	0500000US190050500000US190230500000US190430500000US190430500000US190610500000US190610500000US190650500000US190650500000US190950500000US190970500000US190970500000US191030500000US191030500000US191050500000US191050500000US191090500000US191390500000US191390500000US191410500000US191410500000US191450500000US191450500000US191550500000US191550500000US191590500000US191630500000US191630500000US191830500000US19183	53.25	64.0	2340.25	101.0	3205.0	24.4
3	19	999	Statewide	11	Support activities for animal production	19	1152	0500000US190010500000US190010500000US190050500000US190050500000US190070500000US190130500000US190130500000US190170500000US190170500000US190230500000US190230500000US190250500000US190350500000US190350500000US190370500000US190370500000US190430500000US190450500000US190450500000US190470500000US190470500000US190490500000US190490500000US190550500000US190550500000US190590500000US190590500000US190610500000US190610500000US190650500000US190650500000US190690500000US190690500000US190730500000US190730500000US190750500000US190750500000US190770500000US190770500000US190850500000US190850500000US190930500000US190950500000US190950500000US190970500000US190970500000US191010500000US191010500000US191030500000US191030500000US191050500000US191050500000US191090500000US191110500000US191110500000US191130500000US191130500000US191210500000US191210500000US191230500000US191250500000US191330500000US191330500000US191370500000US191410500000US191410500000US191430500000US191430500000US191490500000US191530500000US191530500000US191550500000US191550500000US191630500000US191650500000US191650500000US191670500000US191670500000US191690500000US191690500000US191790500000US191810500000US191810500000US191910500000US191910500000US191930500000US191930500000US191970500000US19197	141.41666666666666	59.25	2851.5	538.4	18833.8	64.2
4	19	999	Statewide	11	Support activities for crop production	19	1151	0500000US190010500000US190010500000US190030500000US190050500000US190050500000US190070500000US190070500000US190090500000US190090500000US190110500000US190110500000US190130500000US190130500000US190150500000US190150500000US190170500000US190190500000US190190500000US190210500000US190210500000US190230500000US190230500000US190270500000US190270500000US190290500000US190290500000US190310500000US190310500000US190330500000US190330500000US190350500000US190350500000US190370500000US190370500000US190410500000US190410500000US190430500000US190430500000US190450500000US190450500000US190490500000US190490500000US190510500000US190510500000US190550500000US190550500000US190570500000US190570500000US190590500000US190590500000US190610500000US190610500000US190630500000US190630500000US190650500000US190650500000US190670500000US190670500000US190690500000US190690500000US190730500000US190730500000US190750500000US190750500000US190770500000US190770500000US190790500000US190790500000US190810500000US190810500000US190830500000US190830500000US190870500000US190870500000US190890500000US190890500000US190910500000US190910500000US190930500000US190930500000US190950500000US190950500000US190990500000US190990500000US191010500000US191010500000US191030500000US191030500000US191070500000US191070500000US191090500000US191090500000US191110500000US191110500000US191130500000US191130500000US191190500000US191190500000US191210500000US191210500000US191230500000US191230500000US191250500000US191270500000US191270500000US191290500000US191310500000US191310500000US191330500000US191330500000US191370500000US191370500000US191390500000US191390500000US191410500000US191410500000US191430500000US191450500000US191450500000US191470500000US191470500000US191490500000US191490500000US191510500000US191510500000US191530500000US191530500000US191550500000US191550500000US191570500000US191570500000US191590500000US191590500000US191610500000US191610500000US191630500000US191630500000US191650500000US191650500000US191670500000US191670500000US191690500000US191690500000US191710500000US191710500000US191730500000US191730500000US191770500000US191770500000US191790500000US191790500000US191810500000US191810500000US191830500000US191830500000US191870500000US191870500000US191890500000US191890500000US191910500000US191910500000US191930500000US191930500000US191950500000US191950500000US191970500000US19197	474.75	755.0	61748.75	1841.8	107686.2	245.0
5	19	999	Statewide	11	Support activities for forestry	19	1153	0500000US190050500000US190050500000US190110500000US190150500000US190170500000US190490500000US190490500000US190550500000US190610500000US190670500000US190670500000US190870500000US190870500000US190970500000US190970500000US191010500000US191010500000US191090500000US191130500000US191530500000US191530500000US191690500000US19185	23.0	0.0	0.0	4.0	741.2	7.4
6	19	999	Statewide	11	Timber tract operations	19	1131	0500000US190230500000US190230500000US19061	3.0	0.0	0.0	0.0	0.0	1.25
7	19	999	Statewide	21	Nonmetallic mineral mining and quarrying	19	2123	0500000US190010500000US190030500000US190030500000US190050500000US190050500000US190070500000US190070500000US190090500000US190090500000US190110500000US190110500000US190130500000US190130500000US190150500000US190150500000US190170500000US190170500000US190190500000US190190500000US190230500000US190230500000US190250500000US190250500000US190290500000US190290500000US190310500000US190310500000US190330500000US190330500000US190350500000US190350500000US190370500000US190370500000US190390500000US190390500000US190410500000US190410500000US190430500000US190430500000US190450500000US190450500000US190470500000US190470500000US190490500000US190490500000US190510500000US190510500000US190530500000US190530500000US190550500000US190550500000US190570500000US190570500000US190610500000US190610500000US190650500000US190650500000US190670500000US190670500000US190690500000US190690500000US190730500000US190730500000US190750500000US190770500000US190770500000US190790500000US190790500000US190810500000US190810500000US190830500000US190830500000US190850500000US190850500000US190870500000US190870500000US190910500000US190910500000US190970500000US190970500000US190990500000US190990500000US191030500000US191030500000US191050500000US191050500000US191070500000US191070500000US191090500000US191090500000US191110500000US191110500000US191130500000US191130500000US191150500000US191150500000US191190500000US191190500000US191210500000US191210500000US191230500000US191250500000US191250500000US191270500000US191270500000US191290500000US191290500000US191310500000US191310500000US191330500000US191350500000US191350500000US191370500000US191370500000US191390500000US191390500000US191410500000US191430500000US191430500000US191450500000US191450500000US191490500000US191490500000US191510500000US191510500000US191530500000US191530500000US191550500000US191550500000US191570500000US191570500000US191590500000US191590500000US191610500000US191610500000US191630500000US191630500000US191650500000US191650500000US191670500000US191670500000US191690500000US191690500000US191750500000US191750500000US191770500000US191770500000US191790500000US191790500000US191830500000US191830500000US191870500000US191870500000US191910500000US191910500000US191930500000US191930500000US191950500000US19195	358.5	174.75	6960.25	1937.2	108725.2	173.6
8	19	999	Statewide	21	Oil and gas extraction	19	2111	0500000US191530500000US19153	2.0	0.0	0.0	0.0	0.0	1.25
9	19	999	Statewide	21	Support activities for mining	19	2131	0500000US190050500000US190370500000US190370500000US190450500000US190470500000US190590500000US190590500000US190630500000US190750500000US190750500000US190810500000US190810500000US190830500000US190850500000US191170500000US191190500000US191190500000US191530500000US191530500000US191550500000US191570500000US191630500000US191630500000US191650500000US191650500000US191910500000US191910500000US191970500000US19197	35.25	0.0	0.0	69.2	4383.4	16.2
10	19	999	Statewide	22	Electric power generation, transmission and distribution	19	2211	0500000US190010500000US190010500000US190030500000US190030500000US190050500000US190050500000US190070500000US190070500000US190090500000US190090500000US190110500000US190110500000US190130500000US190130500000US190150500000US190150500000US190170500000US190170500000US190190500000US190190500000US190210500000US190210500000US190230500000US190230500000US190250500000US190250500000US190270500000US190270500000US190290500000US190290500000US190310500000US190310500000US190330500000US190330500000US190350500000US190350500000US190390500000US190390500000US190410500000US190410500000US190450500000US190450500000US190470500000US190470500000US190490500000US190490500000US190510500000US190510500000US190570500000US190570500000US190590500000US190590500000US190610500000US190610500000US190630500000US190630500000US190650500000US190650500000US190670500000US190670500000US190690500000US190690500000US190730500000US190730500000US190750500000US190750500000US190770500000US190770500000US190790500000US190790500000US190810500000US190810500000US190830500000US190830500000US190850500000US190850500000US190870500000US190870500000US190890500000US190890500000US190910500000US190910500000US190930500000US190930500000US190950500000US190950500000US190970500000US190970500000US191010500000US191010500000US191030500000US191030500000US191050500000US191050500000US191070500000US191070500000US191090500000US191090500000US191110500000US191110500000US191130500000US191130500000US191150500000US191150500000US191190500000US191190500000US191230500000US191230500000US191250500000US191250500000US191270500000US191270500000US191290500000US191290500000US191310500000US191310500000US191330500000US191330500000US191350500000US191350500000US191370500000US191370500000US191390500000US191390500000US191410500000US191410500000US191430500000US191430500000US191450500000US191450500000US191470500000US191470500000US191490500000US191490500000US191510500000US191510500000US191530500000US191530500000US191550500000US191550500000US191570500000US191570500000US191590500000US191590500000US191610500000US191610500000US191630500000US191630500000US191650500000US191650500000US191670500000US191670500000US191690500000US191690500000US191750500000US191750500000US191790500000US191790500000US191810500000US191810500000US191870500000US191870500000US191890500000US191890500000US191910500000US191910500000US191930500000US191930500000US191950500000US191950500000US191970500000US19197	436.5	3245.0	280015.0	7292.8	594715.8	219.4
11	19	999	Statewide	22	Natural gas distribution	19	2212	0500000US190070500000US190070500000US190410500000US190410500000US190470500000US190470500000US190550500000US190610500000US190610500000US190750500000US190750500000US190790500000US190790500000US190810500000US190810500000US190990500000US190990500000US191110500000US191110500000US191490500000US191490500000US191530500000US191530500000US191550500000US191550500000US191910500000US19191	30.5	0.0	0.0	0.0	0.0	15.4
12	19	999	Statewide	22	Water, sewage and other systems	19	2213	0500000US190070500000US190070500000US190110500000US190130500000US190130500000US190150500000US190150500000US190210500000US190210500000US190270500000US190270500000US190310500000US190310500000US190350500000US190350500000US190410500000US190410500000US190450500000US190450500000US190490500000US190490500000US190610500000US190610500000US190750500000US190750500000US190870500000US190870500000US190970500000US190970500000US190990500000US190990500000US191010500000US191130500000US191190500000US191190500000US191230500000US191230500000US191250500000US191250500000US191290500000US191290500000US191390500000US191430500000US191430500000US191450500000US191530500000US191550500000US191550500000US191630500000US191630500000US191670500000US191670500000US191690500000US191690500000US191710500000US191710500000US191750500000US191750500000US191790500000US191790500000US191870500000US191870500000US191930500000US19193	81.08333333333333	0.0	0.0	428.2	20910.8	38.4
13	19	999	Statewide	23	Building equipment contractors	19	2382	0500000US190010500000US190010500000US190030500000US190030500000US190050500000US190050500000US190070500000US190070500000US190090500000US190090500000US190110500000US190110500000US190130500000US190130500000US190150500000US190150500000US190170500000US190170500000US190190500000US190190500000US190210500000US190210500000US190230500000US190230500000US190250500000US190250500000US190270500000US190270500000US190290500000US190290500000US190310500000US190310500000US190330500000US190330500000US190350500000US190350500000US190370500000US190370500000US190390500000US190390500000US190410500000US190410500000US190430500000US190430500000US190450500000US190450500000US190470500000US190470500000US190490500000US190490500000US190510500000US190510500000US190530500000US190530500000US190550500000US190550500000US190570500000US190570500000US190590500000US190590500000US190610500000US190610500000US190630500000US190630500000US190650500000US190650500000US190670500000US190670500000US190690500000US190690500000US190710500000US190710500000US190730500000US190730500000US190750500000US190750500000US190770500000US190770500000US190790500000US190790500000US190810500000US190810500000US190830500000US190830500000US190850500000US190850500000US190870500000US190870500000US190890500000US190890500000US190910500000US190910500000US190930500000US190930500000US190950500000US190950500000US190970500000US190970500000US190990500000US190990500000US191010500000US191010500000US191030500000US191030500000US191050500000US191050500000US191070500000US191070500000US191090500000US191090500000US191110500000US191110500000US191130500000US191130500000US191150500000US191150500000US191170500000US191170500000US191190500000US191190500000US191210500000US191210500000US191230500000US191230500000US191250500000US191250500000US191270500000US191270500000US191290500000US191290500000US191310500000US191310500000US191330500000US191330500000US191350500000US191350500000US191370500000US191370500000US191390500000US191390500000US191410500000US191410500000US191430500000US191430500000US191450500000US191450500000US191470500000US191470500000US191490500000US191490500000US191510500000US191510500000US191530500000US191530500000US191550500000US191550500000US191570500000US191570500000US191590500000US191590500000US191610500000US191610500000US191630500000US191630500000US191650500000US191650500000US191670500000US191670500000US191690500000US191690500000US191710500000US191710500000US191730500000US191730500000US191750500000US191750500000US191770500000US191770500000US191790500000US191790500000US191810500000US191810500000US191830500000US191830500000US191850500000US191850500000US191870500000US191870500000US191890500000US191890500000US191910500000US191910500000US191930500000US191930500000US191950500000US191950500000US191970500000US19197	4009.0	37922.75	2133092.0	21164.8	1196446.6	2005.6
14	19	999	Statewide	23	Building finishing contractors	19	2383	0500000US190010500000US190010500000US190050500000US190050500000US190090500000US190090500000US190110500000US190110500000US190130500000US190130500000US190150500000US190150500000US190170500000US190170500000US190190500000US190190500000US190210500000US190210500000US190230500000US190230500000US190250500000US190250500000US190270500000US190270500000US190290500000US190290500000US190310500000US190310500000US190330500000US190330500000US190350500000US190350500000US190370500000US190370500000US190410500000US190410500000US190430500000US190430500000US190450500000US190450500000US190470500000US190470500000US190490500000US190490500000US190510500000US190510500000US190530500000US190530500000US190550500000US190550500000US190570500000US190570500000US190590500000US190590500000US190610500000US190610500000US190630500000US190630500000US190650500000US190650500000US190670500000US190670500000US190690500000US190690500000US190730500000US190730500000US190750500000US190750500000US190770500000US190770500000US190790500000US190790500000US190810500000US190810500000US190830500000US190830500000US190850500000US190850500000US190870500000US190870500000US190890500000US190890500000US190910500000US190910500000US190930500000US190930500000US190950500000US190950500000US190970500000US190970500000US190990500000US190990500000US191010500000US191010500000US191030500000US191030500000US191050500000US191050500000US191070500000US191070500000US191090500000US191090500000US191110500000US191110500000US191130500000US191130500000US191150500000US191170500000US191170500000US191190500000US191190500000US191210500000US191210500000US191230500000US191230500000US191250500000US191250500000US191270500000US191270500000US191290500000US191290500000US191310500000US191310500000US191350500000US191350500000US191370500000US191370500000US191390500000US191390500000US191410500000US191410500000US191430500000US191450500000US191450500000US191470500000US191470500000US191490500000US191490500000US191510500000US191510500000US191530500000US191530500000US191550500000US191550500000US191570500000US191570500000US191590500000US191590500000US191610500000US191610500000US191630500000US191630500000US191650500000US191650500000US191670500000US191670500000US191690500000US191690500000US191710500000US191710500000US191730500000US191730500000US191750500000US191750500000US191770500000US191770500000US191790500000US191790500000US191810500000US191810500000US191830500000US191830500000US191870500000US191870500000US191890500000US191890500000US191910500000US191910500000US191930500000US191930500000US191950500000US191950500000US191970500000US19197	2191.8333333333335	9531.0	404333.5	6024.8	248664.4	1101.4
15	19	999	Statewide	23	Foundation, structure, and building exterior contractors	19	2381	0500000US190010500000US190010500000US190030500000US190030500000US190050500000US190050500000US190070500000US190070500000US190090500000US190090500000US190110500000US190110500000US190130500000US190130500000US190150500000US190150500000US190170500000US190170500000US190190500000US190190500000US190210500000US190210500000US190230500000US190230500000US190250500000US190250500000US190270500000US190270500000US190290500000US190290500000US190310500000US190310500000US190330500000US190330500000US190350500000US190350500000US190370500000US190370500000US190390500000US190410500000US190410500000US190430500000US190430500000US190450500000US190450500000US190470500000US190470500000US190490500000US190490500000US190510500000US190510500000US190530500000US190530500000US190550500000US190550500000US190570500000US190570500000US190590500000US190590500000US190610500000US190610500000US190630500000US190630500000US190650500000US190650500000US190670500000US190670500000US190690500000US190690500000US190710500000US190710500000US190730500000US190730500000US190750500000US190750500000US190770500000US190770500000US190790500000US190790500000US190810500000US190810500000US190830500000US190830500000US190850500000US190850500000US190870500000US190870500000US190890500000US190890500000US190910500000US190910500000US190930500000US190930500000US190950500000US190950500000US190970500000US190970500000US190990500000US190990500000US191010500000US191010500000US191030500000US191030500000US191050500000US191050500000US191070500000US191070500000US191090500000US191090500000US191110500000US191110500000US191130500000US191130500000US191150500000US191150500000US191170500000US191170500000US191190500000US191190500000US191210500000US191210500000US191230500000US191230500000US191250500000US191250500000US191270500000US191270500000US191290500000US191290500000US191310500000US191310500000US191330500000US191330500000US191350500000US191350500000US191370500000US191370500000US191390500000US191390500000US191410500000US191410500000US191430500000US191430500000US191450500000US191450500000US191470500000US191470500000US191490500000US191490500000US191510500000US191510500000US191530500000US191530500000US191550500000US191550500000US191570500000US191570500000US191590500000US191590500000US191610500000US191610500000US191630500000US191630500000US191650500000US191650500000US191670500000US191670500000US191690500000US191690500000US191710500000US191710500000US191730500000US191750500000US191750500000US191770500000US191790500000US191790500000US191810500000US191810500000US191830500000US191830500000US191850500000US191870500000US191870500000US191890500000US191890500000US191910500000US191910500000US191930500000US191930500000US191950500000US191950500000US191970500000US19197	2909.75	14334.0	733646.25	8448.0	418118.4	1448.6
