	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS_TTL	NAICS_Sector	GEO_ID	estab	emp	payann
253	19	19	0	Iowa	11	Agriculture, forestry, fishing and hunting	11	0400000US19	368.77777777777777	2616.222222222222	135121.33333333334
254	19	19	0	Iowa	21	Mining, quarrying, and oil and gas extraction	21	0400000US19	189.55555555555554	2070.0	121694.77777777778
255	19	19	0	Iowa	22	Utilities	22	0400000US19	272.22222222222223	7909.0	669385.3333333334
256	19	19	0	Iowa	23	Construction	23	0400000US19	8618.111111111111	64059.77777777778	3658569.3333333335
257	19	19	0	Iowa	42	Wholesale trade	42	0400000US19	4988.333333333333	68435.11111111111	3648537.888888889
258	19	19	0	Iowa	51	Information	51	0400000US19	1550.3333333333333	30068.0	1596576.111111111
259	19	19	0	Iowa	52	Finance and insurance	52	0400000US19	6231.0	94466.33333333333	6589637.888888889
260	19	19	0	Iowa	53	Real estate and rental and leasing	53	0400000US19	2948.5555555555557	13454.444444444445	536528.1111111111
261	19	19	0	Iowa	54	Professional, scientific, and technical services	54	0400000US19	6375.777777777777	53706.555555555555	3124597.3333333335
262	19	19	0	Iowa	55	Management of companies and enterprises	55	0400000US19	502.3333333333333	23468.0	1778065.7777777778
263	19	19	0	Iowa	56	Administrative and support and waste management and remediation services	56	0400000US19	3693.0	80000.33333333333	2550997.6666666665
264	19	19	0	Iowa	61	Educational services	61	0400000US19	801.5555555555555	38942.88888888889	1004363.5555555555
265	19	19	0	Iowa	62	Health care and social assistance	62	0400000US19	8490.555555555555	217417.0	8912075.555555556
266	19	19	0	Iowa	71	Arts, entertainment, and recreation	71	0400000US19	1455.888888888889	19927.222222222223	364718.22222222225
267	19	19	0	Iowa	72	Accommodation and food services	72	0400000US19	7147.888888888889	120140.11111111111	1767794.888888889
268	19	19	0	Iowa	81	Other services (except public administration)	81	0400000US19	9144.333333333334	51441.666666666664	1355434.2222222222
269	19	19	0	Iowa	99	Industries not classified	99	0400000US19	95.0	92.22222222222223	2375.5555555555557
