Zip Code,naics,Establishments,Employees,Payroll,IND Level
39475,00,199,001,67240,2
39475,00,94,210,0,2
39475,00,43,220,0,2
39475,00,33,230,0,2
39475,00,24,241,0,2
39475,00,4,242,0,2
39475,11,5,001,0,2
39475,21,3,001,0,2
39475,21,3,210,0,2
39475,22,4,001,0,2
39475,23,12,210,0,2
39475,23,24,001,0,2
39475,23,6,220,0,2
39475,23,4,230,0,2
39475,31-33,6,001,0,2
39475,31-33,3,220,0,2
39475,42,15,001,0,2
39475,42,8,210,0,2
39475,42,3,220,0,2
39475,42,3,230,0,2
39475,44-45,32,001,0,2
39475,44-45,9,210,0,2
39475,44-45,8,220,0,2
39475,44-45,9,230,0,2
39475,44-45,4,241,0,2
39475,48-49,13,001,0,2
39475,48-49,7,210,0,2
39475,48-49,3,230,0,2
39475,52,11,001,0,2
39475,52,8,210,0,2
39475,53,6,001,0,2
39475,53,6,210,0,2
39475,54,17,001,0,2
39475,54,12,210,0,2
39475,54,3,241,0,2
39475,56,10,001,0,2
39475,56,5,210,0,2
39475,56,3,220,0,2
39475,62,13,001,0,2
39475,62,3,210,0,2
39475,62,3,220,0,2
39475,62,4,230,0,2
39475,71,3,001,0,2
39475,72,14,001,0,2
39475,72,3,220,0,2
39475,72,4,230,0,2
39475,72,5,241,0,2
39475,81,18,001,0,2
39475,81,12,210,0,2
39475,81,3,220,0,2
