,relevant_naics,estab,emp,payann,fips
363038,221116,3,63,5092,32001
363039,236115,7,35,1298,32001
363040,236117,3,16,975,32001
363041,236118,6,49,1979,32001
363042,236220,5,18,813,32001
363043,238110,3,2,227,32001
363044,238140,3,26,575,32001
363045,238210,3,11,767,32001
363046,238220,6,48,2365,32001
363047,238910,3,201,11777,32001
363048,441120,4,12,538,32001
363049,441310,4,37,976,32001
363050,441320,3,13,873,32001
363051,444190,3,28,986,32001
363052,445120,4,12,162,32001
363053,446110,4,53,2043,32001
363054,447110,8,54,1122,32001
363055,454390,3,0,4,32001
363056,484121,6,27,1133,32001
363057,484220,3,12,738,32001
363058,492110,3,23,1550,32001
363059,522110,5,55,2135,32001
363060,522130,3,22,1099,32001
363061,522292,3,8,1004,32001
363062,522298,3,14,476,32001
363063,522390,4,7,183,32001
363064,524210,8,35,1290,32001
363065,531110,11,43,708,32001
363066,531210,4,7,65,32001
363067,541211,4,12,484,32001
363068,541110,4,11,578,32001
363069,541213,3,31,174,32001
363070,541219,3,8,83,32001
363071,541330,4,148,12185,32001
363072,541512,6,39,2660,32001
363073,541940,3,44,2000,32001
363074,561720,3,6,108,32001
363075,561730,5,14,500,32001
363076,562111,3,12,582,32001
363077,621210,6,38,1423,32001
363078,621111,6,28,2610,32001
363079,621320,3,14,432,32001
363080,623210,3,15,376,32001
363081,624310,3,56,483,32001
363082,624410,6,30,356,32001
363083,713290,4,85,2306,32001
363084,713940,4,35,416,32001
363085,721110,10,83,1477,32001
363086,722410,6,51,615,32001
363087,722511,15,170,3432,32001
363088,722513,17,250,4683,32001
363089,811111,9,47,1667,32001
363090,812910,3,13,133,32001
363091,813110,12,62,1286,32001
363092,813410,3,14,169,32001
363093,813910,3,7,50,32001
363094,115210,6,8,107,32005
363095,221310,5,58,2134,32005
363096,236115,22,91,3732,32005
363097,236117,10,52,2508,32005
363098,236118,26,95,4254,32005
363099,236220,7,28,1748,32005
363100,237110,3,22,1138,32005
363101,237310,3,39,3709,32005
363102,238110,4,19,387,32005
363103,238130,5,29,1561,32005
363104,238140,5,29,1360,32005
363105,238150,4,20,820,32005
363106,238160,8,106,4170,32005
363107,238210,18,150,6869,32005
363108,238220,30,141,7565,32005
363109,238330,3,18,620,32005
363110,238310,6,258,13531,32005
363111,238320,11,55,2283,32005
363112,238340,8,39,1508,32005
363113,238350,7,26,1327,32005
363114,238910,19,141,9115,32005
363115,238990,4,22,1498,32005
363116,332710,10,59,3192,32005
363117,334220,3,39,2024,32005
363118,334513,4,28,1490,32005
363119,337110,5,17,927,32005
363120,423450,3,6,285,32005
363121,423120,3,12,690,32005
363122,423610,3,5,219,32005
363123,423690,4,9,549,32005
363124,423830,3,24,3389,32005
363125,425120,11,21,2227,32005
363126,441310,3,37,1120,32005
363127,442210,3,17,180,32005
363128,442291,3,9,284,32005
363129,442299,4,28,614,32005
363130,443142,3,69,1862,32005
363131,444190,8,80,3054,32005
363132,444220,3,25,718,32005
363133,445110,4,257,8322,32005
363134,445120,7,26,660,32005
363135,445310,6,21,363,32005
363136,447110,9,93,2017,32005
363137,448120,4,18,228,32005
363138,448310,3,14,312,32005
363139,448140,3,76,905,32005
363140,451110,10,68,829,32005
363141,452311,3,512,19276,32005
363142,452319,6,71,998,32005
363143,453910,6,34,813,32005
363144,453998,4,14,483,32005
363145,454110,17,48,2162,32005
363146,454310,3,16,455,32005
363147,454390,4,18,872,32005
363148,484220,3,24,560,32005
363149,487210,3,21,722,32005
363150,488190,4,11,365,32005
363151,488510,3,58,999,32005
363152,511210,4,6,476,32005
363153,511120,3,3,164,32005
363154,517311,8,88,4908,32005
363155,517312,7,37,1394,32005
363156,518210,10,63,3292,32005
363157,519130,9,32,3395,32005
363158,522110,12,85,5043,32005
363159,522292,9,25,4181,32005
363160,522310,4,5,217,32005
363161,522320,5,10,446,32005
363162,523120,9,18,2512,32005
363163,523910,4,6,123,32005
363164,523920,13,46,7422,32005
363165,523930,9,24,1278,32005
363166,524210,29,92,5676,32005
363167,531110,11,23,1082,32005
363168,531130,4,14,390,32005
363169,531120,5,44,4040,32005
363170,531190,5,4,251,32005
363171,531210,44,96,5703,32005
363172,531311,18,258,7960,32005
363173,531312,4,13,820,32005
363174,531320,6,4,254,32005
363175,531390,7,9,508,32005
363176,532412,6,35,1003,32005
363177,541110,27,64,3134,32005
363178,541211,12,39,2339,32005
363179,541213,3,11,164,32005
363180,541219,14,50,1679,32005
363181,541310,3,3,188,32005
363182,541320,4,25,1737,32005
363183,541330,21,106,6540,32005
363184,541350,3,2,67,32005
363185,541380,3,11,851,32005
363186,541410,3,3,266,32005
363187,541511,23,222,2802,32005
363188,541512,15,40,3136,32005
363189,541519,5,6,147,32005
363190,541611,46,85,5769,32005
363191,541613,15,52,2866,32005
363192,541620,3,6,491,32005
363193,541690,6,3,533,32005
363194,541921,4,38,823,32005
363195,541940,11,101,5252,32005
363196,541990,9,19,1602,32005
363197,551114,4,53,4477,32005
363198,561110,13,53,4027,32005
363199,561312,3,5,94,32005
363200,561320,5,240,5112,32005
363201,561431,3,10,246,32005
363202,561591,3,16,972,32005
363203,561599,3,51,3236,32005
363204,561622,3,3,82,32005
363205,561720,16,211,4388,32005
363206,561730,36,185,7178,32005
363207,561740,3,10,183,32005
363208,561790,5,36,705,32005
363209,561920,3,13,477,32005
363210,561990,3,4,255,32005
363211,611430,4,13,451,32005
363212,611610,3,27,180,32005
363213,611620,3,39,423,32005
363214,621111,33,287,19431,32005
363215,621210,23,207,9405,32005
363216,621310,6,8,240,32005
363217,621320,3,22,1010,32005
363218,621330,5,13,402,32005
363219,621493,3,65,3786,32005
363220,621498,3,14,1946,32005
363221,624210,4,13,238,32005
363222,621340,9,60,2523,32005
363223,624410,8,72,1299,32005
363224,711510,6,6,1002,32005
363225,713290,4,71,1447,32005
363226,713940,8,49,663,32005
363227,713910,5,279,14465,32005
363228,713990,7,24,417,32005
363229,721120,7,3924,136179,32005
363230,721110,14,163,5385,32005
363231,722320,3,2,111,32005
363232,722511,53,672,13103,32005
363233,722513,35,581,9244,32005
363234,722410,14,114,3217,32005
363235,722515,10,105,1631,32005
363236,811111,19,73,2952,32005
363237,811121,4,30,1120,32005
363238,811192,4,24,256,32005
363239,811490,4,8,188,32005
363240,811310,4,2,77,32005
363241,812112,8,33,898,32005
363242,812910,9,23,316,32005
363243,812990,4,8,256,32005
363244,813110,19,230,4822,32005
363245,813211,4,5,623,32005
363246,813910,3,9,363,32005
363247,813990,7,138,4807,32005
363248,212221,8,4406,436702,32007
363249,213114,11,636,66649,32007
363250,221122,5,101,11137,32007
363251,236115,11,9,496,32007
363252,236117,7,163,6916,32007
363253,236118,6,15,421,32007
363254,236210,3,94,9171,32007
363255,236220,5,58,3721,32007
363256,237110,4,10,356,32007
363257,237130,3,100,6507,32007
363258,238110,3,16,533,32007
363259,238160,4,20,783,32007
363260,238220,11,120,7674,32007
363261,238210,10,74,5509,32007
363262,238320,3,12,407,32007
363263,238340,3,14,640,32007
363264,238910,11,383,27202,32007
363265,238990,8,75,4931,32007
363266,327320,5,42,2311,32007
363267,423510,3,36,2678,32007
363268,423610,4,32,2123,32007
363269,423810,14,270,23784,32007
363270,423830,11,69,4957,32007
363271,423840,4,24,1677,32007
363272,423850,3,55,3655,32007
363273,424490,3,23,1403,32007
363274,424690,4,16,914,32007
363275,424710,3,117,13987,32007
363276,424810,3,117,5032,32007
363277,447110,5,31,816,32015
363278,722513,3,47,842,32015
363279,721110,5,36,561,32015
363280,722511,8,59,1168,32015
363281,813110,4,10,129,32015
363282,441110,3,142,8211,32007
363283,441310,6,71,2592,32007
363284,441320,7,75,4186,32007
363285,443141,3,6,58,32007
363286,443142,3,17,325,32007
363287,444130,5,25,679,32007
363288,444190,5,54,2523,32007
363289,445110,11,456,12607,32007
363290,445120,4,25,456,32007
363291,445310,4,17,316,32007
363292,446110,4,34,1756,32007
363293,447110,17,226,4690,32007
363294,447190,9,206,4729,32007
363295,448120,4,35,606,32007
363296,448140,4,74,1453,32007
363297,448310,3,11,326,32007
363298,451110,8,47,891,32007
363299,452319,5,46,970,32007
363300,453220,3,8,59,32007
363301,454310,7,46,2771,32007
363302,454390,5,24,1220,32007
363303,212221,4,1391,184168,32011
363304,484110,7,36,1068,32007
363305,484121,3,34,1600,32007
363306,484220,8,72,4339,32007
363307,488410,3,35,1824,32007
363308,488490,3,4,29,32007
363309,492110,7,88,4733,32007
363310,493110,3,11,718,32007
363311,515112,3,23,737,32007
363312,517311,6,32,2109,32007
363313,517312,4,36,1506,32007
363314,522110,10,85,3599,32007
363315,522130,5,60,2608,32007
363316,522292,7,21,1879,32007
363317,522298,3,12,304,32007
363318,522390,4,12,470,32007
363319,523920,4,7,1432,32007
363320,524210,17,55,2863,32007
363321,531110,14,35,1041,32007
363322,531120,5,21,885,32007
363323,531130,3,5,177,32007
363324,531210,7,17,814,32007
363325,531311,5,159,4195,32007
363326,532111,3,13,362,32007
363327,447110,6,39,813,32027
363328,721110,4,5,59,32027
363329,541211,8,44,1980,32007
363330,541110,18,61,3991,32007
363331,541213,3,27,361,32007
363332,541310,3,3,154,32007
363333,541330,22,120,9999,32007
363334,541370,5,61,1750,32007
363335,541380,3,8,205,32007
363336,541611,5,8,493,32007
363337,541690,4,7,291,32007
363338,541921,3,4,82,32007
363339,541940,5,48,2221,32007
363340,561110,4,18,474,32007
363341,561320,5,321,7624,32007
363342,561710,3,1,19,32007
363343,561720,13,118,3191,32007
363344,561730,8,20,916,32007
363345,561740,3,11,229,32007
363346,562910,3,20,1010,32007
363347,621210,18,152,7800,32007
363348,621111,28,161,12783,32007
363349,621310,7,35,1210,32007
363350,212221,10,1554,171723,32013
363351,213114,5,48,7873,32013
363352,236117,5,14,796,32013
363353,236118,3,23,946,32013
363354,236220,3,27,1510,32013
363355,237110,3,43,2590,32013
363356,238210,4,21,775,32013
363357,238220,3,10,551,32013
363358,238990,3,6,365,32013
363359,212221,3,11,1110,32021
363360,621320,4,49,2608,32007
363361,621340,7,53,1524,32007
363362,621498,5,58,3207,32007
363363,621610,5,75,2913,32007
363364,621910,4,52,3245,32007
363365,624190,5,25,717,32007
363366,624310,3,96,1124,32007
363367,624410,11,118,2212,32007
363368,713290,13,98,2941,32007
363369,713990,4,7,167,32007
363370,721120,11,3402,103518,32007
363371,721110,35,324,6384,32007
363372,721211,7,30,693,32007
363373,722410,17,93,1244,32007
363374,722511,35,471,10150,32007
363375,722513,41,763,11736,32007
363376,722515,7,70,1019,32007
363377,811111,13,78,5089,32007
363378,811121,3,28,1576,32007
363379,811122,3,11,648,32007
363380,811191,3,5,208,32007
363381,811192,5,13,417,32007
363382,811212,3,6,233,32007
363383,811310,11,187,16231,32007
363384,812910,3,22,301,32007
363385,813110,16,61,1119,32007
363386,813910,5,9,316,32007
363387,813930,3,5,407,32007
363388,447110,4,12,211,32021
363389,722410,3,8,77,32021
363390,722513,3,45,690,32021
363391,441310,5,39,1283,32013
363392,441320,3,42,1272,32013
363393,444130,3,56,1747,32013
363394,444190,3,25,1077,32013
363395,445110,3,164,2580,32013
363396,447110,12,99,2009,32013
363397,447190,3,57,1468,32013
363398,448140,3,21,315,32013
363399,454310,3,14,485,32013
363400,484110,4,38,2259,32013
363401,492110,3,13,940,32013
363402,517311,5,31,2137,32013
363403,522110,4,33,1129,32013
363404,522390,3,10,168,32013
363405,524210,4,18,622,32013
363406,531210,6,10,289,32013
363407,541110,6,12,413,32013
363408,541211,3,20,760,32013
363409,541940,3,17,516,32013
363410,561320,3,125,4904,32013
363411,561730,4,8,326,32013
363412,621111,7,19,2108,32013
363413,621210,5,41,1856,32013
363414,621340,3,35,1020,32013
363415,624221,3,4,155,32013
363416,624410,4,15,150,32013
363417,713290,4,21,521,32013
363418,713940,3,15,173,32013
363419,721110,19,106,2254,32013
363420,721120,4,371,7432,32013
363421,722410,6,32,404,32013
363422,722511,18,245,5035,32013
363423,722513,11,241,3068,32013
363424,722515,4,29,373,32013
363425,811111,7,13,269,32013
363426,811121,4,17,663,32013
363427,811310,5,47,3250,32013
363428,813110,11,39,587,32013
363429,238210,3,12,613,32033
363430,238910,3,9,291,32033
363431,445110,4,87,1950,32033
363432,447110,4,34,564,32033
363433,447190,3,70,844,32033
363434,522110,3,25,1212,32033
363435,621210,3,25,680,32033
363436,721110,10,139,2465,32033
363437,721120,3,110,3501,32033
363438,721211,3,8,82,32033
363439,722410,4,6,75,32033
363440,445110,4,55,1035,32017
363441,447110,4,67,1074,32017
363442,541110,3,9,205,32017
363443,721110,4,34,647,32017
363444,722410,3,10,125,32017
363445,722511,11,91,1398,32033
363446,722513,6,86,1398,32033
363447,811111,4,13,407,32033
363448,115210,3,39,1396,32023
363449,212221,4,930,92287,32023
363450,212325,3,155,12964,32023
363451,221122,4,177,19521,32023
363452,236115,11,138,4610,32023
363453,236117,3,7,109,32023
363454,236118,5,15,582,32023
363455,237110,3,30,895,32023
363456,238110,3,48,1122,32023
363457,238160,3,25,451,32023
363458,238210,10,37,1293,32023
363459,238220,12,140,6091,32023
363460,238310,4,47,2084,32023
363461,238350,6,8,238,32023
363462,238910,9,33,1051,32023
363463,238990,8,81,2526,32023
363464,337110,3,1,86,32023
363465,453220,9,21,764,32029
363466,712110,4,9,182,32029
363467,721110,4,34,865,32029
363468,722410,3,15,477,32029
363469,722511,9,62,990,32029
363470,441310,6,39,1000,32023
363471,441320,4,31,1008,32023
363472,442110,3,11,192,32023
363473,444190,4,26,475,32023
363474,444220,4,27,572,32023
363475,445110,6,233,7072,32023
363476,445120,4,12,196,32023
363477,445310,3,46,1137,32023
363478,447110,27,240,4671,32023
363479,447190,3,10,506,32023
363480,452319,5,33,587,32023
363481,453310,3,7,213,32023
363482,453998,9,95,2201,32023
363483,454110,7,15,625,32023
363484,454310,4,35,941,32023
363485,454390,4,21,598,32023
363486,484121,5,6,224,32023
363487,484220,6,11,307,32023
363488,484230,3,16,551,32023
363489,488410,5,32,876,32023
363490,517311,6,31,2725,32023
363491,517312,3,12,331,32023
363492,522110,8,59,2436,32023
363493,115210,7,27,700,32031
363494,212221,10,53,10106,32031
363495,212321,4,79,6745,32031
363496,115112,4,56,3426,32003
363497,115210,11,14,490,32003
363498,524210,10,32,933,32023
363499,531110,6,14,309,32023
363500,531130,6,8,192,32023
363501,531210,18,42,1288,32023
363502,532120,3,2,49,32023
363503,541110,6,12,374,32023
363504,541213,4,26,336,32023
363505,541330,3,12,654,32023
363506,541219,3,4,119,32023
363507,541940,5,47,795,32023
363508,561110,3,28,657,32023
363509,561720,4,12,171,32023
363510,561710,4,16,344,32023
363511,561730,5,33,1001,32023
363512,562111,3,101,4296,32023
363513,621111,6,13,1306,32023
363514,621210,7,56,2534,32023
363515,621320,5,27,835,32023
363516,621340,5,28,1350,32023
363517,621330,7,6,226,32023
363518,621511,6,10,326,32023
363519,621610,5,34,1969,32023
363520,623312,3,65,1436,32023
363521,624120,3,160,2259,32023
363522,624210,3,42,413,32023
363523,713290,6,230,4084,32023
363524,713940,4,26,240,32023
363525,721110,14,189,4002,32023
363526,721120,5,535,12100,32023
363527,721211,5,127,2334,32023
363528,722410,11,84,1703,32023
363529,722513,26,361,4940,32023
363530,722511,18,204,3324,32023
363531,722515,4,35,231,32023
363532,811121,4,18,455,32023
363533,811111,8,35,838,32023
363534,811192,3,11,166,32023
363535,812112,4,18,323,32023
363536,812910,6,20,364,32023
363537,812990,5,36,657,32023
363538,813110,13,76,997,32023
363539,813410,5,28,252,32023
363540,813910,3,89,1944,32023
363541,211120,6,40,4174,32003
363542,212319,3,25,1289,32003
363543,212321,6,93,4452,32003
363544,212399,3,150,5581,32003
363545,213112,5,43,2856,32003
363546,221112,12,254,33625,32003
363547,221114,4,22,2317,32003
363548,221115,3,11,777,32003
363549,221122,21,1460,171678,32003
363550,221210,11,1049,122296,32003
363551,221310,4,5,231,32003
363552,221330,3,116,9908,32003
363553,236115,90,1047,69525,32003
363554,236116,6,56,6714,32003
363555,236117,42,1312,131287,32003
363556,236118,324,2331,110300,32003
363557,236210,6,96,4922,32003
363558,236220,294,4846,374830,32003
363559,213112,4,26,1984,32031
363560,213114,11,48,5503,32031
363561,221116,3,93,9385,32031
363562,221122,6,775,86136,32031
363563,221310,4,10,240,32031
363564,236115,71,369,22322,32031
363565,236116,5,128,10077,32031
363566,236117,23,249,20715,32031
363567,236118,178,852,38154,32031
363568,237110,12,133,8933,32031
363569,237210,10,26,1095,32031
363570,237310,16,1388,123435,32031
363571,237990,3,8,718,32031
363572,238110,30,789,49356,32031
363573,238120,8,74,5610,32031
363574,236117,9,57,4845,32510
363575,236220,78,1066,78175,32031
363576,237130,10,234,23605,32031
363577,221112,3,4,949,32510
363578,236115,14,58,2374,32510
363579,236220,13,38,2294,32510
363580,236118,22,167,6776,32510
363581,237210,4,5,258,32510
363582,238110,3,17,981,32510
363583,238130,3,14,395,32510
363584,238150,5,43,3454,32510
363585,238140,4,41,1861,32510
363586,238160,7,38,1782,32510
363587,238220,25,235,9055,32510
363588,238210,17,86,4008,32510
363589,238310,5,38,1179,32510
363590,238320,11,22,1011,32510
363591,238330,3,17,451,32510
363592,238340,8,58,2380,32510
363593,238350,3,17,564,32510
363594,238990,13,64,3114,32510
363595,238910,13,124,7761,32510
363596,237110,37,1074,65961,32003
363597,237120,4,990,46481,32003
363598,237130,21,587,40138,32003
363599,237210,24,56,6335,32003
363600,237310,26,1697,167029,32003
363601,237990,6,27,2503,32003
363602,238110,74,2469,121343,32003
363603,238130,41,2809,138536,32003
363604,238150,52,535,32328,32003
363605,238120,30,776,60368,32003
363606,238140,68,2964,136512,32003
363607,238160,46,1423,65565,32003
363608,238170,4,318,13022,32003
363609,323111,5,49,1680,32510
363610,238190,26,180,8748,32003
363611,332710,7,148,6530,32510
363612,332721,4,26,1556,32510
363613,332919,3,14,568,32510
363614,336310,3,108,5155,32510
363615,336413,3,39,1157,32510
363616,337110,3,37,1282,32510
363617,339950,4,62,2057,32510
363618,423120,7,47,2283,32510
363619,423430,3,8,821,32510
363620,423610,6,18,694,32510
363621,423450,5,13,1053,32510
363622,423710,4,59,2541,32510
363623,423830,6,44,2901,32510
363624,423930,4,11,398,32510
363625,423990,3,6,151,32510
363626,424210,11,130,4288,32510
363627,424490,5,69,2528,32510
363628,424990,4,29,1976,32510
363629,425120,5,12,155,32510
363630,441110,5,516,29391,32510
363631,238210,385,6367,411284,32003
363632,238290,49,639,58019,32003
363633,238320,126,1416,71803,32003
363634,238330,75,1621,70421,32003
363635,238340,69,1161,91056,32003
363636,238350,131,1601,83503,32003
363637,238390,82,1052,39212,32003
363638,238910,122,2427,140146,32003
363639,238990,174,2932,158435,32003
363640,238140,19,481,20664,32031
363641,238150,10,97,5263,32031
363642,238160,34,508,26051,32031
363643,238190,7,9,401,32031
363644,238210,134,1479,89761,32031
363645,238290,18,128,12063,32031
363646,238330,34,389,18821,32031
363647,238390,14,79,3357,32031
363648,238220,537,8848,511222,32003
363649,238310,102,4641,242511,32003
363650,238130,24,987,52481,32031
363651,238170,9,17,708,32031
363652,238220,162,1882,116134,32031
363653,238310,34,831,48210,32031
363654,238320,76,592,25017,32031
363655,238340,39,693,25854,32031
363656,238350,41,232,12025,32031
363657,238910,50,919,52858,32031
363658,212321,4,32,2069,32019
363659,236115,9,24,1244,32019
363660,236118,11,51,2063,32019
363661,236220,5,60,5004,32019
363662,441120,7,49,2811,32510
363663,441210,3,50,3155,32510
363664,441228,5,57,2207,32510
363665,442110,4,30,1479,32510
363666,441310,11,117,3875,32510
363667,441320,6,65,2722,32510
363668,442210,3,21,1411,32510
363669,442299,3,21,655,32510
363670,443141,4,21,657,32510
363671,444120,3,18,723,32510
363672,444190,11,117,5484,32510
363673,444220,3,28,944,32510
363674,445110,9,382,12069,32510
363675,445120,8,43,796,32510
363676,445299,3,21,354,32510
363677,445310,6,18,388,32510
363678,446110,6,98,4279,32510
363679,446130,3,7,331,32510
363680,447110,17,141,2760,32510
363681,448140,3,76,1111,32510
363682,451110,5,72,1062,32510
363683,451130,3,21,211,32510
363684,452319,6,104,1739,32510
363685,453110,3,10,189,32510
363686,453310,6,56,967,32510
363687,237110,5,28,1452,32019
363688,238130,3,49,2780,32019
363689,238160,5,3,130,32019
363690,238210,9,36,1333,32019
363691,238220,9,36,1459,32019
363692,238310,5,46,1700,32019
363693,238320,6,17,395,32019
363694,238330,3,7,167,32019
363695,238340,5,32,1943,32019
363696,238350,5,48,1947,32019
363697,238390,3,17,721,32019
363698,238910,11,118,9682,32019
363699,238990,12,87,7776,32019
363700,327320,4,17,994,32019
363701,332721,3,45,2548,32019
363702,337110,6,16,601,32019
363703,423120,3,32,1147,32019
363704,423820,6,65,2641,32019
363705,423830,4,641,19369,32019
363706,423840,3,11,778,32019
363707,423930,4,18,327,32019
363708,424710,3,23,1354,32019
363709,425120,4,5,166,32019
363710,311111,3,8,271,32003
363711,311119,3,2,115,32003
363712,311352,5,77,4403,32003
363713,311421,5,67,1217,32003
363714,311520,4,359,16344,32003
363715,311612,4,123,2751,32003
363716,311811,39,516,9375,32003
363717,311812,19,858,33012,32003
363718,311821,5,133,6863,32003
