,fips,relevant_naics,estab,emp,payann
1,32,1152,27,88,2693
3,32,1151,10,190,9698
5,32,2122,52,8872,939095
7,32,2123,33,708,46091
9,32,2111,6,40,4174
11,32,2131,47,897,92285
13,32,2211,79,3264,376182
15,32,2212,11,1049,122296
17,32,2213,19,200,13003
19,32,2382,1465,20563,1257936
21,32,2383,950,15198,770055
23,32,2381,585,15182,768622
25,32,2373,45,3124,294173
27,32,2372,38,87,7688
29,32,2362,422,6396,489954
31,32,2379,9,35,3221
33,32,2389,524,8138,469154
35,32,2361,941,7476,458109
37,32,2371,112,3313,201670
39,32,3111,10,122,7917
41,32,3116,8,152,4001
43,32,3118,90,1923,66794
45,32,3121,31,1016,54858
47,32,3152,20,85,2037
49,32,3115,6,484,25155
51,32,3114,9,122,2635
53,32,3119,42,2528,92464
55,32,3149,28,335,10802
57,32,3113,13,202,8415
58,32,3133,4,4,54
60,32,3141,8,81,2571
62,32,3122,3,5,114
64,32,3251,10,180,33856
66,32,3273,62,1456,96121
68,32,3222,17,922,48246
70,32,3272,8,168,5978
72,32,3274,8,531,41502
74,32,3259,18,232,12190
76,32,3279,29,587,28748
78,32,3219,42,499,19449
80,32,3255,4,36,1191
82,32,3241,11,204,12604
84,32,3254,19,488,24182
86,32,3261,75,3064,150705
88,32,3231,164,3132,137156
90,32,3262,6,111,4956
92,32,3256,14,110,7897
94,32,3212,4,528,16738
96,32,3364,14,338,25233
98,32,3331,5,226,12164
100,32,3323,119,2587,132409
102,32,3328,26,429,17615
104,32,3333,3,18,324
106,32,3342,11,101,6709
109,32,3351,12,143,10785
111,32,3353,10,62,3695
113,32,3321,4,60,2663
115,32,3325,7,78,2524
117,32,3371,60,726,31111
119,32,3332,10,68,3553
121,32,3327,77,1232,66252
123,32,3346,3,3,155
125,32,3391,84,539,23978
127,32,3335,14,207,11226
129,32,3363,25,256,12445
131,32,3345,43,5011,538144
133,32,3314,4,675,46092
135,32,3372,29,633,34681
137,32,3359,13,695,48365
139,32,3329,34,748,34669
141,32,3379,7,89,3242
143,32,3339,30,781,46707
145,32,3399,153,5083,358743
147,32,3344,23,670,29818
149,32,3326,9,86,3314
151,32,3334,7,327,20127
153,32,4243,58,1321,71561
155,32,4248,38,2264,324438
157,32,4246,72,506,32926
159,32,4242,131,1445,77835
161,32,4245,8,23,879
163,32,4232,109,877,51052
165,32,4244,285,6433,327168
167,32,4237,167,2050,131958
169,32,4236,255,3696,250718
171,32,4233,122,1447,85203
173,32,4238,357,4543,289205
175,32,4235,46,597,33952
177,32,4239,264,3324,252088
179,32,4249,184,1553,62956
181,32,4231,174,2528,126412
183,32,4241,52,631,33153
185,32,4247,42,615,44555
187,32,4234,311,3234,217240
189,32,4251,292,1182,59132
191,32,4411,276,10735,647494
193,32,4413,440,5348,170629
195,32,4453,153,1082,29852
197,32,4441,323,8680,275228
199,32,4481,1125,18765,380210
201,32,4431,201,2833,84566
203,32,4421,164,1962,75893
205,32,4471,798,8740,184901
207,32,4451,602,21925,629285
209,32,4461,801,9560,318786
211,32,4422,190,2555,66925
213,32,4483,250,1963,97299
215,32,4442,64,1049,33179
217,32,4412,101,1473,68346
219,32,4482,285,4527,76829
221,32,4452,149,1334,27189
223,32,4512,38,510,7676
225,32,4522,31,3800,86755
227,32,4543,338,1347,57024
229,32,4541,623,5057,205004
231,32,4531,59,308,6220
233,32,4523,249,18610,528523
235,32,4532,285,3097,67276
237,32,4539,520,4099,123690
239,32,4511,279,3926,79383
241,32,4533,109,1780,39437
243,32,4542,21,279,9258
245,32,4855,22,547,17088
247,32,4885,140,1861,88054
249,32,4841,475,5848,313795
251,32,4852,7,266,6248
253,32,4812,24,401,40532
255,32,4889,12,31,1135
257,32,4859,28,375,8767
259,32,4871,16,387,12583
261,32,4879,13,1111,59340
263,32,4872,6,45,1535
265,32,4811,23,6428,561829
267,32,4854,4,609,23679
269,32,4842,306,2714,128948
271,32,4881,77,2934,106435
273,32,4884,96,1913,79141
275,32,4853,71,8160,209439
277,32,4851,6,1783,72632
279,32,4921,83,5115,218473
281,32,4922,44,556,20126
283,32,4931,229,12950,524879
285,32,5152,3,5,317
287,32,5182,164,2713,223177
289,32,5121,194,1832,43722
291,32,5111,117,1117,60385
293,32,5191,149,642,58340
295,32,5179,36,590,51795
297,32,5151,68,1758,104809
299,32,5112,168,3585,293239
301,32,5122,34,84,4347
303,32,5173,449,7159,417690
305,32,5223,332,2609,200662
307,32,5242,1401,8856,518943
309,32,5221,664,11192,687724
311,32,5241,211,6069,491454
313,32,5222,559,6584,445101
315,32,5239,766,2477,269819
317,32,5259,18,15,1178
319,32,5231,223,799,133121
321,32,5313,1046,7671,415271
323,32,5321,205,3116,114409
325,32,5324,256,4228,222931
327,32,5322,160,1089,41584
329,32,5323,15,49,1966
331,32,5331,35,81,7329
333,32,5311,1292,6664,289069
335,32,5312,1772,6883,367814
337,32,5412,1251,7675,341266
339,32,5418,423,3974,220703
341,32,5413,979,11585,837365
343,32,5415,1228,5998,481582
345,32,5411,1786,9258,759005
347,32,5416,2366,8633,568140
349,32,5419,704,6157,246653
351,32,5417,104,2841,244031
353,32,5414,254,1264,64015
355,32,5511,467,24412,2297729
357,32,5614,500,10197,305767
359,32,5613,409,19725,551698
361,32,5612,31,539,30124
363,32,5616,296,12648,349185
365,32,5611,438,3092,224329
367,32,5619,331,15018,465700
369,32,5629,70,1511,48642
371,32,5617,1989,21317,599228
373,32,5615,288,3831,210482
375,32,5621,68,2216,125815
377,32,5622,13,227,13433
379,32,6114,110,613,29910
381,32,6113,13,1143,68422
383,32,6117,70,454,18587
385,32,6111,103,4086,179445
387,32,6112,8,262,10679
389,32,6116,385,3169,59883
391,32,6115,118,1498,61149
393,32,6244,336,5297,112009
395,32,6242,76,1160,38396
397,32,6233,213,3733,87822
399,32,6221,28,33786,2424919
401,32,6216,255,6036,224831
403,32,6241,556,12759,258576
