,fips,relevant_naics,estab,emp,payann
0,32,115112,4,56,3426
2,32,115210,27,88,2693
4,32,212399,3,150,5581
6,32,212325,3,155,12964
8,32,212321,14,204,13266
10,32,211120,6,40,4174
12,32,212221,39,8345,896096
13,32,212319,3,25,1289
15,32,213114,27,732,80025
17,32,213112,9,69,4840
19,32,221122,36,2513,288472
21,32,221112,15,258,34574
23,32,221116,6,156,14477
25,32,221210,11,1049,122296
26,32,221114,4,22,2317
28,32,221330,3,116,9908
30,32,221310,13,73,2605
31,32,221115,3,11,777
33,32,238990,276,3764,207829
35,32,236220,410,6141,468095
37,32,238310,156,5861,309215
39,32,238210,593,8273,522212
41,32,238350,193,1932,99604
43,32,238330,118,2052,90480
45,32,238130,76,3888,195753
47,32,238150,71,695,41865
49,32,237310,45,3124,294173
51,32,236210,9,190,14093
53,32,237210,38,87,7688
55,32,238140,99,3541,160972
57,32,236117,102,1870,168151
59,32,236116,11,184,16791
61,32,236115,235,1771,105601
63,32,237120,4,990,46481
65,32,238290,67,767,70082
67,32,238390,99,1148,43290
69,32,238190,33,189,9149
71,32,237990,9,35,3221
73,32,238320,233,2114,100916
75,32,238220,795,11460,662116
77,32,238110,120,3360,173949
79,32,237130,34,921,70250
81,32,236118,581,3598,165475
83,32,238160,107,2123,98932
85,32,238170,13,335,13730
87,32,238910,241,4355,259883
89,32,238120,38,850,65978
91,32,238340,132,1997,123381
93,32,237110,67,1340,81325
95,32,311999,6,113,4728
97,32,314999,21,276,8597
99,32,312112,5,187,9051
101,32,312120,16,224,9967
103,32,311920,7,34,1596
105,32,311812,23,912,35314
107,32,311352,10,159,6618
109,32,311821,5,133,6863
111,32,314120,8,81,2571
113,32,315210,9,47,948
115,32,311111,3,8,271
117,32,311421,5,67,1217
119,32,311520,4,359,16344
121,32,312113,3,122,5057
124,32,311612,4,123,2751
126,32,315220,5,19,808
128,32,311119,6,20,985
130,32,311991,13,1359,31839
132,32,311811,51,586,10506
134,32,311942,3,336,18583
135,32,313310,4,4,54
137,32,314910,4,37,1359
139,32,312230,3,5,114
141,32,311830,3,78,2137
143,32,315240,5,17,265
144,32,325199,4,11,627
146,32,325998,12,109,4423
148,32,327999,6,171,6527
150,32,321999,13,39,1363
152,32,326199,36,1041,52937
154,32,324121,9,129,6189
156,32,323111,123,2467,115635
158,32,323113,36,629,20294
160,32,327331,7,142,7734
162,32,321912,3,28,718
164,32,327991,17,233,9491
166,32,327215,6,149,4951
168,32,327992,3,34,2044
170,32,327420,6,390,30752
171,32,326130,3,7,854
173,32,325411,6,61,2700
175,32,327390,11,359,20673
177,32,325510,3,28,898
179,32,322220,7,142,4984
181,32,325412,11,342,18723
183,32,326111,3,590,24468
185,32,326160,5,151,7914
187,32,326191,3,187,9147
189,32,327320,42,810,56353
191,32,322291,3,369,25977
192,32,325611,3,21,2688
194,32,323120,3,18,649
196,32,326212,4,49,2638
198,32,325620,6,27,747
200,32,321214,4,528,16738
202,32,326113,4,237,10518
204,32,321920,14,237,8507
206,32,321911,4,88,4401
208,32,336411,6,76,6646
210,32,332999,12,226,6436
212,32,333999,4,207,7304
214,32,339999,41,3568,275916
216,32,332722,4,130,6558
218,32,335122,5,19,942
220,32,337212,15,411,26061
222,32,339116,56,339,14386
224,32,339930,4,11,276
226,32,334510,7,35,1583
229,32,332813,11,176,7510
231,32,332312,17,596,37541
232,32,333111,3,11,384
234,32,333241,3,10,908
235,32,339991,3,9,489
237,32,332510,7,78,2524
240,32,337127,3,224,9240
242,32,334513,8,90,3742
243,32,339910,4,19,1013
245,32,332710,51,531,24158
246,32,333517,3,37,2240
248,32,337910,5,24,534
250,32,332812,14,232,8538
252,32,332321,7,156,7752
254,32,336310,9,159,7283
256,32,337122,5,43,1814
258,32,339940,4,58,3416
260,32,339115,4,21,697
262,32,332323,41,322,15404
264,32,336413,3,39,1157
266,32,333318,3,18,324
268,32,334419,8,200,7461
270,32,332618,8,76,3254
272,32,333249,3,10,542
274,32,334519,6,125,6111
275,32,332919,3,14,568
277,32,336390,8,70,4191
279,32,332721,11,96,5265
281,32,334418,4,181,7066
283,32,334220,10,79,4302
285,32,335314,4,20,1070
286,32,334511,3,3916,456948
