Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
62056,00,285,001,130902,2
62056,00,129,210,0,2
62056,00,63,220,0,2
62056,00,48,230,0,2
62056,00,31,241,0,2
62056,00,9,242,0,2
62056,00,3,251,0,2
62056,23,19,001,0,2
62056,23,16,210,0,2
62056,31-33,14,001,0,2
62056,31-33,4,210,0,2
62056,31-33,4,241,0,2
62056,42,15,001,0,2
62056,42,7,210,0,2
62056,42,3,220,0,2
62056,42,3,230,0,2
62056,44-45,61,001,0,2
62056,44-45,17,210,0,2
62056,44-45,23,220,0,2
62056,44-45,14,230,0,2
62056,44-45,5,241,0,2
62056,48-49,5,001,0,2
62056,51,6,001,0,2
62056,51,3,210,0,2
62056,52,25,001,0,2
62056,52,18,210,0,2
62056,52,3,220,0,2
62056,53,11,001,0,2
62056,53,5,210,0,2
62056,53,4,220,0,2
62056,54,12,001,0,2
62056,54,5,210,0,2
62056,54,5,220,0,2
62056,55,3,001,0,2
62056,55,3,210,0,2
62056,56,4,001,0,2
62056,56,3,210,0,2
62056,62,35,001,0,2
62056,62,11,210,0,2
62056,62,10,220,0,2
62056,62,5,230,0,2
62056,62,6,241,0,2
62056,71,8,001,0,2
62056,71,5,210,0,2
62056,71,3,220,0,2
62056,72,35,001,0,2
62056,72,8,210,0,2
62056,72,13,230,0,2
62056,72,9,241,0,2
62056,81,28,001,0,2
62056,81,20,210,0,2
62056,81,4,220,0,2
