,relevant_naics,estab,emp,payann,fips
7423,11,5,7,243,38089
7424,21,64,1542,166616,38089
7425,53,52,250,15770,38089
7426,22,3,83,8008,38089
7427,23,145,1207,99285,38089
7428,54,83,542,30623,38089
7429,55,7,414,39639,38089
7430,56,57,299,10220,38089
7431,42,80,859,54624,38089
7432,61,9,155,3733,38089
7433,62,96,1965,72923,38089
7434,71,19,286,3238,38089
7435,72,89,1408,28161,38089
7436,81,112,602,24332,38089
7437,51,14,231,12096,38089
7438,52,57,377,22479,38089
7439,11,3,3,148,38103
7440,23,20,40,2026,38103
7441,42,18,221,14299,38103
7442,51,3,22,305,38103
7443,52,15,81,3739,38103
7444,53,4,8,222,38103
7445,54,11,22,724,38103
7446,62,19,416,12241,38103
7447,72,22,106,1255,38103
7448,81,26,76,1790,38103
7450,61,6,88,2313,38105
7451,62,78,1337,61687,38105
7453,21,7,16,755,38013
7454,23,4,4,90,38013
7455,42,6,44,2843,38013
7456,52,8,31,1644,38013
7457,54,4,11,385,38013
7458,62,5,13,236,38013
7459,72,8,36,454,38013
7460,81,8,23,724,38013
7461,71,21,135,6302,38105
7462,72,123,1974,46849,38105
7463,81,117,548,22458,38105
7465,21,152,5176,499604,38105
7466,22,5,0,0,38061
7467,23,36,469,33947,38061
7468,42,20,181,12470,38061
7469,51,14,171,9236,38105
7470,52,55,382,23318,38105
7471,22,15,213,23426,38105
7472,23,150,1815,183588,38105
7473,51,4,0,0,38061
7474,52,26,105,4744,38061
7475,53,8,9,415,38061
7476,54,21,116,9777,38061
7477,56,14,62,4563,38061
7478,62,13,231,8559,38061
7479,71,6,18,344,38061
7480,72,41,354,7900,38061
7481,81,34,218,11627,38061
7483,21,40,737,57783,38061
7484,53,123,707,55657,38105
7485,54,125,584,51386,38105
7486,42,126,1781,122212,38105
7488,11,9,59,3698,38097
7489,23,37,150,9287,38097
7490,42,35,311,15823,38097
7491,51,3,17,334,38097
7492,52,22,133,7059,38097
7493,53,7,14,141,38097
7494,54,15,45,1656,38097
7495,55,5,54,6276,38105
7496,56,79,651,41666,38105
7497,56,3,0,0,38097
7498,62,18,535,20183,38097
7499,72,23,153,1841,38097
7500,81,42,109,2661,38097
7502,23,8,91,5974,38091
7503,42,5,82,4076,38091
7504,52,6,47,2956,38091
7505,72,7,19,201,38091
7506,81,5,9,289,38091
7508,21,7,49,3503,38007
7509,23,4,7,195,38007
7510,42,3,0,0,38007
7511,72,10,83,6851,38007
7512,56,5,12,545,38007
7513,81,5,19,1061,38007
7515,23,21,58,1771,38021
7516,42,18,151,8660,38021
7517,51,5,0,0,38021
7518,72,11,78,1076,38019
7519,81,16,84,1255,38019
7521,22,3,29,2059,38019
7522,23,20,65,4493,38019
7523,42,14,167,10273,38019
7524,51,6,131,8814,38019
7525,52,14,84,6016,38019
7526,54,7,15,664,38019
7527,62,8,223,6525,38019
7528,71,4,12,142,38019
7529,52,11,54,3062,38021
7530,54,12,34,1089,38021
7531,56,4,2,46,38021
7532,62,21,343,11736,38021
7533,71,6,4,123,38021
7534,72,18,146,1285,38021
7535,81,29,102,2292,38021
7537,23,6,12,738,38043
7538,42,7,27,1099,38043
7539,52,4,32,1627,38043
7540,54,7,23,867,38043
7541,62,5,62,1249,38043
7542,72,9,35,743,38043
7543,81,7,20,251,38043
7544,23,7,9,342,38037
7546,42,7,35,1815,38037
7547,52,7,37,1971,38037
7548,62,8,187,5351,38037
7549,72,8,26,322,38037
7550,81,8,22,759,38037
7551,53,111,537,24025,38101
7552,61,22,181,4844,38101
7553,62,170,4947,276888,38101
7554,71,45,477,7977,38101
7555,81,207,1204,35848,38101
7556,23,20,35,1662,38049
7558,42,9,193,11087,38049
7559,52,14,45,2379,38049
7560,53,5,8,96,38049
7561,54,9,19,1006,38049
7562,51,20,421,24313,38101
7563,55,9,110,10957,38101
7564,56,101,1029,29545,38101
7565,56,4,13,417,38049
7566,62,7,108,2379,38049
7567,72,10,29,276,38049
7568,81,13,36,1223,38049
7569,52,132,1015,63699,38101
7570,54,158,885,55420,38101
7571,11,5,7,327,38067
7573,23,25,128,13767,38067
7574,42,37,338,14900,38067
7575,72,180,3823,61177,38101
7576,42,117,1657,100529,38101
7578,11,3,0,0,38101
7579,21,52,1551,182542,38101
7580,22,9,138,13637,38101
7581,23,252,1512,97205,38101
7582,51,4,0,0,38067
7583,52,20,118,6044,38067
7584,54,13,33,1221,38067
7585,56,10,26,885,38067
7586,62,17,377,9894,38067
7587,71,11,22,288,38067
7588,72,14,96,954,38067
7589,81,30,52,1112,38067
7591,23,8,30,1443,38005
7592,42,13,72,4803,38005
7593,52,8,59,3063,38005
7594,62,5,44,456,38005
7595,72,9,0,0,38005
7596,81,7,13,324,38005
7598,22,3,0,0,38041
7599,23,7,37,3389,38041
7600,42,7,30,1505,38041
7601,51,3,20,142,38041
7602,52,12,49,2820,38041
7603,54,5,0,0,38041
7604,56,5,13,119,38041
7605,62,8,91,2997,38041
7606,71,4,0,0,38041
7607,72,7,32,397,38041
7608,81,10,28,473,38041
7609,51,3,21,432,38045
7610,52,19,150,7906,38045
7611,53,3,3,15,38045
7612,62,14,174,4002,38045
7613,71,3,12,131,38045
7614,72,15,54,560,38045
7615,81,22,63,1212,38045
7617,11,3,8,345,38045
7618,23,12,22,897,38045
7619,42,27,217,12318,38045
7620,23,20,147,15255,38025
7621,42,15,140,9828,38025
7622,52,5,24,917,38025
7623,53,4,0,0,38025
7624,54,6,0,0,38025
7626,23,10,23,922,38051
7627,42,13,115,4807,38051
7628,52,10,51,2440,38051
7629,54,7,20,735,38051
7630,62,10,326,10795,38051
7631,71,4,6,38,38051
7632,72,10,25,339,38051
7633,81,14,45,972,38051
7634,42,386,7015,416521,38017
7635,51,8,304,10263,38059
7636,52,59,421,25883,38059
7637,53,37,127,5331,38059
7638,54,75,1361,94836,38059
7639,56,45,443,17161,38059
7641,61,10,201,2707,38059
7642,62,73,2003,65877,38059
7643,11,4,9,446,38059
7644,21,7,79,7010,38059
7646,11,9,26,856,38017
7647,81,505,3879,111268,38017
7648,22,8,179,16351,38017
7649,23,723,7322,521570,38017
7650,22,6,133,13222,38059
7651,23,139,650,42220,38059
7652,71,13,177,2299,38059
7653,72,53,776,12355,38059
7654,81,100,470,16701,38059
7655,42,51,450,22413,38059
7656,53,330,1887,74773,38017
7657,61,40,735,17022,38017
7658,56,5,22,1135,38025
7659,62,4,0,0,38025
7660,71,3,8,176,38025
7661,72,9,103,4082,38025
7662,81,15,70,3787,38025
7663,21,31,537,44615,38025
7665,62,519,18621,1063011,38017
7667,22,3,0,0,38029
7668,23,16,64,3442,38029
7669,42,14,88,3712,38029
7670,52,13,54,2476,38029
7671,54,8,13,523,38029
7672,56,4,7,350,38029
7673,62,10,191,7470,38029
7674,72,12,50,690,38029
7675,81,10,26,284,38029
7676,54,499,5980,375386,38017
7678,11,3,0,0,38063
7679,23,10,21,848,38063
7680,42,12,121,7914,38063
7681,52,17,61,2964,38063
7682,53,3,0,0,38063
7683,54,3,8,479,38063
7684,62,12,296,8076,38063
7685,72,15,58,700,38063
7686,81,18,30,703,38063
7687,11,8,24,1086,38099
7688,22,3,0,0,38099
7689,23,43,128,7573,38099
7690,42,40,359,20748,38099
7691,51,7,99,5287,38099
7692,52,38,170,8999,38099
7693,53,10,27,391,38099
7694,54,25,95,4029,38099
7695,56,13,192,3017,38099
7696,62,39,680,26449,38099
7697,71,9,35,413,38099
7698,72,30,157,2019,38099
7699,81,47,127,3013,38099
7701,99,4,2,34,38017
7702,56,17,114,3889,38077
7703,61,4,0,0,38077
7704,62,45,583,23196,38077
7705,71,8,22,459,38077
7706,72,38,850,19364,38077
7707,81,63,262,5388,38077
7709,11,3,0,0,38077
7710,23,74,410,18301,38077
7711,42,42,290,16632,38077
7712,52,42,176,9336,38077
7713,53,12,40,927,38077
7714,54,27,119,5878,38077
7716,23,30,198,5073,38079
7717,42,12,44,2334,38079
7718,51,4,39,759,38079
7719,52,15,104,4186,38079
7720,54,8,49,531,38079
7721,56,4,58,739,38079
7722,62,20,602,40862,38079
7723,71,7,14,520,38079
7724,72,21,544,11098,38079
7725,81,16,58,783,38079
7726,71,7,31,424,38009
7727,72,25,201,2786,38009
7728,51,88,3085,263732,38017
7729,71,115,2070,34928,38017
7730,55,53,2925,212477,38017
7731,81,26,73,1875,38009
7733,11,4,5,290,38009
7734,21,10,218,17312,38009
7735,23,33,83,3622,38009
7736,42,12,72,4555,38009
7737,51,3,0,0,38009
7738,52,23,115,5707,38009
7739,53,4,5,37,38009
7740,54,21,79,3673,38009
7741,56,7,26,1573,38009
7742,62,13,275,8928,38009
7743,52,420,8801,531728,38017
7744,56,313,5090,169888,38017
7745,72,457,10839,176532,38017
7747,23,12,26,659,38001
7748,42,9,77,3153,38001
7749,51,4,23,279,38001
7750,52,8,37,1892,38001
7751,54,4,16,875,38001
7752,56,3,7,107,38001
7753,62,16,364,14224,38001
7755,23,11,21,882,38027
7756,42,5,40,2744,38027
7757,52,5,26,1303,38027
7758,54,5,11,267,38027
7759,62,9,180,5890,38027
7760,71,3,0,0,38027
7761,72,6,18,298,38027
7762,81,10,25,565,38027
7763,51,7,42,2528,38053
7764,52,12,129,7899,38053
7765,53,28,220,14439,38053
7766,54,38,177,17508,38053
7767,72,8,61,571,38001
7768,81,11,18,437,38001
7769,56,20,146,10823,38053
7770,62,14,450,13292,38053
7771,71,6,15,139,38053
7772,72,39,433,11456,38053
7773,81,34,171,6321,38053
7775,11,4,15,909,38053
7776,21,60,1012,94467,38053
7777,22,7,90,7244,38053
7778,23,77,856,70202,38053
7779,42,24,281,21342,38053
7780,51,5,60,3865,38003
7781,52,29,140,8668,38003
7782,53,9,83,3237,38003
7783,54,13,69,3113,38003
7784,56,8,44,831,38003
7785,61,3,28,441,38003
7786,62,40,1053,31917,38003
7787,71,7,100,554,38003
7788,72,34,356,4130,38003
7789,81,42,230,4635,38003
7791,23,51,230,12434,38003
7792,42,25,175,9759,38003
7793,54,130,1369,81508,38035
7795,21,6,0,0,38057
7796,22,8,656,57379,38057
7797,23,19,104,6214,38057
7798,42,11,61,3330,38057
7799,51,4,0,0,38057
7800,52,24,134,5047,38057
7801,53,5,7,563,38057
7802,54,11,50,2320,38057
7803,56,9,43,1246,38057
7804,62,22,529,18827,38057
7805,71,7,21,295,38057
7806,72,33,280,3865,38057
7807,81,32,107,2702,38057
7809,11,3,2,272,38069
7810,22,3,0,0,38069
7811,23,24,62,2808,38069
7812,42,16,143,8242,38069
7813,52,14,85,4711,38069
7814,54,12,72,2938,38069
7815,56,5,25,811,38069
7816,61,5,33,534,38069
7817,62,9,0,0,38069
7818,55,13,287,13911,38035
7819,56,105,1183,53984,38035
7820,99,3,1,23,38035
7821,61,18,117,3342,38035
7822,62,166,7310,364336,38035
7823,81,34,117,1928,38055
7825,11,3,3,106,38055
7826,21,6,0,0,38055
7827,22,4,0,0,38055
7828,23,39,109,5576,38055
7829,42,19,174,10532,38055
7830,52,24,133,6238,38055
7831,54,8,28,1218,38055
7832,56,5,21,547,38055
7833,62,19,410,12834,38055
7834,71,4,9,381,38055
7835,72,28,233,3135,38055
7837,52,3,0,0,38085
7838,62,3,27,1183,38085
7839,72,7,0,0,38085
7840,81,5,29,655,38085
7842,21,5,97,6505,38011
7843,22,3,0,0,38011
7844,23,19,76,4207,38011
