Naics,Establishments,Employees,Payroll,fips
1151,4,5,237,38089
2111,4,191,25716,38089
2123,4,27,1573,38089
2131,59,1649,166612,38089
2362,9,119,6022,38089
2361,24,61,2166,38089
2371,9,77,5616,38089
2381,21,137,10572,38089
2382,41,349,35550,38089
2383,12,32,1644,38089
2389,28,414,45658,38089
3231,3,14,718,38089
3371,6,268,14871,38089
4231,9,90,6552,38089
4235,3,64,5947,38089
4236,4,55,4128,38089
4237,3,10,588,38089
4238,18,316,23334,38089
4244,4,48,2590,38089
4245,4,11,520,38089
4246,6,54,4454,38089
4249,10,49,3509,38089
4251,3,53,1355,38089
4411,14,278,14974,38089
4412,5,39,1706,38089
4413,12,110,6190,38089
4422,5,40,2207,38089
4421,4,32,1142,38089
4431,5,38,1596,38089
4441,10,221,8227,38089
4442,4,13,434,38089
4451,5,191,4910,38089
4453,6,40,768,38089
4461,12,102,4677,38089
4471,27,258,6504,38089
4481,10,63,1160,38089
4483,3,11,118,38089
4511,6,15,504,38089
4523,3,439,14436,38089
4539,6,6,252,38089
4532,3,19,283,38089
4543,3,7,129,38089
4841,17,171,14344,38089
4842,61,431,33419,38089
4861,3,31,3057,38089
4921,3,70,3285,38089
5151,5,22,1092,38089
5173,7,150,10736,38089
5221,16,240,15224,38089
5222,4,16,1132,38089
5239,13,38,2951,38089
5242,21,73,4343,38089
5311,13,45,2140,38089
5312,9,19,483,38089
5313,9,21,650,38089
5321,5,8,285,38089
5324,12,127,12991,38089
5411,17,86,5063,38089
5412,16,73,4253,38089
5413,16,113,9885,38089
5416,31,111,7397,38089
5419,7,39,1828,38089
5511,7,451,43016,38089
5617,28,66,2860,38089
5613,3,204,3499,38089
5615,3,8,360,38089
5619,5,17,597,38089
5629,6,22,1015,38089
6111,4,135,3341,38089
6116,4,14,199,38089
6211,3,11,1485,38089
6212,10,89,4794,38089
6213,24,154,7055,38089
6214,5,195,7883,38089
6219,6,48,2034,38089
6232,6,171,4817,38089
6231,3,491,15970,38089
6233,5,164,4358,38089
6241,12,340,8180,38089
6244,12,82,1405,38089
7132,6,52,506,38089
7139,11,126,1760,38089
7211,20,263,4707,38089
7223,4,30,583,38089
7224,10,126,1423,38089
7225,55,1028,21107,38089
8111,38,136,7698,38089
8113,17,170,14278,38089
8121,11,56,1145,38089
8122,3,32,936,38089
8129,3,4,80,38089
8131,22,117,2204,38089
8132,4,11,339,38089
8134,5,42,669,38089
8139,7,18,246,38089
1151,3,2,176,38103
2362,3,2,441,38103
2382,4,3,90,38103
2381,8,13,402,38103
2389,3,9,732,38103
4245,9,114,8450,38103
4441,3,14,556,38103
4249,7,63,3255,38103
4451,5,72,1114,38103
