,fips,relevant_naics,estab,emp,payann
1,38,115114,6,23,1426
3,38,115112,27,59,4045
5,38,212111,3,601,71988
7,38,212321,6,135,12822
9,38,211120,46,1568,192933
11,38,213111,55,1712,162248
13,38,211130,5,399,52271
15,38,213112,340,7858,788862
17,38,221122,20,475,52383
19,38,221112,6,1191,118001
21,38,221310,10,95,8581
23,38,238990,95,567,49670
25,38,236220,159,2016,141177
27,38,238310,87,468,21266
29,38,238210,322,3468,275201
31,38,238350,108,447,20203
33,38,238330,46,118,4990
35,38,238130,59,313,12983
37,38,238150,9,104,5750
39,38,237310,39,743,92665
41,38,237210,4,7,226
43,38,238140,35,197,9333
45,38,236117,67,371,19944
47,38,236116,12,127,9174
49,38,236115,169,569,26334
51,38,237120,35,893,96598
53,38,238290,28,981,86102
55,38,238390,8,22,768
57,38,238190,18,211,17780
59,38,237990,10,114,4691
61,38,238320,90,339,16826
63,38,238220,317,3011,180142
65,38,238110,141,777,59551
67,38,237130,17,212,23439
69,38,236118,258,693,26455
71,38,238160,46,396,24224
73,38,238170,61,411,18657
75,38,238910,215,2048,180362
77,38,238120,3,83,3721
79,38,238340,5,14,494
81,38,237110,54,444,35228
83,38,314999,3,13,323
85,38,311611,3,7,195
87,38,312120,6,70,1299
90,38,311824,3,94,2568
92,38,311211,4,101,6442
94,38,311119,3,38,1275
96,38,311811,6,85,1227
98,38,311911,3,85,4903
99,38,321999,3,3,145
101,38,326199,4,435,20080
103,38,323111,23,361,16580
105,38,323113,3,13,543
107,38,327991,4,61,2967
109,38,326122,3,320,16386
111,38,327320,12,132,10134
113,38,321911,4,840,35152
115,38,332999,3,66,2824
118,38,339116,4,13,716
120,38,332312,6,307,18528
122,38,333111,12,1225,71526
124,38,332710,22,437,25827
125,38,333914,3,8,482
127,38,332812,4,44,2027
128,38,332321,3,148,8236
130,38,336320,3,555,12547
132,38,332323,4,60,2689
133,38,332313,3,56,2786
135,38,339950,11,105,5264
138,38,337110,27,280,10650
140,38,423110,19,607,37912
142,38,424810,3,76,4170
144,38,423320,3,11,763
146,38,423430,13,299,20232
148,38,423810,39,854,68622
150,38,424210,13,167,12930
152,38,423610,29,419,28673
154,38,423820,123,1909,127026
156,38,424910,226,1743,117592
158,38,424480,3,48,2847
159,38,423210,3,33,1765
161,38,424410,6,451,29068
163,38,424510,235,2260,144374
165,38,423710,6,14,688
167,38,424130,5,245,15096
169,38,423830,113,1426,115800
171,38,423840,16,126,11742
173,38,423310,13,248,14061
175,38,423450,10,159,9430
177,38,423510,19,418,24911
179,38,423120,44,729,37278
181,38,423420,18,208,15458
183,38,424690,26,350,28016
185,38,423390,8,37,1856
187,38,423690,14,386,23310
189,38,424490,43,1170,51659
191,38,423990,11,38,2177
193,38,424990,6,17,579
195,38,424950,3,43,2348
197,38,424720,3,19,1991
199,38,424710,16,378,20791
201,38,424610,4,53,2628
203,38,423720,21,244,15585
205,38,423930,14,92,4541
207,38,423740,4,82,5554
209,38,423330,8,115,5919
211,38,423850,13,131,6426
213,38,423910,8,47,2417
215,38,424120,12,57,2191
217,38,423130,13,203,10650
219,38,423860,4,47,3099
221,38,423730,9,76,7814
223,38,425120,51,526,17416
225,38,424820,5,189,11885
227,38,446199,14,206,13684
229,38,442299,33,311,5195
231,38,445299,4,71,938
233,38,441310,92,710,24531
235,38,445310,59,706,12140
237,38,441222,3,36,2151
239,38,448130,18,140,1850
241,38,448150,11,56,996
243,38,445292,6,16,212
245,38,446120,13,223,3521
247,38,443142,51,635,18521
249,38,448140,63,1141,17095
251,38,442210,27,324,16487
253,38,446191,16,82,1421
255,38,442110,55,749,29749
257,38,447110,300,3991,88664
259,38,444130,72,840,27251
261,38,444110,4,511,12684
263,38,443141,18,138,3927
265,38,448310,39,251,8685
267,38,445210,7,27,1220
269,38,448110,5,45,1827
271,38,441228,25,276,11373
273,38,441110,67,3939,201947
275,38,444220,46,312,12206
277,38,446130,32,161,4970
279,38,444190,92,807,41343
281,38,448190,27,288,4707
283,38,447190,97,1488,43256
285,38,444210,3,11,432
287,38,444120,4,33,1690
289,38,446110,130,1331,63493
291,38,448210,41,284,4807
293,38,445110,146,5187,109633
295,38,441320,55,635,31874
297,38,441120,57,292,11143
299,38,448120,85,790,8799
301,38,452319,67,1089,20521
303,38,453998,39,227,7941
305,38,451211,9,142,1782
307,38,452210,18,1479,23389
309,38,454110,32,1277,92018
311,38,453110,28,174,3496
313,38,454310,6,61,1988
315,38,453220,48,313,4679
317,38,451120,19,359,6659
319,38,453930,9,52,3643
321,38,451140,6,72,1712
323,38,453210,8,71,1628
325,38,454390,90,293,11780
327,38,453910,18,237,5187
329,38,451130,3,40,590
331,38,451110,39,1330,35341
333,38,453991,11,78,1618
335,38,453310,41,512,8141
337,38,452311,19,4247,113026
339,38,488510,55,616,33165
341,38,484110,116,936,57608
343,38,484122,27,610,42091
345,38,484121,167,2595,130205
347,38,488410,7,44,1943
348,38,481211,3,28,1523
350,38,488190,9,37,1302
352,38,488490,12,51,1904
354,38,486110,23,238,25391
356,38,486210,17,582,66008
357,38,486910,3,9,1110
359,38,485410,7,288,6559
361,38,484220,459,4080,327472
363,38,484230,171,1612,90665
365,38,488210,8,112,9106
367,38,485310,3,52,1501
369,38,484210,16,120,3866
371,38,492110,45,1260,54847
373,38,493110,13,344,15829
375,38,492210,3,20,535
376,38,493190,3,18,799
378,38,518210,15,390,15006
380,38,519130,4,8,590
382,38,512110,8,47,2398
384,38,512131,6,134,1389
386,38,511110,13,433,19570
388,38,511120,8,49,1940
390,38,515112,22,400,17011
392,38,511210,14,1593,209822
395,38,515120,7,343,11844
397,38,517311,41,902,60920
399,38,517312,36,350,16902
401,38,522298,14,297,26688
403,38,524291,11,18,939
405,38,522110,355,6879,422294
407,38,523140,3,5,136
408,38,522291,9,41,2104
410,38,522130,72,673,37374
412,38,524114,10,2102,124229
414,38,524113,16,360,30995
416,38,524126,18,445,39097
418,38,522320,9,405,26564
420,38,524210,639,1966,117813
422,38,523930,31,65,4477
424,38,523999,8,15,609
426,38,523910,25,47,4581
428,38,522310,8,31,1692
431,38,523920,122,442,50495
433,38,522292,7,115,9704
435,38,522220,5,18,2059
437,38,522120,22,530,35213
439,38,523120,59,207,30870
441,38,524292,5,955,52612
444,38,532412,54,719,69465
446,38,532210,3,15,580
448,38,531130,15,28,1643
450,38,533110,10,42,2690
452,38,531120,65,378,12669
454,38,531190,36,84,3341
456,38,531110,178,674,20787
458,38,531312,21,86,5639
460,38,531210,286,493,25298
462,38,531320,31,82,4413
464,38,531390,26,122,7018
466,38,532490,32,351,27549
468,38,532111,27,182,6730
470,38,531311,147,1402,48738
472,38,532120,8,86,4189
474,38,541611,99,550,54405
476,38,541810,28,289,16921
478,38,541990,20,68,5750
480,38,541310,40,323,25120
482,38,541350,4,7,375
484,38,541513,11,62,4232
486,38,541512,47,555,40497
488,38,541511,78,1735,124210
490,38,541330,159,3246,269876
492,38,541620,8,51,3135
494,38,541430,9,36,1658
496,38,541410,13,33,893
498,38,541320,3,7,736
500,38,541613,37,332,17397
502,38,541910,3,68,970
504,38,541211,123,1296,76083
506,38,541110,278,1612,118634
508,38,541219,82,404,17535
510,38,541690,167,397,30856
512,38,541890,14,160,4927
514,38,541490,6,15,378
516,38,541850,3,16,777
