Zip,Naics,Establishments,Employees,Payroll
98828,2361,5,1,0
98828,2361,5,210,0
98828,2381,3,1,0
98831,2361,10,1,0
98831,2361,8,210,0
98831,2381,4,1,0
98831,2381,4,210,0
98831,2382,4,1,0
98831,2382,4,210,0
98831,2383,4,1,0
98831,2383,3,210,0
98831,2389,4,1,0
98831,3121,11,1,0
98831,3121,7,210,0
98831,3121,4,220,0
98831,5617,14,1,0
98831,5617,13,210,0
98831,7225,9,1,0
98831,7225,4,210,0
98465,2361,7,1,0
98465,2361,6,210,0
98465,2381,3,1,0
98465,2381,3,210,0
98465,2383,3,1,0
98465,2383,3,210,0
98465,4451,3,1,0
98465,4451,3,210,0
98465,5617,4,1,0
98465,5617,3,210,0
98465,6212,5,1,0
98465,6212,4,230,0
98465,6213,4,1,0
98465,6213,3,210,0
98465,6244,3,1,0
98465,7139,3,1,0
98465,7225,11,1,0
98465,7225,4,210,0
98465,7225,5,230,0
98465,8121,3,1,0
98465,8131,5,1,0
98466,2361,26,1,0
98466,2361,21,210,0
98466,2361,3,220,0
98466,2362,5,1,0
98466,2362,3,210,0
98466,2381,15,1,0
98466,2381,10,210,0
98466,2382,14,1,0
98466,2382,6,210,0
98466,2382,4,220,0
98466,2383,20,1,0
98466,2383,16,210,0
98466,3391,4,1,0
98466,4251,4,1,0
98466,4251,4,210,0
98466,4422,3,1,0
98466,4451,9,1,0
98466,4451,4,210,0
98466,4452,3,1,0
98466,4453,3,1,0
98466,4461,8,1,0
98466,4461,4,220,0
98466,4461,3,230,0
98466,4481,3,1,0
98466,4511,3,1,0
98466,4539,4,1,0
98466,4539,4,210,0
98466,4541,7,1,0
98466,4541,6,210,0
98466,4841,9,1,0
98466,4841,9,210,0
98466,5173,3,1,0
98466,5173,3,210,0
98466,5221,12,1,0
98466,5221,3,210,0
98466,5221,5,220,0
98466,5221,3,230,0
98466,5222,6,1,0
98466,5222,4,210,0
98466,5239,6,1,0
98466,5239,6,210,0
98466,5242,24,1,0
98466,5242,20,210,0
98466,5311,17,1,0
98466,5311,12,210,0
98466,5311,5,220,0
98466,5312,28,1,0
98466,5312,25,210,0
98466,5312,3,220,0
98466,5313,20,1,0
98466,5313,15,210,0
98466,5411,24,1,0
98466,5411,18,210,0
98466,5411,3,220,0
98466,5411,3,230,0
98466,5412,20,1,0
98466,5412,16,210,0
98466,5412,3,220,0
98466,5413,10,1,0
98466,5413,7,210,0
98466,5415,3,1,0
98466,5416,14,1,0
98466,5416,12,210,0
98466,5419,7,1,0
98466,5419,4,210,0
98466,5419,3,220,0
98466,5511,3,1,0
98466,5613,7,1,0
98466,5613,5,210,0
98466,5614,5,1,0
98466,5614,3,210,0
98466,5616,4,1,0
98466,5616,3,210,0
98466,5617,18,1,0
98466,5617,11,210,0
98466,5617,4,220,0
98466,6116,8,1,0
98466,6116,3,210,0
98466,6116,3,220,0
98466,6117,3,1,0
98466,6117,3,210,0
98466,6211,23,1,0
98466,6211,15,210,0
98466,6211,5,220,0
98466,6212,29,1,0
98466,6212,10,210,0
98466,6212,12,220,0
98466,6212,7,230,0
98466,6213,39,1,0
98466,6213,29,210,0
98466,6213,6,220,0
98466,6213,4,230,0
98466,6233,15,1,0
98466,6233,9,210,0
98466,6233,3,241,0
98466,6241,9,1,0
98466,6241,5,210,0
98466,6244,8,1,0
98466,6244,3,210,0
98466,6244,4,241,0
98466,7139,12,1,0
98466,7139,6,210,0
98466,7139,3,241,0
98466,7225,48,1,0
98466,7225,10,210,0
98466,7225,9,220,0
98466,7225,14,230,0
98466,7225,13,241,0
98466,8111,13,1,0
98466,8111,8,210,0
98466,8111,4,220,0
98466,8121,33,1,0
98466,8121,26,210,0
98466,8121,4,220,0
98466,8123,3,1,0
98466,8123,3,210,0
98466,8129,9,1,0
98466,8129,6,210,0
98466,8131,21,1,0
98466,8131,12,210,0
98466,8131,7,220,0
98466,8139,3,1,0
98467,2361,9,1,0
98467,2361,7,210,0
98467,2381,4,1,0
98467,2381,4,210,0
98467,2382,4,1,0
98467,2382,3,210,0
98467,2383,10,1,0
98467,2383,7,210,0
98467,2383,3,230,0
98467,4471,5,1,0
98467,4471,3,210,0
98467,4541,3,1,0
98467,4541,3,210,0
98467,5239,5,1,0
98467,5239,5,210,0
98467,5242,3,1,0
98467,5311,4,1,0
98467,5311,3,210,0
98467,5312,4,1,0
98467,5312,3,210,0
98467,5313,6,1,0
98467,5313,3,210,0
98467,5411,7,1,0
98467,5411,4,220,0
98467,5412,5,1,0
98467,5412,4,210,0
98467,5413,3,1,0
98467,5416,4,1,0
98467,5416,4,210,0
98467,5616,3,1,0
98467,5617,8,1,0
98467,5617,6,210,0
98467,6211,6,1,0
98467,6212,3,1,0
98467,6213,6,1,0
98467,6213,4,210,0
98467,6233,3,1,0
98467,7225,8,1,0
98467,7225,3,230,0
98207,5416,4,1,0
98208,1141,4,1,0
98208,1141,4,210,0
98208,2361,76,1,0
98208,2361,66,210,0
98208,2361,7,220,0
98208,2362,5,1,0
98208,2362,3,230,0
98208,2381,48,1,0
98208,2381,37,210,0
98208,2381,7,220,0
98208,2381,3,241,0
98208,2382,29,1,0
98208,2382,20,210,0
98208,2382,6,220,0
98208,2382,3,230,0
