Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
91311,4237,18,1,0,4
91311,4237,7,210,0,4
91311,4237,5,220,0,4
91311,4237,3,230,0,4
91311,4238,39,1,0,4
91311,4238,20,210,0,4
91311,4238,6,220,0,4
91311,4238,6,230,0,4
91311,5417,3,1,0,4
91311,5418,12,1,0,4
91311,5418,9,210,0,4
91311,5419,23,1,0,4
91311,5419,16,210,0,4
91311,5419,4,220,0,4
91311,5419,3,230,0,4
91311,5511,13,1,0,4
91311,5511,4,210,0,4
91311,5511,3,220,0,4
91311,5511,3,230,0,4
91311,4238,5,241,0,4
91311,4239,19,1,0,4
91311,4239,10,210,0,4
91311,4239,4,220,0,4
91311,4239,3,230,0,4
91311,5611,7,1,0,4
91311,5611,4,210,0,4
91311,5613,10,1,0,4
91311,5613,5,210,0,4
91311,5614,12,1,0,4
91311,5614,5,210,0,4
91311,5614,4,220,0,4
91311,4241,20,1,0,4
91311,4241,5,210,0,4
91311,4241,7,220,0,4
91311,4241,3,230,0,4
91311,4241,5,241,0,4
91311,4242,23,1,0,4
91311,4242,6,210,0,4
91311,4242,8,220,0,4
91311,4242,5,230,0,4
91311,4242,4,241,0,4
91311,4243,25,1,0,4
91311,4243,12,210,0,4
91311,5615,7,1,0,4
91311,5615,5,210,0,4
91311,5616,22,1,0,4
91311,5616,10,210,0,4
91311,5616,5,220,0,4
91311,5617,41,1,0,4
91311,5617,18,210,0,4
91311,5617,8,220,0,4
91311,5617,5,230,0,4
91311,5617,7,241,0,4
91311,4243,6,220,0,4
91311,4243,5,241,0,4
91311,4244,7,1,0,4
91311,4244,4,210,0,4
91311,4244,3,230,0,4
91311,4246,9,1,0,4
91311,4246,3,210,0,4
91311,4249,18,1,0,4
91311,4249,10,210,0,4
91311,4249,3,220,0,4
91311,4249,4,241,0,4
91311,5619,7,1,0,4
91311,5619,4,210,0,4
91311,5621,4,1,0,4
91311,5621,4,210,0,4
91311,5629,3,1,0,4
91311,6111,5,1,0,4
91311,6116,12,1,0,4
91311,6116,7,210,0,4
91311,6116,3,220,0,4
91311,4251,17,1,0,4
91311,4251,13,210,0,4
91311,4411,3,1,0,4
91311,4411,3,210,0,4
91311,4413,10,1,0,4
91311,4413,6,210,0,4
91311,4422,8,1,0,4
91311,6117,3,1,0,4
91311,6211,9,1,0,4
91311,6211,7,210,0,4
91311,6212,21,1,0,4
91311,6212,9,210,0,4
91311,6212,11,220,0,4
91311,6213,16,1,0,4
91311,6213,13,210,0,4
91311,1152,3,1,0,4
91311,1152,3,210,0,4
91311,2361,40,1,0,4
91311,2361,22,210,0,4
91311,2361,12,220,0,4
91311,2361,6,230,0,4
91311,2362,9,1,0,4
91311,2362,6,210,0,4
91311,2362,3,230,0,4
91311,4422,4,230,0,4
91311,4431,13,1,0,4
91311,4431,5,210,0,4
91311,4431,4,220,0,4
91311,4431,4,230,0,4
91311,4441,14,1,0,4
91311,4441,9,210,0,4
91311,4441,3,220,0,4
91311,4442,3,1,0,4
91311,6214,4,1,0,4
91311,6215,3,1,0,4
91311,6216,15,1,0,4
91311,6216,4,210,0,4
91311,6216,6,230,0,4
91311,6216,3,241,0,4
91311,6231,7,1,0,4
91311,6231,4,230,0,4
91311,6232,7,1,0,4
91311,6232,5,220,0,4
91311,6233,8,1,0,4
91311,2381,24,1,0,4
91311,2381,12,210,0,4
91311,2381,4,220,0,4
91311,2381,3,230,0,4
91311,2381,5,241,0,4
91311,2382,66,1,0,4
91311,2382,33,210,0,4
91311,2382,14,220,0,4
91311,2382,8,230,0,4
91311,2382,5,241,0,4
91311,2382,4,242,0,4
91311,4451,11,1,0,4
91311,4451,3,210,0,4
91311,4451,3,242,0,4
91311,4453,4,210,0,4
91311,4453,6,1,0,4
91311,4461,9,1,0,4
91311,4461,5,220,0,4
91311,4471,7,1,0,4
91311,4471,4,220,0,4
91311,4471,3,230,0,4
91311,6233,7,210,0,4
91311,6239,4,1,0,4
91311,6239,3,210,0,4
91311,6241,16,1,0,4
91311,6241,5,210,0,4
91311,6241,4,241,0,4
91311,6244,13,1,0,4
91311,6244,4,220,0,4
91311,6244,4,230,0,4
91311,6244,3,241,0,4
91311,2383,36,1,0,4
91311,2383,17,210,0,4
91311,2383,7,220,0,4
91311,2383,6,230,0,4
91311,2383,3,241,0,4
91311,2383,3,242,0,4
91311,4481,3,1,0,4
91311,4511,3,1,0,4
91311,4523,5,1,0,4
91311,4523,4,210,0,4
91311,4532,3,1,0,4
91311,4539,17,1,0,4
91311,4539,14,210,0,4
91311,4541,50,1,0,4
91311,4541,28,210,0,4
91311,4541,6,220,0,4
91311,4541,7,230,0,4
91311,4541,8,241,0,4
91311,7111,5,1,0,4
91311,7111,4,210,0,4
91311,7115,38,1,0,4
91311,7115,37,210,0,4
91311,7139,23,1,0,4
91311,7139,10,210,0,4
91311,7139,3,220,0,4
91311,7139,4,241,0,4
91311,7139,4,242,0,4
91311,2389,7,1,0,4
91311,2389,3,210,0,4
91311,3149,3,1,0,4
91311,3149,3,210,0,4
91311,3152,7,1,0,4
91311,3152,3,210,0,4
91311,3219,8,1,0,4
91311,3219,3,210,0,4
91311,3219,3,241,0,4
91311,4543,7,1,0,4
91311,4543,5,210,0,4
91311,4841,6,1,0,4
91311,4841,3,210,0,4
91311,4841,3,220,0,4
91311,4842,9,1,0,4
91311,4842,3,220,0,4
91311,4922,4,1,0,4
91311,7211,7,1,0,4
91311,7211,3,241,0,4
91311,7223,6,1,0,4
91311,7223,3,210,0,4
91311,7224,5,1,0,4
91311,7224,3,220,0,4
91311,7225,78,1,0,4
91311,7225,20,210,0,4
91311,7225,13,220,0,4
91311,7225,17,230,0,4
91311,3231,26,1,0,4
91311,3231,10,210,0,4
91311,3231,7,220,0,4
91311,3231,5,230,0,4
91311,3254,4,1,0,4
91311,3256,13,1,0,4
91311,3256,3,210,0,4
91311,3256,3,241,0,4
91311,3256,4,251,0,4
91311,3259,4,1,0,4
91311,3261,12,1,0,4
91311,3261,3,210,0,4
91311,3261,5,241,0,4
91311,4931,9,1,0,4
91311,4931,5,210,0,4
91311,5111,9,1,0,4
91311,5111,5,210,0,4
91311,5121,26,1,0,4
91311,5121,19,210,0,4
91311,5121,4,220,0,4
91311,5122,4,1,0,4
91311,5122,3,210,0,4
91311,5173,11,1,0,4
91311,7225,21,241,0,4
91311,7225,5,242,0,4
91311,8111,44,1,0,4
91311,8111,29,210,0,4
91311,8111,11,220,0,4
91311,8111,3,230,0,4
91311,3272,3,1,0,4
91311,3321,3,1,0,4
91311,3323,7,1,0,4
91311,3323,4,210,0,4
91311,3323,3,220,0,4
91311,3327,60,1,0,4
91311,3327,24,210,0,4
91311,3327,16,220,0,4
91311,3327,9,230,0,4
91311,3327,8,241,0,4
91311,5173,5,210,0,4
91311,5182,4,1,0,4
91311,5191,3,1,0,4
91311,5191,3,210,0,4
91311,5221,15,1,0,4
91311,5221,6,220,0,4
91311,5221,3,230,0,4
91311,5221,3,241,0,4
91311,8112,15,1,0,4
91311,8112,5,210,0,4
91311,8112,3,230,0,4
91311,8112,3,241,0,4
91311,8114,5,1,0,4
91311,8121,18,1,0,4
91311,8121,12,210,0,4
91311,8121,4,220,0,4
91311,3328,10,1,0,4
91311,3328,3,210,0,4
91311,3328,3,220,0,4
91311,3329,7,1,0,4
91311,3329,3,241,0,4
91311,3335,7,1,0,4
91311,3335,3,210,0,4
91311,3339,7,1,0,4
91311,3339,3,210,0,4
91311,5222,5,1,0,4
91311,5222,4,210,0,4
91311,5223,8,1,0,4
91311,5223,8,210,0,4
91311,5231,4,1,0,4
91311,5231,4,210,0,4
91311,5239,11,1,0,4
91311,5239,10,210,0,4
91311,5241,3,1,0,4
91311,8123,4,1,0,4
91311,8129,11,1,0,4
91311,8129,9,210,0,4
91311,8131,17,1,0,4
91311,8131,5,210,0,4
91311,8131,4,220,0,4
91311,8131,3,241,0,4
91311,8131,3,242,0,4
91311,8139,9,1,0,4
91311,8139,5,210,0,4
91311,3341,5,1,0,4
91311,3341,3,210,0,4
91311,3342,5,1,0,4
91311,3344,18,1,0,4
91311,3344,4,210,0,4
91311,3344,5,220,0,4
91311,3344,3,241,0,4
91311,3344,4,251,0,4
91311,3345,11,1,0,4
91311,3345,3,210,0,4
91311,3351,5,1,0,4
91311,5242,38,1,0,4
91311,5242,26,210,0,4
91311,5242,5,220,0,4
91311,5242,3,242,0,4
91311,5311,35,1,0,4
91311,5311,31,210,0,4
91311,5311,4,220,0,4
91311,5312,20,1,0,4
91311,5312,19,210,0,4
91311,3353,6,1,0,4
91311,3353,3,210,0,4
91311,3359,5,1,0,4
91311,3363,8,1,0,4
91311,3363,3,220,0,4
91311,3364,14,1,0,4
91311,3364,3,220,0,4
91311,3364,5,242,0,4
91311,3371,7,1,0,4
91311,3371,4,210,0,4
91311,5313,12,1,0,4
91311,5313,7,210,0,4
91311,5313,3,220,0,4
91311,5321,4,1,0,4
91311,5324,11,1,0,4
91311,5324,4,210,0,4
91311,5324,3,220,0,4
91311,5324,3,230,0,4
91311,3372,3,1,0,4
91311,3391,7,1,0,4
91311,3391,4,210,0,4
91311,3399,10,1,0,4
91311,3399,4,230,0,4
91311,4231,15,1,0,4
91311,4231,9,210,0,4
91311,5411,19,1,0,4
91311,5411,14,210,0,4
91311,5412,38,1,0,4
91311,5412,32,210,0,4
91311,5412,4,220,0,4
91311,5413,32,1,0,4
91311,5413,17,210,0,4
91311,5413,4,220,0,4
91311,5413,6,230,0,4
91311,5413,4,241,0,4
91311,4232,11,1,0,4
91311,4232,4,210,0,4
91311,4232,3,220,0,4
91311,4232,3,230,0,4
91311,4233,6,1,0,4
91311,4233,4,210,0,4
91311,4234,26,1,0,4
91311,4234,9,210,0,4
91311,4234,4,220,0,4
91311,4234,4,230,0,4
91311,4234,7,241,0,4
91311,4235,4,1,0,4
91311,4236,42,1,0,4
91311,4236,11,210,0,4
91311,4236,10,220,0,4
91311,4236,8,230,0,4
91311,4236,10,241,0,4
91311,5414,14,1,0,4
91311,5414,10,210,0,4
91311,5415,36,1,0,4
91311,5415,26,210,0,4
91311,5415,6,220,0,4
91311,5416,37,1,0,4
91311,5416,27,210,0,4
91311,5416,5,220,0,4
