Zip Code,naics,Establishments,Employees,Payroll,IND Level
85258,54,328,001,0,2
85258,54,239,210,0,2
85258,54,32,220,0,2
85258,54,25,230,0,2
85258,54,26,241,0,2
85258,54,3,242,0,2
85258,54,3,251,0,2
85258,55,15,001,0,2
85258,55,6,210,0,2
85258,56,81,001,0,2
85258,56,51,210,0,2
85258,56,10,220,0,2
85258,56,5,230,0,2
85258,56,8,241,0,2
85258,56,3,251,0,2
85258,00,1745,001,2045480,2
85258,00,1066,210,0,2
85258,00,245,220,0,2
85258,00,184,230,0,2
85258,00,150,241,0,2
85258,00,47,242,0,2
85258,00,33,251,0,2
85258,00,11,252,0,2
85258,00,7,254,0,2
85258,23,80,001,0,2
85258,23,39,210,0,2
85258,23,13,220,0,2
85258,23,9,230,0,2
85258,23,8,241,0,2
85258,23,5,242,0,2
85258,23,4,251,0,2
85258,61,45,001,0,2
85258,61,22,210,0,2
85258,61,8,220,0,2
85258,61,6,230,0,2
85258,61,3,241,0,2
85258,61,3,242,0,2
85258,62,364,001,0,2
85258,62,199,210,0,2
85258,62,67,220,0,2
85258,62,54,230,0,2
85258,62,28,241,0,2
85258,62,11,242,0,2
85258,62,4,251,0,2
85258,31-33,12,001,0,2
85258,31-33,6,210,0,2
85258,31-33,3,220,0,2
85258,42,85,001,0,2
85258,42,44,210,0,2
85258,42,19,220,0,2
85258,42,11,230,0,2
85258,42,8,241,0,2
85258,44-45,79,001,0,2
85258,44-45,40,210,0,2
85258,44-45,12,220,0,2
85258,44-45,11,230,0,2
85258,44-45,9,241,0,2
85258,44-45,3,242,0,2
85258,44-45,3,251,0,2
85258,71,26,001,0,2
85258,71,15,210,0,2
85258,71,3,230,0,2
85258,71,3,251,0,2
85258,48-49,11,001,0,2
85258,48-49,3,210,0,2
85258,48-49,4,220,0,2
85258,51,41,001,0,2
85258,72,79,001,0,2
85258,72,16,210,0,2
85258,72,13,220,0,2
85258,72,15,230,0,2
85258,72,26,241,0,2
85258,72,6,242,0,2
85258,51,16,210,0,2
85258,51,6,220,0,2
85258,51,7,230,0,2
85258,51,7,241,0,2
85258,51,3,242,0,2
85258,52,205,001,0,2
85258,52,141,210,0,2
85258,52,25,220,0,2
85258,52,16,230,0,2
85258,52,8,241,0,2
85258,52,5,242,0,2
85258,52,4,251,0,2
85258,81,94,001,0,2
85258,81,62,210,0,2
85258,81,17,220,0,2
85258,81,8,230,0,2
85258,81,6,241,0,2
85258,52,3,252,0,2
85258,52,3,254,0,2
85258,53,197,001,0,2
85258,53,165,210,0,2
85258,53,14,220,0,2
85258,53,8,230,0,2
85258,53,6,241,0,2
