,relevant_naics,estab,emp,payann,fips
269853,1151,5,10,193,30017
269854,2361,13,27,667,30017
269855,2371,3,14,1446,30017
269856,2381,9,7,462,30017
269857,2382,10,44,2121,30017
269858,2383,4,6,300,30017
269859,2389,9,43,2063,30017
269860,4238,5,33,1368,30017
269861,4244,3,25,926,30017
269862,4251,3,48,619,30017
269863,4249,3,10,519,30017
269864,4411,4,94,4575,30017
269865,4413,5,36,1105,30017
269866,4431,3,10,314,30017
269867,4441,6,82,3371,30017
269868,4451,3,110,3070,30017
269869,4471,6,98,1957,30017
269870,4841,5,20,772,30017
269871,4842,13,41,2439,30017
269872,4921,4,34,2086,30017
269873,5173,5,24,1760,30017
269874,5221,7,196,12252,30017
269875,5239,3,9,570,30017
269876,5242,13,43,2226,30017
269877,5311,7,18,263,30017
269878,5312,4,5,308,30017
269879,5322,3,6,294,30017
269880,5411,4,15,861,30017
269881,5412,12,37,882,30017
269882,5416,14,11,605,30017
269883,5617,5,29,333,30017
269884,6211,6,99,5418,30017
269885,6212,4,48,2164,30017
269886,6213,8,24,750,30017
269887,6214,5,117,5341,30017
269888,6232,6,125,2479,30017
269889,6233,3,24,435,30017
269890,6241,6,75,1155,30017
269891,6244,3,27,396,30017
269892,7121,3,5,114,30017
269893,7132,11,72,1402,30017
269894,7139,5,36,518,30017
269895,7211,8,64,1191,30017
269896,7223,3,2,84,30017
269897,7224,6,78,966,30017
269898,7225,24,418,7600,30017
269899,8111,8,48,2281,30017
269900,8113,4,11,385,30017
269901,8131,8,60,1376,30017
269902,2211,3,205,15450,30041
269903,2213,3,5,74,30041
269904,2361,14,24,878,30041
269905,2362,3,34,2607,30041
269906,2371,5,27,1496,30041
269907,2381,6,17,560,30041
269908,2382,17,61,2323,30041
269909,2383,8,19,449,30041
269910,2389,7,55,4114,30041
269911,3121,4,11,95,30041
269912,3273,3,2,125,30041
269913,4238,3,88,4223,30041
269914,4244,3,25,1018,30041
269915,4245,5,13,854,30041
269916,4249,6,64,3814,30041
269917,4411,3,148,5841,30041
269918,4412,3,12,299,30041
269919,4413,6,49,1535,30041
269920,4422,3,8,183,30041
269921,4441,4,22,875,30041
269922,4431,5,33,844,30041
269923,4442,3,50,1272,30041
269924,4451,3,131,2977,30041
269925,4461,5,19,438,30041
269926,4471,11,106,2416,30041
269927,4481,7,22,283,30041
269928,4523,3,283,6976,30041
269929,4511,4,26,585,30041
269930,4543,3,12,520,30041
269931,4841,6,18,1200,30041
269932,4842,5,6,133,30041
269933,4921,5,55,2121,30041
269934,5173,4,15,502,30041
269935,5221,9,134,6636,30041
269936,5239,7,17,470,30041
269937,5222,5,14,1117,30041
269938,5242,16,51,1993,30041
269939,5311,9,41,809,30041
269940,5312,6,15,198,30041
269941,5313,7,9,281,30041
269942,5324,4,10,434,30041
269943,5411,6,35,933,30041
269944,5412,6,43,1663,30041
269945,5413,5,42,2849,30041
269946,5419,4,19,627,30041
269947,5617,13,38,964,30041
269948,6211,5,9,333,30041
269949,6212,5,36,1975,30041
269950,6213,8,41,954,30041
269951,6232,7,110,2016,30041
269952,6214,5,228,10817,30041
269953,6241,8,149,2691,30041
269954,6244,11,43,979,30041
269955,7132,5,36,728,30041
269956,7139,17,30,561,30041
269957,7211,10,170,3082,30041
269958,7224,13,71,850,30041
269959,7225,32,484,7260,30041
269960,8111,17,69,2392,30041
269961,8113,3,5,127,30041
269962,8121,3,4,14,30041
269963,8131,10,37,451,30041
269964,8132,4,8,204,30041
269965,8134,5,17,346,30041
269966,8139,3,17,88,30041
269967,1151,6,22,1872,30015
269968,2361,5,8,330,30015
269969,2382,3,4,118,30015
269970,2389,4,8,148,30015
269971,4245,7,51,2748,30015
269972,4249,6,39,1671,30015
269973,4441,3,6,205,30015
269974,4451,3,37,620,30015
269975,4461,3,13,656,30015
269976,4471,4,28,530,30015
269977,5221,4,30,966,30015
269978,5242,12,24,1318,30015
269979,5416,3,0,73,30015
269980,6241,3,49,1146,30015
269981,7139,5,5,219,30015
269982,7225,7,42,557,30015
269983,8131,6,15,203,30015
269984,2131,8,10,1017,30085
269985,7224,6,18,154,30015
269986,2212,3,15,1464,30085
269987,2361,7,16,283,30085
269988,2381,4,9,240,30085
269989,2382,3,6,128,30085
269990,4245,4,21,1368,30085
269991,4411,3,47,1688,30085
269992,4249,3,25,1615,30085
269993,4441,5,34,1027,30085
269994,4451,7,112,2268,30085
269995,4471,9,120,4121,30085
269996,4841,3,0,22,30085
269997,4842,8,26,1436,30085
269998,5221,7,64,2405,30085
269999,1153,4,6,546,30053
270000,1133,31,117,5646,30053
270001,2361,30,62,1741,30053
270002,2371,4,21,1119,30053
270003,2373,5,11,628,30053
270004,2381,8,10,682,30053
270005,2382,16,82,2378,30053
270006,2383,12,30,795,30053
270007,2389,13,61,4835,30053
270008,3219,3,37,1090,30053
270009,3327,3,30,1207,30053
270010,3371,3,47,1042,30053
270011,4413,10,60,2149,30053
270012,4412,3,32,1062,30053
270013,4422,4,15,318,30053
270014,5242,7,18,711,30085
270015,5311,3,4,36,30085
270016,5411,3,7,283,30085
270017,5412,5,15,301,30085
270018,5617,4,24,502,30085
270019,6214,4,42,3599,30085
270020,6221,3,286,12321,30085
270021,7132,6,75,1478,30085
270022,7224,8,40,496,30085
270023,7225,15,149,2500,30085
270024,8111,3,12,368,30085
270025,8131,4,13,135,30085
270026,4441,6,69,2160,30053
270027,4451,9,248,5501,30053
270028,4453,5,19,266,30053
270029,4471,8,113,2032,30053
270030,4511,3,12,284,30053
270031,4531,3,5,71,30053
270032,4533,5,11,111,30053
270033,4541,3,17,708,30053
270034,4543,4,26,916,30053
270035,4841,8,32,1356,30053
270036,4842,8,15,652,30053
270037,5111,6,29,683,30053
270038,5173,6,40,2654,30053
270039,5221,10,76,3117,30053
270040,5242,9,31,1043,30053
270041,5311,8,17,495,30053
270042,5312,8,10,298,30053
270043,5313,4,7,117,30053
270044,5322,3,14,314,30053
270045,5411,5,9,324,30053
270046,5412,9,22,454,30053
270047,1152,5,4,172,30067
270048,1133,3,11,662,30067
270049,2211,4,25,2225,30067
270050,2362,3,5,209,30067
270051,2361,43,69,3054,30067
270052,2381,16,55,2170,30067
270053,2382,27,152,7302,30067
270054,5413,7,15,478,30053
270055,5415,4,10,247,30053
270056,5419,3,15,371,30053
270057,5416,5,11,632,30053
270058,5418,3,5,128,30053
270059,5617,20,28,626,30053
270060,5629,5,22,2686,30053
270061,6111,4,69,2380,30053
270062,6212,5,32,1072,30053
270063,6211,3,56,2395,30053
270064,6213,10,25,709,30053
270065,6214,5,107,5466,30053
270066,6219,3,18,273,30053
270067,6244,7,44,981,30053
270068,6241,9,114,1623,30053
270069,7132,4,31,658,30053
270070,7139,9,84,1423,30053
270071,7224,11,73,1271,30053
270072,7211,11,99,1736,30053
270073,7223,4,8,202,30053
270074,7225,44,367,5390,30053
270075,2383,17,47,1512,30067
270076,2389,11,28,1458,30067
270077,3231,3,288,15607,30067
270078,3371,3,21,384,30067
270079,3399,3,16,372,30067
270080,4251,6,2,220,30067
270081,4411,4,19,631,30067
270082,4412,3,2,124,30067
270083,4413,5,37,1054,30067
270084,4422,4,12,327,30067
270085,4431,3,10,161,30067
270086,4441,6,53,2212,30067
270087,4451,5,163,5451,30067
270088,4461,3,27,804,30067
270089,4471,9,109,2421,30067
270090,4481,3,7,71,30067
270091,4511,9,35,884,30067
270092,4523,3,40,786,30067
270093,4532,7,84,5864,30067
270094,4533,5,27,365,30067
270095,4541,4,11,308,30067
270096,4539,7,18,341,30067
270097,4543,4,13,379,30067
270098,8111,20,46,1278,30053
270099,8131,18,63,1005,30053
270100,8134,5,21,289,30053
270101,8139,4,8,132,30053
270102,4841,6,15,636,30067
270103,4842,7,7,370,30067
270104,4859,5,2,75,30067
270105,4884,3,15,722,30067
270106,5111,4,41,1169,30067
270107,5121,4,9,122,30067
270108,5173,6,27,1224,30067
270109,5221,10,119,6946,30067
270110,5239,4,5,783,30067
270111,5242,8,22,777,30067
270112,5311,17,22,364,30067
270113,5312,18,9,592,30067
270114,5313,10,14,533,30067
270115,5411,12,33,1226,30067
270116,5412,14,35,818,30067
270117,5413,11,37,2024,30067
270118,5414,4,5,169,30067
270119,5415,8,14,856,30067
270120,5416,11,6,600,30067
270121,2361,4,13,187,30075
270122,2371,6,11,217,30075
270123,2389,3,4,115,30075
270124,5419,4,10,586,30075
270125,7139,3,3,130,30075
270126,7225,3,19,192,30075
270127,8111,3,10,262,30075
270128,5419,14,41,1414,30067
270129,5511,4,14,1488,30067
270130,5611,4,62,4161,30067
270131,5614,4,11,209,30067
270132,5615,3,1,46,30067
270133,5617,17,24,847,30067
270134,5619,3,4,192,30067
270135,6111,4,17,516,30067
270136,6116,4,19,919,30067
270137,6211,3,74,5830,30067
270138,6212,8,42,1373,30067
270139,6213,14,91,3059,30067
270140,6214,5,73,3220,30067
270141,6232,4,60,1530,30067
270142,6233,3,54,1128,30067
270143,6241,13,65,1322,30067
270144,6242,3,18,467,30067
270145,6244,3,18,385,30067
270146,7115,9,11,715,30067
270147,7132,4,28,474,30067
270148,7139,36,73,2620,30067
270149,5242,4,19,600,30019
270150,7211,3,17,96,30019
270151,7224,3,9,72,30019
270152,7225,4,12,126,30019
270153,2211,3,6,592,30043
270154,2361,22,44,1750,30043
270155,2371,4,8,310,30043
270156,2381,11,36,1682,30043
270157,2382,19,57,2580,30043
270158,4413,4,15,419,30043
270159,4471,5,73,1380,30043
270160,4413,3,17,665,30019
270161,4442,3,31,2134,30019
270162,1153,3,2,178,30043
270163,2383,10,25,416,30043
270164,2389,14,50,1787,30043
270165,4884,3,13,504,30043
270166,5121,3,4,65,30043
270167,5221,4,23,909,30043
270168,5242,4,15,728,30043
270169,5311,3,11,91,30043
270170,5313,3,7,167,30043
270171,5411,4,6,298,30043
270172,5413,6,23,1243,30043
270173,5415,5,8,359,30043
270174,5416,13,16,719,30043
270175,5617,12,89,1243,30043
270176,6211,6,20,1015,30043
270177,6212,3,23,954,30043
270178,6213,5,6,332,30043
270179,7211,3,23,273,30043
270180,7224,6,52,557,30043
270181,7212,3,2,43,30043
270182,7225,17,182,2602,30043
270183,8111,5,29,991,30043
270184,8131,8,27,313,30043
270185,8133,3,3,304,30043
270186,7211,40,363,10286,30067
270187,7212,12,53,4373,30067
270188,7223,4,20,353,30067
270189,7224,14,82,1565,30067
270190,7225,61,716,13832,30067
270191,8111,15,76,2876,30067
270192,8121,5,20,391,30067
270193,8123,5,36,926,30067
270194,8129,4,4,102,30067
270195,8131,19,182,4430,30067
270196,8132,3,5,197,30067
270197,8133,6,29,944,30067
270198,8139,5,12,190,30067
270199,8134,4,9,62,30067
270200,2361,4,8,188,30005
270201,2389,6,26,901,30005
270202,1151,3,27,1136,30051
270203,2361,3,7,112,30051
270204,4245,4,23,1217,30051
270205,4451,3,23,382,30051
270206,5221,4,12,334,30051
270207,8131,4,16,129,30051
