,fips,relevant_naics,YEAR,estab,emp,payann
0,25,1141,2017,165,350,13024
2,25,1133,2017,24,58,2903
4,25,1152,2017,102,373,8766
7,25,1153,2017,7,48,2956
9,25,2123,2017,46,409,30390
11,25,2131,2017,6,24,1237
13,25,2211,2017,163,8932,1114436
15,25,2212,2017,54,251,40767
17,25,2213,2017,54,497,32871
19,25,2382,2017,5770,49474,3671717
21,25,2383,2017,2999,17177,1072715
23,25,2381,2017,1992,13917,1064071
25,25,2373,2017,224,4223,454183
27,25,2372,2017,92,541,37501
29,25,2362,2017,784,11996,1197345
31,25,2379,2017,86,952,77376
33,25,2389,2017,1853,12167,1015989
35,25,2361,2017,5090,18925,1250400
37,25,2371,2017,348,5779,519149
40,25,3116,2017,17,1608,78095
42,25,3118,2017,294,8651,324508
44,25,3121,2017,131,2284,136751
46,25,3152,2017,50,834,23750
48,25,3115,2017,31,926,35638
50,25,3132,2017,20,435,19213
52,25,3162,2017,4,0,0
54,25,3114,2017,27,1497,74775
56,25,3161,2017,5,64,2564
58,25,3119,2017,87,4323,245611
60,25,3169,2017,7,28,632
62,25,3149,2017,79,1690,68355
64,25,3117,2017,30,1988,126213
66,25,3113,2017,59,1127,39226
68,25,3133,2017,28,625,37197
70,25,3141,2017,35,502,17736
72,25,3251,2017,25,1145,115626
74,25,3273,2017,85,1479,91189
76,25,3271,2017,15,318,15229
78,25,3222,2017,98,5415,310708
80,25,3272,2017,31,736,44184
82,25,3259,2017,64,1934,127331
84,25,3279,2017,71,1805,102665
86,25,3219,2017,152,1750,78498
88,25,3255,2017,51,1084,71889
90,25,3253,2017,3,0,0
92,25,3241,2017,41,741,65095
94,25,3254,2017,89,8601,978418
96,25,3261,2017,219,11707,675704
98,25,3231,2017,557,9235,466970
100,25,3252,2017,39,1822,130252
102,25,3262,2017,19,1029,53603
104,25,3211,2017,22,412,17334
106,25,3256,2017,34,700,40930
108,25,3212,2017,3,25,836
109,25,3364,2017,22,3644,201788
111,25,3331,2017,6,190,13683
113,25,3323,2017,216,4071,262123
115,25,3343,2017,8,74,8111
117,25,3324,2017,12,415,27243
119,25,3328,2017,124,3655,198468
121,25,3333,2017,62,2014,148946
123,25,3342,2017,50,1598,202253
125,25,3341,2017,47,1034,70616
127,25,3322,2017,28,2101,121635
129,25,3351,2017,21,494,27281
131,25,3353,2017,43,1381,92803
133,25,3336,2017,12,916,56428
135,25,3321,2017,54,1637,110203
137,25,3315,2017,40,546,28474
139,25,3325,2017,14,276,13592
141,25,3371,2017,151,1419,70040
143,25,3352,2017,7,58,3439
145,25,3332,2017,85,4661,520645
147,25,3311,2017,6,12,1374
148,25,3327,2017,565,9425,580581
150,25,3346,2017,10,157,13418
152,25,3391,2017,242,8324,618332
154,25,3335,2017,138,2649,165717
156,25,3362,2017,13,141,8382
158,25,3363,2017,25,267,20235
160,25,3345,2017,309,24616,2638950
162,25,3314,2017,14,583,33596
164,25,3372,2017,74,1895,103774
166,25,3359,2017,94,7085,663518
168,25,3329,2017,93,4807,288317
170,25,3379,2017,8,0,0
172,25,3339,2017,112,4352,404613
174,25,3399,2017,526,12672,662437
176,25,3369,2017,3,0,0
178,25,3344,2017,171,11236,1214323
180,25,3366,2017,29,464,26846
182,25,3326,2017,18,390,18055
184,25,3312,2017,6,87,5309
186,25,3334,2017,21,1098,79844
188,25,4243,2017,222,4925,429276
190,25,4248,2017,111,4195,330002
192,25,4246,2017,202,2331,201825
194,25,4242,2017,133,8116,1061295
196,25,4245,2017,14,23,1542
198,25,4232,2017,231,2756,232860
200,25,4244,2017,792,17831,1146080
202,25,4237,2017,372,4596,339546
204,25,4236,2017,664,14888,1687772
206,25,4233,2017,315,4308,312397
208,25,4238,2017,822,10652,881676
210,25,4235,2017,129,1874,128402
212,25,4239,2017,527,5980,432207
214,25,4249,2017,384,5857,356582
216,25,4231,2017,421,6978,350942
218,25,4241,2017,197,5451,447484
220,25,4247,2017,78,1907,170022
222,25,4234,2017,887,24506,2870738
224,25,4251,2017,891,9340,576751
226,25,4411,2017,1027,27652,1548717
228,25,4413,2017,893,8937,301445
230,25,4453,2017,1438,9002,238960
232,25,4441,2017,1328,24973,954701
234,25,4481,2017,2252,37033,674713
236,25,4431,2017,621,7121,280715
238,25,4421,2017,427,3690,174168
240,25,4471,2017,2053,13190,327386
242,25,4451,2017,3067,87723,2160976
244,25,4461,2017,2123,37783,1013178
246,25,4422,2017,694,7299,185581
248,25,4483,2017,594,3105,106516
250,25,4442,2017,316,2366,98863
252,25,4412,2017,211,1794,89004
254,25,4482,2017,523,5115,106652
256,25,4452,2017,555,4233,108938
258,25,4512,2017,219,2897,47226
260,25,4522,2017,69,8791,210237
262,25,4543,2017,884,7964,421680
264,25,4541,2017,769,11095,746716
266,25,4531,2017,322,1312,30934
268,25,4523,2017,661,31700,791352
270,25,4532,2017,721,6624,120821
272,25,4539,2017,988,5449,162900
274,25,4511,2017,905,10859,204454
276,25,4533,2017,364,2938,69267
278,25,4542,2017,65,343,12609
280,25,4855,2017,43,555,21351
282,25,4831,2017,14,46,2234
284,25,4885,2017,294,3042,182595
286,25,4841,2017,847,10546,562331
288,25,4832,2017,8,11,1166
290,25,4852,2017,28,666,23047
292,25,4812,2017,20,53,4204
294,25,4889,2017,23,121,6783
296,25,4859,2017,224,5932,148290
298,25,4862,2017,3,0,0
300,25,4871,2017,8,268,12659
302,25,4872,2017,47,501,25239
304,25,4811,2017,50,7855,594549
306,25,4854,2017,148,10553,279517
308,25,4842,2017,766,7086,373048
310,25,4881,2017,69,2641,95783
312,25,4882,2017,9,246,12217
314,25,4884,2017,262,2333,82119
316,25,4883,2017,30,337,23547
318,25,4853,2017,411,4578,180796
320,25,4851,2017,25,4073,297711
322,25,4921,2017,211,10600,513516
324,25,4922,2017,55,722,23932
326,25,4931,2017,251,14049,665622
328,25,5152,2017,52,854,61841
330,25,5182,2017,508,19384,2408957
332,25,5121,2017,351,4528,137311
334,25,5111,2017,390,14850,1147097
336,25,5191,2017,348,13706,1813028
338,25,5179,2017,155,4403,486809
340,25,5151,2017,116,3714,305857
342,25,5174,2017,3,0,0
344,25,5112,2017,621,40004,6124985
346,25,5122,2017,33,134,7736
348,25,5173,2017,1171,20231,1707314
350,25,5223,2017,360,3168,287233
352,25,5242,2017,2588,23075,1852934
354,25,5221,2017,2897,55985,6022035
356,25,5241,2017,533,50168,5737896
358,25,5222,2017,451,5532,759125
360,25,5239,2017,2091,35749,9197045
362,25,5259,2017,21,33,4135
364,25,5231,2017,621,12966,3338435
