Naics,Establishments,Employees,Payroll,fips
334510,4,68,6199,25025
335999,3,14,1184,25025
337110,4,12,356,25025
442291,3,0,0,25025
442299,34,415,10723,25025
443141,12,105,6159,25025
443142,56,692,35064,25025
454110,82,4123,309008,25025
454210,4,23,677,25025
454310,16,267,18553,25025
454390,26,110,6344,25025
519190,5,93,11774,25025
532284,4,125,10166,25025
532289,9,202,9182,25025
532411,4,0,0,25025
532412,6,104,9740,25025
532420,5,108,3922,25025
532490,32,339,25012,25025
551111,3,161,18741,25025
551112,34,479,132195,25025
712110,15,1727,82271,25025
712120,24,208,7376,25025
713120,3,41,258,25025
813311,42,359,18699,25025
813312,39,808,49570,25025
813319,84,1991,76810,25025
115210,3,8,208,25025
339113,4,86,6736,25025
339116,11,50,3805,25025
339910,11,56,2241,25025
339950,6,205,15296,25025
339999,15,52,1778,25025
444110,7,0,0,25025
444120,12,96,4619,25025
444130,20,117,3852,25025
444190,42,465,27445,25025
481111,34,7776,591665,25025
481112,7,24,1192,25025
522110,265,15974,2975210,25025
522120,51,704,68145,25025
533110,5,180,22829,25025
551114,158,20642,2419293,25025
621111,227,10527,1802044,25025
621112,14,92,12559,25025
621210,265,1888,104367,25025
713910,3,14,434,25025
713930,14,91,2663,25025
713940,140,3417,68437,25025
713950,7,311,5771,25025
713990,33,264,7907,25025
813410,140,2393,80553,25025
813910,66,563,55515,25025
221112,7,144,25339,25025
221115,3,19,3575,25025
221122,12,1065,107301,25025
221210,6,0,0,25025
221330,5,0,0,25025
423120,16,243,7845,25025
423130,3,29,1517,25025
445110,216,7916,196472,25025
484110,38,242,11543,25025
484121,18,138,7245,25025
484122,4,0,0,25025
522130,38,659,40459,25025
522210,4,0,0,25025
522220,18,308,70193,25025
522291,11,128,20252,25025
541110,962,15081,2241170,25025
541199,8,34,2950,25025
561110,97,2034,128145,25025
561210,22,822,33236,25025
621310,48,152,6913,25025
621320,36,164,8200,25025
621330,32,255,14145,25025
813920,38,416,34463,25025
813930,91,1011,37768,25025
813940,18,68,3687,25025
236115,17,144,9037,25025
236116,12,1148,176374,25025
236117,47,181,13085,25025
236118,203,803,50066,25025
423210,23,475,64631,25025
423220,12,89,5917,25025
423310,4,56,3579,25025
423320,6,39,4170,25025
423390,4,94,11646,25025
445120,311,1079,21985,25025
445210,17,75,1865,25025
445220,18,151,4944,25025
484210,27,184,8001,25025
484220,24,107,5441,25025
484230,7,0,0,25025
485113,4,0,0,25025
485210,5,228,8480,25025
522292,29,431,91456,25025
522298,9,269,45377,25025
522310,16,151,24569,25025
522320,10,346,32353,25025
522390,51,507,23966,25025
541211,105,9807,938736,25025
541213,60,401,3718,25025
541214,11,291,17007,25025
561311,36,752,55120,25025
561312,51,568,99210,25025
621340,62,428,19734,25025
621391,11,28,1031,25025
621399,33,322,11836,25025
621410,4,161,10862,25025
721110,91,12372,564202,25025
721191,9,21,754,25025
721310,11,70,1915,25025
813990,54,241,13291,25025
236210,4,0,0,25025
236220,65,2307,237739,25025
423420,52,362,21868,25025
423430,15,312,32928,25025
423440,8,59,3148,25025
423450,18,206,22653,25025
445230,7,31,856,25025
445291,11,61,1292,25025
445292,9,47,879,25025
445299,15,121,2051,25025
445310,173,1131,28403,25025
485310,40,732,67985,25025
485320,36,341,14921,25025
485410,5,59,1465,25025
485510,4,118,7787,25025
523110,85,1426,531540,25025
541219,66,448,36581,25025
541310,184,3560,331102,25025
561320,203,9882,434854,25025
561330,7,278,27816,25025
561410,13,186,15000,25025
561422,4,87,2036,25025
621420,49,892,32995,25025
621492,6,216,12789,25025
621493,9,165,6982,25025
621498,35,5579,323905,25025
621511,20,141,8817,25025
722310,232,5353,176568,25025
237110,10,604,54918,25025
237120,3,604,60121,25025
237130,10,215,26214,25025
237210,13,68,6037,25025
237310,7,216,32936,25025
237990,9,75,4153,25025
423490,11,75,5698,25025
423510,8,103,11402,25025
423610,16,163,14324,25025
446110,145,4690,107945,25025
485991,11,434,16318,25025
485999,12,98,4867,25025
487110,3,261,12106,25025
487210,11,465,20590,25025
523120,148,6672,2108123,25025
523130,4,0,0,25025
541320,24,220,16672,25025
541330,139,8389,805657,25025
541350,6,10,433,25025
541370,8,158,13632,25025
561431,11,142,4094,25025
561439,48,819,31182,25025
561492,13,107,5234,25025
561499,9,15,1065,25025
561510,91,393,24158,25025
621512,10,36,7557,25025
621610,55,3454,106244,25025
621910,9,329,12666,25025
722320,50,1356,35823,25025
722330,16,89,2437,25025
722410,135,3674,77334,25025
238110,15,164,17631,25025
238120,8,190,21703,25025
238130,8,24,880,25025
423690,14,270,54469,25025
238140,24,103,11434,25025
423710,11,167,9494,25025
423720,3,60,3674,25025
423810,3,30,6197,25025
423830,13,101,10486,25025
423840,3,29,2609,25025
446120,56,321,9155,25025
446130,32,210,5780,25025
446191,14,35,1088,25025
446199,8,27,1080,25025
488119,17,1972,53022,25025
488330,6,132,8401,25025
488410,25,186,6782,25025
488490,4,408,6313,25025
523910,122,1464,399884,25025
523920,454,20544,6680735,25025
541380,7,32,2209,25025
541410,76,351,28305,25025
541420,5,93,11338,25025
541430,60,263,19577,25025
541490,6,13,668,25025
561520,18,1149,92572,25025
561599,17,82,10366,25025
621999,11,171,37811,25025
622110,12,76463,5540275,25025
622210,3,804,29017,25025
622310,8,11538,766350,25025
722511,998,26035,706496,25025
722513,817,10553,215603,25025
238150,11,239,25670,25025
722514,8,145,3075,25025
238160,20,148,12263,25025
238170,3,5,279,25025
238190,4,12,719,25025
423910,6,36,1829,25025
423920,3,16,724,25025
423930,8,138,8137,25025
423940,29,260,20943,25025
423990,6,23,434,25025
447110,83,513,13800,25025
447190,37,212,6011,25025
488510,85,1178,72781,25025
492110,30,1085,45635,25025
523930,114,1957,342346,25025
523991,16,341,46734,25025
523999,21,1268,243802,25025
541511,328,5919,664347,25025
541512,124,3832,554203,25025
561611,12,41,1454,25025
561612,48,5161,158910,25025
561621,8,157,13503,25025
561622,12,56,2865,25025
561710,11,47,2503,25025
623110,32,3435,128717,25025
722515,299,4429,81496,25025
238210,92,1574,153435,25025
238220,153,1033,76488,25025
238290,7,145,12063,25025
424120,4,0,0,25025
424130,6,47,3183,25025
424210,15,0,0,25025
424310,5,26,1096,25025
424320,8,27,1361,25025
448110,37,308,12234,25025
448120,87,1749,43188,25025
448130,15,106,2702,25025
492210,8,165,4338,25025
493110,9,528,7730,25025
493190,6,0,0,25025
524113,56,5256,800073,25025
524114,23,3856,381457,25025
541513,18,480,60353,25025
541519,54,1219,155513,25025
541611,304,9601,1501336,25025
561720,185,3649,86283,25025
561730,93,461,23767,25025
561740,8,87,3586,25025
561790,6,159,5682,25025
623210,129,1285,42203,25025
623220,78,1739,62620,25025
811111,128,719,31205,25025
811112,4,10,274,25025
811113,8,37,1072,25025
811118,5,18,517,25025
811121,99,709,33566,25025
811122,17,44,1859,25025
811191,8,75,2120,25025
238310,25,423,37039,25025
238320,59,255,14027,25025
238330,27,119,4567,25025
238340,9,58,3971,25025
238350,30,216,14619,25025
424330,4,74,3955,25025
424340,4,0,0,25025
