,fips,relevant_naics,YEAR,estab,emp,payann
1,25,114111,2018,67,145,7238
3,25,113310,2018,27,71,2519
6,25,114112,2018,81,103,6114
8,25,115210,2018,107,385,9911
10,25,115310,2018,7,57,2962
12,25,212321,2018,14,209,14864
14,25,212319,2018,3,56,4787
16,25,221122,2018,95,6809,852838
18,25,221112,2018,28,472,97658
20,25,221111,2018,19,235,25756
22,25,221210,2018,51,2192,281140
24,25,221113,2018,4,631,87847
26,25,221330,2018,5,219,22106
28,25,221310,2018,45,576,33882
30,25,221115,2018,7,32,3277
32,25,238990,2018,801,3633,320095
34,25,236220,2018,736,12692,1298785
36,25,238310,2018,525,6157,434218
38,25,238210,2018,2419,24391,1796038
40,25,238350,2018,802,3577,224634
42,25,238330,2018,377,2118,140000
44,25,238130,2018,298,1341,60728
46,25,238150,2018,106,1644,140352
48,25,237310,2018,213,4142,467265
50,25,236210,2018,35,708,80333
52,25,237210,2018,96,518,41195
54,25,238140,2018,570,2841,230044
56,25,236117,2018,609,2405,167453
58,25,236116,2018,62,2425,311719
60,25,236115,2018,787,2929,189549
62,25,237120,2018,6,997,101974
64,25,238290,2018,154,2965,301220
66,25,238390,2018,134,1832,135444
68,25,238190,2018,97,992,78039
70,25,237990,2018,89,1021,100201
72,25,238320,2018,1088,3776,210381
74,25,238220,2018,3179,26725,2030551
76,25,238110,2018,298,3244,260341
78,25,237130,2018,92,2270,181250
80,25,236118,2018,3828,11975,680336
82,25,238160,2018,392,2871,209916
84,25,238170,2018,190,623,33494
86,25,238910,2018,1162,8697,704868
88,25,238120,2018,54,1266,107778
90,25,238340,2018,169,813,47715
92,25,237110,2018,233,2724,261158
94,25,316998,2018,3,37,1176
96,25,311999,2018,8,162,7332
98,25,314999,2018,50,863,30445
100,25,312120,2018,91,1730,64922
102,25,313210,2018,5,188,9289
104,25,311513,2018,4,19,527
106,25,311351,2018,3,67,3460
108,25,311920,2018,4,261,13706
110,25,311812,2018,102,4805,191806
112,25,311352,2018,26,303,6996
114,25,314120,2018,34,344,11197
116,25,315210,2018,23,313,9282
118,25,312140,2018,8,58,2544
120,25,311423,2018,3,320,20600
122,25,311824,2018,3,417,25731
124,25,313320,2018,16,893,60116
126,25,316210,2018,4,294,13191
128,25,311813,2018,11,764,37680
130,25,311412,2018,7,794,41878
132,25,311421,2018,6,74,2701
134,25,311520,2018,8,129,2168
136,25,316110,2018,5,55,2381
138,25,311941,2018,3,671,59434
140,25,311612,2018,6,130,5757
142,25,315220,2018,7,250,7723
143,25,313220,2018,3,37,1192
145,25,311340,2018,10,283,9500
146,25,311119,2018,4,1,391
148,25,311991,2018,17,1753,91262
150,25,311811,2018,150,2142,48666
152,25,311911,2018,3,128,10252
154,25,311710,2018,31,2065,122817
156,25,312111,2018,3,293,20141
158,25,311942,2018,8,85,3995
160,25,313310,2018,14,255,13333
162,25,314910,2018,24,523,29428
164,25,312130,2018,17,131,3487
166,25,327910,2018,7,787,48487
168,25,325520,2018,10,289,19321
170,25,325199,2018,7,731,91989
172,25,322299,2018,4,175,7769
174,25,325998,2018,19,724,49594
176,25,321999,2018,46,276,11996
178,25,326199,2018,146,6849,394002
180,25,324121,2018,30,279,29039
182,25,325414,2018,13,804,83384
184,25,323117,2018,13,562,31345
185,25,327120,2018,3,277,22771
187,25,323111,2018,397,5955,328167
189,25,323113,2018,90,1261,59701
191,25,327331,2018,10,206,13417
193,25,322211,2018,17,1573,90604
195,25,325991,2018,12,504,28553
197,25,327991,2018,46,527,30274
199,25,322212,2018,3,184,13744
201,25,327215,2018,16,310,17508
203,25,325413,2018,7,1320,137600
205,25,325411,2018,10,329,38994
207,25,325180,2018,9,332,29297
209,25,327390,2018,18,360,19807
211,25,321918,2018,26,263,13029
213,25,322219,2018,4,64,3227
215,25,327212,2018,6,107,6206
217,25,325510,2018,29,538,35719
219,25,322220,2018,21,1854,127853
222,25,325412,2018,62,5005,764336
224,25,326160,2018,3,258,14033
226,25,325211,2018,32,1649,124445
228,25,326112,2018,3,31,1964
230,25,325612,2018,7,135,7153
232,25,326140,2018,4,329,16972
234,25,327110,2018,9,346,16092
236,25,325910,2018,9,140,11429
238,25,327320,2018,38,974,70304
240,25,321113,2018,16,129,6958
242,25,325611,2018,3,68,7136
244,25,322230,2018,14,412,20453
246,25,323120,2018,23,538,23828
248,25,326113,2018,3,145,9032
250,25,326121,2018,9,362,18828
252,25,326150,2018,12,924,69338
254,25,321920,2018,36,463,23550
256,25,321911,2018,3,56,3279
258,25,333415,2018,5,357,30816
260,25,336412,2018,16,3557,364469
262,25,335999,2018,29,3667,391302
264,25,332999,2018,44,918,48883
266,25,333999,2018,37,1848,216989
268,25,339999,2018,137,1903,102103
270,25,331524,2018,6,101,4061
272,25,334516,2018,48,5529,613188
274,25,334310,2018,10,323,44858
276,25,334512,2018,8,516,44333
278,25,334412,2018,13,304,21217
280,25,334613,2018,4,157,13445
282,25,336612,2018,16,91,4238
284,25,332722,2018,4,141,7187
286,25,334416,2018,10,322,15378
287,25,335991,2018,3,111,9018
289,25,335122,2018,4,56,5827
291,25,334112,2018,3,13,1303
293,25,334118,2018,18,1060,81153
295,25,333922,2018,3,43,3196
297,25,331420,2018,4,235,12158
299,25,335931,2018,14,846,123314
301,25,337212,2018,48,860,55412
303,25,333515,2018,30,781,40476
305,25,339114,2018,3,32,1914
307,25,339116,2018,106,1271,94362
309,25,339930,2018,17,664,32432
311,25,334510,2018,62,5902,1005476
313,25,334111,2018,9,71,5740
315,25,334417,2018,3,189,11756
317,25,332813,2018,59,1896,99961
319,25,332312,2018,29,591,43336
321,25,339993,2018,3,104,4868
323,25,335921,2018,3,229,15292
324,25,333241,2018,3,81,6892
326,25,339991,2018,24,1051,112998
328,25,332510,2018,15,305,16558
330,25,333414,2018,8,332,20544
332,25,333511,2018,30,818,43820
334,25,333994,2018,8,206,17157
336,25,332911,2018,8,418,23516
338,25,337127,2018,4,70,3044
340,25,334515,2018,37,1495,166870
342,25,334513,2018,25,1266,138310
344,25,332111,2018,3,669,54133
347,25,334517,2018,6,592,86714
349,25,339910,2018,60,1284,58573
351,25,332710,2018,443,6139,380793
353,25,333517,2018,17,326,24930
356,25,333914,2018,6,147,9614
358,25,333613,2018,3,721,41528
360,25,332812,2018,55,1590,97326
362,25,332119,2018,41,1060,54310
364,25,332811,2018,10,212,10463
366,25,332321,2018,3,28,2866
368,25,336211,2018,6,164,10768
370,25,336370,2018,3,298,14331
372,25,339992,2018,18,218,11333
374,25,331523,2018,4,190,10612
376,25,337122,2018,28,260,10584
379,25,339115,2018,9,517,27139
381,25,333314,2018,34,1426,113883
383,25,332323,2018,49,555,35369
385,25,336413,2018,3,123,10374
387,25,333318,2018,22,549,34931
389,25,335929,2018,12,767,50095
391,25,334290,2018,7,72,4659
393,25,334419,2018,55,2606,205065
395,25,332618,2018,13,353,17982
397,25,333249,2018,46,1246,96005
399,25,334519,2018,46,2020,182003
401,25,332439,2018,3,114,5562
404,25,333993,2018,4,222,14710
406,25,332313,2018,15,388,25294
408,25,335311,2018,6,331,29171
410,25,332721,2018,113,2575,161772
412,25,335912,2018,4,77,5573
414,25,334418,2018,14,1763,144578
415,25,333244,2018,3,7,582
417,25,334220,2018,28,1335,172074
419,25,335314,2018,21,654,46609
421,25,335121,2018,3,333,19598
423,25,331221,2018,3,85,5326
425,25,333519,2018,8,402,37322
427,25,332216,2018,24,1764,103249
429,25,333243,2018,10,372,21501
431,25,334511,2018,24,5195,483834
433,25,331492,2018,3,189,12643
435,25,334413,2018,40,5211,732439
437,25,333242,2018,8,2720,384241
439,25,332322,2018,96,2162,147770
441,25,336611,2018,6,260,13152
443,25,337215,2018,10,509,23667
445,25,339950,2018,114,1687,84096
447,25,332994,2018,4,2120,115611
448,25,335210,2018,3,119,7801
450,25,334614,2018,6,19,1218
452,25,333514,2018,40,442,27050
454,25,339920,2018,17,2168,158541
455,25,332613,2018,3,14,427
457,25,331222,2018,3,25,1150
459,25,335911,2018,8,307,30668
461,25,339112,2018,52,5096,398036
463,25,339113,2018,52,1452,100756
464,25,334210,2018,3,35,3214
466,25,334514,2018,5,125,6217
468,25,336214,2018,3,32,1299
470,25,337121,2018,3,12,578
471,25,333992,2018,3,15,689
473,25,337110,2018,76,595,30254
475,25,423110,2018,90,1482,109573
477,25,424810,2018,28,1690,103580
479,25,424920,2018,48,1224,65157
481,25,423320,2018,61,723,59262
483,25,425110,2018,6,11,1099
485,25,423430,2018,225,7147,991352
487,25,424450,2018,43,318,17071
489,25,423810,2018,71,1101,92935
491,25,424430,2018,34,732,58341
493,25,424210,2018,132,10046,1850263
495,25,423610,2018,314,5819,459610
497,25,423820,2018,26,215,12353
499,25,424910,2018,32,408,29864
501,25,424460,2018,128,1888,112767
503,25,424930,2018,66,998,50177
505,25,424340,2018,33,3537,430878
507,25,424480,2018,118,2549,157841
509,25,423210,2018,107,1246,102575
511,25,424410,2018,44,2632,179158
514,25,423710,2018,94,1278,93291
516,25,423220,2018,119,1323,106970
518,25,423620,2018,38,1650,219990
520,25,424130,2018,89,2642,195212
522,25,423830,2018,485,7320,638810
524,25,423840,2018,130,1412,113982
526,25,423940,2018,73,427,30578
528,25,423310,2018,118,2161,154374
530,25,424470,2018,39,643,39219
532,25,423450,2018,239,12702,1636837
534,25,424320,2018,58,1315,69684
536,25,423510,2018,125,1720,129499
538,25,423140,2018,30,553,19756
540,25,423120,2018,236,4104,195568
542,25,423420,2018,214,2103,149549
544,25,423460,2018,10,353,36462
546,25,424690,2018,131,1752,156642
548,25,423440,2018,65,1130,76521
550,25,423390,2018,64,714,54039
552,25,423690,2018,277,7002,986763
553,25,424590,2018,3,7,357
555,25,424490,2018,252,7708,452591
557,25,423990,2018,152,2009,155481
559,25,424990,2018,156,1086,85704
561,25,423490,2018,108,1318,113427
563,25,424420,2018,78,1926,128902
565,25,424950,2018,35,535,37590
567,25,424720,2018,27,767,58184
569,25,424710,2018,35,1003,119252
571,25,423410,2018,6,42,3632
573,25,424310,2018,40,704,45681
575,25,424610,2018,61,692,48111
577,25,423720,2018,157,2050,148803
579,25,424440,2018,6,99,6809
581,25,423930,2018,154,1922,116020
583,25,423330,2018,54,670,57389
585,25,423850,2018,84,780,52007
587,25,423910,2018,91,843,80727
589,25,424120,2018,76,2294,197774
591,25,423130,2018,35,512,31021
593,25,424940,2018,6,140,6989
595,25,423920,2018,22,308,25707
597,25,423860,2018,7,17,2267
599,25,423730,2018,99,1087,93101
601,25,425120,2018,857,8893,537478
603,25,424820,2018,75,2374,207196
605,25,424330,2018,69,671,43529
607,25,446199,2018,161,982,50487
609,25,442299,2018,388,5967,119501
611,25,445299,2018,137,937,21504
613,25,441310,2018,599,6090,196203
615,25,445291,2018,83,463,11300
617,25,445310,2018,1439,8966,239196
619,25,441222,2018,100,755,45076
621,25,448130,2018,176,1952,32194
623,25,448150,2018,171,1287,30510
625,25,445292,2018,68,386,6118
627,25,445120,2018,1697,6077,120382
629,25,446120,2018,296,3135,65165
631,25,443142,2018,456,6147,256744
633,25,448140,2018,708,19563,405021
635,25,445220,2018,98,628,22690
637,25,442210,2018,220,1148,58726
639,25,446191,2018,165,695,18192
641,25,445230,2018,55,858,28380
643,25,442110,2018,414,3756,173188
645,25,447110,2018,1366,9459,235938
647,25,444130,2018,294,2871,80591
649,25,444110,2018,104,13712,352476
651,25,443141,2018,141,1290,60316
653,25,448310,2018,557,2704,100898
655,25,448320,2018,26,124,5544
657,25,445210,2018,82,757,23536
659,25,448110,2018,171,1444,44904
661,25,441228,2018,78,684,34948
663,25,441110,2018,479,24464,1412315
665,25,444220,2018,242,2109,85393
667,25,446130,2018,307,1848,58627
669,25,444190,2018,727,8024,477197
671,25,448190,2018,252,2571,61780
673,25,447190,2018,601,3121,95485
675,25,444210,2018,66,470,19711
677,25,444120,2018,142,922,37526
679,25,446110,2018,898,18003,685273
681,25,441210,2018,16,266,12753
683,25,448210,2018,476,5171,105345
685,25,445110,2018,1354,82482,2086993
687,25,441320,2018,304,2807,118752
689,25,441120,2018,579,2920,141528
691,25,442291,2018,61,292,11118
693,25,448120,2018,693,7908,162546
695,25,452319,2018,506,7195,140813
697,25,453998,2018,355,1605,82030
699,25,453920,2018,148,345,14544
701,25,451211,2018,192,2183,43635
703,25,452210,2018,67,8836,198513
705,25,454110,2018,768,11697,790821
707,25,453110,2018,321,1329,31269
709,25,454310,2018,455,4931,303197
711,25,453220,2018,591,4189,75004
713,25,451120,2018,208,3997,60242
715,25,451140,2018,68,608,16953
717,25,451212,2018,26,73,1481
719,25,453210,2018,109,2279,91432
721,25,454390,2018,433,2721,141225
723,25,453910,2018,228,2712,66142
725,25,451130,2018,85,810,12770
727,25,451110,2018,500,5124,113365
729,25,453991,2018,269,775,17171
731,25,453310,2018,352,2862,68693
733,25,454210,2018,61,337,11562
735,25,452311,2018,129,23428,667772
737,25,488999,2018,4,72,5721
739,25,485999,2018,67,765,18650
741,25,485113,2018,6,1530,79615
743,25,485510,2018,42,754,24719
745,25,483114,2018,3,189,9313
747,25,488510,2018,285,3136,198003
749,25,484110,2018,507,3882,171907
751,25,484122,2018,73,2549,155191
753,25,484121,2018,405,4580,275925
755,25,483212,2018,8,22,1537
757,25,485210,2018,15,403,14938
759,25,485320,2018,240,2895,91742
