Naics,Establishments,Employees,Payroll
1133,6,6,189
1141,6,23,958
1152,55,233,8597
2123,53,689,52715
2131,5,7,444
2212,30,987,108744
2213,34,950,94684
2361,1678,5534,333599
2362,328,5448,506283
2371,156,3751,357774
2211,94,5666,807551
2381,925,6476,444691
3111,4,39,1782
3112,5,182,7271
3113,11,371,12726
3114,10,794,41222
3119,43,1891,106791
2372,23,33,2863
2373,97,1672,200440
2379,39,494,34676
2382,2531,21029,1484160
2389,886,6516,498728
2383,1219,7780,412680
3115,21,920,56344
3116,17,362,14475
3118,195,3300,119089
3121,120,1784,77366
3131,3,24,572
3132,8,140,9933
3133,7,282,18456
3141,20,112,3636
3149,47,779,42330
3152,10,57,1966
3159,5,64,1046
3169,5,184,16944
3219,75,783,36201
3211,13,152,6820
3222,39,1579,99013
3221,5,775,73006
3231,271,5008,225531
3241,26,165,19925
3251,25,1356,118213
3252,24,806,62015
3253,12,211,14909
3255,15,448,33314
3254,22,467,63187
3256,29,1130,76984
3259,30,1364,104002
3261,123,4907,282934
3262,16,403,31353
3273,57,1186,85203
3312,10,827,52042
3313,5,218,18612
3314,23,1152,73866
3315,12,676,32769
3321,85,3211,194583
3322,30,1586,114420
3271,5,36,1486
3272,16,401,28786
3279,56,1218,83638
3323,159,2771,172532
3324,9,227,10840
3325,23,1361,95967
3326,30,1329,82397
3327,480,9591,569091
3329,92,4925,347302
3334,12,460,32291
3328,144,3525,194901
3331,6,222,12528
3332,40,3253,296826
3333,28,1466,118973
3335,157,3489,229569
3336,27,2152,138826
3339,76,2528,180426
3341,8,175,10993
3342,19,1627,131463
3343,6,21,931
3344,73,3234,204999
3345,120,10046,990578
3351,21,717,38486
3352,5,167,10415
3353,34,1585,100708
3359,59,3962,281489
3362,4,128,4871
3363,47,2726,172768
3364,77,34603,3433472
3369,5,16,653
3366,13,11828,1180502
3371,113,765,30068
3372,63,808,45067
3379,9,411,23987
3391,114,5315,409571
3399,168,2687,215489
4233,196,2352,157161
4231,204,3801,191903
4232,111,1257,95476
4234,420,6877,742841
4235,107,2137,175007
4236,296,5154,438832
4237,221,3369,274728
4238,565,7331,575216
4243,86,1397,100741
4239,254,5337,356060
4241,122,1858,156794
4242,131,3908,768089
4244,302,11035,845658
4246,156,2664,293677
4249,197,2175,171634
4461,1062,13401,485392
4471,1068,6556,167825
4481,1003,15955,271831
4482,240,2277,37296
4483,243,1326,46902
4511,456,4570,97219
4251,318,4719,257966
4245,13,41,3852
4411,556,15499,851979
4247,60,731,93486
4248,61,2435,186948
4412,118,1137,60674
4413,470,4795,163404
4422,324,3614,88344
4441,688,13494,552056
4421,216,2306,112942
4431,282,3410,120297
4442,206,1747,71521
4451,1156,39531,1109621
4452,242,1682,38759
4453,904,3565,94037
4539,539,3030,93234
4512,81,976,14415
4522,43,4952,71674
4523,384,19311,506256
4541,374,8072,375912
4531,132,670,12879
4532,255,2493,39759
4851,9,1575,112820
4533,202,2665,46859
4811,9,585,24718
4841,409,5055,304588
4542,18,245,8545
4543,475,4993,313352
4812,23,1064,108186
4831,16,757,58774
4832,8,199,14693
4855,13,375,12757
4859,47,1278,26767
4842,306,2663,144047
4852,6,331,8682
4853,118,1642,28775
4854,153,9810,208454
4862,9,119,15138
4869,3,16,1740
4871,4,75,1357
4872,17,38,1781
4881,56,1160,60773
4882,4,76,31415
4883,23,213,14249
4884,79,602,21472
4885,128,1362,142211
4889,11,255,13323
4921,103,9042,384561
5112,185,4453,679489
4922,45,619,31071
4931,132,11488,468907
5111,181,3436,208465
5121,214,2406,141163
5122,25,37,1781
5191,208,5136,421243
5151,67,3585,277133
5152,60,5434,816721
5173,638,8865,1032584
5174,5,28,4137
5179,38,162,11097
5182,197,5001,648371
5221,1520,20471,1909500
5222,293,4606,875211
5223,223,1595,183920
5231,453,5137,1454611
5239,1276,13530,4972228
5241,485,54746,7274381
5312,791,2440,204177
5242,1473,14071,1364544
5313,911,9580,517625
5259,14,36,13785
5311,1229,4589,243207
5324,107,1076,134183
5321,174,1434,57994
5322,126,1221,49109
5323,19,68,2400
5412,1315,11692,959624
5413,1078,15411,1302953
5612,102,1428,73893
5613,634,28547,1280332
5614,323,3627,158200
5331,26,295,24801
5411,2087,12716,1094545
5416,1521,13394,1328763
5414,291,808,50507
5417,259,13897,2277965
5415,1262,29800,2996174
5418,415,6234,474497
5419,663,9248,631181
5511,681,33936,4625259
5611,235,5983,469624
5615,177,2759,302480
5619,169,2940,198722
5616,239,8939,318272
5617,3142,28400,1024679
5629,193,1749,101609
5621,157,2914,196622
5622,26,497,44499
6111,282,18389,942561
6112,7,380,15997
6113,31,50701,2751084
6114,126,826,75614
6115,104,1540,57948
6211,3086,40264,3929154
6116,853,6242,105109
6117,96,1480,62208
6212,1655,12544,609592
6213,1767,13292,612194
6214,487,13006,735314
6221,77,63447,4488289
6222,8,3623,328638
6223,4,2536,155756
6215,345,4049,297722
6232,798,17059,632689
6216,261,15983,675188
6219,137,4227,188013
6239,78,2953,113884
6231,244,31997,1187266
6233,201,13625,432462
6243,116,5453,125651
6241,1094,38000,1001049
7112,20,1337,42464
7115,206,321,34595
6242,196,2337,103526
7121,136,2356,72775
6244,907,15129,298795
7111,89,1200,21072
7113,72,1684,26650
7114,35,316,35862
7131,35,523,9713
7132,15,159,3093
7139,1159,22695,452626
7223,825,12726,268740
7224,276,2318,32781
7211,401,22330,622598
7212,61,460,22741
7213,3,4,56
7225,7211,107766,1865405
8112,108,692,38806
8111,1761,10205,434907
8113,176,1531,82787
8123,449,3807,94630
8114,198,612,22156
8121,2363,12892,221313
8122,296,1627,78827
8132,336,2223,154975
8129,684,4337,98832
8131,1604,11937,284103
8133,246,1686,98416
8134,324,2722,63804
8139,730,5093,309218
