,fips,relevant_naics,estab,emp,payann
21079,44,1141,24,76,5439
21080,44,1152,11,36,1283
21081,44,1151,5,50,2015
21082,44,2123,13,145,10426
21083,44,2211,29,985,119945
21084,44,2212,3,155,24420
21085,44,2213,9,160,11915
21086,44,2381,372,2228,142395
21087,44,2361,878,2588,127684
21088,44,2362,140,2306,209505
21089,44,2371,47,676,63181
21090,44,2372,8,37,6134
21091,44,2373,24,570,68745
21092,44,2379,8,70,5677
21093,44,2382,826,5771,354713
21094,44,2383,633,3537,201778
21095,44,2389,328,1365,93484
21096,44,3113,13,63,1948
21097,44,3114,9,123,3154
21098,44,3115,8,141,5408
21099,44,3116,13,555,26467
21100,44,3118,79,1268,44607
21101,44,3119,17,518,24990
21102,44,3121,25,414,21566
21103,44,3131,5,73,3629
21104,44,3132,20,705,30982
21105,44,3149,27,219,8086
21106,44,3133,11,406,24208
21107,44,3141,12,196,7853
21108,44,3152,4,5,221
21109,44,3169,8,150,4737
21110,44,3219,18,289,12653
21111,44,3211,6,89,4030
21112,44,3222,27,937,43353
21113,44,3231,102,1632,76607
21114,44,3241,4,32,2858
21115,44,3251,9,316,21256
21116,44,3252,13,498,25544
21117,44,3254,9,1384,163965
21118,44,3255,10,196,12623
21119,44,3256,9,205,12524
21120,44,3259,10,794,74583
21121,44,3261,44,2009,131404
21122,44,3262,4,169,8930
21123,44,3272,14,64,1914
21124,44,3273,16,154,9489
21125,44,3279,11,180,12889
21126,44,3314,26,1437,80222
21127,44,3315,17,203,9480
21128,44,3321,25,608,33182
21129,44,3323,41,5085,304054
21130,44,3322,9,356,22140
21131,44,3324,6,492,32223
21132,44,3326,7,93,2396
21133,44,3327,71,1070,60158
21134,44,3328,49,1310,59609
21135,44,3329,30,1076,41015
21136,44,3332,23,476,26943
21137,44,3333,6,69,6877
21138,44,3334,5,86,4140
21139,44,3335,32,408,22313
21140,44,3339,19,1076,67336
21141,44,3342,5,354,40714
21142,44,3344,11,472,24922
21143,44,3345,28,2122,170089
21144,44,3359,16,445,31336
21145,44,3351,6,147,9542
21146,44,3362,3,153,9673
21147,44,3363,8,142,7179
21148,44,3366,26,535,27363
21149,44,3371,28,326,12566
21150,44,3372,16,537,33190
21151,44,3399,154,4025,187601
21152,44,3391,46,1643,75158
21153,44,4235,29,289,19036
21154,44,4231,78,896,39047
21155,44,4232,33,539,32221
21156,44,4233,48,866,53296
21157,44,4234,130,1943,152907
21158,44,4236,71,2286,198688
21159,44,4237,65,1222,61053
21160,44,4243,34,311,21106
21161,44,4238,142,1480,98745
21162,44,4239,170,4114,345862
21163,44,4241,36,629,42363
21164,44,4242,33,429,38937
21165,44,4244,152,3254,186107
21166,44,4245,4,13,696
21167,44,4246,50,544,46857
21168,44,4247,11,109,7420
21169,44,4249,54,688,32682
21170,44,4248,27,515,36258
21171,44,4413,159,1342,44727
21172,44,4421,61,444,18761
21173,44,4422,95,1222,26343
21174,44,4251,134,786,48578
21175,44,4411,187,3782,196589
21176,44,4441,190,4051,141319
21177,44,4412,61,374,17500
21178,44,4431,107,1192,35994
21179,44,4453,233,1418,35479
21180,44,4442,60,342,13705
21181,44,4451,330,9506,243474
21182,44,4452,99,719,15344
21183,44,4461,316,4064,142867
21184,44,4483,86,414,15668
21185,44,4471,306,2061,53594
21186,44,4522,8,972,20317
21187,44,4523,124,4818,118796
21188,44,4481,340,4018,78557
21189,44,4531,57,200,4619
21190,44,4482,71,609,10884
21191,44,4511,128,1075,24264
21192,44,4512,25,244,4437
21193,44,4532,110,734,13762
21194,44,4541,118,1624,67073
21195,44,4542,11,12,272
21196,44,4533,76,602,11878
21197,44,4539,159,1004,25871
21198,44,4543,158,1314,66795
21199,44,4811,6,270,13313
21200,44,4831,6,36,2923
21201,44,4841,226,1739,96177
21202,44,4852,4,74,6878
21203,44,4853,40,260,15302
21204,44,4842,148,1645,98130
21205,44,4854,37,2135,50305
21206,44,4859,35,303,6959
21207,44,4871,3,17,868
21208,44,4872,29,49,2811
21209,44,4883,18,232,14469
21210,44,4881,18,298,10236
21211,44,4884,43,308,10482
21212,44,4885,36,247,14876
21213,44,4889,4,16,558
21214,44,4922,15,222,10911
21215,44,4931,27,1561,62458
21216,44,4921,27,1599,71165
21217,44,5111,45,717,34408
21218,44,5112,50,1429,193872
21219,44,5121,46,473,11295
21220,44,5122,8,8,541
21221,44,5173,158,2452,189261
21222,44,5191,57,485,15622
21223,44,5221,458,9738,802350
21224,44,5222,82,1374,108892
21225,44,5151,24,614,36557
21226,44,5179,6,19,1648
21227,44,5182,50,499,36930
21228,44,5223,72,562,35696
21229,44,5239,238,1531,220852
21230,44,5231,82,1324,215905
21231,44,5241,119,6656,662070
21232,44,5242,424,8712,656275
21233,44,5311,323,1407,58366
21234,44,5312,318,718,38705
21235,44,5313,316,2023,95439
21236,44,5321,82,480,23024
21237,44,5322,56,275,14802
21238,44,5323,10,53,3648
21239,44,5324,32,241,16893
21240,44,5331,7,54,4481
21241,44,5411,780,4615,318078
21242,44,5412,468,3057,173376
21243,44,5413,427,4157,294766
21244,44,5418,121,645,43080
21245,44,5414,137,457,30144
21246,44,5415,367,4761,415850
21247,44,5416,493,3713,179283
21248,44,5417,66,964,116555
21249,44,5419,181,1265,59145
21250,44,5511,185,15684,1721617
21251,44,5611,74,579,49817
21252,44,5612,26,557,25976
21253,44,5613,175,9424,309810
21254,44,5614,78,820,41125
21255,44,5615,82,2350,112883
21256,44,5616,97,3544,102490
21257,44,5619,66,431,16735
21258,44,5621,55,535,27614
21259,44,5622,10,216,10736
21260,44,5617,1090,6009,227352
21261,44,5629,43,312,18895
21262,44,6111,112,5836,252460
21263,44,6112,3,777,34293
21264,44,6113,16,21814,839720
21265,44,6114,25,165,10144
21266,44,6115,26,352,14296
21267,44,6116,217,998,20862
21268,44,6213,573,3283,138156
21269,44,6117,28,184,6152
21270,44,6211,691,9417,822383
21271,44,6212,368,3039,156912
21272,44,6215,121,1267,78199
21273,44,6216,83,5464,194368
21274,44,6219,31,967,41471
21275,44,6231,83,10671,384870
21276,44,6232,288,4605,125357
21277,44,6243,29,728,19366
21278,44,6233,62,4204,112482
21279,44,6214,144,4650,230471
21280,44,6221,11,21878,1386258
21281,44,6239,30,714,26287
21282,44,6241,269,8431,205517
21283,44,6242,65,748,26722
21284,44,7114,8,12,501
21285,44,6244,273,3951,92766
21286,44,7111,24,546,11920
21287,44,7112,9,142,7362
21288,44,7113,27,1649,30122
21289,44,7115,44,153,8281
21290,44,7121,54,638,21635
21291,44,7132,8,276,13206
21292,44,7139,406,5526,138808
21293,44,7213,17,75,868
21294,44,7131,12,211,5232
21295,44,7223,237,3553,89937
21296,44,7224,232,1977,34825
21297,44,7211,186,7165,256711
21298,44,7212,19,45,2752
21299,44,7225,2461,38955,770979
21300,44,8111,667,3761,162366
21301,44,8112,42,141,6747
21302,44,8113,51,338,19496
21303,44,8114,108,500,25084
21304,44,8121,587,2557,57103
21305,44,8123,167,1567,48317
21306,44,8129,203,1368,30627
21307,44,8122,101,600,26107
21308,44,8132,74,550,32636
21309,44,8131,478,2934,68966
21310,44,8133,105,635,31918
21311,44,8134,146,1257,26850
21312,44,8139,242,1829,89762
