Naics,Establishments,Employees,Payroll,fips
236115,4,5,192,21079
236220,4,9,277,21079
238110,3,30,1113,21079
238210,6,35,2365,21079
238220,11,118,5437,21079
238910,4,16,533,21079
238990,4,4,443,21079
445110,3,20,327,21079
446110,3,23,924,21079
447110,8,44,699,21079
452319,3,20,311,21079
454390,3,3,146,21079
517311,5,20,1696,21079
522110,4,36,1235,21079
524210,6,10,335,21079
531210,5,6,150,21079
541110,3,3,50,21079
541219,3,7,97,21079
561730,5,11,219,21079
621111,5,26,1730,21079
624410,4,41,634,21079
624120,7,46,897,21079
722511,9,51,592,21079
722513,5,59,662,21079
813110,11,36,498,21079
236115,3,7,151,21089
236118,4,9,491,21089
236220,3,32,1111,21089
237110,3,14,694,21089
238220,7,130,5215,21089
238910,5,8,418,21089
321113,4,34,993,21089
327120,3,199,13459,21089
441120,4,7,124,21089
441310,3,25,517,21089
445110,5,233,4584,21089
446110,6,104,4753,21089
447110,19,194,3222,21089
452319,8,69,1014,21089
453991,3,38,561,21089
453998,4,15,273,21089
488210,4,80,4501,21089
517311,3,16,1467,21089
522110,15,115,4201,21089
522390,5,8,286,21089
524210,12,50,1706,21089
531110,5,3,111,21089
531120,3,15,411,21089
531210,3,3,43,21089
541110,9,32,1028,21089
541940,5,45,1271,21089
551114,7,90,10944,21089
561720,6,128,3196,21089
561730,4,27,948,21089
562111,3,51,2044,21089
621210,10,56,3312,21089
621111,23,177,11338,21089
621310,5,8,173,21089
621340,4,15,776,21089
621610,4,64,1117,21089
623110,4,311,8472,21089
623312,3,82,1745,21089
624120,3,2,86,21089
624190,3,30,425,21089
624410,3,47,517,21089
713910,3,56,1318,21089
722511,15,210,2732,21089
722513,22,467,5872,21089
811111,3,10,297,21089
811121,6,38,1155,21089
812210,6,14,519,21089
812910,3,5,73,21089
813110,22,93,1785,21089
813930,5,33,228,21089
236118,6,10,159,21081
236220,3,6,288,21081
238110,4,6,153,21081
238210,6,10,427,21081
238220,7,11,564,21081
238910,3,5,94,21081
238990,3,1,222,21081
