,relevant_naics,estab,emp,payann,fips
206025,2361,5,8,230,21079
206026,2362,4,12,286,21079
206027,2381,9,45,1761,21079
206028,2382,16,149,6873,21079
206029,2389,8,45,1239,21079
206030,4461,3,22,899,21079
206031,4471,8,52,816,21079
206032,4523,3,0,0,21079
206033,4543,3,5,51,21079
206034,4841,3,5,87,21079
206035,5173,5,25,1607,21079
206036,5221,5,44,1572,21079
206037,5242,4,9,204,21079
206038,5312,5,7,95,21079
206039,5411,5,7,78,21079
206040,5412,5,12,179,21079
206041,5415,3,3,108,21079
206042,5617,10,35,920,21079
206043,6211,6,26,2012,21079
206044,6241,9,53,917,21079
206045,6244,4,40,570,21079
206046,7225,12,111,1221,21079
206047,8122,3,16,374,21079
206048,8131,11,35,531,21079
206049,3271,3,178,13070,21089
206050,4411,5,12,300,21089
206051,4543,3,14,582,21089
206052,4882,4,0,0,21089
206053,5221,19,132,4703,21089
206054,5223,5,7,273,21089
206055,6211,25,172,10827,21089
206056,6212,11,58,3435,21089
206057,6213,11,40,1344,21089
206058,6214,5,81,4633,21089
206059,8139,5,37,213,21089
206060,5242,11,45,1609,21089
206061,5311,9,27,633,21089
206062,5312,3,4,51,21089
206063,6216,4,44,1015,21089
206064,6231,4,0,0,21089
206065,6233,5,162,3461,21089
206066,6241,5,35,504,21089
206067,6244,3,52,575,21089
206068,7139,5,51,1492,21089
206069,4413,5,35,612,21089
206070,4441,4,0,0,21089
206071,4451,7,212,4372,21089
206072,4461,9,133,3958,21089
206073,4471,17,194,3029,21089
206074,5411,9,30,875,21089
206075,5412,6,56,2745,21089
206076,5419,7,39,1222,21089
206077,5511,7,0,0,21089
206078,7225,40,670,9128,21089
206079,4523,9,0,0,21089
206080,4539,10,66,1044,21089
206081,5614,3,0,0,21089
206082,5617,15,133,4701,21089
206083,5629,3,46,2395,21089
206084,8111,8,39,1465,21089
206085,8121,3,21,301,21089
206086,8122,4,11,311,21089
206087,8129,4,6,105,21089
206088,8131,26,97,1815,21089
206089,2361,6,16,502,21089
206090,2362,5,48,2895,21089
206091,2371,4,25,1667,21089
206092,2382,9,131,5715,21089
206093,2383,4,5,131,21089
206094,2389,5,12,496,21089
206095,3211,4,34,952,21089
206096,6213,8,53,879,21081
206097,6241,7,43,923,21081
206098,6244,3,26,482,21081
206099,7139,3,0,0,21081
206100,7211,6,49,1434,21081
206101,7225,33,720,10557,21081
206102,8111,11,34,1089,21081
206103,8113,3,2,138,21081
206104,8121,5,24,250,21081
206105,8122,3,0,0,21081
206106,8131,18,70,1301,21081
206107,2361,7,7,211,21081
206108,2362,4,8,273,21081
206109,2381,4,8,258,21081
206110,2382,12,27,873,21081
206111,2383,3,8,92,21081
206112,2389,7,9,390,21081
206113,2371,3,22,1734,21069
206114,2381,4,9,135,21069
206115,2382,8,22,579,21069
206116,2389,3,0,0,21069
206117,3219,4,47,1095,21069
206118,3363,3,0,0,21069
206119,4238,4,20,660,21069
206120,4411,3,0,0,21069
206121,4412,3,0,0,21069
206122,4413,7,49,1584,21069
206123,4441,4,46,1185,21069
206124,4442,5,53,3200,21069
206125,4451,3,0,0,21069
206126,4471,7,42,771,21069
206127,4523,4,0,0,21069
206128,4539,9,54,1453,21069
206129,4238,3,0,0,21081
206130,4411,5,227,9237,21081
206131,4413,8,58,1463,21081
206132,4441,3,0,0,21081
206133,4461,4,68,1993,21081
206134,4471,21,190,3077,21081
206135,4523,8,0,0,21081
206136,4539,3,5,68,21081
206137,4841,10,26,828,21081
206138,4842,11,18,774,21081
206139,5173,4,0,0,21081
206140,5221,6,35,1369,21081
206141,5222,3,8,529,21081
206142,5223,3,7,201,21081
206143,5242,5,20,757,21081
206144,5311,10,21,424,21081
206145,5312,5,5,124,21081
206146,5313,3,0,0,21081
206147,5411,7,19,777,21081
206148,5412,5,20,550,21081
206149,5413,3,7,298,21081
206150,5416,5,1,38,21081
206151,5419,6,16,827,21081
206152,5613,3,0,0,21081
206153,5617,6,0,0,21081
206154,6211,8,0,0,21081
206155,6212,4,33,1728,21081
206156,4841,4,42,1257,21069
206157,4842,3,7,173,21069
206158,5173,4,0,0,21069
206159,5221,8,82,3062,21069
206160,5242,7,23,497,21069
206161,5311,3,4,41,21069
206162,5312,3,2,62,21069
206163,5411,3,6,131,21069
206164,5412,4,9,92,21069
206165,5419,3,0,0,21069
206166,6212,4,21,736,21069
206167,7139,3,4,76,21069
206168,7225,6,164,2439,21069
206169,8111,10,24,786,21069
206170,8122,4,13,228,21069
206171,8131,10,27,298,21069
206172,2382,63,494,23847,21037
206173,5241,3,0,0,21037
206174,5242,30,110,5270,21037
206175,5311,30,200,8352,21037
206176,8131,46,318,5371,21037
206177,8132,3,5,135,21037
206178,2383,26,247,13583,21037
206179,5312,19,23,1074,21037
206180,5313,20,48,1928,21037
206181,8133,4,0,0,21037
206182,4481,5,18,309,21043
206183,4523,7,138,2514,21043
206184,4531,4,7,119,21043
206185,4539,7,31,862,21043
206186,4841,5,11,450,21043
206187,4842,7,29,1251,21043
206188,5173,7,0,0,21043
206189,8134,6,47,568,21037
206190,8139,7,23,202,21037
206191,2389,14,120,9080,21037
206192,3113,3,0,0,21037
206193,3121,4,73,2338,21037
206194,3231,14,267,12637,21037
206195,5321,3,40,1638,21037
206196,5324,4,0,0,21037
206197,5411,29,148,3320,21037
206198,5412,33,126,4422,21037
206199,3273,3,0,0,21037
206200,3279,3,45,2471,21037
206201,3312,3,0,0,21037
206202,3327,5,84,3717,21037
206203,5413,13,182,10690,21037
206204,5414,10,29,1236,21037
206205,5415,24,149,8865,21037
206206,5416,29,54,5179,21037
206207,3391,6,29,1271,21037
206208,3399,4,45,1972,21037
206209,4231,4,110,5753,21037
206210,4233,4,31,1763,21037
206211,4234,4,3,240,21037
206212,4235,3,33,1490,21037
206213,4236,7,24,1318,21037
206214,5417,3,0,0,21037
206215,5418,8,46,2010,21037
206216,5419,15,177,6354,21037
206217,5511,8,651,65539,21037
206218,4238,7,52,3787,21037
206219,4239,6,108,6808,21037
206220,4246,4,18,1553,21037
206221,4249,7,18,816,21037
206222,4251,6,15,814,21037
206223,5611,4,94,3700,21037
206224,5613,3,0,0,21037
206225,5614,6,0,0,21037
206226,5616,4,0,0,21037
206227,5617,50,587,26779,21037
206228,5221,10,136,5274,21043
206229,5223,6,10,339,21043
206230,5242,7,21,1115,21043
206231,5311,9,17,565,21043
206232,5313,3,5,277,21043
206233,5322,3,11,331,21043
206234,5411,10,37,1100,21043
206235,5412,10,49,1127,21043
206236,5617,4,0,0,21043
206237,5621,4,16,429,21043
206238,6211,5,56,3082,21043
206239,6212,4,16,616,21043
206240,6213,11,56,2302,21043
206241,6214,4,73,2080,21043
206242,6241,7,173,2547,21043
206243,7139,3,13,250,21043
206244,7211,4,36,528,21043
206245,7225,36,671,8405,21043
206246,8111,13,29,646,21043
206247,8121,3,9,101,21043
206248,8122,6,26,694,21043
206249,8131,12,37,539,21043
206250,8139,5,12,612,21043
206251,1133,3,5,86,21043
206252,2123,4,79,1679,21043
206253,2361,3,6,123,21043
206254,2362,3,0,0,21043
206255,2371,4,18,1081,21043
206256,2382,13,77,3629,21043
206257,2383,4,7,97,21043
206258,2389,5,12,368,21043
206259,4411,4,218,11801,21037
206260,4412,3,0,0,21037
206261,4413,18,194,7509,21037
206262,5629,3,0,0,21037
206263,6111,3,0,0,21037
206264,6116,12,93,1232,21037
206265,4421,7,45,1355,21037
206266,4422,4,21,483,21037
206267,4431,6,39,718,21037
206268,4441,15,425,10546,21037
206269,6211,36,344,29295,21037
206270,6212,26,210,10199,21037
206271,4442,6,59,1166,21037
206272,4451,24,1028,23758,21037
206273,4452,4,19,310,21037
206274,4453,14,159,4172,21037
206275,6213,29,131,4806,21037
206276,6214,11,126,6365,21037
206277,6215,3,0,0,21037
206278,4461,20,211,7623,21037
206279,4471,33,200,4150,21037
206280,6216,4,98,2839,21037
206281,6231,5,735,23341,21037
206282,6241,16,354,6864,21037
206283,6242,3,12,405,21037
206284,6244,30,380,6571,21037
206285,4481,9,42,411,21037
206286,4482,3,19,303,21037
206287,4411,13,70,2309,21043
206288,4413,8,59,1108,21043
206289,4421,3,0,0,21043
206290,4441,3,29,554,21043
206291,4442,5,29,477,21043
206292,4451,9,224,3148,21043
206293,4453,3,15,257,21043
206294,4461,6,72,2702,21043
206295,4471,19,198,2941,21043
206296,4483,6,36,1596,21037
206297,7115,3,5,250,21037
206298,7131,3,0,0,21037
206299,4511,10,95,1707,21037
206300,4512,6,77,1108,21037
206301,4523,14,812,15690,21037
206302,4531,5,22,477,21037
206303,4532,7,52,577,21037
206304,7139,22,651,8075,21037
206305,7211,8,198,3423,21037
206306,4539,9,66,1331,21037
206307,4541,8,29,1164,21037
206308,4543,4,15,809,21037
206309,7223,18,339,5128,21037
206310,7224,31,231,2716,21037
206311,4841,6,58,2413,21037
206312,4842,5,75,3636,21037
206313,4884,4,29,590,21037
206314,4885,5,39,2693,21037
206315,5111,4,6,169,21037
206316,5121,9,92,1205,21037
206317,7225,165,4076,58071,21037
206318,2361,38,164,6007,21037
206319,5173,12,40,3132,21037
206320,4523,3,0,0,21063
206321,6212,4,7,161,21063
206322,6214,3,55,2600,21063
206323,7225,5,46,438,21063
206324,8122,3,6,64,21063
206325,5179,3,0,0,21037
206326,8111,40,197,7349,21037
206327,8113,9,61,3367,21037
206328,2362,12,238,13002,21037
206329,2381,34,183,8625,21037
206330,5221,33,255,12751,21037
206331,5222,7,27,1658,21037
206332,5223,11,70,3211,21037
206333,5231,5,12,1188,21037
206334,5239,6,12,1556,21037
206335,8114,4,7,132,21037
206336,8121,24,212,4219,21037
206337,8122,8,29,1383,21037
206338,8123,6,63,1736,21037
206339,8129,13,143,2493,21037
206340,2361,285,1188,57832,21111
206341,2362,100,1993,122824,21111
206342,3222,18,1668,102581,21111
206343,3372,10,594,29444,21111
206344,3391,26,825,33500,21111
206345,4241,32,222,12754,21111
206346,4531,28,266,6650,21111
206347,4931,64,3013,137285,21111
206348,5241,150,14843,1259410,21111
206349,8131,3,4,38,21201
206350,2371,22,460,28984,21111
206351,3231,87,2051,93599,21111
206352,3399,36,331,14001,21111
206353,4242,24,595,78826,21111
206354,4442,29,205,6575,21111
206355,4451,208,7448,164785,21111
206356,4532,86,839,13865,21111
206357,4533,72,629,11398,21111
206358,5111,49,1498,56616,21111
206359,2361,4,8,194,21123
206360,2381,11,35,776,21123
206361,2382,11,72,4398,21123
206362,2389,4,9,281,21123
206363,3371,5,37,929,21123
206364,4451,5,58,1008,21123
206365,4461,3,44,1745,21123
206366,4471,5,22,433,21123
206367,4523,4,0,0,21123
206368,5242,498,6128,461505,21111
206369,5414,88,317,16017,21111
206370,5415,272,3668,274441,21111
206371,2372,12,33,2064,21111
206372,2373,12,476,31018,21111
206373,2379,6,40,3123,21111
206374,3251,18,1027,105324,21111
206375,3252,12,1450,117353,21111
206376,3253,3,22,2213,21111
206377,4231,78,1480,87460,21111
206378,4243,18,199,11412,21111
206379,4244,78,3345,151827,21111
206380,4452,39,202,4066,21111
206381,4539,116,818,17328,21111
206382,5112,21,837,84414,21111
206383,4841,3,5,145,21123
206384,5221,9,201,12045,21123
206385,5242,4,18,819,21123
206386,5411,7,10,375,21123
206387,5412,3,10,213,21123
206388,5617,7,18,762,21123
206389,6211,5,7,652,21123
206390,6244,6,73,772,21123
206391,6213,3,12,579,21123
206392,7225,11,124,1616,21123
206393,8111,9,40,835,21123
206394,8122,3,0,0,21123
206395,8131,19,56,925,21123
206396,8139,3,10,55,21123
206397,5416,361,3087,201588,21111
206398,2381,181,2439,125946,21111
206399,3254,4,41,2119,21111
206400,3255,12,236,15482,21111
206401,3256,5,0,0,21111
206402,3259,6,143,12375,21111
206403,3261,28,2311,79523,21111
206404,4232,40,731,36815,21111
206405,4245,5,143,7400,21111
206406,4453,144,683,12903,21111
206407,4541,90,1270,78998,21111
206408,5121,46,498,12327,21111
206409,5122,10,12,379,21111
206410,4411,7,48,1684,21141
206411,4413,11,70,1813,21141
206412,4431,5,34,1066,21141
206413,4441,10,61,2109,21141
206414,4442,7,61,2259,21141
206415,4451,7,107,1572,21141
206416,4453,4,16,122,21141
206417,4461,8,81,2920,21141
206418,4471,16,99,1896,21141
206419,4481,3,21,245,21141
206420,4523,7,0,0,21141
206421,4539,3,9,152,21141
206422,4842,6,81,3932,21141
206423,5173,3,0,0,21141
206424,5221,12,149,6349,21141
206425,5222,4,10,651,21141
206426,5239,7,0,0,21141
