,fips,relevant_naics,YEAR,estab,emp,payann
0,21,1133,2017,15,60,1485
2,21,1152,2017,106,815,32472
4,21,1151,2017,3,6,236
6,21,2121,2017,119,3220,175953
8,21,2123,2017,21,551,32512
10,21,2111,2017,35,236,11360
12,21,2131,2017,65,716,43982
14,21,2211,2017,180,228,20509
16,21,2212,2017,9,0,0
18,21,2213,2017,11,0,0
20,21,2382,2017,2112,25709,1370625
22,21,2383,2017,940,6669,265822
24,21,2381,2017,982,7549,336608
26,21,2373,2017,69,1950,129101
28,21,2372,2017,22,41,2369
30,21,2362,2017,467,6862,391290
32,21,2379,2017,16,40,3123
34,21,2389,2017,791,6491,340416
36,21,2361,2017,1292,5264,244652
38,21,2371,2017,191,4551,278476
40,21,3111,2017,6,87,3918
42,21,3116,2017,9,174,5907
44,21,3159,2017,3,0,0
45,21,3118,2017,50,2895,113930
47,21,3121,2017,75,2673,174419
50,21,3114,2017,6,720,36314
52,21,3119,2017,21,607,32930
54,21,3149,2017,22,254,6608
56,21,3113,2017,7,33,347
58,21,3141,2017,8,297,8348
60,21,3251,2017,38,2686,249700
62,21,3273,2017,105,1565,75134
64,21,3271,2017,6,239,15264
66,21,3222,2017,49,5120,301631
68,21,3272,2017,11,211,10368
70,21,3259,2017,9,143,12375
72,21,3279,2017,20,421,14237
74,21,3219,2017,117,3867,137436
76,21,3255,2017,15,350,21481
78,21,3253,2017,3,22,2213
80,21,3241,2017,9,0,0
82,21,3254,2017,8,247,13376
84,21,3261,2017,111,9491,433517
86,21,3231,2017,261,4897,223143
88,21,3252,2017,16,1660,128365
90,21,3262,2017,3,0,0
92,21,3211,2017,82,1520,46829
94,21,3256,2017,8,508,30148
96,21,3212,2017,6,27,579
99,21,3331,2017,6,105,6961
101,21,3313,2017,13,3270,232476
103,21,3323,2017,117,3335,140106
105,21,3324,2017,15,800,41253
107,21,3328,2017,16,794,24902
109,21,3333,2017,5,452,28168
113,21,3353,2017,8,308,19315
115,21,3321,2017,14,1531,75242
117,21,3371,2017,58,645,26649
119,21,3352,2017,3,0,0
121,21,3332,2017,18,404,22665
123,21,3311,2017,3,0,0
124,21,3327,2017,206,3527,169622
126,21,3391,2017,65,1022,43161
128,21,3335,2017,41,764,48456
130,21,3362,2017,8,723,36223
132,21,3363,2017,121,26789,1314363
134,21,3345,2017,9,72,4213
136,21,3372,2017,19,715,35704
138,21,3359,2017,3,0,0
140,21,3329,2017,29,1099,62058
142,21,3339,2017,64,4738,280438
144,21,3399,2017,129,923,38479
146,21,3344,2017,3,7,169
148,21,3326,2017,3,0,0
150,21,3312,2017,3,0,0
152,21,3334,2017,10,610,25054
154,21,4243,2017,38,245,14401
156,21,4248,2017,23,1643,110364
158,21,4246,2017,98,966,60645
160,21,4242,2017,71,1424,114319
162,21,4245,2017,47,456,19914
164,21,4232,2017,67,840,40336
166,21,4244,2017,229,8407,380076
168,21,4237,2017,192,2467,143269
170,21,4236,2017,177,2437,167874
172,21,4233,2017,162,2322,117015
174,21,4238,2017,744,10734,641948
176,21,4235,2017,73,917,47875
178,21,4239,2017,227,2661,146385
180,21,4249,2017,251,2498,105315
182,21,4231,2017,238,6479,377715
184,21,4241,2017,60,651,38784
186,21,4247,2017,80,832,53304
188,21,4234,2017,349,4173,260331
190,21,4251,2017,329,1818,104800
192,21,4411,2017,728,17293,804530
194,21,4413,2017,967,8478,222893
196,21,4453,2017,471,2410,44240
198,21,4441,2017,853,16188,485638
200,21,4481,2017,1029,13214,190183
202,21,4431,2017,322,2876,75063
204,21,4421,2017,276,2294,71926
206,21,4471,2017,1990,16654,299456
208,21,4451,2017,941,25576,531883
210,21,4461,2017,1337,14386,495369
212,21,4422,2017,262,2213,52486
214,21,4483,2017,178,1211,33567
216,21,4442,2017,305,2348,66066
218,21,4412,2017,148,1591,60779
220,21,4482,2017,279,2727,38954
222,21,4452,2017,101,557,8532
224,21,4512,2017,81,961,13936
226,21,4522,2017,43,4378,82546
228,21,4543,2017,283,1160,40390
230,21,4541,2017,285,7364,311280
232,21,4531,2017,111,589,12762
234,21,4523,2017,1096,30892,726433
236,21,4532,2017,275,2282,35949
238,21,4539,2017,677,3949,92955
240,21,4511,2017,411,4871,94541
242,21,4533,2017,267,2055,34054
244,21,4542,2017,31,443,13650
246,21,4855,2017,3,0,0
248,21,4885,2017,245,7891,438598
250,21,4841,2017,873,13683,689856
252,21,4832,2017,13,2192,160723
254,21,4812,2017,9,22,2806
256,21,4889,2017,8,262,8524
258,21,4859,2017,17,360,11317
260,21,4862,2017,12,0,0
262,21,4811,2017,17,3370,192253
264,21,4842,2017,674,6774,326379
266,21,4881,2017,46,1463,54490
268,21,4882,2017,21,1064,54188
270,21,4884,2017,79,773,23900
272,21,4883,2017,18,314,18490
274,21,4853,2017,6,133,3299
276,21,4921,2017,143,2788,116103
278,21,4922,2017,33,249,9188
280,21,4931,2017,213,13729,547679
282,21,5182,2017,134,5155,247662
284,21,5121,2017,97,1072,24285
286,21,5111,2017,146,2415,95450
288,21,5191,2017,49,382,24791
290,21,5179,2017,44,263,17270
292,21,5151,2017,85,1994,101929
294,21,5112,2017,39,1318,123394
296,21,5122,2017,10,12,379
298,21,5173,2017,643,8166,476866
300,21,5223,2017,451,2341,124081
302,21,5242,2017,1873,12241,760667
304,21,5221,2017,1957,25116,1305712
306,21,5241,2017,267,16310,1368593
308,21,5222,2017,656,4389,255200
310,21,5239,2017,565,3888,334892
312,21,5231,2017,207,1523,241825
314,21,5313,2017,655,3300,130700
316,21,5321,2017,172,1558,57937
318,21,5324,2017,121,1242,75884
320,21,5322,2017,296,1934,58251
322,21,5323,2017,34,212,8487
324,21,5311,2017,1280,5351,194376
326,21,5312,2017,961,1989,91871
328,21,5412,2017,1422,12539,478503
330,21,5418,2017,290,3784,181446
332,21,5413,2017,912,11438,777845
334,21,5415,2017,852,7716,554861
336,21,5411,2017,2082,10842,600713
338,21,5416,2017,1107,7043,447314
340,21,5419,2017,735,6194,255706
342,21,5417,2017,94,880,68632
344,21,5414,2017,194,642,28905
346,21,5511,2017,613,35185,2973663
348,21,5614,2017,268,4330,170715
350,21,5613,2017,487,32879,874965
352,21,5612,2017,48,890,33034
354,21,5616,2017,195,5901,157773
356,21,5611,2017,252,2407,153662
358,21,5619,2017,151,2527,100984
360,21,5629,2017,73,795,42045
362,21,5617,2017,1944,19232,495514
364,21,5615,2017,101,1226,49308
366,21,5621,2017,91,1315,74012
368,21,5622,2017,15,752,54665
370,21,6114,2017,37,236,14990
372,21,6113,2017,26,5183,151348
374,21,6117,2017,52,630,32905
376,21,6111,2017,168,5774,181929
378,21,6112,2017,3,227,6205
380,21,6116,2017,350,2222,37182
382,21,6115,2017,63,592,18891
384,21,6244,2017,845,10934,181334
386,21,6242,2017,174,2560,79117
388,21,6233,2017,127,5390,131716
