,fips,relevant_naics,estab,emp,payann
1,21,113310,13,63,1507
4,21,115210,104,857,34951
6,21,212111,37,841,58925
8,21,212112,39,1796,116130
10,21,211120,24,93,4973
12,21,212312,14,452,25765
14,21,213111,3,16,441
16,21,211130,11,182,12197
18,21,213113,13,383,25964
20,21,213112,13,93,5654
22,21,221122,114,3213,334004
24,21,221112,28,1345,138886
26,21,221111,3,17,2232
28,21,221210,7,264,20643
30,21,221310,11,172,12843
32,21,238990,277,1606,84966
34,21,236220,437,6043,337218
36,21,238310,144,1655,74237
38,21,238210,790,10455,548480
40,21,238350,195,913,36809
42,21,238330,103,689,29520
44,21,238130,60,241,9306
46,21,238150,30,510,28344
48,21,237310,66,1752,128662
50,21,236210,13,364,22158
52,21,237210,23,54,3199
54,21,238140,165,1391,50949
56,21,236117,143,1377,90682
58,21,236116,10,87,7114
60,21,236115,390,1233,59195
62,21,237120,7,221,13553
64,21,238290,75,2326,180045
66,21,238390,54,1126,23183
68,21,238190,9,100,5233
70,21,237990,19,701,36041
72,21,238320,231,1216,49836
74,21,238220,1200,13119,691275
76,21,238110,215,1725,87289
78,21,237130,45,2810,195981
80,21,236118,686,2335,85559
82,21,238160,155,1492,68687
84,21,238170,48,237,9876
86,21,238910,456,5248,277201
88,21,238120,13,466,29070
90,21,238340,53,377,15050
92,21,237110,71,666,40890
94,21,311999,7,362,28856
96,21,314999,10,259,6504
99,21,312120,14,220,5505
101,21,311920,3,158,7252
104,21,314120,7,314,9711
106,21,312140,24,2494,199374
109,21,311612,6,270,8998
111,21,311119,3,99,3203
113,21,311991,4,87,2411
115,21,311811,31,341,7213
116,21,312111,3,289,13983
118,21,311942,3,64,6229
120,21,314910,4,199,3930
122,21,312130,3,16,289
124,21,325199,12,1407,106940
126,21,325998,4,111,11832
128,21,321999,7,321,16679
130,21,326199,42,4276,169942
132,21,324121,3,10,820
133,21,325414,3,67,2349
135,21,327120,3,199,13459
137,21,323111,159,7775,283577
139,21,323113,40,636,21920
141,21,327331,3,87,4275
143,21,322211,11,812,59305
145,21,327991,18,212,9514
146,21,322212,3,145,6923
148,21,327215,6,161,6672
150,21,325120,9,410,41247
152,21,325180,5,592,67452
154,21,327390,9,272,13430
156,21,321918,18,1600,47836
158,21,325510,13,265,15166
160,21,322220,7,1089,60940
162,21,325211,12,967,72748
164,21,326112,4,167,9782
166,21,327110,3,64,2177
168,21,325910,3,98,7442
170,21,327320,47,704,32496
172,21,321113,64,1543,48516
174,21,322230,3,257,11940
176,21,323120,4,77,2811
178,21,326113,3,364,23523
180,21,326150,4,380,14013
182,21,321920,40,1996,86036
184,21,333415,4,205,11316
186,21,332999,15,358,21750
188,21,333999,7,244,12456
190,21,339999,7,383,13570
191,21,332991,3,125,6898
193,21,333922,10,794,59342
195,21,337212,16,385,19603
197,21,332114,3,180,10533
199,21,339116,37,294,12140
201,21,332813,5,362,9675
203,21,333921,3,153,7646
205,21,332312,19,247,11995
207,21,333111,3,503,12883
208,21,339991,6,69,3945
210,21,333413,4,420,16745
212,21,333511,4,73,4025
214,21,333924,3,83,4050
216,21,337127,4,240,11123
218,21,332111,6,931,51222
221,21,331210,3,234,11452
223,21,339910,3,17,619
225,21,332710,170,2502,134822
227,21,335220,3,3612,264447
229,21,332812,7,135,6639
231,21,332119,4,233,9534
233,21,332420,9,513,30825
235,21,332321,7,178,5867
237,21,333131,3,104,6719
239,21,336211,6,284,14358
241,21,336310,3,5,264
243,21,336370,4,428,23236
245,21,336360,7,2201,99598
247,21,336330,4,1657,88237
249,21,336350,3,537,28618
251,21,337122,5,12,354
253,21,339115,4,426,14199
255,21,332323,15,467,12639
257,21,331318,3,153,8702
259,21,333318,6,448,29323
261,21,333249,9,201,11365
263,21,332439,4,199,8882
265,21,336390,17,5391,274300
267,21,333993,4,462,30850
269,21,332313,6,322,15939
271,21,332721,13,235,7595
273,21,335314,7,323,21558
274,21,332216,3,35,1302
276,21,333243,3,89,4052
277,21,331314,3,349,22908
279,21,332322,28,1283,55846
281,21,339950,41,367,15603
283,21,333514,12,194,8217
285,21,339920,8,128,4747
287,21,332613,3,897,51468
289,21,339112,3,64,2302
291,21,339113,9,194,10637
293,21,337121,3,14,709
295,21,333992,5,195,10920
297,21,337110,25,321,9419
299,21,423110,38,2445,399336
301,21,424810,10,678,38695
303,21,424920,9,50,2738
305,21,423320,19,277,14123
307,21,423430,69,1522,81124
309,21,424450,9,162,9494
311,21,423810,98,2244,150188
313,21,424430,6,215,11304
315,21,424210,64,1130,120675
317,21,423610,92,1189,73245
319,21,423820,69,1018,52341
321,21,424910,86,792,41708
323,21,424460,3,6,146
325,21,424930,18,265,7809
327,21,424480,15,1001,43892
329,21,423210,23,731,81857
331,21,424410,10,731,46424
333,21,424510,18,227,11523
335,21,423710,24,363,18966
337,21,423220,33,375,23633
339,21,423620,4,88,6975
341,21,424130,15,184,10416
343,21,423830,282,3965,278734
345,21,423840,100,1295,75148
347,21,423940,16,117,4864
350,21,423310,63,1146,51024
352,21,424470,6,399,18098
354,21,423450,69,964,63363
356,21,424320,11,52,1832
358,21,423510,62,1382,69558
360,21,423140,3,43,1713
362,21,423120,123,3780,248149
364,21,423420,96,962,47317
366,21,423460,7,207,13986
368,21,424690,66,970,63336
370,21,423440,17,293,26790
372,21,423390,20,232,12965
374,21,423690,53,1210,94656
376,21,424590,13,77,3465
378,21,424490,103,4243,172984
380,21,423990,32,410,22882
382,21,424990,35,202,8319
384,21,423490,12,273,16663
386,21,424420,3,14,494
388,21,424950,11,51,3105
390,21,424720,7,55,3457
392,21,424710,41,603,35909
394,21,424610,17,356,30524
396,21,423720,26,545,29993
398,21,424110,3,30,1911
400,21,423930,89,1455,68468
402,21,423740,4,63,2661
404,21,423330,39,504,32011
406,21,423850,36,564,30746
408,21,423910,12,102,6621
410,21,424120,26,214,10498
412,21,423130,19,332,18898
414,21,424940,5,108,4079
416,21,423860,4,61,2722
418,21,423730,82,1120,75771
420,21,425120,300,3243,167555
422,21,424820,12,826,76714
424,21,424330,15,94,3562
426,21,446199,139,913,40064
428,21,442299,123,1511,24022
430,21,445299,14,94,1364
432,21,441310,643,5719,140010
434,21,445291,13,122,2312
436,21,445310,486,2598,47992
438,21,441222,24,178,8196
440,21,448130,79,797,10722
442,21,448150,53,451,6123
444,21,445292,13,54,1004
446,21,445120,163,460,7422
448,21,446120,145,1388,24522
450,21,443142,170,2200,59633
452,21,448140,248,5837,80934
454,21,442210,97,696,29559
456,21,446191,66,330,7041
458,21,445230,10,197,3851
460,21,442110,278,2214,75360
462,21,447110,1845,14543,258542
464,21,444130,171,1355,39082
466,21,444110,30,4467,101702
468,21,443141,43,340,11306
470,21,448310,157,1124,29998
472,21,448320,7,36,528
474,21,445210,17,120,3044
476,21,448110,58,435,9168
478,21,441228,68,870,33349
480,21,441110,261,13327,657535
482,21,444220,233,1867,55672
484,21,446130,91,1053,25830
486,21,444190,385,4117,174796
488,21,448190,93,1144,18327
490,21,447190,98,1722,32974
492,21,444210,22,151,5542
494,21,444120,73,418,14981
496,21,446110,757,10784,403434
498,21,441210,23,306,17032
500,21,448210,256,2423,36495
502,21,445110,697,29203,616204
504,21,441320,251,2106,80824
506,21,441120,374,2293,98645
509,21,448120,390,3349,40211
511,21,452319,967,8878,148461
513,21,453998,242,1161,33309
515,21,453920,16,57,1405
517,21,451211,62,794,11543
519,21,452210,41,4236,77839
521,21,454110,274,11522,409146
523,21,453110,110,588,11934
525,21,454310,17,144,5928
527,21,453220,198,1468,22021
529,21,451120,67,1302,20688
531,21,453930,22,152,6994
533,21,451140,30,244,6418
535,21,453210,32,406,7303
537,21,454390,199,756,24801
539,21,453910,76,854,16576
541,21,451130,24,206,3780
543,21,451110,221,2628,50077
545,21,453991,145,710,13139
547,21,453310,261,2251,40039
549,21,454210,33,461,13841
551,21,452311,67,14899,390298
553,21,485510,4,293,9951
