Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
95121,23611,9,1,0,5
95121,23611,9,210,0,5
95121,23816,4,1,0,5
95121,23822,4,1,0,5
95121,23822,4,210,0,5
95121,44511,4,1,0,5
95121,44511,3,220,0,5
95121,44529,3,1,0,5
95121,44531,6,1,0,5
95121,44531,5,210,0,5
95121,44611,7,1,0,5
95121,44611,3,230,0,5
95121,44619,3,1,0,5
95121,44711,3,1,0,5
95121,48411,5,1,0,5
95121,48411,3,210,0,5
95121,51731,4,1,0,5
95121,51731,3,230,0,5
95121,52211,4,1,0,5
95121,52211,3,230,0,5
95121,52421,10,1,0,5
95121,52421,7,210,0,5
95121,53111,4,1,0,5
95121,53111,3,210,0,5
95121,53119,3,1,0,5
95121,53121,10,1,0,5
95121,53121,9,210,0,5
95121,54121,9,1,0,5
95121,54121,5,210,0,5
95121,54121,3,220,0,5
95121,54151,12,1,0,5
95121,54151,11,210,0,5
95121,54161,4,1,0,5
95121,54161,4,210,0,5
95121,54169,3,1,0,5
95121,56172,5,1,0,5
95121,56172,3,210,0,5
95121,56173,7,1,0,5
95121,56173,6,210,0,5
95121,61169,3,1,0,5
95121,62111,23,1,0,5
95121,62111,12,210,0,5
95121,62111,8,220,0,5
95121,62111,3,230,0,5
95121,62121,29,1,0,5
95121,62121,14,210,0,5
95121,62121,11,220,0,5
95121,62131,6,1,0,5
95121,62131,4,210,0,5
95121,62132,9,1,0,5
95121,62132,6,210,0,5
95121,62132,3,220,0,5
95121,62134,3,1,0,5
95121,62321,11,1,0,5
95121,62321,5,220,0,5
95121,62321,3,241,0,5
95121,62331,4,1,0,5
95121,62331,3,210,0,5
95121,62412,6,1,0,5
95121,62412,3,220,0,5
95121,62441,10,1,0,5
95121,62441,7,210,0,5
95121,71394,3,1,0,5
95121,72111,3,1,0,5
95121,72251,74,1,0,5
95121,72251,18,210,0,5
95121,72251,15,220,0,5
95121,72251,16,230,0,5
95121,72251,18,241,0,5
95121,72251,7,242,0,5
95121,81211,19,1,0,5
95121,81211,15,210,0,5
95121,81211,3,220,0,5
95121,81219,4,1,0,5
95121,81311,5,1,0,5
