Zip,Naics,Establishments,Employees,Payroll
01001,423,28,1,0
01001,423,8,212,0
01001,423,5,220,0
01001,423,5,230,0
01001,423,8,241,0
01001,423,2,242,0
01001,423,0,251,0
01001,423,0,252,0
01001,423,0,254,0
01001,423,0,260,0
01002,423,5,1,0
01002,423,5,212,0
01002,423,0,220,0
01002,423,0,230,0
01002,423,0,241,0
01002,423,0,242,0
01002,423,0,251,0
01002,423,0,252,0
01002,423,0,254,0
01002,423,0,260,0
01007,423,2,230,0
01007,423,9,1,0
01007,423,2,212,0
01007,423,5,220,0
01007,423,0,241,0
01007,423,0,242,0
01007,423,0,260,0
01007,423,0,251,0
01007,423,0,252,0
01007,423,0,254,0
01005,423,0,230,0
01005,423,1,1,0
01005,423,1,212,0
01005,423,0,220,0
01005,423,0,241,0
01005,423,0,242,0
01005,423,0,251,0
01005,423,0,252,0
01005,423,0,254,0
01005,423,0,260,0
01003,423,0,230,0
01003,423,2,1,0
01003,423,2,212,0
01003,423,0,220,0
01003,423,0,241,0
01003,423,0,242,0
01003,423,0,260,0
01003,423,0,251,0
01003,423,0,252,0
01003,423,0,254,0
01009,423,0,230,0
01009,423,1,1,0
01009,423,0,212,0
01009,423,1,220,0
01009,423,0,241,0
01009,423,0,242,0
01009,423,0,251,0
01009,423,0,252,0
01009,423,0,254,0
01009,423,0,260,0
01013,423,3,230,0
01013,423,13,1,0
01013,423,4,212,0
01013,423,3,220,0
01013,423,3,241,0
01013,423,0,242,0
01013,423,0,251,0
01013,423,0,252,0
01013,423,0,254,0
01013,423,0,260,0
01012,423,0,230,0
01012,423,1,1,0
01012,423,0,212,0
01012,423,1,220,0
01012,423,0,241,0
01012,423,0,242,0
01012,423,0,251,0
01012,423,0,252,0
01012,423,0,254,0
01012,423,0,260,0
01020,423,6,230,0
01020,423,11,1,0
01020,423,2,212,0
01020,423,2,220,0
01020,423,0,241,0
01020,423,0,242,0
01020,423,1,251,0
01020,423,0,252,0
01020,423,0,254,0
01020,423,0,260,0
01022,423,0,230,0
01022,423,4,1,0
01022,423,2,212,0
01022,423,0,220,0
01022,423,0,241,0
01022,423,1,242,0
01022,423,1,251,0
01027,423,0,230,0
01022,423,0,252,0
01022,423,0,254,0
01022,423,0,260,0
01027,423,0,260,0
01027,423,5,1,0
01027,423,1,212,0
01027,423,2,220,0
01027,423,2,241,0
01027,423,0,242,0
01027,423,0,251,0
01027,423,0,252,0
01027,423,0,254,0
