Zip,Naics,Establishments,Employees,Payroll
26651,52421,8,1,0
26651,52421,7,210,0
26651,53111,6,1,0
26651,53111,6,210,0
26651,54111,10,1,0
26651,54111,10,210,0
26726,72241,4,1,0
26726,72251,19,1,0
26726,72251,3,210,0
26726,72251,5,220,0
26726,72251,5,230,0
26726,72251,4,241,0
26836,23821,3,1,0
26836,31161,3,1,0
26836,44111,3,1,0
26836,44131,3,1,0
26836,44132,3,1,0
26651,54121,5,1,0
26651,54121,3,210,0
26651,62111,14,1,0
26651,62111,10,210,0
26651,62121,5,1,0
26651,62134,4,1,0
26651,62134,3,210,0
26726,81111,3,1,0
26726,81111,3,210,0
26726,81112,4,1,0
26726,81211,4,1,0
26726,81211,4,210,0
26726,81311,16,1,0
26726,81311,15,210,0
26836,44422,3,1,0
26836,44711,3,1,0
26836,45231,4,1,0
26836,45231,3,220,0
26836,52211,6,1,0
26651,62149,4,1,0
26651,62149,3,210,0
26651,62419,3,1,0
26651,62441,3,1,0
26651,71329,4,1,0
26753,23611,3,1,0
26753,23611,3,210,0
26836,52421,6,1,0
26836,52421,5,210,0
26836,53111,3,1,0
26836,53111,3,210,0
26836,53121,3,1,0
26836,53121,3,210,0
26651,72111,9,1,0
26651,72111,3,210,0
26651,72111,3,230,0
26651,72251,23,1,0
26651,72251,3,210,0
26651,72251,7,230,0
26651,72251,7,241,0
26651,72251,4,242,0
26753,44511,3,1,0
26753,45399,4,1,0
26753,45399,3,230,0
26753,62441,3,1,0
26836,54111,4,1,0
26836,54111,4,210,0
26836,54121,3,1,0
26836,54194,3,1,0
26836,56173,3,1,0
26836,56173,3,210,0
26582,72251,4,210,0
26582,81311,5,1,0
26582,81311,5,210,0
26588,81311,5,1,0
26588,81311,5,210,0
26651,81111,6,1,0
26651,81111,6,210,0
26651,81311,10,1,0
26651,81311,5,210,0
26651,81311,3,220,0
26753,62441,3,210,0
26753,72241,4,1,0
26753,72251,4,1,0
26753,81311,3,1,0
26836,62134,3,1,0
