Zip Code,naics,Establishments,Employees,Payroll,IND Level
22315,00,407,001,549648,2
22315,00,217,210,0,2
22315,00,57,220,0,2
22315,00,53,230,0,2
22315,00,49,241,0,2
22315,00,23,242,0,2
22315,00,3,251,0,2
22315,00,3,252,0,2
22315,23,17,001,0,2
22315,23,11,210,0,2
22315,23,5,220,0,2
22315,42,8,001,0,2
22315,42,6,210,0,2
22315,44-45,41,001,0,2
22315,44-45,10,210,0,2
22315,44-45,14,220,0,2
22315,44-45,6,230,0,2
22315,44-45,3,241,0,2
22315,44-45,5,242,0,2
22315,51,6,001,0,2
22315,51,5,210,0,2
22315,52,15,001,0,2
22315,52,8,210,0,2
22315,52,4,220,0,2
22315,53,22,001,0,2
22315,53,18,210,0,2
22315,53,3,220,0,2
22315,54,112,001,0,2
22315,54,79,210,0,2
22315,54,7,220,0,2
22315,54,10,230,0,2
22315,54,8,241,0,2
22315,54,6,242,0,2
22315,56,29,001,0,2
22315,56,20,210,0,2
22315,61,14,001,0,2
22315,61,6,210,0,2
22315,61,4,220,0,2
22315,62,37,001,0,2
22315,62,18,210,0,2
22315,62,4,220,0,2
22315,62,8,230,0,2
22315,62,7,241,0,2
22315,71,7,001,0,2
22315,72,57,001,0,2
22315,72,9,210,0,2
22315,72,9,220,0,2
22315,72,10,230,0,2
22315,72,21,241,0,2
22315,72,8,242,0,2
22315,81,38,001,0,2
22315,81,21,210,0,2
22315,81,4,220,0,2
22315,81,12,230,0,2
