Naics,Establishments,Employees,Payroll
115116,6,36,889
113310,57,210,5046
115112,14,23,1168
115114,4,214,9891
115310,4,16,300
211120,45,206,11266
212112,58,4506,338612
212312,69,1422,78143
213111,24,102,4163
213112,39,165,9453
213113,39,1232,77875
221310,32,404,21068
221320,8,53,1745
115210,134,931,37268
221111,4,18,2368
221112,48,2467,247959
211130,20,432,37767
212111,58,1246,81172
212321,10,209,14306
213115,4,35,1572
221122,196,4749,453682
221210,52,850,63314
236115,446,1365,63132
236116,27,186,15843
237990,49,1066,51226
236117,176,1508,96186
236118,749,2512,89428
236210,47,1088,78433
236220,488,6568,360559
237110,135,1499,93059
237120,27,1059,58134
238160,191,1807,82415
237130,93,3600,243197
237210,46,103,5053
238210,830,10711,567490
237310,124,2980,213597
238110,282,2204,105520
238120,40,765,44940
238130,106,362,12565
238140,225,1678,60537
238150,62,666,34115
238340,74,441,16984
238170,87,354,13002
238190,42,298,15289
238220,1256,13321,697976
238290,116,2695,200750
311211,5,400,14949
238310,188,2143,95358
311352,9,122,2584
238320,279,1434,56598
238330,140,755,31797
311611,19,1249,63441
238350,228,1003,40190
238390,80,1215,26346
311824,5,614,37094
238910,508,5492,287257
238990,332,1840,94757
311111,8,384,24219
311119,38,879,37901
311224,3,153,7802
311340,4,407,32250
311412,7,2021,91745
311421,8,1029,74433
311511,6,751,44238
311513,8,447,20976
311612,20,3480,146160
311613,4,231,17733
311615,8,5277,156884
311811,53,1091,34605
311812,9,1172,59795
311821,6,2391,99325
311911,4,726,39414
311920,4,165,7494
311941,6,532,22664
311942,5,835,79157
312113,4,68,2654
311991,9,259,5480
311999,9,524,35327
312111,7,892,43775
312112,3,274,10738
312120,24,469,12748
312130,23,154,2921
312140,50,3646,277742
312230,10,997,65103
313230,3,114,4986
313310,3,15,527
314120,13,428,11523
314910,21,715,17899
314999,29,326,8013
315210,8,208,4312
315990,4,12,272
316998,6,17,1489
321113,122,2617,82955
321918,37,2370,72501
322121,4,1353,109439
315220,8,728,15159
321114,9,309,13096
321211,6,380,14265
321214,22,357,12782
321911,6,52,4114
321912,19,731,19615
321920,75,2723,109114
321992,14,179,6727
321999,37,644,26606
322130,3,241,21084
322211,19,1379,91033
322212,10,1183,63031
322219,10,819,46055
322220,15,2644,160932
322230,5,381,17825
322299,3,101,4143
323111,208,9283,346882
323113,80,1021,31762
323117,7,602,44141
323120,10,845,55835
324110,4,772,81803
325180,15,1097,100873
325193,3,90,5213
325199,25,2043,153350
325211,30,3212,250737
325311,4,52,4251
325314,6,131,4009
325520,9,921,62182
325620,5,466,36733
324121,42,180,8980
325120,11,441,43464
325130,3,252,17039
325212,3,673,57289
325412,9,664,38194
325414,6,110,4009
325510,21,832,53473
325611,5,180,9514
325612,4,18,1145
325910,7,255,30925
325920,4,189,13790
325991,4,144,8618
325992,4,12,275
325998,9,440,38784
326122,10,531,23454
326112,9,1295,78746
326113,13,1608,80163
326121,3,153,10079
326150,12,1149,52603
326140,3,70,1835
326160,12,1040,60847
326220,7,830,42435
326291,7,1154,43444
327110,4,66,2196
327120,11,673,37339
327211,5,675,52462
327212,3,52,5166
327215,18,1784,90241
327320,122,1430,62848
327331,18,348,15798
327332,3,35,1940
327390,32,675,29576
327410,3,329,22871
327420,3,386,22372
327991,24,285,12974
331210,5,487,23304
326191,5,331,11989
326199,90,12596,482808
326212,10,185,7788
327993,3,663,22960
327999,5,232,7006
331110,9,2517,211669
331222,8,383,19504
331314,8,734,49204
331315,8,4046,306110
331318,6,924,56049
331420,4,743,47688
331491,3,186,12100
331523,5,1914,100127
332111,10,1105,60984
332114,11,779,45673
332119,14,655,30108
332216,8,195,6897
332311,18,369,17184
332312,44,610,26017
332313,26,630,30583
332321,12,334,11639
332322,57,2200,94766
332323,39,1410,55719
332410,3,65,3691
332420,20,874,49963
332439,8,283,13728
332510,8,517,24497
332613,10,2316,120901
332618,7,386,20245
332710,228,3199,164489
332722,9,569,24764
332813,20,904,29760
332721,40,811,32702
332811,7,92,5183
332812,24,592,26186
332912,4,1145,56082
332991,8,465,21896
332994,5,229,38985
332996,7,318,14524
332999,40,1019,52429
333111,9,568,15508
333112,4,295,10545
333120,11,817,52472
333243,5,175,9106
333131,11,286,15157
333249,23,496,42586
333318,13,717,42995
333414,4,236,12451
333413,10,934,40742
333415,7,1078,58188
333517,16,717,50618
333511,16,216,13255
333514,28,336,14638
333515,5,69,2977
333613,3,40,1786
333519,5,159,9781
333618,3,1018,38102
333912,5,264,11589
333914,5,741,32876
333921,3,153,7646
333922,30,2119,144873
333924,6,914,56845
333992,9,320,22312
333993,5,783,59535
333994,5,90,4416
333995,7,905,50592
333996,3,96,6126
333999,22,848,61172
334290,5,516,37826
334310,6,481,34193
334515,4,63,2532
334519,9,186,7754
335121,3,89,5998
334220,6,217,8539
334418,4,13,755
334419,6,248,9264
334513,5,25,1299
335110,3,389,33085
335129,4,124,6330
335220,6,3710,266834
335312,4,295,17202
335313,9,510,28891
335314,11,455,27733
335931,4,66,1765
335932,3,494,24342
335999,4,90,4476
336111,5,9482,750638
336112,3,12734,922519
336120,3,252,10855
336214,6,124,7194
336211,12,475,22836
336212,6,787,35919
336310,14,3492,165842
336320,12,1305,57957
336330,14,5158,265237
336340,12,3567,175559
336350,13,2964,150574
336412,7,820,61412
336360,23,6874,332295
336370,26,6085,336190
336390,37,9672,496391
336413,5,465,25881
336510,4,497,29660
336611,4,545,33106
336612,5,111,2956
337110,59,1910,64739
337121,6,19,861
337122,22,113,3128
337124,3,391,18567
337127,5,250,11364
337215,9,722,29224
339112,4,73,2541
339113,18,906,48110
339114,6,69,3423
339115,6,455,15662
339920,22,428,19606
339991,15,534,25332
339992,5,21,557
339994,3,23,1744
339995,3,45,1419
339999,32,649,23398
423220,42,506,30108
423130,38,493,27272
423140,25,166,5869
337212,22,455,22121
423210,40,912,90541
339116,55,333,13477
339910,8,159,6509
339940,4,211,11037
339950,68,615,23687
423110,60,2665,410849
423120,163,4125,260960
423310,97,1611,67142
423320,37,347,18566
423330,48,559,35129
423390,34,419,21419
423720,45,622,34165
423410,4,75,3863
423420,124,1233,64109
423430,90,1610,88346
423440,34,451,33023
423450,101,1208,85912
423460,13,296,17868
423490,23,380,22115
423830,323,4339,300251
423510,102,3024,154797
423520,13,96,6082
423610,135,1491,94975
423620,9,251,11430
423690,79,1401,108220
423710,53,569,28732
423940,29,160,6181
423730,104,1467,94566
423740,16,175,6666
423810,121,2478,165946
424120,45,513,21151
423820,118,1395,67752
423840,141,1598,90112
423850,55,760,39026
423860,17,415,22794
423910,32,370,15419
423920,10,52,1114
423930,139,1885,86058
423990,71,1046,49380
424110,10,136,9795
424130,31,434,26055
424430,27,403,20258
424210,106,1668,173529
424310,6,77,4075
424320,22,558,27322
424330,24,185,5083
424340,7,140,3386
424410,21,1312,78564
424420,23,595,32994
424440,6,54,1702
424450,34,384,17780
424470,17,658,32099
424710,89,1526,72986
424720,36,278,17599
424810,25,1213,66094
424820,18,955,83267
424920,14,63,3165
424930,35,418,15750
424940,29,1923,79353
424950,15,120,6024
425110,5,57,3520
486910,5,105,10292
424460,5,10,286
424480,26,1816,84552
424490,135,4803,206807
424510,41,461,22607
424520,13,83,2913
424590,21,381,8563
424610,29,444,35255
424690,108,1529,110137
424910,147,1321,67774
424990,77,410,16880
425120,352,6630,256417
442210,155,967,37874
441110,312,14535,705977
441120,431,2522,107509
443141,91,613,18709
441210,48,619,30754
441222,51,337,14662
441228,106,1078,40355
444120,108,586,21162
441310,690,5984,146424
441320,320,2516,93554
444190,448,4550,189347
442110,327,2485,83074
444210,72,473,16161
442291,12,30,837
442299,149,1641,26726
445110,746,30467,639342
443142,221,2483,64344
444110,94,10567,250627
