Zip Code,naics,Establishments,Employees,Payroll,IND Level
27235,00,130,001,143890,2
27235,00,64,210,0,2
27235,00,16,220,0,2
27235,00,15,230,0,2
27235,00,17,241,0,2
27235,00,8,242,0,2
27235,00,8,251,0,2
27235,23,20,001,0,2
27235,23,14,210,0,2
27235,23,4,241,0,2
27235,31-33,17,001,0,2
27235,31-33,5,210,0,2
27235,31-33,4,241,0,2
27235,31-33,3,251,0,2
27235,42,17,001,0,2
27235,42,5,210,0,2
27235,42,3,220,0,2
27235,42,4,242,0,2
27235,42,3,251,0,2
27235,44-45,18,001,0,2
27235,44-45,7,210,0,2
27235,44-45,4,220,0,2
27235,44-45,4,230,0,2
27235,48-49,6,001,0,2
27235,48-49,4,210,0,2
27235,51,3,001,0,2
27235,52,5,001,0,2
27235,52,5,210,0,2
27235,53,3,001,0,2
27235,54,5,001,0,2
27235,54,3,210,0,2
27235,56,11,001,0,2
27235,56,5,210,0,2
27235,62,8,001,0,2
27235,62,5,210,0,2
27235,72,4,001,0,2
27235,81,11,001,0,2
27235,81,5,210,0,2
