Zip,Naics,Establishments,Employees,Payroll
60002,711,3,1,0
60002,713,11,1,0
60002,713,9,210,0
60002,721,3,1,0
60002,721,3,210,0
60002,722,53,1,0
60002,722,18,210,0
60002,722,11,220,0
60002,722,14,230,0
60002,722,8,241,0
60002,811,22,1,0
60002,811,14,210,0
60002,811,5,220,0
60002,811,3,230,0
60002,812,22,1,0
60002,812,11,210,0
60002,812,7,220,0
60002,812,3,241,0
60002,813,13,1,0
60002,813,7,210,0
60002,813,3,220,0
60002,115,3,1,0
60002,115,3,210,0
60002,236,20,1,0
60002,236,17,210,0
60002,237,6,1,0
60002,237,5,210,0
60002,238,64,1,0
60002,238,51,210,0
60002,238,9,220,0
60002,238,3,230,0
60002,332,9,1,0
60002,332,4,210,0
60002,332,3,230,0
60002,333,3,1,0
60002,337,3,1,0
60002,423,13,1,0
60002,423,7,210,0
60002,423,4,220,0
60002,424,11,1,0
60002,424,8,210,0
60002,425,8,1,0
60002,425,6,210,0
60002,441,11,1,0
60002,441,3,220,0
60002,441,3,230,0
60002,442,3,1,0
60002,442,3,210,0
60002,444,5,1,0
60002,445,9,1,0
60002,445,4,230,0
60002,446,5,1,0
60002,447,7,1,0
60002,447,6,220,0
60002,448,3,1,0
60002,451,3,1,0
60002,453,11,1,0
60002,453,7,210,0
60002,453,4,220,0
60002,454,8,1,0
60002,454,8,210,0
60002,484,14,1,0
60002,484,11,210,0
60002,484,3,220,0
60002,512,3,1,0
60002,517,7,1,0
60002,517,5,210,0
60002,522,11,1,0
60002,522,4,210,0
60002,522,5,220,0
60002,523,4,1,0
60002,523,4,210,0
60002,524,12,1,0
60002,524,12,210,0
60002,531,23,1,0
60002,531,22,210,0
60002,532,5,1,0
60002,532,3,210,0
60002,541,48,1,0
60002,541,39,210,0
60002,541,4,220,0
60002,541,3,230,0
60002,561,26,1,0
60002,561,18,210,0
60002,561,5,220,0
60002,562,3,1,0
60002,611,6,1,0
60002,611,3,210,0
60002,621,20,1,0
60002,621,4,210,0
60002,621,7,220,0
60002,621,6,230,0
60002,621,3,241,0
60002,624,8,1,0
60002,624,7,210,0
60004,541,303,1,0
60004,541,250,210,0
60004,541,17,220,0
60004,541,20,230,0
60004,541,13,241,0
60004,551,12,1,0
60004,236,50,1,0
60004,236,44,210,0
60004,236,3,220,0
60004,238,102,1,0
60004,238,78,210,0
60004,238,9,220,0
60004,238,6,230,0
60004,238,5,241,0
60004,551,6,210,0
60004,551,3,230,0
60004,561,83,1,0
60004,561,58,210,0
60004,561,15,220,0
60004,561,5,230,0
60004,561,3,251,0
60004,323,6,1,0
60004,323,3,210,0
60004,332,5,1,0
60004,333,5,1,0
60004,333,3,210,0
60004,334,3,1,0
60004,611,17,1,0
60004,611,11,210,0
60004,611,3,220,0
60004,621,154,1,0
60004,621,79,210,0
60004,621,32,220,0
60004,621,26,230,0
60004,621,10,241,0
60004,621,3,242,0
60004,337,4,1,0
60004,339,6,1,0
60004,339,5,210,0
60004,423,63,1,0
60004,423,37,210,0
60004,423,10,220,0
60004,423,8,230,0
60004,423,4,241,0
60004,423,3,242,0
60004,424,23,1,0
60004,424,15,210,0
60004,424,5,230,0
60004,623,8,1,0
60004,623,4,220,0
60004,624,24,1,0
60004,624,7,210,0
60004,624,3,220,0
60004,624,3,230,0
60004,624,9,241,0
60004,425,24,1,0
60004,425,19,210,0
60004,441,16,1,0
60004,441,6,210,0
60004,441,3,242,0
60004,442,10,1,0
60004,711,13,1,0
60004,711,12,210,0
60004,713,15,1,0
60004,713,8,210,0
60004,713,3,230,0
60004,442,4,210,0
60004,442,3,230,0
60004,443,4,1,0
60004,444,9,1,0
60004,444,3,220,0
60004,445,15,1,0
60004,445,5,210,0
60004,445,4,220,0
60004,446,17,1,0
60004,446,6,210,0
60004,446,3,220,0
60004,446,4,241,0
60004,722,92,1,0
60004,722,29,210,0
60004,722,14,220,0
60004,722,20,230,0
60004,722,23,241,0
60004,722,5,242,0
60004,447,9,1,0
60004,447,3,210,0
60004,447,4,220,0
60004,448,17,1,0
60004,448,8,210,0
60004,448,4,220,0
60004,451,8,1,0
60004,451,5,210,0
60004,452,4,1,0
60004,811,45,1,0
60004,811,32,210,0
60004,811,4,220,0
60004,811,8,230,0
60004,453,13,1,0
60004,453,4,210,0
